"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C1132","RALN","ND","CB","0","0","0","0","0","0","1,34","0,25"
"C1138","RALN","ND","CB","0","0","0","0","0","0","0,54","0"
"C1142","RALN","ND","CB","0","0","0","0","0","0","0,5","4"
"C1143","RALN","ND","CB","0","0","0","0","0","0","0,89","0"
"C1150","PRTN","ND","CB","0","0","0","0","0","0,83","0","0"
"C1151","RALN","ND","CB","0","0","0","0","0","0","0","0,53"
"C1156","RALN","ND","CB","0","0","0","0","0","0","2,33","0,75"
"C1158","RALN","ND","CB","0","0","0","0","0","0","0,73","1,03"
"C1160","RALN","ND","CB","2,05","4","0","0","0","0","1,12","1,68"
"C1163","RALN","ND","CB","9,33","17,99","0","0","0","0","0","0"
"C1164","PRBZ","ND","CB","0,3","0","0","0","0","0","0","0"
"C1172","REFR","ND","CB","0","0","0","0","0","0","1,5","0"
"C1176","RALN","ND","CB","0","0","0","0","0","0","0,89","0,59"
"C1177","PRBZ","ND","CB","1,3","3,09","0","0","0","0","0","0"
"C1178","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1179","RALN","ND","CB","0","0","0","0","0","0","2,05","0,1"
"C1182","RALN","ND","CB","0","0","0","0","0","0","0","0,41"
"C1187","RALN","ND","CB","0","0,08","0","0","0","0","0","0"
"C1189","RALN","ND","CB","4","10,67","0","0","0","0","0","0"
"C1190","RALN","ND","CB","0","0","0","0","0","0","2,05","0,83"
"C1192","RALN","ND","CB","0","0,52","0","0","0","0","0","0"
"C1195","RALN","ND","CB","0","0,83","0","0","0","0","0","0"
"C1196","REFR","ND","CB","0","0","0","0","0","0","2,83","0,92"
"C1198","RALN","ND","CB","0,45","0,47","0","0","0","0,6","0","0"
"C1204","REFR","ND","CB","0","0","0","0","0","0,67","2","1"
"C1205","RALN","ND","CB","0","0","0","0","0","0","1,16","0,02"
"C1216","RALN","ND","CB","0,67","1,89","0","0","0","0","0","0"
"C1227","RALN","ND","CB","4,76","6,7","0","0","0","0","0","0"
"C1228","RALN","ND","CB","2","5","0","0","0","0","0","0"
"C1236","RALN","ND","CB","0","0","0,06","0,06","0","0","3,74","7,17"
"C1237","RALN","ND","CB","0","0,7","0","0","0","0","0","0"
"C1240","RALN","ND","CB","0","0","0","0","0","0","0,66","0"
"C1242","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C1243","REFR","ND","CB","0","0","0","0","0","0","3,4","1,1"
"C1249","RALN","ND","CB","10,72","20,77","0","0","0","0","1,11","1,11"
"C1251","RALN","ND","CB","0","0","0","0","0","0","3","2"
"C1256","PRTN","ND","CB","0,99","0","0","0","0","0","0","0"
"C1263","RALN","ND","CB","0","0","0","0","0","0","1,82","0,88"
"C1264","RALN","ND","CB","0","0","0","0","0","0","0","0,97"
"C1269","PRTN","ND","CB","0,19","0","0","0","0","0","0","0"
"C1270","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1271","RALN","ND","CB","0","0","0","0","0","0","2","1"
"C1273","RALN","ND","CB","0","0","0","0","0","0","1,33","0"
"C1276","RALN","ND","CB","0","0,58","0","0","0","0","0,98","1,74"
"C1278","RALN","ND","CB","0","0","0","0","0","0","23","7"
"C1283","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1286","RALN","ND","CB","7","2","0","0","0","0","0","3"
"C1289","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C1290","RALN","ND","CB","3,03","16,45","0","0","0","0","0","0"
"C1299","RALN","ND","CB","0","0","0","0","0","0","4,06","2,58"
"C1300","RALN","ND","CB","0","0","0","0","0","0","4","0"
"C1301","RALN","ND","CB","0","0","0","0","0","0","0","0,72"
"C1302","PRBZ","ND","CB","0","0,5","0,13","0,13","0","0","0","0"
"C1303","RALN","ND","CB","0","0,5","0","0","0","0","0,54","0,69"
"C1304","RALN","ND","CB","0","0","0","0","0","0,01","0","0"
"C1308","PRTN","ND","CB","0,75","0","0","0","0","0","0","0"
"C1309","RALN","ND","CB","0,21","0","0","0","0","0","0","0"
"C1312","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C1315","RALN","ND","CB","0","0","0","0","0","0","5","0"
"C1319","PRTN","ND","CB","0,84","0","0","0","0","0","0","0"
"C1323","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1324","RALN","ND","CB","0","1,19","0","0","0","0","0","0"
"C1325","RALN","ND","CB","10,5","17,32","0","0","0","0","0","0"
"C1327","RALN","ND","CB","3,33","10,26","0","0","0","0","1","0"
"C1331","RALN","ND","CB","0","0","0","0","0","0","2,83","1,91"
"C1334","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C1337","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1342","RALN","ND","CB","0","0","0","0","0","0","0,25","0"
"C1345","RALN","ND","CB","0","0","0","0","0","0","4,16","0,27"
"C1346","RALN","ND","CB","0","0","0","0","0","0","2","2"
"C1348","RALN","ND","CB","1,58","0","0","0","0","0","0","0"
"C1351","RALN","ND","CB","0","0,68","0","0","0","0","0","0"
"C1352","RALN","ND","CB","0,12","0","0","0","0","0","0","0"
"C1358","RALN","ND","CB","0","0","0","0","0","0","0,35","0"
"C1360","RALN","ND","CB","0","0","0","0","0","0,2","0","1,6"
"C1364","RALN","ND","CB","0","0","0","0","0","0","0,37","0"
"C1365","RALN","ND","CB","3,33","1","0","0","0","0","0","0"
"C1370","REFR","ND","CB","0","0","0","0","0","0","1,39","0,76"
"C1373","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C1375","RALN","ND","CB","0","1,22","0","1,22","0","0","0","0"
"C1377","RALN","ND","CB","0","0","0","0","0","0","0,5","0"
"C1378","RALN","ND","CB","0","0","0","0","0","0","0,13","0,27"
"C1380","RALN","ND","CB","0","0","0","0","0,2","0","0","0"
"C1384","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C1390","RALN","ND","CB","2,39","0,26","0","0","0","0","0","0"
"C1392","RALN","ND","CB","0","0,01","0","0","0","0,63","0","0"
"C1395","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1397","PRTN","ND","CB","0,74","0","0","0","0","0","0,6","0"
"C1398","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1409","PRBZ","ND","CB","1","0","0","0","0","0","0","0"
"C1440","RALN","ND","CB","0","0","0","0","0","0","2,5","0"
"C1401","RALN","ND","CB","3,12","5,33","0","0","0","0","0","0"
"C1402","RALN","ND","CB","4,5","14,5","0","0","0","0","0","0"
"C1404","RALN","ND","CB","0,77","0","0","0","0","0","1,27","1,7"
"C1405","PRTN","ND","CB","0","1","0","0","0","0","1,6","0"
"C1411","RALN","ND","CB","0","0","0","0","0","0","4","1"
"C1412","RALN","ND","CB","0,61","0","0","0","0","0","2,29","0"
"C1415","RALN","ND","CB","0","3,11","0","0","0","0","1","0"
"C1416","REFR","ND","CB","0","0","0","0","0","0","2,32","0"
"C1417","RALN","ND","CB","1,56","1,33","0","0","0","0","0,56","0,56"
"C1426","RALN","ND","CB","0","0","0","0","0","0","2,25","0"
"C10821","REFR","ND","CB","0","0","0","0","0,41","0","0","0"
"C1434","RALN","ND","CB","5,33","4","0","0","0","0","0","0"
"C1439","RALN","ND","CB","0","0","0","0","0","0,62","0,07","0"
"C1444","RALN","ND","CB","0","0,53","0","0","0","0","0","0"
"C1447","RALN","ND","CB","0","0","0","0","0","0,5","0","0"
"C1448","RALN","ND","CB","0","0","0","0","0","0","0,6","0,33"
"C1450","PRTN","ND","CB","1","0","0","0","0","0","0","0"
"C1464","RALN","ND","CB","0","1,17","0","0","0","0","0","0"
"C1465","RALN","ND","CB","0,49","1","0","0","0","0","1,61","0,42"
"C1468","REFR","ND","CB","0","0","0","0","0","0","4,77","0"
"C1469","RALN","ND","CB","0,04","0","0","0","0","0","0","0"
"C1472","RALN","ND","CB","0,25","0,5","0","0","0","0","0","0"
"C1476","RALN","ND","CB","0","0","0","0","0","0","5","0,5"
"C1477","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1478","RALN","ND","CB","0,34","0","0","0","0","0","0","0"
"C1484","RALN","ND","CB","0","0","0","0","0","0","0,67","1,3"
"C1486","RALN","ND","CB","0,35","0","0","0","0","0","0","0"
"C1491","RALN","ND","CB","0","0","1","0","0","0","0","0"
"C1494","RALN","ND","CB","0,37","3,44","0","0","0","0","0,25","1,75"
"C1493","RALN","ND","CB","0","0","0","0","0,15","0","0","0"
"C1497","RALN","ND","CB","0","0","0","0","0","0","3,34","3,32"
"C1501","RALN","ND","CB","0","0,08","0","0","0","0","1,66","0"
"C1502","RALN","ND","CB","0","0","0","0","0","0","0","0,64"
"C1504","RALN","ND","CB","0,46","0","0","0","0","0","0,21","0"
"C1507","RALN","ND","CB","3","5,5","0","0","0","0","0","0"
"C1511","RALN","ND","CB","0,15","0,3","0","0","0","0","0","0"
"C1517","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C1518","RALN","ND","CB","0,68","0","0","0","0","0","0","0"
"C1523","RALN","ND","CB","6,33","17,33","0","0","0","0","0,54","4,47"
"C1526","RALN","ND","CB","0","0","0","0","0","0","0,25","0,38"
"C1529","RALN","ND","CB","1","0","0","0","2","0","0","0"
"C1530","RALN","ND","CB","1,66","0","0","0","0","0","0","0"
"C1533","RALN","ND","CB","0","0","0","0","0","0,1","0,05","0,42"
"C1536","RALN","ND","CB","0","0","0","0","0","0","0,55","0"
"C1542","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C1544","RALN","ND","CB","0,25","0","0","0","0","0","0","0"
"C1550","RALN","ND","CB","0","0","0","0","0","0","3,35","0"
"C1549","RALN","ND","CB","0","1,18","0","0","0","0","0","0"
"C1554","RALN","ND","CB","0","0","0","0","0","0","7,98","4,63"
"C1560","RALN","ND","CB","0","0,25","0","0","0","0","0","0"
"C1562","RALN","ND","CB","0","0","0","0","0","0","0,37","1,73"
"C1563","REFR","ND","CB","0","0","0","0","0","0","0,8","0"
"C1567","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C1578","RALN","ND","CB","1","0","0","0","0","0","4","1"
"C1579","RALN","ND","CB","0","0,44","0","0","0","0","1,6","0,47"
"C1585","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1583","RALN","ND","CB","0","0","0","0","0","0","0,27","0"
"C1588","RALN","ND","CB","0","0","0","0","0","0","1,39","0,67"
"C1590","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C1591","RALN","ND","CB","0,21","0","0","0","0","0","18","0"
"C1593","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1595","RALN","ND","CB","0","0","0","0","0","0","2,22","0,49"
"C1597","RALN","ND","CB","0","0","0","0","0","0","6","1"
"C1599","RALN","ND","CB","0","0","0","0","0","0","13","2"
"C1612","RALN","ND","CB","0","0","0","0","0","1","1","1"
"C1614","RALN","ND","CB","0,44","0","0","0","0","0","5,31","13,07"
"C1615","RALN","ND","CB","4,22","14,41","0","0","0","0","3,59","0"
"C1621","RALN","ND","CB","0,44","0","0","0","0","0","0","0"
"C1622","REFR","ND","CB","0","0","0","0","0","0","3,41","0,72"
"C1623","RALN","ND","CB","0,84","2,51","0","0","0","0","0","0"
"C1624","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1628","RALN","ND","CB","0","0,16","0","0","0","0","0","0"
"C1629","RALN","ND","CB","0","0","0","0","0","0","0","3"
"C1630","RALN","ND","CB","0","0,29","0","0","0","0","0","0"
"C1632","RALN","ND","CB","0","0","0","0","0","0","2,1","0"
"C1635","RALN","ND","CB","1,33","4,67","0","0","0","0","1,12","3,36"
"C1637","RALN","ND","CB","0","0","0","0","0","0","3","2"
"C1643","RALN","ND","CB","0","0,5","0","0","0","0","0","0"
"C1650","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C1659","RALN","ND","CB","0","0","0","0","0","0","0,05","0,41"
"C1671","RALN","ND","CB","0","0","0","0","0","0","1,6","0,75"
"C1674","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1678","RALN","ND","CB","0","0","0","0","0","0","0,25","0"
"C1711","RALN","ND","CB","0","0,73","0","0","0","0","0","0"
"C1694","RALN","ND","CB","0","0","0","0","0","0","1,19","0,52"
"C1701","RALN","ND","CB","0","0","0","0","1,94","0","12,53","4,59"
"C1696","RALN","ND","CB","0","0","0","0","0","0","4,02","2,04"
"C1702","RALN","ND","CB","0","0","0","0","0","0","1","3"
"C1707","RALN","ND","CB","5,83","4,17","0","0","0","0","0","0"
"C1708","RALN","ND","CB","0","0","0","0","0,12","0","0","0"
"C1709","RALN","ND","CB","0","1,4","0","0","0","0","0","0"
"C1714","RALN","ND","CB","0,29","0,2","0","0","0","0","0","0"
"C1724","RALN","ND","CB","0","0,34","0","0","0,02","0","0","0"
"C1731","RALN","ND","CB","0","3,44","0","0","0","0","0,5","0,5"
"C1738","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1742","RALN","ND","CB","0","0","0","0","0","0","0","0,45"
"C1747","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1748","RALN","ND","CB","0","0,53","0","0","0","0","0","0"
"C1750","REFR","ND","CB","0","0","0","0","0","0","2,31","0"
"C1753","RALN","ND","CB","0","0,31","0","0","0","0","0","0"
"C1756","RALN","ND","CB","0","0","0","0","0","0","0,5","1,45"
"C1758","RALN","ND","CB","0","0","0","0","0","0","0,56","0"
"C1770","RALN","ND","CB","0","0","0","0","0","0","0,55","0,55"
"C1771","RALN","ND","CB","0","0","0","0","0","0,46","1,91","0,07"
"C1772","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C1779","RALN","ND","CB","0","0","0","0","0","0","2,03","0,76"
"C1783","RALN","ND","CB","0","0","0","0","0","0","1","2"
"C1785","RALN","ND","CB","0","0","0","0","0,5","0","1,83","0"
"C594","RALN","ND","CB","0","0","0","0","0,23","0","0","0"
"C1797","RALN","ND","CB","1","0","0","0","0","0","10","2"
"C1799","RALN","ND","CB","0","0","0","0","0","0","2,29","1,83"
"C1801","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1802","RALN","ND","CB","0","0,09","0","0","0","0","0","0"
"C1804","RALN","ND","CB","0,31","0","0","0","0","0","0","0"
"C1824","RALN","ND","CB","0","0","0","0","0","0","0,09","0"
"C1826","RALN","ND","CB","0","0","0","0","0","0","6","2"
"C1827","RALN","ND","CB","0","0","0","0","0","0","0","0,12"
"C1844","RALN","ND","CB","0","0,63","0","0","0","0","0","0"
"C1845","RALN","ND","CB","0","0","0","0","0","0","0,06","0"
"C1846","RALN","ND","CB","0","0","0","0","0","0","0,26","0,26"
"C1775","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1856","RALN","ND","CB","1","2","0","0","0","0","0","0"
"C1857","RALN","ND","CB","0","0","0","0","0","0","1,9","0"
"C1858","RALN","ND","CB","0,67","1,34","0","0","0","0","0","2,2"
"C1864","RALN","ND","CB","0","0","0","0","0","0","1,2","0"
"C1879","RALN","ND","CB","0","0","0","0","0","0","1,27","2,07"
"C1946","RALN","ND","CB","0","0","0","0","0","0,19","0","0"
"C1950","RALN","ND","CB","0","0,32","0","0","0","0","4,5","0,08"
"C1987","RALN","ND","CB","0","0","0","0","0","0","0,79","0,61"
"C1993","RALN","ND","CB","0,5","0","0","0","0","0","0","0"
"C1994","RALN","ND","CB","0","0,51","0","0","0","0","0","0"
"C1830","RALN","ND","CB","0","0","0","0","0","0","0","0,21"
"C1831","RALN","ND","CB","0","0","0","0","0,91","0","2,54","2,08"
"C1837","RALN","ND","CB","11,04","40,38","0","0","0","0","0","0"
"C1841","RALN","ND","CB","0","0","0","0","0","0","0,85","1,29"
"C1843","RALN","ND","CB","2,5","10,5","0","0","0","0","0","0"
"C1865","PRTN","ND","CB","0,84","0","0","0","0","0","0","0"
"C12270","RALN","ND","CB","0","0","0","0","0","0","1,8","3,37"
"C1872","RALN","ND","CB","0","0","0","0","0","0","3,11","1,48"
"C1880","RALN","ND","CB","0","0","0","0","0","0","9,66","0,67"
"C1881","RALN","ND","CB","0","0","0","0","0","0","0","2"
"C1888","RALN","ND","CB","0","0","0","0","0,7","0","2,59","0,07"
"C1890","RALN","ND","CB","5","17,3","0","0","0","0","2,36","16,79"
"C1892","RALN","ND","CB","0,24","0,96","0","0","0","0","0","0"
"C1893","RALN","ND","CB","6","11","0","0","0","0","0","0"
"C1894","RALN","ND","CB","0","0","0","0","1,14","0","0","0"
"C1896","RALN","ND","CB","0","0","0","0","0","0","1,5","4,91"
"C1902","RALN","ND","CB","0","0","0","0","0","0","0,09","0"
"C1904","RALN","ND","CB","0","0","0","0","0","0","0,38","0,07"
"C1915","RALN","ND","CB","0","0","0","0","0","0","0","0,88"
"C1917","RALN","ND","CB","0,17","0","0","0","0","0","0,45","0,45"
"C1847","RALN","ND","CB","0","0","0","0","0","0","5,86","3,96"
"C1920","RALN","ND","CB","0","0,56","0","0","0","0","0","0"
"C1929","RALN","ND","CB","0","0","0","0","0,15","0,3","0","0,17"
"C1933","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1935","RALN","ND","CB","0","0","0","0","0","0","1,92","1,17"
"C1934","PRTN","ND","CB","2,99","0,58","0","0","0","0","0","0"
"C1940","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C1948","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1939","RALN","ND","CB","0,16","0","0","0","0","0","0","0"
"C1952","RALN","ND","CB","0","0","0","0","0","0","2","1"
"C1970","RALN","ND","CB","0","0","0","0","0","0","0,14","0"
"C1963","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C1978","RALN","ND","CB","0","2,38","0","0","0","0","0","0"
"C1984","RALN","ND","CB","0","0","0","0","2","0","0,64","0,01"
"C1989","PRBZ","ND","CB","0","0,32","0","0","0","0","0","0"
"C2014","RALN","ND","CB","25","89","0","0","0","0","4","30"
"C2015","RALN","ND","CB","0,25","2,13","0","0","0","0","0","0"
"C2021","RALN","ND","CB","0","0","0","0","0","0","9,34","3,63"
"C2045","RALN","ND","CB","0","0","0","0,33","0","0","3,44","0"
"C2034","RALN","ND","CB","0","0,3","0","0","0","0","0","0"
"C2029","RALN","ND","CB","0,8","0,75","0","0","0","0","0","0"
"C2032","RALN","ND","CB","0","0","0","0","0","0","0,83","0"
"C2038","RALN","ND","CB","0","0","0","0","0","0","4,94","3,33"
"C2024","RALN","ND","CB","1,33","6,66","0","0","0","0","0","0"
"C2027","RALN","ND","CB","0","0","0","0","0","0","27,28","38,82"
"C2047","RALN","ND","CB","0","0","0","0","0","0","1,25","0,83"
"C2051","REFR","ND","CB","0","0","0","0","0","0","0,93","0,67"
"C2055","RALN","ND","CB","0","0,29","0","1,32","0","0","1,47","0,59"
"C2056","RALN","ND","CB","0,08","0","0","0","0","0","0","0"
"C2057","RALN","ND","CB","0","0","0","0","0","0","0","0,56"
"C2063","RALN","ND","CB","0","0,67","0","0","0","0","0","0"
"C1870","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C2069","RALN","ND","CB","0","0,7","0","0","0","0","0","0"
"C2071","RALN","ND","CB","0,03","0","0","0","0","0","1,66","4,64"
"C2075","RALN","ND","CB","0","0","0","0","0,38","0","2","0"
"C2077","RALN","ND","CB","2","5,41","0","0","0","0","0","0"
"C2076","RALN","ND","CB","8,04","5,44","0","0","0","0","0","0"
"C2013","RALN","ND","CB","0","0","0","0","0","0","7","2"
"C2080","RALN","ND","CB","0,06","0","0","0","0","0","0","0"
"C2088","PRTN","ND","CB","1,09","0,5","0","0","0","0","0","0"
"C2096","RALN","ND","CB","0","0","0","0","0","0","5","5"
"C2097","RALN","ND","CB","0","0","0","0","0","0","5","0"
"C2104","PRTN","ND","CB","0,78","0","0","0","0","0","0","0"
"C2105","PRTN","ND","CB","0,75","0,16","0","0","0","0","0","0"
"C2107","RALN","ND","CB","0","0,29","0","0","0","0","0","0"
"C2111","RALN","ND","CB","0","0","0","0","0","0,33","0,97","0"
"C2112","RALN","ND","CB","0","3,87","0","0","0","0","0","0"
"C2114","RALN","ND","CB","0,75","0","0","0","0","0","1,8","0"
"C2116","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C2119","RALN","ND","CB","0","0","0","0","1,62","0","0","0"
"C2124","RALN","ND","CB","2","7","0","0","0","0","0","0"
"C2125","RALN","ND","CB","2,89","12,35","0","0","0","0","0","0"
"C2127","RALN","ND","CB","0","0","0","0","1,39","0,32","0","0"
"C2128","RALN","ND","CB","1","0","0","0","0","0,97","0","0"
"C2132","RALN","ND","CB","0","0","0","0","0","0","0","0,12"
"C2137","RALN","ND","CB","0","0","1","0","0","0","0,85","1,02"
"C2146","RALN","ND","CB","0","0","0","0","0","0","0","0,1"
"C2148","PRTN","ND","CB","0","0,67","0","0","0","0","0","0"
"C2152","RALN","ND","CB","0","0","0","0","0","0","0,4","0"
"C2153","RALN","ND","CB","0","0","0","0","0","0","6","4"
"C2157","PRTN","ND","CB","0","0,84","0","0","0","0","0","0"
"C2156","RALN","ND","CB","0","0","0","0","1","2","0","0"
"C2159","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C2160","RALN","ND","CB","5,68","11,55","0","0","0","0","0,55","0"
"C2162","RALN","ND","CB","0","0","0","0","0,08","0","1,5","0,42"
"C2165","RALN","ND","CB","0,15","0,01","0","0","0,2","0","0","0"
"C2166","RALN","ND","CB","1","1","0","0","0","0","0","0"
"C2169","RALN","ND","CB","0","0","0","0","0","0","0,49","0,26"
"C2175","RALN","ND","CB","0","0","0","0","0","0","7","0"
"C2180","RALN","ND","CB","7,07","15,46","0","0","0","0","0","0"
"C2182","RALN","ND","CB","0","0","0","0","1","0","1,75","1,25"
"C2183","RALN","ND","CB","0","0","0","0","0","0","0,5","0,66"
"C2193","RALN","ND","CB","0","0,34","0","0","0","0","0","0"
"C2202","RALN","ND","CB","0,43","0","0","0","0","0","0","0"
"C2203","RALN","ND","CB","0","0","0","0","0","0","6,67","0"
"C2204","RALN","ND","CB","0","0","0","0","0","0","0,31","0,31"
"C2205","RALN","ND","CB","0,02","0","0","0","0","0","0","0"
"C2210","RALN","ND","CB","0,36","0,44","0","0","0","0","0","0"
"C2212","RALN","ND","CB","0","0","0","0","0","0","0,46","0"
"C2217","RALN","ND","CB","0","0","0","0","0","0","1,12","2,22"
"C2214","RALN","ND","CB","0","0","0","0","0","0","0,22","0"
"C2218","RALN","ND","CB","0","0,49","0","0","0,29","0","0","0"
"C2220","RALN","ND","CB","1","1","0","0","0","0","0","0"
"C2221","RALN","ND","CB","0,08","0","0","0","0","0","0","0"
"C2222","RALN","ND","CB","0","0","0","0","0","0","0","2"
"C2228","RALN","ND","CB","0","0","0","0","0","0","0,16","0"
"C2232","RALN","ND","CB","0,34","0","0","0","0","0","0","0"
"C2233","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C2235","REFR","ND","CB","0","0","0","0","0,45","0","0","0,9"
"C2236","RALN","ND","CB","0,72","0","0","0","0","0","0","0"
"C2240","RALN","ND","CB","0","0","0","0","0","0","8","9"
"C2242","RALN","ND","CB","0","0","0","0","0","0","3","3"
"C2247","RALN","ND","CB","0","0","0","0","0","0","1,11","0"
"C2248","RALN","ND","CB","0,28","0,81","0","0","0","0","0,5","1"
"C2249","RALN","ND","CB","3,62","4,18","0","0","0","0","0","0"
"C2250","RALN","ND","CB","0","0","0","0","0,38","0,1","0","0"
"C2251","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C2252","RALN","ND","CB","0","0","0","0","0","0","1,17","0,33"
"C2254","RALN","ND","CB","0","0","0","0","0","0","0,15","0"
"C2258","RALN","ND","CB","0,57","0","0","0","0","0","0","0"
"C2261","RALN","ND","CB","0","0","0","0","0","0","2","3"
"C2262","RALN","ND","CB","0","0","0","0","0","0,68","0","0"
"C2264","REVA","ND","CB","0","0","0","0","0","0,71","0","0"
"C2270","RALN","ND","CB","0,66","0","0","0","0","0","0","0"
"C2272","RALN","ND","CB","0","0","0","0","0","0","1,93","0"
"C2277","RALN","ND","CB","2,66","6,67","0","0","0","0","0","0"
"C2279","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C2280","RALN","ND","CB","0","0","0","0","0","0","5,43","1,18"
"C2281","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C2282","RALN","ND","CB","0","0","0","0","0","0","3,67","1,75"
"C2285","RALN","ND","CB","3,19","0","0","0","3,22","0,53","0","0"
"C2289","RALN","ND","CB","0","0","0","0","0","0","5","0"
"C2293","RALN","ND","CB","0,22","0,63","0","0","0","0","0","0"
"C2294","RALN","ND","CB","1","0,21","0","0","0","0","4,72","0"
"C2300","RALN","ND","CB","0","0,19","0","0","0","0","0","0"
"C2301","REFR","ND","CB","0","0","0","0","0","0","6","1"
"C2302","REFR","ND","CB","0","0","0","0","0","0","5,43","9,03"
"C2303","RALN","ND","CB","0","0","0","0","0","0","0,5","0"
"C2305","RALN","ND","CB","0","0","0","0","0","0","0,79","0"
"C2307","PRBZ","ND","CB","0","0,92","0","0","0","0","0","0"
"C2309","RALN","ND","CB","1,33","10,77","0","0","0","0","0","1,1"
"C2317","RALN","ND","CB","0","0,66","0","0","0","0","0","0"
"C2325","RALN","ND","CB","0,53","0","0","0","0","0","0","0"
"C2334","RALN","ND","CB","0","0","0","0","0","0","2,1","2,18"
"C2336","RALN","ND","CB","0","0","0","0","0","0","0,32","0,05"
"C2340","RALN","ND","CB","1,67","0","0","0","0","0","0","0"
"C2351","RALN","ND","CB","9","21","0","0","0","0","0","0"
"C2353","RALN","ND","CB","0","0","0","0","0","0","7","0"
"C2367","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C2369","RALN","ND","CB","0","0","0","0","0","0","2,06","0,2"
"C2371","RALN","ND","CB","0","0","0","0","0","0","2,5","0"
"C2372","RALN","ND","CB","0","0","0","0","0","0","1,5","1,98"
"C2375","RALN","ND","CB","0","0","0","0","0","0","3,08","1,07"
"C2378","RALN","ND","CB","0","0","0","0","0","0,12","0","0"
"C2379","RALN","ND","CB","0","0","0","0","0,2","0","0","0"
"C2382","RALN","ND","CB","0","0","0","0","0","0","0,65","0"
"C2381","RALN","ND","CB","0","0","0","0","0","0","1,02","0"
"C2384","RALN","ND","CB","1","3","0","0","0","0","1","3"
"C2385","RALN","ND","CB","0","0","0","0","0","0","11","4"
"C2388","RALN","ND","CB","0","0","0","0","0","0","2","3"
"C2394","REFR","ND","CB","0,16","0","0","0","0","0","2,81","5,17"
"C2397","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C2402","RALN","ND","CB","0","0","0","0","0","0","0,5","0"
"C2404","RALN","ND","CB","0,08","0","0","0","0","0","0","0"
"C2405","RALN","ND","CB","0","0","0","0","0","0","0","1,22"
"C2407","RALN","ND","CB","0","0,14","0","0","0","0","0","0"
"C2411","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C2412","RALN","ND","CB","0","0","0","0","0","0,34","0","1,33"
"C2414","RALN","ND","CB","0","0","0","0","0,83","2,93","0","0"
"C2410","RALN","ND","CB","0","0","0","0","0","0","0,33","0"
"C2408","RALN","ND","CB","0","0,54","0","0","0","0","0","0"
"C2415","RALN","ND","CB","0","0,57","0","0","0","0","0","0"
"C2416","RALN","ND","CB","0","2","0","0","0","0","0","0"
"C2417","RALN","ND","CB","0,33","0","0","0","1,02","0","0","0"
"C2422","REFR","ND","CB","0","0","0","0","0","0","0,42","0"
"C2424","RALN","ND","CB","0","0","0","0","0,25","0","0","0"
"C2427","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C2429","RALN","ND","CB","0,15","0","0","0","0","0","0","0"
"C2431","RALN","ND","CB","0","0","0","0","0","1","0","0"
