"Istituzione","Contratto","Categoria","Qualifica","Comandati Distaccati Uomini","ComandatiDistaccatiDonne","Fuori Ruolo Uomini","Fuori Ruolo Donne","Comandati Distaccati Estero Uomini","Comandati Distaccati Estero Donne","Fuori Ruolo Estero Uomini","Fuori Ruolo Estero Donne","Convenzioni Uomini","Convenzioni Donne","Convenzioni Estero Uomini","Convenzioni Estero Donne","Esoneri Uomini","Esoneri Donne","Esoneri Interno 70% Uomini","Esoneri Interno 70% Donne"
"C5474","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1520","RALN","CD","058000","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C1520","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1520","RALN","CC","056000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1520","RALN","CB","036494","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C11897","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C11897","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C11897","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C11897","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"C11897","RALN","DI","0D0165","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5997","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6488","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6579","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6579","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6579","RALN","CC","042000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6793","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6827","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6685","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6849","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6983","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7013","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7013","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7204","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7204","RALN","CC","056000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7055","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7343","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7343","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7343","RALN","CC","046000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7343","RALN","CC","045000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7343","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7644","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7644","RALN","CD","051489","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7644","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7644","RALN","CD","050000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7644","RALN","CD","049000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7644","RALN","CC","046000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7644","RALN","CC","043000","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"C7644","RALN","CC","042000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7644","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7644","RALN","CB","036495","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7777","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7781","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7781","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8010","RALN","FP","0D0485","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8010","RALN","CB","055000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C8184","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6791","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C8232","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8232","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C399","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C399","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C399","RALN","CC","046000","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C399","RALN","CB","0B7000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"U9553","SSNA","MD","SD0E33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","MD","SD0035","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","MV","SD0A73","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","SI","S18023","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","LT","T16026","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","LA","A16028","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C593","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C593","RALN","CB","0B7000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9551","SSNA","SI","S16020","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9551","SSNA","SV","S16022","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9551","SSNA","LA","A14005","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5477","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5477","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5477","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2546","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E8507","EPNE","AC","046000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"C7631","RALN","CB","032000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9118","RALN","CD","0D6A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9118","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9118","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9118","RALN","CC","056000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9118","RALN","CB","037492","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0"
"U9549","SSNA","MD","SD0035","0","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"U9549","SSNA","DA","AD0032","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","SI","S16020","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","LT","T16024","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","LT","T14007","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","LA","A18029","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","LA","A16028","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9549","SSNA","LA","A14005","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1058","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1058","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1058","RALN","CD","057000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C1107","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1107","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1107","RALN","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1107","RALN","CC","056000","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C1260","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1533","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1533","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1696","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1771","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1771","RALN","CB","037492","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C1842","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1872","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1935","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4407","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4407","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2254","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2254","RALN","CC","042000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2279","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2279","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2336","RALN","CD","050000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2336","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2336","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2336","RALN","CC","046000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2375","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2440","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4950","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4950","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4950","RALN","CB","034000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2606","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2606","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2606","RALN","CC","056000","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C2694","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2694","RALN","CD","050000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2322","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2322","RALN","CD","051489","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C2322","RALN","CC","043000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C8155","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2956","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3074","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3074","RALN","CD","052487","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3074","RALN","CD","050000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3074","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3074","RALN","CC","056000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3089","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3089","RALN","CB","034000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3095","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3191","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3377","RALN","CB","038490","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3423","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3653","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3908","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4060","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4060","RALN","CB","034000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C4097","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4155","RALN","CD","051489","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4155","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4155","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4155","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"C4158","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4158","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4158","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"C4213","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4296","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4358","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4358","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4358","RALN","CC","056000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C4428","RALN","CD","051488","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4496","RALN","CC","043000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4496","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4496","RALN","CB","036495","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4496","RALN","DI","0D0165","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4731","RALN","DI","0D0165","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4735","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4846","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5034","RALN","CD","050000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5034","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5034","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5034","RALN","CC","056000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5042","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5042","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5042","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5128","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5128","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5128","RALN","CD","049000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5128","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5136","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5136","RALN","DI","0D0165","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5778","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5643","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5669","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5669","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5669","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5669","RALN","CB","036495","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5669","RALN","CA","028000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5717","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5717","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5717","RALN","CD","058000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5717","RALN","CC","045000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5717","RALN","CC","042000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5854","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5913","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5926","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5926","RALN","CC","045000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5926","RALN","CC","043000","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0"
"C6161","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6161","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6161","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6161","RALN","CC","045000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6299","RALN","CD","050000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6412","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6601","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6601","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6618","RALN","CD","049000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6618","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6618","RALN","CC","045000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6618","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6618","RALN","CC","042000","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CD","050000","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CD","049000","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CD","057000","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CC","046000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CC","045000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CC","043000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CC","042000","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CC","056000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"UC11828","RALN","CB","037492","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C6821","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6821","RALN","CB","034000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6846","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6846","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6846","RALN","CC","045000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C6697","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6974","RALN","CD","049000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6974","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7022","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7022","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4238","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C4238","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4238","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7255","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7354","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7354","RALN","CD","052486","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7354","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7354","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7354","RALN","CC","056000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7354","RALN","CB","036495","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7354","RALN","CB","055000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7627","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7863","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7985","RALN","CB","037492","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8127","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8127","RALN","CD","051488","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8127","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8127","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C8127","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C8127","RALN","CC","042000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8210","RALN","CD","049000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LS58","LS13","DI","0D00NF","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"LS58","LS13","LI","0000ND","15","4","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"AA11101","SSNA","MD","SD0E34","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"AA11101","SSNA","MO","SD0E49","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"AA11101","SSNA","LA","A18029","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AU10079","AUIN","LI","0000ND","7","8","0","0","16","15","0","0","0","0","0","0","0","0","0","0"
"AU10079","AUIN","DI","0D00NF","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AG9845","EN60","LI","0000ND","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0"
"AG9844","AGFI","D2","0D0079","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AG9844","AGFI","3A","044F06","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AG9844","AGFI","3A","044F05","5","4","0","0","5","4","0","0","0","1","0","0","0","1","2","1"
"AG9844","AGFI","3A","043F04","21","18","1","1","8","1","0","0","4","7","0","0","0","0","0","1"
"AG9844","AGFI","3A","042F03","8","9","2","1","13","11","0","0","2","1","0","0","1","0","0","0"
"AG9844","AGFI","3A","041F02","7","3","1","1","4","1","0","0","0","3","0","0","0","0","0","0"
"AG9844","AGFI","3A","040F01","6","7","0","0","9","13","0","0","3","4","0","0","0","1","0","0"
"AG9844","AGFI","2A","035F06","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0"
"AG9844","AGFI","2A","035F05","1","2","0","0","1","1","0","0","0","1","0","0","0","0","0","0"
"AG9844","AGFI","2A","035F04","4","2","0","0","3","2","0","0","2","4","0","0","0","0","0","0"
"AG9844","AGFI","2A","034F03","5","17","0","1","11","10","0","0","1","3","0","0","1","0","0","2"
"AG9844","AGFI","2A","032F02","7","9","0","1","0","1","0","0","1","1","0","0","0","1","0","0"
"AG9844","AGFI","2A","030F01","1","4","0","0","1","1","0","0","0","2","0","0","0","0","0","0"
"AG9844","AGFI","1A","024F02","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"AG9847","AGFI","D1","0D0077","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"AG9847","AGFI","D2","0D0079","1","3","0","0","0","0","0","0","0","0","0","0","2","0","3","3"
"AG9847","AGFI","3A","044F06","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"AG9847","AGFI","3A","044F05","6","5","0","0","7","2","0","0","1","1","0","0","9","4","9","11"
"AG9847","AGFI","3A","043F04","5","11","2","1","7","3","0","0","2","1","0","0","6","13","13","37"
"AG9847","AGFI","3A","042F03","5","9","0","0","1","13","0","0","2","2","0","0","5","8","7","16"
"AG9847","AGFI","3A","041F02","2","13","0","0","2","5","0","0","7","8","0","0","3","11","6","17"
"AG9847","AGFI","3A","040F01","12","11","2","0","10","19","0","0","11","12","0","0","5","15","5","16"
"AG9847","AGFI","2A","035F06","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0"
"AG9847","AGFI","2A","035F05","3","5","0","1","1","3","0","0","0","0","0","0","1","1","1","2"
"AG9847","AGFI","2A","035F04","11","9","0","0","1","9","0","0","1","3","0","0","0","10","1","13"
"AG9847","AGFI","2A","034F03","6","5","0","0","12","20","0","0","0","1","0","0","5","22","6","39"
"AG9847","AGFI","2A","032F02","1","0","0","0","5","8","0","0","0","1","0","0","0","2","1","6"
