"Istituzione","Contratto","Categoria","Qualifica","Causale Assenza","Form Uomini","Form Donne","Form Media Uomini","Form Media Donne"
"U9562","SSNA","MD","SD0N33","Z01","2","0","1","0"
"U9562","SSNA","MD","SD0E34","Z01","143","65","5,296296296","4,333333333"
"U9562","SSNA","MD","SD0N34","Z01","17","0","0","0"
"U9562","SSNA","MD","SD0035","Z01","199","299","2,235955056","3,215053763"
"U9562","SSNA","MD","SD0036","Z01","6","5","1","1,25"
"U9562","SSNA","MV","SD0E74","Z01","4","0","2","0"
"U9562","SSNA","MV","SD0E73","Z01","5","8","2,5","4"
"U9562","SSNA","MV","SD0A73","Z01","42","28","3,818181818","4"
"U9562","SSNA","DS","SD0E39","Z01","0","3","0","3"
"U9562","SSNA","DS","SD0A38","Z01","0","19","0","3,166666667"
"U9562","SSNA","DS","SD0E12","Z01","0","2","0","2"
"U9562","SSNA","DS","SD0A65","Z01","4","46","2","2,875"
"U9562","SSNA","DS","SD0483","Z01","0","19","0","19"
"U9562","SSNA","DT","TD0002","Z01","0","2","0","2"
"U9562","SSNA","DA","AD0A31","Z01","9","0","2,25","0"
"U9562","SSNA","SI","S18023","Z01","4","70","0,8","1,75"
"U9562","SSNA","SI","S16020","Z01","186","704","1,706422018","1,26618705"
"U9562","SSNA","SI","S14E52","Z01","0","2","0","0,142857143"
"U9562","SSNA","ST","S16021","Z01","28","79","1,647058824","1,612244898"
"U9562","SSNA","SV","S18921","Z01","19","6","2,111111111","6"
"U9562","SSNA","SV","S16022","Z01","123","47","4,730769231","2,611111111"
"U9562","SSNA","SF","S18922","Z01","0","9","0","2,25"
"U9562","SSNA","SF","S16019","Z01","7","63","0,875","1,211538462"
"U9562","SSNA","LT","T16024","Z01","1","6","0,5","0,75"
"U9562","SSNA","LT","T16026","Z01","1","0","1","0"
"U9562","SSNA","LT","T13660","Z01","6","30","0,6","0,256410256"
"U9562","SSNA","LT","T12057","Z01","2","0","0,166666667","0"
"U9562","SSNA","LT","T11008","Z01","0","1","0","0,166666667"
"U9562","SSNA","LA","A18029","Z01","1","0","1","0"
"U9562","SSNA","LA","A16028","Z01","0","14","0","0,482758621"
"U9562","SSNA","LA","A14005","Z01","16","0","1,066666667","0"
"U9562","SSNA","LA","A13018","Z01","0","6","0","0,136363636"
"U9562","SSNA","LA","A12017","Z01","1","4","0,142857143","0,125"
"U9562","SSNA","LA","A11030","Z01","0","1","0","1"
"U9631","SSNA","MD","SD0E33","Z01","245","128","9,8","16"
"U9631","SSNA","MD","SD0N33","Z01","23","0","23","0"
"U9631","SSNA","MD","SD0E34","Z01","42","84","2,625","9,333333333"
"U9631","SSNA","MD","SD0N34","Z01","32","0","10,666666667","0"
"U9631","SSNA","MD","SD0035","Z01","453","990","3,973684211","4,520547945"
"U9631","SSNA","MD","SD0036","Z01","39","25","4,333333333","5"
"U9631","SSNA","MV","SD0E74","Z01","6","0","6","0"
"U9631","SSNA","MV","SD0A73","Z01","57","75","1,055555556","5,357142857"
"U9631","SSNA","MO","SD0047","Z01","4","0","2","0"
"U9631","SSNA","DS","SD0A38","Z01","37","64","6,166666667","5,333333333"
"U9631","SSNA","DS","SD0A12","Z01","1","25","1","4,166666667"
"U9631","SSNA","DS","SD0A15","Z01","5","0","5","0"
"U9631","SSNA","DS","SD0A41","Z01","0","1","0","0,5"
"U9631","SSNA","DS","SD0E66","Z01","0","8","0","8"
"U9631","SSNA","DS","SD0E65","Z01","8","0","8","0"
"U9631","SSNA","DS","SD0A65","Z01","49","112","7","5,6"
"U9631","SSNA","DS","SD0483","Z01","4","0","4","0"
"U9631","SSNA","DP","PD0A45","Z01","4","0","1,333333333","0"
"U9631","SSNA","DP","PD0606","Z01","10","0","10","0"
"U9631","SSNA","DT","TD0A01","Z01","18","0","9","0"
"U9631","SSNA","DT","TD0A67","Z01","0","12","0","12"
"U9631","SSNA","DA","AD0032","Z01","18","13","3","6,5"
"U9631","SSNA","DA","AD0S31","Z01","1","10","1","10"
"U9631","SSNA","DA","AD0A31","Z01","1","0","1","0"
"U9631","SSNA","SI","S18023","Z01","7","11","3,5","0,55"
"U9631","SSNA","SI","S16020","Z01","81","440","0,609022556","0,67381317"
"U9631","SSNA","SI","S14E52","Z01","0","7","0","0,368421053"
"U9631","SSNA","SI","S13052","Z01","0","4","0","2"
"U9631","SSNA","ST","S16021","Z01","4","10","0,102564103","0,126582278"
"U9631","SSNA","SV","S18921","Z01","0","2","0","2"
"U9631","SSNA","SV","S16022","Z01","99","46","3,3","2,090909091"
"U9631","SSNA","SF","S16019","Z01","23","102","1,277777778","1,436619718"
"U9631","SSNA","LT","T16024","Z01","1","37","1","2,3125"
"U9631","SSNA","LT","T16026","Z01","1","2","0,2","2"
"U9631","SSNA","LT","T14007","Z01","2","0","0,4","0"
"U9631","SSNA","LT","T14E59","Z01","4","0","0,333333333","0"
"U9631","SSNA","LT","T13059","Z01","5","1","0,15625","0,142857143"
"U9631","SSNA","LT","T13660","Z01","22","167","0,536585366","1,070512821"
"U9631","SSNA","LT","T12057","Z01","2","3","0,1","0,375"
"U9631","SSNA","LT","T11008","Z01","2","2","0,086956522","0,064516129"
"U9631","SSNA","LA","A18029","Z01","6","9","1","0,529411765"
"U9631","SSNA","LA","A16028","Z01","5","35","0,416666667","1,129032258"
"U9631","SSNA","LA","A14005","Z01","25","61","0,694444444","0,938461538"
"U9631","SSNA","LA","A13018","Z01","2","1","0,4","0,2"
"U9631","SSNA","LA","A12017","Z01","21","25","0,7","0,694444444"
"U9631","SSNA","LA","A11030","Z01","4","2","0,363636364","0,666666667"
"U9630","SSNA","MD","SD0E33","Z01","142","68","7,888888889","13,6"
"U9630","SSNA","MD","SD0N33","Z01","11","0","11","0"
"U9630","SSNA","MD","SD0E34","Z01","46","62","3,066666667","4,428571429"
"U9630","SSNA","MD","SD0035","Z01","310","512","3,229166667","2,925714286"
"U9630","SSNA","MD","SD0036","Z01","106","95","8,153846154","9,5"
"U9630","SSNA","MV","SD0E74","Z01","1","0","0,5","0"
"U9630","SSNA","MV","SD0A73","Z01","16","4","0,41025641","0,666666667"
"U9630","SSNA","DS","SD0E38","Z01","0","3","0","3"
"U9630","SSNA","DS","SD0A38","Z01","9","5","9","1"
"U9630","SSNA","DS","SD0A12","Z01","3","16","3","2,666666667"
"U9630","SSNA","DS","SD0A41","Z01","0","1","0","1"
"U9630","SSNA","DS","SD0E65","Z01","8","0","8","0"
"U9630","SSNA","DS","SD0A65","Z01","0","19","0","3,8"
"U9630","SSNA","DS","SD0483","Z01","0","6","0","6"
"U9630","SSNA","DP","PD0A09","Z01","0","1","0","1"
"U9630","SSNA","DA","AD0032","Z01","5","1","2,5","1"
"U9630","SSNA","DA","AD0A31","Z01","2","0","0,666666667","0"
"U9630","SSNA","SI","S16020","Z01","10","100","0,091743119","0,199600798"
"U9630","SSNA","SI","S14E52","Z01","0","2","0","0,181818182"
"U9630","SSNA","ST","S16021","Z01","5","6","0,166666667","0,125"
"U9630","SSNA","SV","S16022","Z01","0","8","0","1,142857143"
"U9630","SSNA","LT","T16024","Z01","0","1","0","0,125"
"U9630","SSNA","LA","A18029","Z01","2","4","1","1,333333333"
"U9630","SSNA","LA","A16028","Z01","5","7","0,384615385","0,189189189"
"U9630","SSNA","LA","A14005","Z01","0","10","0","0,135135135"
"U9630","SSNA","LA","A12017","Z01","0","1","0","0,041666667"
"U9633","SSNA","MD","SD0E33","Z01","149","9","7,095238095","4,5"
"U9633","SSNA","MD","SD0E34","Z01","71","57","3,380952381","2,85"
"U9633","SSNA","MD","SD0035","Z01","376","497","4,476190476","3,79389313"
"U9633","SSNA","MD","SD0036","Z01","72","46","5,142857143","4,181818182"
"U9633","SSNA","MV","SD0A73","Z01","68","6","1,511111111","1,5"
"U9633","SSNA","DS","SD0A38","Z01","0","6","0","0,6"
"U9633","SSNA","DS","SD0A12","Z01","0","6","0","3"
"U9633","SSNA","DS","SD0E65","Z01","16","0","16","0"
"U9633","SSNA","DS","SD0A65","Z01","10","82","5","6,833333333"
"U9633","SSNA","DS","SD0064","Z01","0","5","0","5"
"U9633","SSNA","DS","SD0483","Z01","4","0","4","0"
"U9633","SSNA","DP","PD0S09","Z01","4","0","4","0"
"U9633","SSNA","DA","AD0032","Z01","0","5","0","1,25"
"U9633","SSNA","DA","AD0S31","Z01","0","11","0","3,666666667"
"U9633","SSNA","DA","AD0A31","Z01","4","0","2","0"
"U9633","SSNA","SI","S18023","Z01","5","37","1","2,3125"
"U9633","SSNA","SI","S16020","Z01","115","567","1,4375","1,134"
"U9633","SSNA","SI","S14E52","Z01","0","5","0","0,172413793"
"U9633","SSNA","ST","S16021","Z01","11","128","0,47826087","2,41509434"
"U9633","SSNA","SV","S18921","Z01","0","6","0","1,5"
"U9633","SSNA","SV","S16022","Z01","22","44","0,6875","2,315789474"
"U9633","SSNA","SF","S18922","Z01","1","12","1","1,714285714"
"U9633","SSNA","SF","S16019","Z01","13","150","1,444444444","3,125"
"U9633","SSNA","SF","S13051","Z01","1","0","1","0"
"U9633","SSNA","LT","T16024","Z01","0","29","0","2,230769231"
"U9633","SSNA","LT","T14007","Z01","7","0","1,4","0"
"U9633","SSNA","LT","T13059","Z01","23","0","0,433962264","0"
"U9633","SSNA","LT","T13660","Z01","1","4","0,058823529","0,042553191"
"U9633","SSNA","LA","A18029","Z01","0","7","0","1,75"
"U9633","SSNA","LA","A16028","Z01","4","24","0,333333333","0,8"
"U9633","SSNA","LA","A14005","Z01","2","11","0,090909091","0,34375"
"U9633","SSNA","LA","A12017","Z01","5","5","0,161290323","0,2"
"U10525","SSNA","MD","SD0E33","Z01","63","13","3,5","3,25"
"U10525","SSNA","MD","SD0E34","Z01","36","22","1,565217391","1,692307692"
"U10525","SSNA","MD","SD0035","Z01","30","44","0,110701107","0,247191011"
"U10525","SSNA","MV","SD0A73","Z01","8","6","0,258064516","2"
"U10525","SSNA","DS","SD0A65","Z01","78","10","8,666666667","0,256410256"
"U10525","SSNA","DA","AD0S31","Z01","0","179","0","0"
"U10525","SSNA","DA","AD0A31","Z01","0","51","0","8,5"
"U10525","SSNA","SI","S18023","Z01","78","42","3,714285714","1,555555556"
"U10525","SSNA","SI","S16020","Z01","37","39","0,122923588","0,061514196"
"U10525","SSNA","SV","S18921","Z01","59","20","2,80952381","10"
"U10525","SSNA","SV","S16022","Z01","45","0","1,40625","0"
"U10525","SSNA","SF","S16019","Z01","59","20","2,36","0,425531915"
"U10525","SSNA","LT","T16024","Z01","0","51","0","1,02"
"U10525","SSNA","LT","T16026","Z01","74","0","12,333333333","0"
"U10525","SSNA","LT","T14007","Z01","78","0","2,888888889","0"
"U10525","SSNA","LT","T14063","Z01","0","69","0","0"
"U10525","SSNA","LT","T13059","Z01","31","0","0,206666667","0"
"U10525","SSNA","LT","T13660","Z01","59","78","1,053571429","3,714285714"
"U10525","SSNA","LT","T12057","Z01","70","77","1,4","19,25"
"U10525","SSNA","LT","T12058","Z01","0","77","0","38,5"
"U10525","SSNA","LT","T11008","Z01","76","78","1,688888889","7,8"
"U10525","SSNA","LA","A14005","Z01","77","2","0,93902439","0,027027027"
"U10543","SSNA","SF","S16019","Z01","0","8","0","0,177777778"
"U10545","SSNA","MD","SD0E33","Z01","88","5","6,285714286","2,5"
"U10545","SSNA","MD","SD0E34","Z01","89","30","3,56","2,307692308"
"U10545","SSNA","MD","SD0035","Z01","522","136","3,503355705","2,385964912"
"U10545","SSNA","MD","SD0036","Z01","13","2","3,25","2"
"U10545","SSNA","MV","SD0E73","Z01","12","0","6","0"
"U10545","SSNA","MV","SD0A73","Z01","31","18","2,066666667","6"
"U10545","SSNA","DS","SD0E38","Z01","3","0","3","0"
"U10545","SSNA","DS","SD0A38","Z01","4","1","2","0,5"
"U10545","SSNA","DS","SD0A12","Z01","1","21","0,333333333","2,333333333"
"U10545","SSNA","DS","SD0E65","Z01","6","0","6","0"
"U10545","SSNA","DS","SD0A65","Z01","0","28","0","3,111111111"
"U10545","SSNA","DT","TD0A67","Z01","4","0","4","0"
"U10545","SSNA","SI","S18023","Z01","12","11","1,2","0,5"
"U10545","SSNA","SI","S16020","Z01","49","98","0,276836158","0,376923077"
"U10545","SSNA","SI","S14E52","Z01","0","2","0","0,222222222"
"U10545","SSNA","ST","S18920","Z01","3","0","1,5","0"
"U10545","SSNA","SV","S16022","Z01","5","0","0,833333333","0"
"U10545","SSNA","SF","S18922","Z01","4","5","2","5"
"U10545","SSNA","SF","S16019","Z01","3","33","0,5","1,222222222"
"U10545","SSNA","LT","T18025","Z01","2","3","2","0,6"
"U10545","SSNA","LT","T16024","Z01","0","23","0","1,277777778"
"U10545","SSNA","LT","T14E59","Z01","4","0","0,25","0"
"U10545","SSNA","LT","T13059","Z01","1","0","0,04","0"
"U10545","SSNA","LT","T13660","Z01","0","1","0","0,058823529"
"U10545","SSNA","LT","T12057","Z01","1","0","0,026315789","0"
"U10545","SSNA","LT","T11008","Z01","1","2","0,020408163","0,036363636"
"U10545","SSNA","LT","T00062","Z01","5","14","2,5","0,636363636"
"U10545","SSNA","LA","A18029","Z01","8","8","1,6","2,666666667"
"U10545","SSNA","LA","A16028","Z01","1","2","0,125","0,111111111"
"U10545","SSNA","LA","A14005","Z01","2","12","0,051282051","0,352941176"
"U10545","SSNA","LA","A13018","Z01","0","1","0","0,083333333"
"U10545","SSNA","LA","A11030","Z01","0","4","0","0,8"
"U10507","SSNA","MD","SD0E33","Z01","890","168","10,229885057","14"
"U10507","SSNA","MD","SD0N33","Z01","21","0","21","0"
"U10507","SSNA","MD","SD0E34","Z01","981","274","8,918181818","8,303030303"
"U10507","SSNA","MD","SD0N34","Z01","13","12","6,5","12"
"U10507","SSNA","MD","SD0035","Z01","2596","2544","8,456026059","7,548961424"
"U10507","SSNA","MD","SD0036","Z01","56","0","6,222222222","0"
"U10507","SSNA","MV","SD0E74","Z01","21","0","7","0"
"U10507","SSNA","MV","SD0E73","Z01","35","0","7","0"
"U10507","SSNA","MV","SD0A73","Z01","165","54","7,5","9"
"U10507","SSNA","MO","SD0A48","Z01","30","0","15","0"
"U10507","SSNA","DS","SD0E39","Z01","0","22","0","5,5"
"U10507","SSNA","DS","SD0E38","Z01","5","0","5","0"
"U10507","SSNA","DS","SD0A38","Z01","8","45","2","5"
"U10507","SSNA","DS","SD0E13","Z01","0","30","0","30"
"U10507","SSNA","DS","SD0E12","Z01","12","28","12","9,333333333"
"U10507","SSNA","DS","SD0A12","Z01","25","148","6,25","7,789473684"
"U10507","SSNA","DS","SD0A15","Z01","0","20","0","10"
"U10507","SSNA","DS","SD0E42","Z01","28","0","28","0"
"U10507","SSNA","DS","SD0A41","Z01","42","12","10,5","12"
"U10507","SSNA","DS","SD0E66","Z01","50","16","10","16"
"U10507","SSNA","DS","SD0E65","Z01","81","37","11,571428571","9,25"
"U10507","SSNA","DS","SD0A65","Z01","242","1007","10,083333333","8,18699187"
"U10507","SSNA","DS","SD0483","Z01","49","37","8,166666667","4,625"
"U10507","SSNA","DP","PD0S09","Z01","0","5","0","2,5"
"U10507","SSNA","DP","PD0046","Z01","13","7","4,333333333","7"
"U10507","SSNA","DP","PD0S45","Z01","13","0","3,25","0"
"U10507","SSNA","DP","PD0A45","Z01","6","0","6","0"
"U10507","SSNA","DP","PD0004","Z01","9","0","9","0"
"U10507","SSNA","DT","TD0A01","Z01","6","7","1,2","2,333333333"
"U10507","SSNA","DT","TD0S67","Z01","0","3","0","3"
"U10507","SSNA","DA","AD0032","Z01","59","11","3,6875","3,666666667"
"U10507","SSNA","DA","AD0S31","Z01","66","68","2,869565217","3,238095238"
"U10507","SSNA","DA","AD0A31","Z01","14","0","14","0"
"U10507","SSNA","SI","S18023","Z01","0","10","0","10"
"U10507","SSNA","SI","S16020","Z01","1477","13577","5,51119403","4,993379919"
"U10507","SSNA","SI","S14E52","Z01","6","121","0,857142857","1,423529412"
"U10507","SSNA","ST","S16021","Z01","540","1121","3,483870968","3,8"
"U10507","SSNA","ST","S00062","Z01","0","9","0","4,5"
"U10507","SSNA","SV","S16022","Z01","270","879","5","6,463235294"
"U10507","SSNA","SF","S16019","Z01","214","2039","4,863636364","5,337696335"
"U10507","SSNA","SF","S14E51","Z01","11","56","1,833333333","3,111111111"
"U10507","SSNA","LP","P16006","Z01","30","34","6","3,777777778"
"U10507","SSNA","LT","T16024","Z01","20","302","6,666666667","8,628571429"
"U10507","SSNA","LT","T16026","Z01","63","0","1,536585366","0"
"U10507","SSNA","LT","T14007","Z01","23","14","3,833333333","7"
"U10507","SSNA","LT","T14063","Z01","13","0","2,6","0"
"U10507","SSNA","LT","T14E59","Z01","90","5","0,775862069","0,454545455"
"U10507","SSNA","LT","T13660","Z01","163","526","1,314516129","1,335025381"
"U10507","SSNA","LT","T12057","Z01","189","89","0,724137931","0,669172932"
"U10507","SSNA","LT","T12058","Z01","71","96","2,151515152","1,959183673"
"U10507","SSNA","LT","T11008","Z01","88","186","0,387665198","0,321799308"
"U10507","SSNA","LT","T00062","Z01","2","0","1","0"
"U10507","SSNA","LA","A18029","Z01","26","50","1,733333333","2,173913043"
"U10507","SSNA","LA","A14005","Z01","69","387","0,945205479","0,974811083"
"U10507","SSNA","LA","A13018","Z01","13","233","0,448275862","0,73968254"
"U10507","SSNA","LA","A12017","Z01","13","129","0,590909091","0,638613861"
"U10507","SSNA","LA","A11030","Z01","1","0","0,25","0"
"U9474","SSNA","MD","SD0E33","Z01","131","21","4,851851852","2,333333333"
"U9474","SSNA","MD","SD0E34","Z01","137","168","3,805555556","6"
"U9474","SSNA","MD","SD0N34","Z01","5","0","5","0"
"U9474","SSNA","MD","SD0035","Z01","318","730","3,456521739","5,14084507"
"U9474","SSNA","MD","SD0036","Z01","37","17","6,166666667","17"
"U9474","SSNA","MD","SD0597","Z01","10","0","10","0"
"U9474","SSNA","MV","SD0E74","Z01","2","0","0,5","0"
"U9474","SSNA","MV","SD0E73","Z01","25","0","3,571428571","0"
"U9474","SSNA","MV","SD0A73","Z01","89","32","1,977777778","2,461538462"
"U9474","SSNA","DS","SD0E39","Z01","0","2","0","1"
"U9474","SSNA","DS","SD0E38","Z01","3","23","3","11,5"
"U9474","SSNA","DS","SD0A38","Z01","3","9","1","1"
"U9474","SSNA","DS","SD0E13","Z01","0","1","0","1"
"U9474","SSNA","DS","SD0E12","Z01","1","0","1","0"
"U9474","SSNA","DS","SD0A12","Z01","7","12","2,333333333","6"
"U9474","SSNA","DS","SD0A15","Z01","0","2","0","2"
"U9474","SSNA","DS","SD0E66","Z01","0","2","0","0"
"U9474","SSNA","DS","SD0E65","Z01","8","19","8","9,5"
"U9474","SSNA","DS","SD0A65","Z01","79","266","7,9","10,64"
"U9474","SSNA","DS","SD0064","Z01","0","19","0","9,5"
"U9474","SSNA","DS","SD0483","Z01","11","0","11","0"
"U9474","SSNA","DP","PD0A09","Z01","1","0","1","0"
"U9474","SSNA","DP","PD0S45","Z01","3","0","1,5","0"
"U9474","SSNA","DP","PD0A45","Z01","8","3","2,666666667","3"
"U9474","SSNA","DP","PD0606","Z01","0","20","0","20"
"U9474","SSNA","DT","TD0A01","Z01","0","1","0","1"
"U9474","SSNA","DA","AD0032","Z01","5","8","1,666666667","1,333333333"
"U9474","SSNA","DA","AD0S31","Z01","3","3","1","3"
"U9474","SSNA","DA","AD0A31","Z01","0","8","0","4"
"U9474","SSNA","SI","S18023","Z01","30","294","2,727272727","4,819672131"
"U9474","SSNA","SI","S16020","Z01","283","1993","1,965277778","2,636243386"
"U9474","SSNA","SI","S14E52","Z01","0","2","0","0,4"
"U9474","SSNA","ST","S18920","Z01","3","0","1","0"
"U9474","SSNA","ST","S16021","Z01","27","111","0,84375","2,522727273"
"U9474","SSNA","SV","S18921","Z01","22","13","2,444444444","1,625"
"U9474","SSNA","SV","S16022","Z01","109","69","3,205882353","2,555555556"
"U9474","SSNA","SF","S18922","Z01","6","43","1,5","4,3"
"U9474","SSNA","SF","S16019","Z01","64","478","2,782608696","4,46728972"
"U9474","SSNA","LT","T18025","Z01","0","15","0","3"
"U9474","SSNA","LT","T16024","Z01","0","105","0","5,526315789"
"U9474","SSNA","LT","T18027","Z01","5","5","1,25","0,714285714"
"U9474","SSNA","LT","T16026","Z01","41","22","1,863636364","1,833333333"
"U9474","SSNA","LT","T14063","Z01","1","0","0,083333333","0"
"U9474","SSNA","LT","T14E59","Z01","1","1","0,083333333","0,333333333"
"U9474","SSNA","LT","T13059","Z01","2","12","0,117647059","0,342857143"
"U9474","SSNA","LT","T13660","Z01","21","203","0,583333333","1,353333333"
"U9474","SSNA","LT","T12057","Z01","3","29","0,15","1,8125"
"U9474","SSNA","LT","T12058","Z01","0","5","0","1,25"
"U9474","SSNA","LT","T11008","Z01","0","2","0","0,333333333"
"U9474","SSNA","LA","A18029","Z01","3","37","0,5","1,121212121"
"U9474","SSNA","LA","A16028","Z01","8","64","0,666666667","0,659793814"
"U9474","SSNA","LA","A14005","Z01","20","24","0,666666667","0,255319149"
"U9474","SSNA","LA","A13018","Z01","0","2","0","0,125"
"U9474","SSNA","LA","A12017","Z01","1","5","0,142857143","0,25"
"U9473","SSNA","MD","SD0E33","Z01","391","43","9,30952381","5,375"
"U9473","SSNA","MD","SD0E34","Z01","200","202","6,896551724","8,416666667"
"U9473","SSNA","MD","SD0N34","Z01","29","21","9,666666667","10,5"
"U9473","SSNA","MD","SD0035","Z01","866","1117","4,837988827","5,641414141"
"U9473","SSNA","MD","SD0036","Z01","54","64","2,7","5,818181818"
"U9473","SSNA","MD","SD0597","Z01","14","1","14","1"
"U9473","SSNA","MV","SD0E74","Z01","16","0","8","0"
"U9473","SSNA","MV","SD0E73","Z01","1","0","1","0"
"U9473","SSNA","MV","SD0A73","Z01","136","14","4,121212121","2,8"
"U9473","SSNA","MO","SD0E48","Z01","9","0","9","0"
"U9473","SSNA","DS","SD0E39","Z01","5","20","5","20"
"U9473","SSNA","DS","SD0E38","Z01","0","21","0","7"
"U9473","SSNA","DS","SD0A38","Z01","6","13","6","3,25"
"U9473","SSNA","DS","SD0E12","Z01","0","16","0","8"
"U9473","SSNA","DS","SD0A12","Z01","35","21","8,75","5,25"
"U9473","SSNA","DS","SD0E15","Z01","0","17","0","17"
"U9473","SSNA","DS","SD0A15","Z01","4","0","4","0"
"U9473","SSNA","DS","SD0E42","Z01","4","0","4","0"
"U9473","SSNA","DS","SD0A41","Z01","15","10","15","10"
"U9473","SSNA","DS","SD0E66","Z01","0","2","0","2"
"U9473","SSNA","DS","SD0E65","Z01","0","43","0","8,6"
"U9473","SSNA","DS","SD0A65","Z01","59","179","8,428571429","9,944444444"
"U9473","SSNA","DS","SD0483","Z01","5","6","5","3"
"U9473","SSNA","DP","PD0046","Z01","2","0","2","0"
"U9473","SSNA","DP","PD0S45","Z01","6","0","6","0"
"U9473","SSNA","DP","PD0A45","Z01","12","0","6","0"
"U9473","SSNA","DT","TD0002","Z01","5","0","5","0"
"U9473","SSNA","DT","TD0A67","Z01","0","4","0","2"
"U9473","SSNA","DA","AD0032","Z01","7","4","1,166666667","1"
"U9473","SSNA","DA","AD0S31","Z01","2","12","1","2"
"U9473","SSNA","DA","AD0A31","Z01","0","1","0","0,333333333"
"U9473","SSNA","DA","AD0612","Z01","0","4","0","2"
"U9473","SSNA","SI","S18023","Z01","25","412","4,166666667","5,15"
"U9473","SSNA","SI","S16020","Z01","552","2684","2,860103627","2,424570912"
"U9473","SSNA","SI","S14E52","Z01","0","6","0","0,666666667"
"U9473","SSNA","ST","S18920","Z01","17","21","3,4","7"
"U9473","SSNA","ST","S16021","Z01","112","252","2,333333333","2,625"
"U9473","SSNA","SV","S18921","Z01","29","39","4,833333333","3,545454545"
"U9473","SSNA","SV","S16022","Z01","104","254","3,586206897","4,163934426"
"U9473","SSNA","SF","S18922","Z01","9","14","4,5","2,8"
"U9473","SSNA","SF","S16019","Z01","78","609","3,714285714","4,578947368"
"U9473","SSNA","SF","S14E51","Z01","4","0","4","0"
"U9473","SSNA","LT","T18025","Z01","0","1","0","1"
"U9473","SSNA","LT","T16024","Z01","9","96","4,5","5,052631579"
"U9473","SSNA","LT","T18027","Z01","0","7","0","7"
"U9473","SSNA","LT","T16026","Z01","5","2","0,238095238","0,142857143"
"U9473","SSNA","LT","T14007","Z01","15","3","0,9375","0,375"
"U9473","SSNA","LT","T14E59","Z01","3","1","0,75","1"
"U9473","SSNA","LT","T13059","Z01","19","24","0,365384615","0,75"
"U9473","SSNA","LT","T13660","Z01","8","168","0,5","0,591549296"
"U9473","SSNA","LT","T12057","Z01","8","27","0,32","0,257142857"
"U9473","SSNA","LT","T12058","Z01","0","2","0","0,181818182"
"U9473","SSNA","LT","T11008","Z01","1","0","0","0"
"U9473","SSNA","LA","A18029","Z01","4","15","0,571428571","0,75"
"U9473","SSNA","LA","A16028","Z01","5","57","0,714285714","1"
"U9473","SSNA","LA","A14005","Z01","4","57","0,210526316","0,564356436"
"U9473","SSNA","LA","A13018","Z01","1","17","0,166666667","0,314814815"
"U9473","SSNA","LA","A12017","Z01","2","9","0,25","0,333333333"
"U9473","SSNA","LA","A11030","Z01","2","0","0","0"
"U9551","SSNA","MD","SD0E33","Z01","232","52","10,086956522","26"
"U9551","SSNA","MD","SD0N33","Z01","44","0","14,666666667","0"
"U9551","SSNA","MD","SD0E34","Z01","126","90","6","15"
"U9551","SSNA","MD","SD0N34","Z01","22","5","11","5"
"U9551","SSNA","MD","SD0035","Z01","747","669","6,173553719","6,432692308"
"U9551","SSNA","MD","SD0036","Z01","78","48","13","9,6"
"U9551","SSNA","MD","SD0597","Z01","0","5","0","0"
"U9551","SSNA","MV","SD0E74","Z01","22","0","11","0"
"U9551","SSNA","MV","SD0E73","Z01","15","0","7,5","0"
"U9551","SSNA","MV","SD0A73","Z01","115","7","10,454545455","7"
"U9551","SSNA","DS","SD0E39","Z01","0","8","0","8"
"U9551","SSNA","DS","SD0E38","Z01","0","5","0","5"
"U9551","SSNA","DS","SD0A38","Z01","4","25","1,333333333","6,25"
"U9551","SSNA","DS","SD0E12","Z01","9","0","9","0"
"U9551","SSNA","DS","SD0A12","Z01","38","17","19","5,666666667"
"U9551","SSNA","DS","SD0603","Z01","0","1","0","1"
"U9551","SSNA","DS","SD0E66","Z01","2","3","2","3"
"U9551","SSNA","DS","SD0E65","Z01","10","12","5","4"
"U9551","SSNA","DS","SD0A65","Z01","23","95","5,75","8,636363636"
"U9551","SSNA","DP","PD0S45","Z01","2","0","0","0"
"U9551","SSNA","DT","TD0071","Z01","4","0","4","0"
"U9551","SSNA","DA","AD0032","Z01","5","1","2,5","1"
"U9551","SSNA","DA","AD0S31","Z01","1","0","1","0"
"U9551","SSNA","DA","AD0A31","Z01","0","1","0","0,5"
"U9551","SSNA","SI","S18023","Z01","21","112","3","4"
"U9551","SSNA","SI","S16020","Z01","332","2182","3,223300971","2,936742934"
"U9551","SSNA","SI","S14E52","Z01","6","42","1,5","1,68"
"U9551","SSNA","SI","S13052","Z01","0","7","0","1"
"U9551","SSNA","ST","S18920","Z01","10","8","2","1,6"
"U9551","SSNA","ST","S16021","Z01","69","91","1,916666667","1,491803279"
"U9551","SSNA","SV","S18921","Z01","1","25","1","6,25"
"U9551","SSNA","SV","S16022","Z01","105","225","8,076923077","7,75862069"
"U9551","SSNA","SF","S18922","Z01","10","8","5","2,666666667"
"U9551","SSNA","SF","S16019","Z01","55","366","3,666666667","4,159090909"
"U9551","SSNA","LT","T18025","Z01","0","10","0","1,428571429"
"U9551","SSNA","LT","T16024","Z01","0","46","0","2,705882353"
"U9551","SSNA","LT","T16026","Z01","45","4","3,214285714","2"
"U9551","SSNA","LT","T14007","Z01","18","6","1,384615385","1,5"
"U9551","SSNA","LT","T14E59","Z01","32","4","1,391304348","1"
