ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
U10735;SSNA;MV;39979,32;2132,25;5716,34;96,51;16891,19;3176,32
U10735;SSNA;DP;39958,61;346,11;4474,11;0;16848,06;1255,58
U10735;SSNA;DT;39979,3;291,52;4126,03;0;13620,54;220,83
U10518;SSNA;LA;19995,15;2764,57;1934,53;279,15;168,75;3053,25
U10518;SSNA;SF;22265,28;3906,87;2202,79;51,59;195,03;3774,18
U10518;SSNA;DA;39979,27;621,18;5838,09;0;46789,45;0
U10518;SSNA;SI;22198,67;3400,71;2166,46;332,24;634,08;4845,78
U10518;SSNA;MD;39861,79;2547,1;5874,7;305,61;27887,27;2278,48
U10518;SSNA;LT;18778,47;2089,64;1766,22;283,94;160,87;4025,5
U10518;SSNA;ST;22357,23;3854,7;2207,82;265,95;621,27;4592,58
U10518;SSNA;DS;39948,73;463,46;5088,39;0;25833,4;316,33
U10518;SSNA;SV;22347,95;3558,11;2215,08;736,57;273,36;5610,84
U10518;SSNA;MV;39979,3;4070,15;6224,8;0;29172,4;3338,05
U10518;SSNA;DP;39979,25;96,75;5975,25;0;45433;0
U10859;SSNA;LA;20244,74;2599,12;1919,71;1915,41;168,42;1210,24
U10859;SSNA;SF;22384,26;2963,36;2148,8;357,82;195,87;1767,63
U10859;SSNA;DA;39979,24;622,66;7351,14;0;48851,21;1,98
U10859;SSNA;SI;22047,03;3465,47;2148,07;2325,3;637,71;3626,43
U10859;SSNA;MD;39983,95;3157,13;6209,04;919,85;21666,69;3629,72
U10859;SSNA;LT;19112,32;1968,22;1775,48;2940,38;162,87;2912,21
U10859;SSNA;ST;22098,92;3355,28;2147,36;4870,82;795,19;3508,22
U10859;SSNA;DS;39896,13;344,8;5049,09;1428,82;11625,73;724,94
U10859;SSNA;SV;22546,98;4030,64;2271,8;1728,2;196,9;7104,38
U10859;SSNA;MV;39976,46;3127,11;6286,02;466,82;21666,59;2473,94
U10859;SSNA;DP;39979,65;267,75;5111,1;0;23571,6;3000,15
U10859;SSNA;DT;39979,2;226,43;5208,37;0;24681,21;0
U10738;SSNA;LA;19227,49;2832;1879,58;24,48;162,65;2696,92
U10738;SSNA;SF;21853,73;3090,29;2110,37;0;235,94;2295,07
U10738;SSNA;DA;39904,83;464,89;5061,31;0;23641,84;2143,92
U10738;SSNA;SI;22095,38;3608,99;2170;240,08;633,11;5592,05
U10738;SSNA;MD;39910,95;2773,02;5730,68;1360,31;21600,31;4089,67
U10738;SSNA;LT;17622,84;1753,13;1628,76;151,62;191,99;3665,99
U10738;SSNA;ST;22248,03;3663,85;2187,12;1553,27;779,83;5061,21
U10738;SSNA;DS;39964,76;686,76;4967,98;931,63;10594,56;2493,51
U10738;SSNA;SV;22093,89;3556,79;2153,47;107,05;191,11;4999,37
U10738;SSNA;MV;39979,29;3251,5;6087,46;121,83;23287,88;2540,67
U10738;SSNA;DP;39979,2;250,8;4924,8;0;20980,4;5581,8
U10738;SSNA;DT;39979,25;0;3935;0;11190;0
U10733;SSNA;LA;20319,01;1955,52;1867,56;52,72;164,38;503,24
U10733;SSNA;SF;22266,93;2769,64;2102,3;0;187,51;487,12
U10733;SSNA;DA;39931,67;307,83;5275,33;23;24451,08;56,75
U10733;SSNA;SI;22145,19;3677,26;2178,01;356,71;635,57;1739,88
U10733;SSNA;MD;39963,87;3544,54;6099,11;1452,44;17949,42;2682,23
U10733;SSNA;LT;19194,77;1720,28;1756,65;399,74;164,29;1059,04
U10733;SSNA;ST;22211,36;3715,89;2176,97;1485,62;766,93;1323,32
U10733;SSNA;DS;39979,33;623,91;4562,09;276,18;11509,06;211,45
U10733;SSNA;SV;22569,55;2226,85;2060,11;121,43;182,76;3026,05
U10733;SSNA;MV;39979,55;2978,91;5964,22;63,49;16738,64;1063,86
U10733;SSNA;DP;39978,67;0;5854;0;31351,67;266
U10733;SSNA;DT;39979,19;207,22;4266,74;0;13465,04;79,39
U10750;SSNA;LA;20399;2965,15;1955,44;824,23;174,17;4702,86
U10750;SSNA;SF;22310,62;4765,6;2284,66;130,97;199,43;4440,67
U10750;SSNA;DA;39936,18;875,52;5288,97;0;29506,4;709,07
U10750;SSNA;SI;22078,45;3239,43;2135;976,44;627,51;6331,93
U10750;SSNA;MD;39896,89;2782;5883,66;2059,97;20479,81;2672,08
U10750;SSNA;LT;19515,19;2344,25;1841,31;2120,25;191,2;5634,93
U10750;SSNA;ST;22140,17;3888,89;2193,18;1172,92;916,71;6730,06
U10750;SSNA;DS;39978,54;313,45;5127,73;269,13;18293,46;830,95
U10750;SSNA;SV;22220,32;4920,55;2315,07;273,68;197,93;6768,77
U10750;SSNA;MV;39924,88;2186,51;5667,6;223,39;19808,37;2040,68
U10750;SSNA;DP;40712,14;0;7185,97;0;33131,19;44086,98
U10750;SSNA;DT;39885,65;199,82;4618,95;0;19314,97;46,49
U9415;SSNA;LA;19773,21;1966,55;1834,69;363,69;161,1;1756,79
U9415;SSNA;SF;22137,85;1985,67;2036,62;73,77;185,02;1629,86
U9415;SSNA;DA;39979,25;81,75;7894,25;0;73865,5;0
U9415;SSNA;SI;22115,06;2220;2048,42;122,86;623;3421,96
U9415;SSNA;MD;39981,98;2297,66;5564,58;890,42;16736,59;2231,28
U9415;SSNA;LT;18121,31;1091,41;1602,46;412,66;151,36;2592,73
U9415;SSNA;ST;22295,63;2119,87;2069,81;163,09;740,25;2381,73
U9415;SSNA;DS;39980,15;152,06;4378,08;405,57;10758,86;1077,07
U9415;SSNA;SV;22361,36;3055,87;2173,62;1493,32;303,94;4608,62
U9415;SSNA;MV;39979,28;2569,38;5966,95;557,11;21001,18;2707,08
U9415;SSNA;DP;39979;33,5;6421,5;26,5;51527,5;19781
U9415;SSNA;DT;39979,45;122,9;6478,34;0;43728,41;7,45
U9434;SSNA;LA;19963,12;3107,58;1986,71;1610,18;6,17;2715,29
U9434;SSNA;SF;22006,14;3832,43;2206,81;216,33;196,25;2267,07
U9434;SSNA;DA;39979,1;678;6954,37;0;56730,98;0
U9434;SSNA;SI;22099,59;4011,86;2211,32;2290,39;605,4;4726,86
U9434;SSNA;MD;39983,07;3107;6614,73;359,46;25268,2;3374,84
U9434;SSNA;LT;18145,54;1471,82;1650,17;3677,29;145,8;3559,73
U9434;SSNA;ST;22224,76;4431,93;2272,27;3535,73;689,19;3910,71
U9434;SSNA;DS;39948,49;785,72;5006,35;12,04;16644,2;1035,74
U9434;SSNA;SV;22099,5;2877,5;2098,5;1373,5;183,5;2287,5
U9434;SSNA;DP;39983,4;252,4;5932,6;0;23843,6;22310,8
U9434;SSNA;DT;39979;1025;5452;0;32323,25;0
U10521;SSNA;LA;19768,4;2211,43;1881,26;49,02;162,9;2641,72
U10521;SSNA;SF;22256,96;2257,77;2059,64;2,53;200,66;3115,85
U10521;SSNA;DA;39979,27;279;5607,09;0;35900,73;0
U10521;SSNA;SI;22113,29;2522,77;2075,69;209,62;624,53;4932,9
U10521;SSNA;MD;39979,81;2394,99;5790,42;906,81;25112,93;3781,72
U10521;SSNA;LT;18529,91;944,83;1645,49;167,56;155,73;3524,68
U10521;SSNA;ST;22192,99;2348,18;2061,98;1004,53;693,84;4180,28
U10521;SSNA;DS;39982,38;406,26;4926,93;304,33;17343,83;1893,54
U10521;SSNA;SV;22438,38;2540,62;2151,03;189;341,54;5595,67
U10521;SSNA;MV;39981,21;4367,78;6415,34;304,88;27528,18;2904,72
U10521;SSNA;DP;39979;1099,5;5031;0;24964,5;0
U10521;SSNA;DT;39979;0;6139;0;40492;0
U10524;SSNA;LA;20131,07;2184,59;1939,73;868,08;163,29;1853,52
U10524;SSNA;SF;22201,05;1530,12;2027,02;270,85;182,19;1961,29
U10524;SSNA;DA;39979,31;380,74;5455,16;5,72;24244,58;523,52
U10524;SSNA;SI;22109,93;2406,81;2085,87;910,83;621,82;4095,85
U10524;SSNA;MD;39979,28;3692,22;6040,78;1016,14;18873,84;3191,68
U10524;SSNA;LT;18415,86;1202,52;1663,72;1361,62;162,73;2982,55
U10524;SSNA;ST;22166,74;2539,42;2111,18;1983,1;608,8;2849,96
U10524;SSNA;DS;39979,72;562,78;5233,03;1569,54;14409,93;1123,01
U10524;SSNA;SV;22156,1;2802,82;2140,75;921,48;183,6;4285,59
U10524;SSNA;MV;39979,39;2867,78;5932,47;299,85;18074,43;2193,72
U10524;SSNA;DP;39979;352,4;4968,8;47,8;26932,4;3634,4
U10524;SSNA;DT;39980,52;663,77;4189,93;0;13640,29;2722,53
U9433;SSNA;LA;20755,19;2109,89;1929,48;352,74;165,82;1470,73
U9433;SSNA;SF;22537,68;2622,78;2068,98;23,93;181,99;1363,81
U9433;SSNA;DA;39979,38;540,38;5791,63;0;41611,25;113
U9433;SSNA;SI;22472,9;2545,46;2089,97;442,13;679,55;3254,88
U9433;SSNA;MD;40427,99;2975,9;6235,17;1576,25;22556,93;3245,59
U9433;SSNA;LT;18431,42;1213,5;1639,09;845,79;150,59;2538,08
U9433;SSNA;ST;22514,42;2421,15;2077,87;798,08;930,7;2938,14
U9433;SSNA;DS;40013,77;416,97;5072,14;212,5;13007,21;1601,64
U9433;SSNA;SV;22494,85;2762,87;2191,42;298,67;291,66;5092,9
U9433;SSNA;MV;39979,3;3231,84;6235,46;394,15;21132,36;3477,83
U9433;SSNA;DP;39979,33;259;6688,33;279;49432,67;8145,33
U9433;SSNA;DT;39888,5;1141,25;5087,25;0;26065,25;800,25
U10751;SSNA;LA;19296,72;2813,5;1860,64;922,27;162,97;678,56
U10751;SSNA;SF;22236,34;3127,33;2139,72;296,41;188,67;1103,49
U10751;SSNA;DA;40077,5;414,35;3952,97;0;22690,39;808,63
U10751;SSNA;SI;22092,87;3438,04;2150,67;1222,39;623,45;3011,45
U10751;SSNA;MD;40010,78;2648,82;5637,29;1212,19;17362,14;4859,26
U10751;SSNA;LT;18458,13;2007,73;1724,66;1232,33;191,72;2641,13
U10751;SSNA;ST;22099,63;3723,27;2176,44;1504,35;190,04;3698,05
U10751;SSNA;DS;39980,1;361,52;4555,78;589,78;16336,72;1322,74
U10751;SSNA;SV;22094,83;4402,95;2224,74;639,18;194,24;4369,65
U10751;SSNA;MV;39979,32;1933,58;5491,52;616,68;18592,8;3700,76
U10751;SSNA;DP;39979,2;414,7;3972,8;0;21465,2;3019,9
U10751;SSNA;DT;39979,28;215,06;3929,28;66,5;20401,33;356,28
U10739;SSNA;LA;19278,98;1429,3;1735,34;135,88;154,75;2410,2
U10739;SSNA;SF;22094,1;1843,55;2006;0;178,63;1091,46
U10739;SSNA;DA;39979;42;5984;0;43315;0
U10739;SSNA;SI;22143,21;2531,25;2082,75;303,16;625,51;4360,86
U10739;SSNA;MD;39982,13;2053,83;5262,13;333,12;21741,93;3395,36
U10739;SSNA;LT;17601,39;1624,83;1637,36;271,36;224,46;3140,01
U10739;SSNA;ST;22120;2622,49;2096,14;434,97;850,84;2834,16
U10739;SSNA;DS;39979,2;548,9;5340,9;0;16406,6;1160,3
U10739;SSNA;DP;39979;0;5773;0;41785;0
U10739;SSNA;DT;39979;0;4690;0;25904;0
U10739;SSNA;MO;39979,25;557,25;5082;0;19540;0
U10515;SSNA;LA;20551,16;1668,66;1910,9;152,79;213,27;2399,13
U10515;SSNA;SF;22062,64;2370,04;2063,55;0;232,62;2350,66
U10515;SSNA;DA;39979,3;387,17;5416,87;0;35071,3;418,74
U10515;SSNA;SI;22144,52;3098,91;2145,28;252,94;634,99;4494,72
U10515;SSNA;MD;39982,44;2948,45;6186,11;1487,84;25669,66;4017,44
U10515;SSNA;LT;18689,08;1152,68;1672,23;217,69;163,69;3234,02
U10515;SSNA;ST;22248,95;2654,16;2122,28;1076,27;649,73;4237,48
U10515;SSNA;DS;40008,62;291,85;4948,71;70,92;20703,44;775,26
U10515;SSNA;SV;22514,02;2985,64;2216,65;164,09;266,67;6245,59
U10515;SSNA;MV;39979,33;3350,69;6537,31;189,43;27014,86;2986,35
U10515;SSNA;DP;39979,25;119,5;5436;0;35379;3584,75
U10515;SSNA;DT;39979;0;4684,5;0;26478,5;0
U10515;SSNA;MO;39979;0;5089;0;18671,5;4195
U10516;SSNA;LA;20046,99;1690,32;1857,74;94,36;160,9;2853,58
U10516;SSNA;SF;22278,11;1715,14;2018,74;71,1;179,14;3209,83
U10516;SSNA;DA;39979,35;343,66;5263,1;0;34122,52;877,81
U10516;SSNA;SI;22136,97;1927,07;2042,78;292,81;629,36;5189,29
U10516;SSNA;MD;39953,05;2431,29;5936,16;662,11;29649,85;2964,7
U10516;SSNA;LT;18772,62;1057,74;1672,17;179,28;149,43;3795,72
U10516;SSNA;ST;22320,43;1894,34;2079,28;807,94;743,15;5284,21
U10516;SSNA;DS;39981,08;269,45;5036;33,55;18711,11;640,79
U10516;SSNA;SV;22530,63;1874,35;2110,3;238,17;182,17;6607,37
U10516;SSNA;MV;39980,22;3685,77;6213,7;178,27;28177,4;1802,27
U10516;SSNA;DP;39979,43;381,71;5267,43;152,29;36542,71;1428,71
U10516;SSNA;DT;39979,4;13,4;5076,4;0;33633,6;0
U10326;SSNA;LA;20367,23;1398,96;1861,72;123,33;161,74;1803,78
U10326;SSNA;SF;22187,37;2531,38;2080,98;8,06;195,27;1634,24
U10326;SSNA;DA;40060,18;333,67;5791,12;0;40897,04;1964,52
U10326;SSNA;SI;22154,29;2325,93;2071,27;316,79;623,39;3812,87
U10326;SSNA;MD;40010,36;2919,66;5755,18;1423,16;23886,54;3074,79
U10326;SSNA;LT;18668,11;887,09;1645,71;334,09;180,58;2881,98
U10326;SSNA;ST;22206,73;2594,12;2102,51;725,45;786,76;3463,05
U10326;SSNA;DS;40018,25;376,2;4803,68;678,05;13499,46;1240,63
U10326;SSNA;SV;22282,11;3008,26;2165,44;176,75;312,49;4212,84
U10326;SSNA;MV;39991,3;3361,48;5986,62;328,11;23813,07;3268,73
U10326;SSNA;DP;39980,81;77,47;5596,41;0;47241,85;222,8
U10326;SSNA;DT;40076,17;513,6;5612,01;0;33584,88;447
U10508;SSNA;LA;20432,21;1873,51;1887,24;173,76;164,38;1073,16
U10508;SSNA;SF;21975,36;3482,62;2111,79;28,02;186,21;1244,72
U10508;SSNA;DA;39979,96;537,88;5429,88;0;31712,39;54,7
U10508;SSNA;SI;21988,86;3056,57;2082,99;192,1;720,31;3118,26
U10508;SSNA;MD;39992,17;3606,22;5658,53;1234,77;16011,82;3477,07
U10508;SSNA;LT;17746,33;1197,97;1578,19;206,55;148,77;2282,36
U10508;SSNA;ST;22113,4;3226,66;2112,16;833,01;822,77;2378,37
U10508;SSNA;DS;39941,84;2120,23;4903,85;555,47;8356,01;846,07
U10508;SSNA;SV;22195,67;3792,56;2178,38;506,02;191,26;4270,14
U10508;SSNA;MV;39979,31;3085,24;5977,15;774,35;18622,05;2870,25
U10508;SSNA;DP;39979,38;922,88;4638,38;0;18396,75;246,75
U10508;SSNA;DT;39886,98;81,97;4495,38;0;19572,37;707,91
U10507;SSNA;LA;22350,03;6405,58;2410,62;435,33;57,77;3184,59
U10507;SSNA;SF;26212,35;6503,46;2735,27;280,02;26,09;3485,53
U10507;SSNA;DA;28205,27;12155,55;5657,73;5546,02;26553,08;8157,78
U10507;SSNA;SI;26231,02;6993,64;2738,75;1040,35;22,02;7739,96
U10507;SSNA;MD;39007;12173,28;9356,06;1678,89;29491,56;17088,32
U10507;SSNA;LT;20270,78;4639,13;2078,29;363,25;8,69;4426,66
U10507;SSNA;ST;26478,02;7583,88;2824,23;619,12;19,17;8230,79
U10507;SSNA;DS;38611,18;9474,2;6582,65;302,32;15160,33;2991,77
U10507;SSNA;SV;26447,72;7401,54;2822,52;305,11;0;6080,95
U10507;SSNA;MV;38968,05;11884,4;8976,91;1356,5;29024,39;6907,19
U10507;SSNA;DP;32760,38;14327,41;5906,24;5371,63;29237,51;9095,56
U10507;SSNA;DT;29047,44;12781,51;4457,46;2967,84;8122,11;12861
U10507;SSNA;MO;38968;10785,33;8965;198;23735;8235,33
U10545;SSNA;LA;19350,39;2492,49;1834,95;234,12;160,22;1421,48
U10545;SSNA;SF;22244,58;1447,33;1985,6;0;176,59;4659,13
U10545;SSNA;DA;39979,33;1460;5345,33;0;26752;96,67
U10545;SSNA;SI;22155,91;2563,65;2076,32;288,86;616,42;5456,33
U10545;SSNA;MD;39979,28;3717,15;6053,9;1410,33;20029,59;3401,15
U10545;SSNA;LT;18269,41;1728,83;1675,61;729,02;165,29;3025,23
U10545;SSNA;ST;22176;3024,46;2102,53;2224,5;677,4;3174,94
U10545;SSNA;DS;39979,82;426,52;5169,34;1269,85;14601,35;1026,4
U10545;SSNA;SV;22527,13;4265,13;2281,25;1145,5;249,38;4720,5
U10545;SSNA;MV;39979,32;3144,45;6069,73;17,5;20083,64;1838,14
U10545;SSNA;DP;39979,5;0;5405;0;30826;0
U10545;SSNA;DT;39979,25;1129,75;4471;0;16645,75;0
U10755;SSNA;LA;19261,02;3461,81;1962,46;730,74;165,61;1458,25
U10755;SSNA;SF;22138,53;4322,32;2222,07;137,41;221,07;1261,25
U10755;SSNA;DA;39979,25;477;6582,75;0;40848,5;0
U10755;SSNA;SI;22083,46;3417,47;2150,03;472,75;615,94;4036,04
U10755;SSNA;MD;39977,75;3119,35;5871,19;392,13;17458,14;3514,24
U10755;SSNA;LT;17635,39;1497,05;1616,78;611,57;154,48;3246,12
U10755;SSNA;ST;22147,59;3823,73;2177,03;968,22;766,77;3466,36
U10755;SSNA;DS;39979,29;206,16;4753,39;131,73;7338,47;830,82
U10755;SSNA;DP;39979;1042;5759;0;30244;0
U10755;SSNA;DT;39979;484,67;4943,67;0;21528,67;0
U10755;SSNA;MO;39993,57;643,09;4628,08;41,59;12398;1009,65
U10746;SSNA;LA;20122,39;3593,38;2021,94;750,62;175,27;990,14
U10746;SSNA;SF;22145,22;4211,28;2231,51;99,44;200,33;1340,16
U10746;SSNA;DA;39979,06;512,2;5242,59;0;27749;2798,23
U10746;SSNA;SI;22045,21;4165,5;2213,41;458,74;633,43;2903,4
U10746;SSNA;MD;39984,14;3003,31;5974,83;411,94;17554,06;1475,05
U10746;SSNA;LT;18465,1;2484,81;1743,63;580,88;168,29;2386,87
U10746;SSNA;ST;22150,73;4607,94;2245,53;434,72;835,18;2273,15
U10746;SSNA;DS;39983,52;730,78;4990,52;66,99;7633,28;288,2
U10746;SSNA;SV;22178,34;4380,91;2240,53;400,6;259,07;2798,34
U10746;SSNA;MV;39979,18;3267,34;5917,69;183,94;16666,14;1908,86
U10746;SSNA;DP;39979,07;132,06;4688,97;0;21143,87;2282,91
U10746;SSNA;DT;39979,14;27,02;4534,95;0;18358,46;0
U10746;SSNA;MO;40253,29;0;4227,88;0;8692,59;0
U10621;SSNA;LA;20402,07;2261,14;2002,86;7,11;182,97;679,33
U10621;SSNA;SF;21777,58;2610,03;2043,25;0;197,17;324,34
U10621;SSNA;DA;39709,09;0;4884,95;0;22734,45;1226,13
U10621;SSNA;SI;22279,3;3146,89;2126,73;68,22;635,01;2494,97
U10621;SSNA;MD;39869,94;2873,96;5653,58;1844,97;16494,01;5292,28
U10621;SSNA;LT;18289,83;1506,37;1607,23;46,88;168,08;1463,9
U10621;SSNA;ST;22218,99;2647,16;2102,22;918,4;714,96;1860,65
U10621;SSNA;DS;40093,35;316,68;4798,85;286,25;7336,56;1185,53
U10621;SSNA;SV;21756,3;3496,54;2202,73;228,65;311,18;3193,65
U10621;SSNA;MV;39499,04;3392,25;5959,66;426,07;17677,49;3888,17
U10621;SSNA;DP;39984;144;5735;0;28882,67;3985,33
U10621;SSNA;DT;39984;488;4444,58;0;13460,25;535
U10519;SSNA;LA;19931,04;2153,21;1879,38;131,21;163,61;2979,32
U10519;SSNA;SF;22455,14;2723,88;2094,97;15,31;212,69;3587,2
U10519;SSNA;DA;39979,27;265,55;6029;0;44590,91;0
U10519;SSNA;SI;22225,46;2180;2058,82;285,27;627,8;5326,38
U10519;SSNA;MD;39973,51;2292,48;5835,29;584,7;23317,41;2230,25
U10519;SSNA;LT;18995,1;1618,1;1734,45;320,34;155,83;3831,5
U10519;SSNA;ST;22621,77;2697,97;2139,41;311,78;642,78;5131,51
U10519;SSNA;DS;39984,86;333,21;4870,12;125,36;17932,18;789,97
U10519;SSNA;SV;23826,75;2434,5;2426,25;79,5;191,25;7794
U10519;SSNA;DP;39981,11;244,43;4874,62;0;43244,11;2646,35
U10519;SSNA;DT;39979,33;197,67;5067;0;30946;0
U9671;SSNA;LA;19231,92;2470,29;1837,98;324,61;701,41;2110,22
U9671;SSNA;SF;21743,45;3437,48;2160,28;31,58;1065,8;2542,65
U9671;SSNA;DA;40512,32;1016,58;6051,07;0;36428,57;0
U9671;SSNA;SI;21621,58;3468,39;2146,29;586,22;1519,32;4644,95
U9671;SSNA;MD;39661,67;4582,81;5660,56;1880,94;22766,21;2458,22
U9671;SSNA;LT;18030,88;1708,67;1675,42;353,44;395,56;3622,49
U9671;SSNA;ST;21828,34;3655,13;2191,47;1416,07;1559,52;3708,3
U9671;SSNA;DS;39697,86;978,92;4947,52;2473,84;20465,7;1201,23
U9671;SSNA;SV;21683,24;6815,39;2386,03;176,81;1073,62;2398,78
U9671;SSNA;DP;40184,25;0;7251;0;46509,37;604,12
U9413;SSNA;LA;20145,67;1505,06;1816,01;77,12;159,28;2193,68
U9413;SSNA;SF;22188,95;2319;2065,45;33,6;181,19;2013,64
U9413;SSNA;DA;39979,27;492,45;5506,45;0;37305,18;73,55
U9413;SSNA;SI;22131,23;1849,34;2010,23;398,39;623,18;4203,92
U9413;SSNA;MD;39964,78;2448,33;5592,62;863,59;17340,66;3157,25
U9413;SSNA;LT;18635,1;690,43;1617,05;282,2;154,44;3293,76
U9413;SSNA;ST;22191,43;2092,77;2040,9;308,42;822,98;2882,45
U9413;SSNA;DS;39993,52;320,13;4625,94;327,04;12730,54;1561,72
U9413;SSNA;SV;22333,02;2141,53;2060,98;169,79;181,49;7878,23
U9413;SSNA;MV;39979,35;2958,24;5906;150,47;21608,94;4056
U9413;SSNA;DP;39978,86;2127,71;5155,71;0;32736,71;5030
U9413;SSNA;DT;39979;200,5;5545;0;40673,5;1752,5
U9682;SSNA;LA;20196,86;2476,95;1975,09;284,98;168,33;3896,4
U9682;SSNA;SF;21337,03;3491,33;2081,65;43,4;277,68;3043,61
U9682;SSNA;DA;39986,43;564,29;4814,29;0;29940,29;30,43
U9682;SSNA;SI;22074,2;3030,98;2126,28;435,53;630,94;5617,3
U9682;SSNA;MD;39977,9;2210,24;5287,05;0;16556,47;3682,09
U9682;SSNA;LT;18318,96;1906,33;1701,28;590,03;166,13;3411,81
U9682;SSNA;ST;21959,94;3018,04;2107,69;305,91;1012,45;6449,93
U9682;SSNA;DS;39979,8;754;4567,8;0;18816,4;0
U9682;SSNA;DT;39979;0;3947;0;19863;0
U9426;SSNA;LA;19949,74;1667,52;1819,18;481,16;159,61;1024,13
U9426;SSNA;SF;22246,19;2532,17;2111,03;48,67;184,78;1389,3
U9426;SSNA;DA;40056;452;5781,83;0;32423,5;802,58
U9426;SSNA;SI;22168,83;2883,69;2116,01;1587,57;628,39;2295,11
U9426;SSNA;MD;39940,33;3010,16;5838,74;1040,83;18039,73;2121,07
U9426;SSNA;LT;18932,28;1864,71;1769,21;1958;170,33;2469,51
U9426;SSNA;ST;22254,79;3447,79;2185,85;2523,11;754,56;2144,27
U9426;SSNA;DS;39948,79;625,64;4709,22;104,24;8585,52;231,51
U9426;SSNA;SV;22488,8;2657,05;2165,23;396,22;187,16;6859,75
U9426;SSNA;MV;39979,41;3853;6477,59;288,41;22495,76;2706,41
U9426;SSNA;DP;39979,6;0;5179,8;20,6;26648,8;11883
U9426;SSNA;DT;39960,83;0;4684;0;20415,33;0
U9654;SSNA;LA;19792,96;1676,52;1848,54;238,46;159,52;3281,71
U9654;SSNA;SF;22231,49;2111,26;2076,72;122,16;181,95;3859,86
U9654;SSNA;DA;40003,57;238,24;6077,48;0;38362,53;0
U9654;SSNA;SI;22177,67;2280,9;2081,94;109,66;617,36;4242,65
U9654;SSNA;MD;39979,9;3129,75;5941,07;101,69;23865,38;1875,97
U9654;SSNA;LT;20551,5;1495,08;1862,83;386,99;167,1;3635,86
U9654;SSNA;ST;22180,67;1108,93;1952,08;4,34;174,04;3321,65
U9654;SSNA;DS;39981,34;287,36;4724,22;0;13887,68;213,11
U9654;SSNA;SV;22213,32;2312,92;2137,47;497,02;356,31;4853,12
U9654;SSNA;MV;39984,57;2722,49;5738,63;802,36;24948,53;4508,1
U9654;SSNA;DP;39970,33;44,58;5066,25;0;29674,58;673,92
U9654;SSNA;DT;39979;401;4638;0;28277;0
U9436;SSNA;LA;19687,88;2200,09;1827,33;2362,82;161,63;2219,11
U9436;SSNA;SF;22177,05;3390,78;2149,66;68,94;189,79;2113,46
U9436;SSNA;DA;39935;452,5;6063,5;0;42517,75;0
U9436;SSNA;SI;21965,94;2894,02;2089,04;3808,72;628,56;3986,93
U9436;SSNA;MD;39710,76;2246,92;5539,15;329,36;23444,28;3071,68
U9436;SSNA;LT;17710,86;2216,07;1669,46;5086,83;155,43;3436,78
U9436;SSNA;ST;22027,83;3014,11;2097,34;4752,68;676,41;3918,44
U9436;SSNA;DS;39969,06;219,46;4724,5;214,41;14990,24;355,89
U9436;SSNA;DP;39979;0;5057;0;29839,5;7587,5
