ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
U9602;SSNA;MO;40709;1401,67;6899,67;0;35562,33;10150
U12373;SSNA;LT;19213,26;1930,46;2168,69;174,61;59,51;5532,99
U12373;SSNA;SI;23122,5;3970,67;2482,06;127,92;500,74;4219,31
U12373;SSNA;SF;22994,25;3875,38;2448,23;0;71,75;2750,33
U12373;SSNA;LA;20124,52;2684,25;2024,25;204,73;54,76;4873,85
U12373;SSNA;MD;40041,02;1590,75;7731,48;599,81;21439,71;2122,17
U12373;SSNA;DA;40145,68;1497,4;6824,42;0;50557,33;516,07
U12373;SSNA;ST;23064,61;3797,73;2458,1;58,69;687,54;3919,13
U12373;SSNA;DS;40267,24;208,33;5472,99;20,64;12231,57;1085,52
U12373;SSNA;DP;39714,48;0;5851,21;0;31145,27;836,82
U12373;SSNA;SV;23042,97;4431,67;2472,06;0;468,54;2464,98
U12373;SSNA;DT;39675;0;6933;0;48118;1000
J8627;SSNA;LT;18883,84;1141,5;1727,07;171,57;49,63;2744,61
J8627;SSNA;SI;22888,73;1962,32;2109,76;170,56;491,3;4893,43
J8627;SSNA;SF;22887,62;1937,27;2106,22;17,06;65,94;2961,51
J8627;SSNA;LA;20735,79;2060,8;2008,18;541,72;55,09;2887,3
J8627;SSNA;MD;39983,32;1450,51;5735,49;103,25;19443,61;1487,6
J8627;SSNA;DA;39979,25;3918;6290,25;0;43928,25;0
J8627;SSNA;ST;22984,65;2401,78;2138,61;168,7;426,32;2912,91
J8627;SSNA;DS;39984,75;2268,31;4585,6;296,99;6720,33;256,74
J8627;SSNA;DP;39979;0;4379,33;0;24641,67;0
U12356;SSNA;LT;18616,05;1958,8;1732,61;272,54;65,77;3496,56
U12356;SSNA;SI;22829,87;3335,22;2205;384,41;511,09;4711,4
U12356;SSNA;SF;22852,47;3571,67;2226,71;83,86;81,15;2639,21
U12356;SSNA;LA;20515,69;2567,52;2017,78;317,78;64,01;3038,7
U12356;SSNA;MD;39994,76;1532,6;6078,5;776,74;26733,25;5883,34
U12356;SSNA;DA;39979,33;0;6959,67;0;64806;20,67
U12356;SSNA;ST;22968,17;3310,12;2222,32;1291,27;623,33;4046,04
U12356;SSNA;DS;40003,46;136,06;4825,58;144,54;10577,5;878,25
U12356;SSNA;DP;39982,87;0;3760,19;0;18814,59;0
U12356;SSNA;SV;22884,59;5330,61;2370,64;0;501,95;2822,25
U12356;SSNA;MO;39979,33;0;6174,33;0;27538,33;0
U12357;SSNA;LT;19121,93;1930,76;1866,03;629,61;66,57;3191,88
U12357;SSNA;SI;23230,36;2870,07;2558,45;964,11;514,91;4615,9
U12357;SSNA;SF;23177,25;3159,87;2646,39;464,72;63,9;2586,49
U12357;SSNA;LA;20273,22;2275,36;2132,94;692,48;54,64;2252
U12357;SSNA;MD;39909,07;1315,59;5970,04;2083,23;23977,99;2793,28
U12357;SSNA;DA;39784,77;48,22;5885,19;0;44734,98;0
U12357;SSNA;ST;23232,71;2888,13;2598,62;2561,59;576,14;3506,4
U12357;SSNA;DS;40114,74;161,96;4828,16;190,15;20549,65;635,03
U12357;SSNA;DP;39984,06;51,75;4478,05;0;27130,99;0
U12357;SSNA;SV;23382,42;5033,53;2872,22;894,26;508,79;4027,2
U12379;SSNA;LT;21250,66;2927,68;3196,18;101,78;82,68;6306,59
U12379;SSNA;SI;23086,05;5120,9;3681,58;46,86;501,58;5723,24
U12379;SSNA;SF;23118,1;4706,2;3632,09;34,4;67,51;5469,25
U12379;SSNA;LA;21056,95;3146;3189,43;111,54;77,22;4816,3
U12379;SSNA;MD;39979,4;2113,59;12020,62;0;29132,83;2641,01
U12379;SSNA;DA;39979,69;129,61;7723,33;0;31481,99;1062,03
U12379;SSNA;ST;23315,73;4410,22;3650,4;83,18;68,18;6555,35
U12379;SSNA;DS;39979,11;124,96;7867,84;0;16301,81;1826,93
U12379;SSNA;DP;39979,31;58,12;7339,36;0;26458,02;1779,47
U12379;SSNA;SV;23104,25;4269,58;3622,58;27,92;183,06;6878,5
U12379;SSNA;DT;39979,2;0;8565,8;0;27480,6;885
U12379;SSNA;MV;39981,6;2388,85;11716,92;0;41138,76;3982,46
U12353;SSNA;LT;19010,03;1316,1;1713,11;220,82;59,97;3470,72
U12353;SSNA;SI;22979,24;1935,47;2094,75;213,09;498,58;4525,34
U12353;SSNA;SF;22949,55;2692,82;2185,46;17;85,36;2181,05
U12353;SSNA;LA;20359;1681,62;1862,37;187,43;55,31;2090,52
U12353;SSNA;MD;39918,67;1222,31;5424,05;1052,01;19068,12;2527,45
U12353;SSNA;DA;39980,56;11,77;5807,94;0;52419,77;10
U12353;SSNA;ST;22960,11;2415,53;2167,78;701,32;601,99;3444,47
U12353;SSNA;DS;39987,35;112,9;4716,24;161,52;16404,3;457,99
U12353;SSNA;DP;39979;83;5954;0;55236,5;0
U12848;SSNA;LT;22276,98;878,44;2116,61;407,5;419;8820,77
U12848;SSNA;SI;23490,29;2689,76;2368,63;326,21;487,32;9341,87
U12848;SSNA;SF;22888;2361;2335;1310;61;10083
U12848;SSNA;LA;22518,92;878,52;2284,07;601,76;240,8;10888,8
U12848;SSNA;MD;39961,33;196,84;6177,98;0;54367,97;1042,15
U12848;SSNA;DA;40247,47;229,32;6457,85;0;68475,96;0
U12848;SSNA;DS;39977,82;0;4469,78;0;19230,32;660,57
U12848;SSNA;DP;39979;0;6435,5;0;53282,5;0
U12848;SSNA;SV;22888;4848;2330;17;499;7466
U12848;SSNA;DT;39979,33;0;4629,67;0;27434,33;0
U12359;SSNA;LT;19108,49;1221,04;1708,27;543,27;58,54;3001,7
U12359;SSNA;SI;22931,69;2620,99;2152,99;650,34;497,33;4233,28
U12359;SSNA;SF;22900,61;2647,96;2150,15;246,61;76,35;2029,61
U12359;SSNA;LA;20675,69;1816,7;1912,42;450,2;53,86;1717,74
U12359;SSNA;MD;39939,41;1237,51;5364,34;804,73;18913,49;2355,12
U12359;SSNA;DA;39979,43;89,57;5223,29;0;32426,14;0
U12359;SSNA;ST;22893,58;2455,7;2133,64;564,4;602,04;3240,08
U12359;SSNA;DS;39960,92;76,52;4722,11;107,49;12631,96;282,56
U12359;SSNA;DP;39979,2;0;4870,2;0;31235,8;0
U12359;SSNA;SV;22910,51;3620,82;2229,03;1086,29;498,5;1968,77
U12359;SSNA;MV;39979;3770;7794;0;63060;0
U12377;SSNA;LT;20494,04;1212,86;1846,67;117,65;68,63;4204,91
U12377;SSNA;SI;23140,23;2964,71;2239,33;40,98;588,5;4628,16
U12377;SSNA;SF;22768,36;3789,82;2242,36;202,91;103,64;3430,91
U12377;SSNA;LA;21144,59;1948,88;1967,38;152,57;89,92;3197,72
U12377;SSNA;MD;39982,56;2538,61;6379,44;25,24;28684,02;2632,15
U12377;SSNA;DA;39975,69;0;5667,8;0;41619,96;0
U12377;SSNA;ST;22887,5;838,5;1993,5;0;57;3520,5
U12377;SSNA;DS;39980,81;330,86;4933,41;0;20383,96;146,6
U12377;SSNA;DP;39979,2;15,6;4325;0;24397;3626
U12377;SSNA;SV;23047,72;1565,59;2102,77;169,1;74,4;6980,17
U12377;SSNA;DT;39988,16;0;4650,52;0;26641,98;0
U12377;SSNA;MV;39979,02;3751,72;6300,13;538,38;36177,63;2435,55
U12376;SSNA;LT;20802,35;1427,28;1967,04;665,39;67,3;3702,71
U12376;SSNA;SI;22969,99;2719,91;2326,8;9,65;496,71;4148,9
U12376;SSNA;SF;23295,75;3049,09;2368,45;0;66,63;3767,9
U12376;SSNA;LA;20784,42;1921,57;2034,32;334,34;61,89;3568,16
U12376;SSNA;MD;39987,31;1401,29;5744,63;165,04;27522,1;698,76
U12376;SSNA;DA;40002,59;243,84;5325,59;0;42697,82;0
U12376;SSNA;ST;22922,42;1795,05;2167,24;20,49;59,74;3429,19
U12376;SSNA;DS;39982,39;145,67;4891,41;0;18273,01;900,54
U12376;SSNA;DP;39979,36;48,64;6006,27;0;39551,64;515,73
U12376;SSNA;SV;23000,36;2483,16;2264,39;578,63;165,27;4990,95
U12376;SSNA;DT;39979;89;5079;0;39447;0
U12376;SSNA;MV;40041,32;1832,5;5814,08;877,27;30803,85;1889,54
U12369;SSNA;LT;19147,31;2074,17;1800,68;336,21;58,33;3536,37
U12369;SSNA;SI;22878,8;3327,35;2236,81;565,77;500,52;4810,27
U12369;SSNA;SF;22845,02;4029,63;2256,92;73,68;73,96;2674,14
U12369;SSNA;LA;20668,07;2711,06;1991,32;420,52;56,31;2532,33
U12369;SSNA;MD;39992,21;1104,08;5599,55;132,86;19219,1;3045,7
U12369;SSNA;DA;40482,74;0;5205,05;0;27347;0
U12369;SSNA;ST;22931,52;3308,09;2237,67;309,62;485,46;3270,31
U12369;SSNA;DS;40005,19;85,85;4873,24;65,15;15001,89;366,14
U12369;SSNA;DP;39979,2;121,96;4874,18;0;23802,11;0
U12369;SSNA;SV;22973,13;5079,45;2412,83;165,52;441,78;3454,91
U10859;SSNA;LT;19840,84;2358,72;1788,22;2348,19;60,46;3095,93
U10859;SSNA;SI;22771,01;3802,76;2239,9;2917,82;507,98;3908,77
U10859;SSNA;SF;23734,64;3759,36;2245,21;340,44;72;2486,01
U10859;SSNA;LA;20702,56;2842,46;2092,81;1341,35;54,96;1871,33
U10859;SSNA;MD;40021,32;2219,51;5946,64;770,95;19493,52;3195,11
U10859;SSNA;DA;39966,43;290,48;6128,61;0;36285,11;741,01
U10859;SSNA;ST;23271,71;3576,24;2224,49;4893,68;665,73;3871,43
U10859;SSNA;DS;39974,8;160,51;5081,25;880,02;12759,2;1359,22
U10859;SSNA;DP;39979,38;62,69;4397,92;59,92;14900,69;7348,54
U10859;SSNA;SV;23266,65;3764,63;2295,18;1814,91;61,91;7115,39
U10859;SSNA;DT;39930,11;198,39;5360,05;0;25911,59;10,85
U10859;SSNA;MV;39972,69;2779,65;6206,14;338,89;20813,95;2636,56
U12354;SSNA;LT;19206,96;985,19;1690,6;529,26;52,01;3308,5
U12354;SSNA;SI;22956,74;1892,47;2116,76;384,33;498,78;4750,07
U12354;SSNA;SF;22911,96;2020,73;2108,11;60,92;66,09;2330,27
U12354;SSNA;LA;20754,17;1631,3;1942,85;67,61;55,08;3378,41
U12354;SSNA;MD;39989,23;1439,76;5774,72;1697,52;21856,74;2527,22
U12354;SSNA;DA;39979,33;32,89;5592,67;0;48988,89;0
U12354;SSNA;ST;23028,26;1616,43;2117,94;1727,5;448,95;3629,83
U12354;SSNA;DS;39979,79;112,89;4481,68;1093,3;15128,36;585,6
U12354;SSNA;DP;39976,85;0;4219,39;0;22681,47;29,36
U12354;SSNA;SV;23248,94;2904,08;2254,95;367,42;472,45;3032,29
U12368;SSNA;LT;19291,04;1504,31;1775,31;362,91;65,03;3194,24
U12368;SSNA;SI;22969,91;2226,44;2191,01;596,65;503,6;4686,12
U12368;SSNA;SF;22848,04;2295,17;2156,37;305,05;110,6;2258,89
U12368;SSNA;LA;20359,55;2043,58;1948,59;63,09;54,18;2132,27
U12368;SSNA;MD;39991,12;1243,3;5658,46;1169,49;21123,43;2530,76
U12368;SSNA;DA;39979,2;56,4;5175,4;0;32839,4;17,8
U12368;SSNA;ST;23064,51;2604,46;2175,33;307,78;534,96;3283,89
U12368;SSNA;DS;39978,95;223,97;4862,66;45,8;14217,71;591,03
U12368;SSNA;DP;39979;111,67;4336;0;20704,33;44,67
U12368;SSNA;SV;23253,52;2579,83;2276,7;266,8;497,48;2896,1
U12378;SSNA;LT;20744,72;2659,76;1801,14;291,24;60,36;4308,94
U12378;SSNA;SI;23070,95;4985,64;2385,89;100,08;514,75;4365,58
U12378;SSNA;SF;23024,15;5091,98;2379,6;131,42;69,22;3991,62
U12378;SSNA;LA;21283,93;2688,02;2021,1;204,64;57,08;3500,65
U12378;SSNA;MD;40013,7;2140,38;6528,92;71,41;35014,52;1081,87
U12378;SSNA;DA;39979,36;28,57;5336,43;0;37749,21;257,5
U12378;SSNA;ST;22887,5;4275,75;2206,75;240,5;65,25;3691,75
U12378;SSNA;DS;40074,65;462,18;4599,52;0;23060,02;42,12
U12378;SSNA;DP;39977,72;0;4948,6;28,01;35292,75;880,07
U12378;SSNA;SV;23094,68;4178,79;2255,89;325,22;144,35;6230,23
U12378;SSNA;DT;39977,15;0;4162,45;0;21417,43;0
U12378;SSNA;MV;39983,76;2476,61;6285,07;592,78;41527,96;2223,86
U12385;SSNA;LT;19268,68;1753,06;1768,77;368,37;61,56;3269,45
U12385;SSNA;SI;23022,73;2880,72;2199,64;451,56;503,17;4760,83
U12385;SSNA;SF;23042,12;2896;2194,57;54,9;66,8;3108,54
U12385;SSNA;LA;20551,08;2578,05;1963,83;475,2;56,5;2582,33
U12385;SSNA;MD;39988,59;1198,65;5599,49;243,78;19352,05;2009,37
U12385;SSNA;DA;39979,25;44,92;5116,25;0;26867,08;308,75
U12385;SSNA;ST;23134,4;3350,52;2274,13;318,7;485,7;3888,5
U12385;SSNA;DS;39975,99;216,88;4688,22;49,82;11752,35;364,22
U12385;SSNA;DP;39979;1515,17;4663,5;0;22883;20348,33
U12385;SSNA;SV;23093,13;5402,72;2427,41;0;486,29;4056,62
U12385;SSNA;DT;39976,57;0;2263,07;0;16065,21;0
U12375;SSNA;LT;20705,72;2772,63;2097,88;283,91;63,54;6042,07
U12375;SSNA;SI;23640,91;4352,85;2476,28;47,42;531,85;7938,58
U12375;SSNA;SF;23075,85;5328,11;2537,66;157,66;69,62;6345,73
U12375;SSNA;LA;20819,59;3124,74;2129,96;93,61;59,83;5309,37
U12375;SSNA;MD;39660,34;3058,37;6945,24;32,42;38364,65;1395,11
U12375;SSNA;DA;39408,1;198,02;6501,42;0;49840,45;0
U12375;SSNA;ST;23076,23;4648,8;2371,03;80,12;69,57;7015,2
U12375;SSNA;DS;40009,11;325,16;5979,83;0;29358,18;0
U12375;SSNA;DP;39979;0;4345,5;0;26958;361,5
U12375;SSNA;SV;23388,95;4157,35;2424,07;147,05;167,13;8299,7
U12375;SSNA;DT;39490;143;4235;0;25395;0
U12375;SSNA;MV;39748,63;3118,1;6244,66;566,42;37597,06;2586,42
U12465;SSNA;LT;19602,29;1645,36;1792,9;204,57;52,53;4508,9
U12465;SSNA;SI;23049,35;2369,4;2148,34;270,45;489,16;5742,14
U12465;SSNA;SF;23292,41;2944,28;2213,45;39,42;79,26;4369,56
U12465;SSNA;LA;20791,06;2359,43;1974,25;182,59;56,06;3760,8
U12465;SSNA;MD;39910,49;1403,02;5863,86;502,32;25285,96;2342,41
U12465;SSNA;DA;39979,34;1476,38;5827,72;0;50730,8;0
U12465;SSNA;ST;23328,76;2816,21;2204,9;278,13;503,57;5579,27
U12465;SSNA;DS;39977,42;393,76;4958,06;81,19;21852,08;586,7
U12465;SSNA;DP;39978,02;1575,15;5604,75;0;44088,03;746,51
U12465;SSNA;SV;23283,37;3559,56;2299,42;656;203,57;6131,98
U12465;SSNA;DT;39979,38;0;3619,38;0;20287,38;0
U12465;SSNA;MV;39978,7;3958,35;6440,89;170,97;28231,5;2699,93
U10524;SSNA;LT;19487,54;1318,14;1898,74;1611,92;222,53;3015,11
U10524;SSNA;SI;23123,84;2144,62;2290,09;1071,24;522,52;3720,88
U10524;SSNA;SF;23150,77;1044,79;2194,12;234,58;130,3;1629,16
U10524;SSNA;LA;20506,6;1782,29;2019,6;954,81;139,66;1914,9
U10524;SSNA;MD;40387,79;2597,68;6202,23;1001,34;20382,96;2018,79
U10524;SSNA;DA;39598,93;98,06;4758,52;0;35733,11;419,13
U10524;SSNA;ST;23027,48;2023,2;2269,9;2494,7;537,69;2974,82
U10524;SSNA;DS;39856,16;327,31;5579,56;1249,39;16190,72;100,31
U10524;SSNA;DP;39873,85;211,38;5940;0;35396,31;3568,62
U10524;SSNA;SV;23131,61;2650,07;2330,08;1167,29;79,09;4298,91
U10524;SSNA;DT;40018,9;614,03;4678,9;0;16945,93;0
U10524;SSNA;MV;40017,86;2690,04;6498,8;384,78;21802,91;1428,48
U10750;SSNA;LT;20258,61;2415,45;2225,69;2456,86;108,95;6936,06
U10750;SSNA;SI;22918,8;3199,63;2667,9;2147,8;503,24;5971,51
U10750;SSNA;SF;22995,84;4177,98;2798,87;295,53;67,99;7255,69
U10750;SSNA;LA;21155,71;3024,09;3115,62;1314,72;87,45;5775,34
U10750;SSNA;MD;39892,19;2049,54;5709,72;1326,71;21656,97;2442,09
U10750;SSNA;DA;39990,44;215,19;5820,44;0;33992,74;0,67
U10750;SSNA;ST;22994,38;3536,34;2274,26;2636,92;754,8;10037,8
U10750;SSNA;DS;39830,57;257,87;5499,1;446,56;16801,13;518,29
U10750;SSNA;DP;39979,4;0;5224,8;0;37751;0
U10750;SSNA;SV;23156,16;4522,35;2488,63;1185,87;62,88;7708,12
U10750;SSNA;DT;39979,4;91,76;4395,13;0;15216,48;0
U10750;SSNA;MV;39919,74;1840,91;5711,37;72,2;20418,39;1500,83
U12363;SSNA;LT;19467,83;2072,55;1810,8;400,19;57,96;2973,03
U12363;SSNA;SI;22924,99;3891,67;2273,93;658,22;507,13;4295,51
U12363;SSNA;SF;22895,15;3756,5;2246,37;28,49;91,89;2645,54
U12363;SSNA;LA;20241,66;2859,07;1980,52;121,7;85,96;2395,24
U12363;SSNA;MD;39982,25;1523,07;5875,52;1402,23;23738,31;2478,29
U12363;SSNA;DA;39981,14;247;5254,33;0;40474,49;0
U12363;SSNA;ST;22951,73;4009,66;2311,06;2545,8;529,53;3613,77
U12363;SSNA;DS;40104,69;237,43;5139,16;288,35;15319,89;228,97
U12363;SSNA;DP;39979;0;5107;0;30866;74
