ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
C6911;RALN;ND;CA;0;2,38;0;0;0;0;0;0
C4224;RALN;ND;CB;0;0;0;0;0,06;0;0;0
C4224;RALN;ND;CC;1,02;1,75;0;0;0;0;0;0
C7257;RALN;ND;CB;0;0;0;0;0;0;0,72;0
C7257;RALN;ND;CD;0,1;0;0;0;0;0;0;0
C7421;PRTN;NF;CA;0;0,48;0;0;0;0;0;0
C7421;PRTN;NF;CB;0,49;0;0;0;0;0;0;0
C7202;RALN;ND;CC;7,68;20,32;0;0;0;0;0;0
C7202;RALN;ND;CB;0;2;0;0;0;0;0;0
C2383;RALN;ND;CC;0;8,2;0;0;0;0;0;0
C2383;RALN;ND;CB;0;0,14;0;0;0;0;0;0
C2383;RALN;ND;CD;0;2,12;0;0;0;0;0;0
N10808;RALN;ND;CC;0,51;0,51;0;0;0;0;0;0
C2861;RALN;ND;CB;0,32;0,06;0;0;0;0;0;0
C2861;RALN;ND;CA;0;0;0;0;0;0;0,78;0,2
LS58;LS13;NF;LI;180,3;51,43;0;0;0;0;0;0
C681;RALN;ND;CD;0;0,1;0;0;0;0;0;0
C6748;RALN;ND;CA;0,67;6;0;0;0;0;0;0
C6748;RALN;ND;CC;5,5;11,83;0;0;0;0;0;0
C2984;RALN;ND;CC;0;0;0;0;0;0;0,87;2,7
PA118;RALN;ND;CC;0;0,33;0;0;0;0;0;0
PA118;RALN;ND;CD;0,11;1,37;0;0;0;0;0;0
C7172;RALN;ND;CC;1,01;0;0;0;0;0;0;0
LS12093;LS13;NF;LI;0;1;0;0;0;0;0;0
C6198;RALN;ND;CC;1,01;1,96;0;0;0;0;0;0
C6198;RALN;ND;CD;0,94;0;0;0;0;0;0;0
C7210;RALN;ND;CC;0,53;0;0;0;0;0;0;0
C6738;RALN;ND;CD;0,31;0;0;0;0;0;0;0
IP10582;RALN;ND;CC;0;1;0;0;0;0;0;0
IP10582;RALN;ND;CB;3;11;0;0;0;0;0;0
IP10582;RALN;ND;CD;0;1;0;0;0;0;0;0
C12345;PRTN;NF;CB;0,41;0;0;0;0;0;0;0
C12345;PRTN;NF;CA;0;1,42;0;0;0;0;0;0
C12345;PRTN;NF;CC;0,17;1;0;0;0;0;0;0
C3318;RALN;ND;CC;0;0,96;0;0;0;0;0;0
C3318;RALN;ND;CD;0,01;0;0;0;0;0;0;0
C7982;RALN;ND;CC;0;0,55;0;0;0;0;0;0
Q9167;UNIV;ND;CC;8,79;53,54;0;0;0;0;0;0
Q9167;UNIV;ND;RC;96,92;98,92;0;0;0;0;0;0
Q9167;UNIV;ND;CD;6,42;11,67;0;0;0;0;0;0
Q9167;UNIV;ND;AL;17,4;56,8;0;0;0;0;0;0
P9099;RALN;ND;CC;0,25;2,2;0;0;0;0;0;0
C7740;RALN;ND;CC;0;0,67;0;0;0;0;0;0
C4291;RALN;ND;CD;2;1;0;0;0;0;0;0
C4291;RALN;ND;CB;2;12;0;0;0;0;0;0
C4291;RALN;ND;CA;0;4;0;0;0;0;0;0
C4291;RALN;ND;CC;2;24;0;0;0;0;0;0
C6703;RALN;ND;CC;0,23;0,69;0;0;0;0;0;0
C1576;RALN;ND;CC;0;0,49;0;0;0;0;0;0
C3406;RALN;ND;CB;0;0;0;0;0;0;15;5
C3406;RALN;ND;CA;0;0;0;0;0;0;7;1
C3406;RALN;ND;CC;0;0;0;0;0;0;0;2
C3406;RALN;ND;CD;1;0;0;0;0;0;0;0
C5803;RALN;ND;CB;0,34;0;0;0;0;0;0;0
C4221;RALN;ND;CB;0;0;0;0;1,37;1,85;0;0
C4221;RALN;ND;CC;0;1,09;0;0;0;0,04;0;0,76
C4221;RALN;ND;CD;0;1,77;0;0;0;0,32;0;0
C5386;RALN;ND;CC;0,62;21,88;0;0;0;0;0;0
C5386;RALN;ND;CB;1,75;2;0;0;0;0;0;0
C7902;RALN;ND;CB;1,88;0;0;0;0;0;1,1;0
C7902;RALN;ND;CC;3,12;3,33;0;0;0;0;0;0
C4374;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C4374;RALN;ND;CB;0;5,3;0;0;0;0;0;0
C4374;RALN;ND;CD;0;1;0;0;0;0;0;0
UC10013;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C3618;RALN;ND;CD;4;5;0;0;0;0;0;0
C7655;RALN;ND;CB;0;0;0;0;0;0;0,43;1,07
C5828;RALN;ND;CD;0,54;2,04;0;0;0;1;0;0
C5828;RALN;ND;CC;0,11;0,47;0;0;0;0;0;0
C5828;RALN;ND;CB;0,92;0;0;0;0;0;0;0
C6126;RALN;ND;CB;0;0;0;0;1;1;0;0
UC12600;RALN;ND;CC;0;1;0;0;0;0;0;0
C3769;RALN;ND;CC;0;0;0;0;0;1,58;0;0
C3769;RALN;ND;CD;0;0;0;0;0;1,27;0;0
C3769;RALN;ND;CB;0;0;0;0;0,16;0,09;0,05;0
C4068;RALN;ND;CC;1;2;0;0;0;0;0;0
C4068;RALN;ND;CB;2;0;0;0;0;0;0;0
C5393;RALN;ND;CC;2,39;6,75;0;0;0;0;0;6
C5393;RALN;ND;CB;0;0,44;0;0;0;0;1;4
C5393;RALN;ND;CA;0;6;0;0;0;0;1;10
PA11790;RALN;ND;CC;1,03;1,98;0;0;0;0;0;0
C3700;RALN;ND;CB;0;0;0;0;0,1;0,1;0;0
C3728;RALN;ND;CB;0;0,34;0;0;0;0;0;0
C3728;RALN;ND;CC;0,22;2,82;0;0;0;0;0;0
C3728;RALN;ND;CD;0;2,09;0;0;0;0;0;0
C8189;RALN;ND;CD;1;0;0;0;0;0;0;0
C3739;RALN;ND;CC;0;0;0;0;0;0;2;22
C3739;RALN;ND;CD;1;0;0;0;0;0;0;0
Q9143;UNIV;ND;AL;0;2,06;0;0;0;0;0;0
Q9143;UNIV;ND;CD;0;0,49;0;0;0;0;0;0
Q9143;UNIV;ND;PC;1,5;0,58;0;0;0;0;0;0
Q9143;UNIV;ND;RC;83;47;0;0;0;0;0;0
R9813;RALN;ND;PC;0,28;0,26;0;0;0;0;0;0
R9813;RALN;ND;CC;0,27;0;0;0;0;0;0;0
R9813;RALN;ND;CD;7,14;2,9;0;0;0;0;0;0
R9813;RALN;ND;CC;0;1;0;0;0;0;0;0
C7729;RALN;ND;CD;1;0;0;0;0;0;0;0
C12277;RALN;ND;CB;0,34;0;0;0;0;0;0;0
C12277;RALN;ND;CA;0;2,09;0;0;0;0;0;0
C12277;RALN;ND;CC;0,43;1,22;0;0;0;0;0;0
UC12751;RALN;ND;CC;0;0,39;0;0;0;0;0;0
U10507;SSNA;ME;ST;9,58;29,25;0;0;0;0;0;0
U10507;SSNA;ME;SV;1,95;3,32;0;0;0;0;0;0
U10507;SSNA;ME;SF;5,87;55,64;0;0;0;0;0;0
U10507;SSNA;ME;DS;4,86;24,95;0;0;0;0;0;0
U10507;SSNA;ME;LP;0,6;3,29;0;0;0;0;0;0
U10507;SSNA;ME;SI;127,94;566,47;0;0;0;0;0;0
U10507;SSNA;ME;LT;37,82;98,43;0;0;0;0;0;0
U10507;SSNA;ME;LA;10,87;55,61;0;0;0;0;0;0
U10507;SSNA;ME;DA;1;0;0;0;0;0;0;0
U10507;SSNA;ME;MD;136,19;139,4;0;0;0;0;0;0
U10507;SSNA;ME;MO;7,99;1;0;0;0;0;0;0
C7596;RALN;ND;CD;0,04;0,03;0;0;0;0;0;0
C688;RALN;ND;CC;0,17;0;0;0;0;0;0;0
C6368;RALN;ND;CC;1,19;0,54;0;0;0;0;0;0
R9202;RALN;ND;CD;31,57;30,82;0;0;0;0;0;0
R9202;RALN;ND;CC;17,42;6,7;0;0;0;0;0;0
C5353;RALN;ND;CA;0;0;0;0;0;0;1;2
C5353;RALN;ND;CC;0;0;0;0;0;0;0;1
C2219;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C591;RALN;ND;CC;1,71;1;0;0;0;0;0;0
C591;RALN;ND;CB;0;0;0;0;0;0;0,34;0
C6246;RALN;ND;CC;0;0,74;0;0;0;0;0;0
P10803;RALN;ND;CB;0,67;0,33;0;0;0;0;0;0
P10803;RALN;ND;CC;0;0;0;0;0;0;0,93;0
P10803;RALN;ND;CD;1;4,92;0;0;0;0;0;0
ER9954;RALN;ND;PC;38,82;18,62;0;0;0;0;0;0
C2909;RALN;ND;CA;0,03;0,12;0;0;0;0;0;0
C2909;RALN;ND;CB;3,07;2,21;0;0;0;0;0,17;0
C2909;RALN;ND;CD;0,71;1,12;0;0;0;0;0;0
C2909;RALN;ND;CC;1;1,16;0;0;0;0;0;0
C6830;RALN;ND;CC;0,12;0,25;0;0;0;0;0;0
C6830;RALN;ND;CD;1,37;0;0;0;0;0;0;0
C6830;RALN;ND;CA;0;0;0;0;0;0;1;0
C294;RALN;ND;CB;0;0;0;0;1;0;0;0
C8037;RALN;ND;CD;0,59;0;0;0;0;0;0;0
AA11101;SSNA;ME;LA;0,35;10,56;0;0;0,17;2,63;0;0
AA11101;SSNA;ME;DA;1;0;0;0;0;0;0;0
AA11101;SSNA;ME;DT;1;0;0;0;0;0;0;0
AA11101;SSNA;ME;LT;0,83;3,33;0;0;0,34;1,01;0;0
AA11101;SSNA;ME;MD;2;1,37;0;0;0;0;0;0
AA11101;SSNA;ME;SI;0;0;0;0;0,67;0,17;0;0
C3090;RALN;ND;CD;0;1;0;0;0;0;0;0
C4849;RALN;ND;CC;1;0;0;0;0;0;0;0
C4849;RALN;ND;CD;1;0;0;0;0;0;0;0
C2159;RALN;ND;CD;1;0;0;0;0;0;0;0
C2159;RALN;ND;CB;0;0;0;0;0;0;1;1
C2159;RALN;ND;CC;8;7;0;0;0;0;0;0
C3190;RALN;ND;CC;0;5,36;0;0;0;0;0;0,4
C3190;RALN;ND;CB;0;0;0;0;0;0;0;0,55
C3190;RALN;ND;CA;2,01;0,67;0;0;0;0;0,55;2,2
C3190;RALN;ND;CD;0,05;0;0;0;0;0;0;1,1
C1156;RALN;ND;CC;0,21;0;0;0;0;0;0;0
C6706;RALN;ND;CB;0;0,09;0;0;0;0;0;0
C7498;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C6405;RALN;ND;CD;0;0,23;0;0;0;0;0;0
U12242;SSNA;ME;DT;0,76;0;0;0;0;0;0;0
U12242;SSNA;ME;DS;0;0,59;0;0;0;0;0;0
U12242;SSNA;ME;LA;1,01;3,04;0;0;1;0,52;0;0
U12242;SSNA;ME;LT;3,93;3,97;0;0;32,73;2;0;0
C5914;RALN;ND;CC;4,67;6;0;0;0;0;0,56;1,11
C5914;RALN;ND;CA;1,99;1,99;0;0;0;0;2,22;0,56
C1355;RALN;ND;CC;0;0,5;0;0;0;0;0;0
C3673;RALN;ND;CD;2,46;1;0;0;0;0;0;0
C3673;RALN;ND;CC;1,67;1,17;0;0;0;0;0;0
C7209;RALN;ND;CA;4;8;0;0;0;0;0;0
C7209;RALN;ND;CC;2;1;0;0;0;0;0;0
N8750;RALN;ND;CC;0;1,44;0;0;0;0;0;0
N8750;RALN;ND;CD;0;0,46;0;0;0;0;0;0
C7314;RALN;ND;CB;0;1;0;0;0;0;0;0
C7314;RALN;ND;CC;0;0;0;0;0,03;0;0;0
C7314;RALN;ND;CD;0;0,17;0;0;0;0;0;0
C315;RALN;ND;CC;0;4,24;0;0;0;0;0;0
UC12442;RALN;ND;CB;0;0;0;0;0;0,23;0;0
UC12442;RALN;ND;CD;0;4;0;0;0;0;0;0
UC12442;RALN;ND;CC;0,22;2,81;0;0;0;0;0;0
C12289;REFR;SC;CB;0;0;0;0;0,37;0;0,51;0
C12289;REFR;SC;CC;0;0;0;0;0;1,01;0;0,36
UC10778;RALN;ND;CC;0,19;0,64;0;0;0;0;0;0
C4699;RALN;ND;CD;1,12;0;0;0;0;0;0;0
C4699;RALN;ND;CB;1,1;0;0;0;0;0;0;0
C4699;RALN;ND;CC;0;0,67;0;0;0;0;0;0
CS9919;RALN;ND;CD;0;1,33;0;0;0;0;0;0
P9038;RALN;ND;CC;1;0;0;0;0;0;0;0
C3181;RALN;ND;CB;0;0;0;0;0;0,4;0;0
C3181;RALN;ND;CC;0,06;0,5;0;0;0;0;0;0
CM9080;RALN;ND;CA;0;0;0;0;0;0;202;35
C3334;RALN;ND;CC;1;0;0;0;0;0;0;0
C3334;RALN;ND;CD;1;0;0;0;0;0;0;0
UC10954;RALN;ND;CD;0;0,88;0;0;0;0;0;0
C6375;RALN;ND;CC;1;0;0;0;0;0;0;0
C3676;RALN;ND;CA;2;0,66;0;0;0;0;0;0
C2045;RALN;ND;CB;0,08;0;0,25;1,05;0;0;0,41;0
C4613;RALN;ND;CC;0;0,08;0;0;0;0;0;0
C1145;RALN;ND;CC;2;2,5;0;0;0;0;0;0
C1145;RALN;ND;CA;1;0;0;0;0;0;1;0
C4026;RALN;ND;CB;0;0,5;0;0;0;0;0;0
C1216;RALN;ND;CA;2,22;0;0;0;0;0;0;0
C1216;RALN;ND;CB;0,67;1,89;0;0;0;0;0;0
C1216;RALN;ND;CC;2;3,17;0;0;0;0;0;0
C3146;RALN;ND;CA;1,19;0;0;0;0;0;0;0
C3146;RALN;ND;PC;0;0;0;0;0;0,66;0;0
C3146;RALN;ND;CB;0,75;0,55;0;0;0;0;0;0
C4877;RALN;ND;CD;1,08;1;0;0;0;0;0;0
C4877;RALN;ND;CC;1;1;0;0;0;0;0;0
C12275;RALN;ND;CB;0,67;0;0;0;0;0;0;0
C12275;RALN;ND;CC;1,35;1,11;0;0;0;0;0;0
C12275;RALN;ND;CD;0;0,92;0;0;0;0;0;0
ES10847;RALN;ND;CB;0;0;0;0;16;7;0;0
C5301;RALN;ND;CA;0;0;0;0;0,26;0,33;0;0
UC8797;RALN;ND;CC;0,05;0,59;0;0;0;0;0;0
UC8797;RALN;ND;PC;1,18;0;0;0;0;0;0;0
UC8797;RALN;ND;CD;0;1,5;0;0;0;0;0;0
PA93;RALN;ND;CB;0,16;0;0;0;0;0;1;0
PA93;RALN;ND;CD;0,17;0,25;0;0;0;0;0;0
PA93;RALN;ND;CC;0;0,33;0;0;0;1;0;0
C3229;RALN;ND;CD;0;0;0;0;0;0;0;0,56
C3229;RALN;ND;CC;1,34;2,01;0;0;0;0;0;1,12
C3229;RALN;ND;CB;0,67;0,67;0;0;0;0;0;0,56
C3229;RALN;ND;CA;3,35;5,36;0;0;0;0;0,56;1,68
C2868;RALN;ND;CD;3;13;0;0;0;0;0;0
C2868;RALN;ND;CC;1;0;0;0;0;0;1;2
C3049;RALN;ND;CA;0;1,41;0;0;0;0;0;0
C3049;RALN;ND;CC;2,83;6,35;0;0;0;0;0;0
C6308;RALN;ND;CB;1,71;0,23;0;0;0;0;0;0
C6308;RALN;ND;CC;2,37;2,44;0;0;0;0;0;0
C8060;PRTN;NF;CB;1;0;0;0;0;0;0;0
C8060;PRTN;NF;PC;0;0;0;0;0;0;0,92;0
C8060;PRTN;NF;CC;0,13;0;0;0;0;0;0;0
C4818;RALN;ND;CD;10,95;19,29;0;0;0;0;0;2
C4818;RALN;ND;CB;0;0;0;0;0;0;143,75;67,92
C4818;RALN;ND;CA;0;0;0;0;0;0;153,17;69,67
C4818;RALN;ND;CC;12,94;82,68;0;0;0;0;53;31,42
C2583;RALN;ND;CA;0,36;0;0;0;0;0;0;0
C2583;RALN;ND;CC;0;0,72;0;0;0;0;0;0
C2583;RALN;ND;CD;0,25;0;0;0;0;0;0;0
C2583;RALN;ND;CB;0,48;0,36;0;0;0;0;0;0
C6713;REFR;SC;CC;0;0;0;0;0,08;0;0;0
LS12031;LS13;NF;LI;3;2;0;0;0,94;0;0;0
C338;RALN;ND;CC;0,47;0,43;0;0;1;1;0;0
C942;RALN;ND;CB;0;0;0;0;0,42;0;0;0
J8637;SSNA;ME;LA;0;0,92;0;0;0;0;0;0
J8637;SSNA;ME;DT;1;0;0;0;0;0;0;0
J8637;SSNA;ME;DP;1;0,1;0;0;0;0;0;0
J8637;SSNA;ME;LT;6,47;8,28;0;0;0;0;0;0
J8637;SSNA;ME;DA;1,98;0,97;0;0;0;0;0;0
J8637;SSNA;ME;ST;0,3;1,99;0;0;0;0;0;0
J8637;SSNA;ME;DS;0,33;8,36;0;0;0;0;0;0
J8637;SSNA;ME;MD;4,27;16,09;0;0;0;0;0;0
J8637;SSNA;ME;SI;14,46;35,92;0;0;0;0;0;0
C3332;RALN;ND;CD;0;0,25;0;0;0;0;0;0
C6611;RALN;ND;PC;0;0;0;0;0;0;0,05;0
IC11008;PRTN;NF;CC;0;0,76;0;0;0;0;0;0
C3210;RALN;ND;PC;0;0;0;0;0;0;0,48;0
C3210;RALN;ND;CB;0;0;0;0,09;0;0;0;0
RS9204;RESI;NF;CB;17,64;19,2;0;0;0;0;0;0
RS9204;RESI;NF;CA;7,1;15,21;0;0;0;0;0;0
RS9204;RESI;NF;CD;173,46;89,5;0;0;0;0;0;0
RS9204;RESI;NF;CC;206,69;72,98;0;0;0;0;0;0
LS12154;LS13;NF;LI;0;2;0;0;0;0;0;0
C3256;RALN;ND;CC;0;0,08;0;0;0;0;0;0
C5165;RALN;ND;CC;2;1;0;0;0;0;0;0
C5165;RALN;ND;CB;7;1;0;0;0;0;0;0
IP10523;RALN;ND;CA;0;0;0;0;0;0,17;0;0
IP10523;RALN;ND;CC;0,15;0,25;0;0;0;0,98;0;0
IP10523;RALN;ND;CB;1,08;0,5;0;0;16,56;21,75;0;0
IP10523;RALN;ND;CD;0;0;0;0;0,34;0;0;0
C4197;RALN;ND;CD;0,83;0;0;0;0;0;0;0
C5814;RALN;ND;CB;0;0,28;0;0,21;0;0;0;0
CS10381;REFR;SC;CC;1;5;0;0;0;0;0;0
C7776;RALN;ND;CD;0,78;0,67;0;0;0;0;0;0
C7776;RALN;ND;PC;8,14;9,54;0;0;0;0;0;0
C2964;RALN;ND;CB;2,56;7,9;0;0;0;0;0;0
C2964;RALN;ND;CC;18;36,61;0;0;0;0;0;0
C2964;RALN;ND;CA;44,95;50,29;0;0;0;0;0;0
C2964;RALN;ND;CD;0,56;0,56;0;0;0;0;0;0
C3033;RALN;ND;CC;0;4,9;0;0;0;0;0;0
C3033;RALN;ND;CB;1,78;0;0;0;0;0;0,3;0,05
C3033;RALN;ND;CA;0;0,27;0;0;0;0;0;0
C1598;RALN;ND;CA;0;0;0;0;0,53;0;0,69;0
C3314;RALN;ND;CB;0;0,67;0;0;0;0;0;0
C3314;RALN;ND;CC;0;0,68;0;0;0;0;0;0
C4627;RALN;ND;CB;2,5;0;0;0;0;0;0;0
C4627;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C4627;RALN;ND;CC;0;0,67;0;0;0;0;0;0
C2349;RALN;ND;CC;0,17;0,12;0;0;0,29;0;0;0
C4334;RALN;ND;CC;0,01;0;0;0;0;3,25;0;0
C4004;RALN;ND;CB;0;0,21;0;0;0;0;0;0
C4004;RALN;ND;CC;0;0;0;0;0,54;0;0;0
C4101;RALN;ND;CC;2,21;0;0;0;0;0;0;0
C4101;RALN;ND;CD;2,33;0;0;0;0;0;0;0
C7405;RALN;ND;CC;0;0;0;0;0;0,46;0;0
C7405;RALN;ND;CD;0;0,16;0;0;0;0;0;0
C5420;RALN;ND;CC;0,78;3,17;0;0;0;0;0;0
N9019;RALN;ND;CD;1;0;0;0;0;0;0;0
C6758;RALN;ND;CC;1;1,23;0;0;0,78;0,49;0;0
C6758;RALN;ND;CB;0,13;0;0;0;0;0;0;0
C3644;RALN;ND;PC;0;0;0;0;0;0;0,07;0
C4631;RALN;ND;CC;0;1;0;0;0;0;0;0
C4631;RALN;ND;CD;0;1;0;0;0;0;0;0
UC12389;RALN;ND;CB;0,08;0;0,04;0;0;0;0;0
AP10083;SSNA;ME;DS;1;0;0;0;0;0;0;0
AP10083;SSNA;ME;LT;1,79;0;0;0;0;0;0;0
C5216;RALN;ND;CC;0;0,4;0;0;0;0;0;0
C1803;RALN;ND;PC;0;0;0;0;0;0;1;0
C767;RALN;ND;CB;0;0;0;0;0;0;0,27;0
C7792;RALN;ND;CB;0;0;0;0;0,69;0;0;0
C7792;RALN;ND;CC;0;0,63;0;0;0;0;0;0
C7892;RALN;ND;CB;0;0;0;0;0;0;5,19;2,34
C7892;RALN;ND;CC;28,39;57,85;58,87;4,56;0;0;0;0
C7892;RALN;ND;CD;0;0;1,15;1,17;0;0;0;0
U10324;SSNA;ME;ST;16,04;7,12;0;0;0;0;0;0
U10324;SSNA;ME;LT;0;1;0;0;0;0;0;0
U10324;SSNA;ME;LA;4,83;2,17;0;0;0;0;0;0
U10324;SSNA;ME;DS;0;1,41;0;0;0;0;0;0
U10324;SSNA;ME;DA;0,75;1,21;0;0;0;0;0;0
U10324;SSNA;ME;SI;1,06;10,88;0;0;0;0;0;0
U10324;SSNA;ME;MD;11,13;8,96;0;0;0;0;0;0
C6865;RALN;ND;CB;1;3;0;0;0;0;0;0
C6865;RALN;ND;CA;1;0;0;0;0;0;0;0
C6865;RALN;ND;CC;1;3;0;0;3;0;0;0
C6865;RALN;ND;CD;1;1;0;0;0;0;0;0
C6755;RALN;ND;CA;0;0;0;0;0;0;3,5;0
C6755;RALN;ND;CC;1,53;0,63;0;0;0;0;0;0
C6755;RALN;ND;CD;0,42;4,94;0;0;0;0;0;0
UC10349;RALN;ND;CB;0;0;0;0;0;0;0,32;0
UC10349;RALN;ND;CC;0;0;0;0;0,8;0,19;0;0
CS12827;RALN;ND;CD;0;11,15;0;0;0;0;0;0
C1773;RALN;ND;CD;0,5;0,5;0;0;0;0;0;0
C1773;RALN;ND;CC;0;0,3;0;0;0;0;0;0
RA68;RALN;ND;CC;0;0;0;0;0;2,09;0;0
RA68;RALN;ND;CB;0,94;0;0;0;0;0;0;0
RA68;RALN;ND;CA;3,24;0,44;0;0;0;0;0;0
RA68;RALN;ND;CD;0;0;0;0;3,55;5,83;0;0
C2857;RALN;ND;CD;0;0,25;0;0;0;0;0;0
C3166;RALN;ND;CB;0;5,28;0;0;0;0;0,55;0,55
C3166;RALN;ND;CA;4,34;5,94;0;0;0;0;0;0
C3166;RALN;ND;CC;3,96;2,64;0;0;0;0;0;0,55
UC12304;RALN;ND;CC;0,42;0;0;0;0;0;0;0
C4133;RALN;ND;CB;0;0,44;0;0;0;0;0;0
C5923;RALN;ND;CB;0;3,28;0;0;0;0;0;0
C2908;RALN;ND;CD;0;0;0;0;0;1;0;0
C2908;RALN;ND;CC;0;1,77;0;0;0;0;0;0
LS12121;LS13;NF;LI;0;1;0;0;0;0;0;0
C6306;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C2518;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C2518;RALN;ND;CB;0;0;0;0;0,08;0;0;0
C2518;RALN;ND;CD;0,22;0;0;0;0;0;0;0
C7923;RALN;ND;CC;0,37;0;0;0;0;0;0;0
C7641;RALN;ND;CC;0,27;0,62;0;0;0;0;0;0
C6054;RALN;ND;CC;0;0,1;0;0;0;0;0;0
