ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
C3685;PRBZ;CA;000728;Z01;0;2;0;0
C3685;PRBZ;FP;0D0485;Z01;11;0;0;0
C3685;PRBZ;CB;000726;Z01;11;0;0;0
C3685;PRBZ;CB;000725;Z01;4;2;0;0
C4815;PRBZ;CC;000721;Z01;0;11;0;0
C4815;PRBZ;CC;000722;Z01;1;0;0;0
C4815;PRBZ;CA;000727;Z01;0;1;0;0
C4815;PRBZ;FP;0D0485;Z01;0;9;0;0
C7128;RALN;CC;046000;Z01;0;2;0;0
C7128;RALN;CC;043000;Z01;0;1;0;0
C7128;RALN;CD;049000;Z01;1;0;0;0
C7128;RALN;CD;0D5000;Z01;2;0;0;0
C6678;RALN;CB;0B8000;Z01;1;1;0;0
C6678;RALN;CB;037493;Z01;1;0;0;0
C6678;RALN;CD;049000;Z01;2;0;0;0
C6678;RALN;FP;0D0103;Z01;2;0;0;0
C6678;RALN;CD;099000;Z01;2;0;0;0
C6678;RALN;CC;042000;Z01;3;1;0;0
C6678;RALN;CD;050000;Z01;0;3;0;0
C6678;RALN;CC;046000;Z01;1;0;0;0
C6678;RALN;CB;0B7000;Z01;1;0;0;0
C6678;RALN;CC;0C1000;Z01;3;0;0;0
C6678;RALN;CB;032000;Z01;2;0;0;0
C6678;RALN;CB;038491;Z01;3;1;0;0
C6678;RALN;CC;097000;Z01;5;0;0;0
C8087;RALN;CD;050000;Z01;42;23;0;0
C8087;RALN;CC;097000;Z01;11;0;0;0
C8087;RALN;CB;038490;Z01;1;0;0;0
C8087;RALN;CC;046000;Z01;6;6;0;0
C3289;RALN;CB;036495;Z01;2;0;0;0
C3289;RALN;CC;046000;Z01;3;0;0;0
C3289;RALN;CC;097000;Z01;2;0;0;0
C3289;RALN;CC;043000;Z01;0;2;0;0
C3289;RALN;CD;049000;Z01;1;0;0;0
C8302;RALN;CC;042000;Z01;3;2;0;0
C8302;RALN;CC;045000;Z01;1;0;0;0
C8302;RALN;CC;0C1000;Z01;12;10;0,85714285714286;0,71428571428571
C8302;RALN;CB;036495;Z01;1;0;0;0
C8302;RALN;CB;054000;Z01;1;0;0;0
C8302;RALN;CB;0B7A00;Z01;2;0;0;0
C8302;RALN;CC;046000;Z01;6;0;0;0
C8302;RALN;CC;043000;Z01;2;2;0;0
C8302;RALN;CD;0D1000;Z01;6;10;0;0
C8302;RALN;CD;099000;Z01;1;2;0;0
C8120;RALN;CC;045000;Z01;0;3;0;0
C8120;RALN;CD;0D5000;Z01;0;2;0;0
C8120;RALN;CC;046000;Z01;0;4;0;0
C8120;RALN;CC;0C1000;Z01;0;10;0;0
C8120;RALN;CD;0D1000;Z01;0;3;0;0
C344;RALN;CD;0D7000;Z01;0;1;0;0
C344;RALN;FP;0D0103;Z01;36;0;0;0
C344;RALN;CC;0C1000;Z01;1;8;0,013698630136986;0,10958904109589
C344;RALN;DI;0D0164;Z01;7;7;0;0
C344;RALN;CD;049000;Z01;1;25;0,071428571428571;1,7857142857143
C344;RALN;CD;0D4000;Z01;1;0;0;0
C344;RALN;DI;0D0165;Z01;0;1;0;0
C344;RALN;CD;0D1000;Z01;1;13;0,125;1,625
UC14026;RALN;CD;0D5000;Z01;0;1;0;0
UC14026;RALN;CD;049000;Z01;1;0;0;0
UC14026;RALN;CC;0C1000;Z01;0;1;0;0
UC14026;RALN;CD;050000;Z01;0;4;0;0
C2822;RALN;CD;0D1000;Z01;0;2;0;0
C2822;RALN;CC;046000;Z01;0;2;0;2
C2822;RALN;CC;045000;Z01;1;0;0;0
C359;RALN;CC;046000;Z01;2;0;0;0
C359;RALN;CC;045000;Z01;3;5;0;0
C359;RALN;DI;0D0165;Z01;4;0;0;0
C359;RALN;DI;0D0164;Z01;2;0;0;0
C359;RALN;CC;0C1000;Z01;1;2;0;0
C359;RALN;CD;049000;Z01;1;1;0,14285714285714;0,14285714285714
C359;RALN;CD;0D4000;Z01;2;0;0;0
C359;RALN;CA;0A6000;Z01;1;2;0;0
C359;RALN;CD;0D7000;Z01;6;3;0;0
C359;RALN;CC;043000;Z01;0;1;0;0
C359;RALN;CD;050000;Z01;2;0;0;0
C359;RALN;CB;0B8000;Z01;0;1;0;0
C359;RALN;CD;099000;Z01;0;1;0;0
C359;RALN;CC;097000;Z01;2;1;0;0
C359;RALN;CB;036495;Z01;0;5;0;0
C5917;RALN;CC;042000;Z01;9;5;0;0
C5917;RALN;CA;0A6000;Z01;0;6;0;0
C5917;RALN;CC;043000;Z01;4;2;0;0
C5917;RALN;CC;097000;Z01;24;23;0;0
C5917;RALN;FP;0D0102;Z01;0;4;0;0
C5917;RALN;CC;0C1000;Z01;29;15;0,53703703703704;0,27777777777778
C5917;RALN;CD;099000;Z01;2;10;0;0
C5917;RALN;CD;0D1000;Z01;17;32;0,58620689655172;1,1034482758621
C5917;RALN;CD;0D5000;Z01;2;11;0;0
C5917;RALN;CD;0D7000;Z01;7;5;0;0
C5917;RALN;CC;045000;Z01;4;4;0;0
C5917;RALN;DG;0D0097;Z01;1;0;0;0
C5917;RALN;CC;046000;Z01;5;7;0;0
C5917;RALN;CD;0D4000;Z01;1;5;0;0
C5917;RALN;CB;0B7A00;Z01;0;1;0;0
C5917;RALN;CB;0B8000;Z01;4;0;0;0
C4176;RALN;CC;0C1000;Z01;8;4;0;0
C4176;RALN;CD;0D1000;Z01;3;0;0;0
C4176;RALN;CC;042000;Z01;0;2;0;0
C4176;RALN;CC;043000;Z01;1;0;0;0
C4176;RALN;CD;099000;Z01;0;2;0;0
C4176;RALN;CD;0D5000;Z01;0;2;0;0
C4176;RALN;CB;034000;Z01;4;0;0;0
C4176;RALN;CD;049000;Z01;0;2;0;0
AP202;SSNA;LT;T14007;Z01;16;4;0,88888888888889;0,22222222222222
AP202;SSNA;FI;SD0E41;Z01;4;3;0;0
AP202;SSNA;LA;A18869;Z01;4;2;0;0
AP202;SSNA;LT;T18868;Z01;6;11;0,5;0,91666666666667
AP202;SSNA;LA;A16028;Z01;2;0;0,090909090909091;0
AP202;SSNA;LA;A14005;Z01;7;4;0,11666666666667;0,066666666666667
AP202;SSNA;DA;AD0A31;Z01;1;1;0;0
AP202;SSNA;DA;AD0032;Z01;1;3;0;0
AP202;SSNA;DP;PD0046;Z01;2;1;0;0
AP202;SSNA;DT;TD0A02;Z01;10;3;0;0
AP202;SSNA;ST;S16021;Z01;2;0;0;0
AP202;SSNA;DP;PD0044;Z01;5;0;0;0
AP202;SSNA;CH;SD0E16;Z01;1;4;0;0
AP202;SSNA;CH;SD0E15;Z01;2;4;0;0
AP202;SSNA;LA;A13870;Z01;0;1;0;0
AP202;SSNA;CH;SD0A15;Z01;5;0;0;0
AP202;SSNA;SV;S16022;Z01;12;4;0;0
AP202;SSNA;LA;A11030;Z01;1;0;0;0
AP202;SSNA;LA;A12017;Z01;0;2;0;0
AP202;SSNA;DG;0D0163;Z01;1;0;0;0
AP202;SSNA;SV;S18865;Z01;1;5;0,076923076923077;0,38461538461538
AP202;SSNA;LT;T16026;Z01;154;155;0,82352941176471;0,82887700534759
AP202;SSNA;FI;SD0E42;Z01;0;1;0;0
C6266;REFR;CC;045000;Z01;0;12;0;0
C6266;REFR;CD;051000;Z01;4;7;4;7
C6266;REFR;XA;0PL909;Z01;12;0;0;0
C6266;REFR;CB;030000;Z01;1;1;0;0
C6266;REFR;CC;040000;Z01;0;6;0;0
C5131;RALN;CD;050000;Z01;0;18;0;0
C5131;RALN;DI;0D0165;Z01;1;7;0;0
C5131;RALN;CC;097000;Z01;46;74;0,27710843373494;0,44578313253012
C5131;RALN;CD;0D5000;Z01;18;18;0;0
C5131;RALN;CB;0B8000;Z01;0;4;0;0
C5131;RALN;CD;0D4000;Z01;11;27;0;0
C5131;RALN;CB;032000;Z01;1;4;0,125;0,5
C5131;RALN;CA;0A6000;Z01;0;1;0;0
C5131;RALN;CB;038491;Z01;1;2;0;0
C5131;RALN;SP;0D0I95;Z01;15;0;0;0
C5131;RALN;CB;036495;Z01;1;4;0;0
C5131;RALN;CA;0A1000;Z01;0;1;0;0
C5131;RALN;CC;046000;Z01;65;13;0,98484848484848;0,1969696969697
C5131;RALN;DI;0D0164;Z01;7;7;0,77777777777778;0,77777777777778
C5131;RALN;CC;042000;Z01;65;50;0,47101449275362;0,36231884057971
C5131;RALN;CB;0B7000;Z01;1;1;0;0
C5131;RALN;CB;0B7A00;Z01;1;4;0,083333333333333;0,33333333333333
C5131;RALN;CC;043000;Z01;22;15;0;0
C5131;RALN;CD;0D7000;Z01;13;35;0,52;1,4
C5131;RALN;CB;054000;Z01;11;2;0;0
C5131;RALN;CB;055000;Z01;4;0;0;0
C5131;RALN;CD;049000;Z01;2;15;0;0
C5131;RALN;CA;025000;Z01;0;1;0;0
C5131;RALN;FP;0D0102;Z01;2;0;0;0
C5131;RALN;CC;0C1000;Z01;117;114;0,53181818181818;0,51818181818182
C5131;RALN;CC;045000;Z01;33;10;0,80487804878049;0,24390243902439
C5131;RALN;CD;099000;Z01;24;18;0,92307692307692;0,69230769230769
C5131;RALN;CD;0D1000;Z01;52;80;0,64197530864198;0,98765432098765
C5131;RALN;CB;036494;Z01;0;1;0;0
IR24;ERIC;7L;016087;Z01;13;6;0;0
IR24;ERIC;4L;012088;Z01;309;361;1,7262569832402;2,0167597765363
IR24;ERIC;TC;0D0090;Z01;18;35;0;0
IR24;ERIC;RI;0D0397;Z01;36;154;0,36;1,54
IR24;ERIC;8L;018092;Z01;7;11;0;0
IR24;ERIC;6L;014088;Z01;232;275;1,7313432835821;2,0522388059701
IR24;ERIC;RI;0D0089;Z01;33;31;1,1379310344828;1,0689655172414
IR24;ERIC;7L;016396;Z01;26;11;0;0
IR24;ERIC;6L;014087;Z01;16;20;0;0
IR24;ERIC;5L;013088;Z01;160;420;1,0596026490066;2,7814569536424
IR24;ERIC;TC;0D0398;Z01;45;133;0,54878048780488;1,6219512195122
IR24;ERIC;5L;013087;Z01;7;32;0;0
IR24;ERIC;5L;013091;Z01;11;27;0,91666666666667;2,25
IR24;ERIC;RI;0D0093;Z01;123;325;0,77848101265823;2,0569620253165
IR24;ERIC;D1;0D0078;Z01;4;2;0;0
IR24;ERIC;TC;0D0094;Z01;117;173;0,92857142857143;1,3730158730159
IR24;ERIC;4L;012091;Z01;3;31;0,25;2,5833333333333
IR24;ERIC;6L;014092;Z01;5;15;0;0
IR24;ERIC;7L;016092;Z01;3;6;0;0
IR24;ERIC;8L;018396;Z01;7;2;0;0
IR24;ERIC;D2;0D0079;Z01;0;8;0;0
C708;RALN;CD;050000;Z01;0;20;0;0
C708;RALN;CD;0D1000;Z01;2;3;0;0
C708;RALN;CD;0D4000;Z01;0;2;0;0
C691;RALN;CD;0D5000;Z01;0;2;0;0
C691;RALN;CC;042000;Z01;1;0;0;0
C691;RALN;CC;043000;Z01;0;1;0;0
C691;RALN;CC;0C1000;Z01;45;1;0;0
C3635;RALN;CC;045000;Z01;0;1;0;0
C3635;RALN;CD;099000;Z01;0;4;0;4
C3635;RALN;CC;043000;Z01;0;7;0;0
C3635;RALN;CC;042000;Z01;1;0;0;0
C3635;RALN;CC;0C1000;Z01;0;9;0;0
C3635;RALN;CD;050000;Z01;1;0;0;0
C3635;RALN;CC;046000;Z01;1;3;0;0
C3635;RALN;CD;0D1000;Z01;2;1;0;0
C7343;RALN;CC;045000;Z01;1;1;0,5;0,5
C7343;RALN;CC;046000;Z01;0;1;0;0
C12230;RALN;CA;025000;Z01;1;0;0;0
C12230;RALN;CB;055000;Z01;0;1;0;0
C12230;RALN;CB;038490;Z01;0;1;0;0
C12230;RALN;CD;0D1000;Z01;1;3;0;0
C12230;RALN;CC;097000;Z01;0;1;0;1
C12230;RALN;CC;046000;Z01;0;1;0;0
C12230;RALN;CC;0C1000;Z01;2;6;1;3
C12230;RALN;CA;0A5000;Z01;1;0;0;0
C12230;RALN;CB;038491;Z01;0;1;0;0
C12230;RALN;CD;099000;Z01;0;4;0;0
C3013;RALN;CB;038490;Z01;1;0;0;0
C3013;RALN;CD;0D4000;Z01;2;1;0;0
C3013;RALN;CC;097000;Z01;1;2;0;0
C3013;RALN;CB;038491;Z01;1;0;0;0
C3013;RALN;CD;099000;Z01;1;0;0;0
C3013;RALN;CC;043000;Z01;1;0;0;0
C3013;RALN;CB;037492;Z01;1;0;0;0
C3013;RALN;CC;042000;Z01;1;1;0;0
C3013;RALN;CB;054000;Z01;1;0;0;0
C3013;RALN;FP;0D0103;Z01;2;0;0;0
C3013;RALN;CD;0D7000;Z01;1;0;0;0
C3013;RALN;CC;046000;Z01;1;3;0;0
C3013;RALN;CC;0C1000;Z01;0;5;0;0
C3013;RALN;CB;055000;Z01;3;0;0;0
C3013;RALN;CD;050000;Z01;1;3;0;0
C3013;RALN;CD;0D1000;Z01;10;7;0;0
C3013;RALN;CB;0B8000;Z01;4;2;0;0
C3013;RALN;SP;0D0I95;Z01;1;0;0;0
C3013;RALN;CD;049000;Z01;0;2;0;0
C3013;RALN;CB;036495;Z01;1;0;0;0
C3013;RALN;CD;0D5000;Z01;1;2;0;0
C3013;RALN;CC;045000;Z01;1;4;0;0
C1869;RALN;CB;0B8000;Z01;0;1;0;0
C1869;RALN;CD;0D4000;Z01;1;11;0;0
C1869;RALN;CB;037492;Z01;1;0;0;0
C1869;RALN;CC;043000;Z01;0;1;0;0
C1869;RALN;CC;042000;Z01;13;18;0;0
C1869;RALN;CD;050000;Z01;6;3;0;0
C1869;RALN;CB;0B7A00;Z01;0;3;0;0
C1869;RALN;CC;045000;Z01;4;14;0;0
C1869;RALN;CD;0D1000;Z01;13;39;1,1818181818182;3,5454545454545
C1869;RALN;CC;046000;Z01;4;35;0,33333333333333;2,9166666666667
C1869;RALN;CD;0D5000;Z01;0;7;0;0
C1869;RALN;CD;049000;Z01;2;2;0;0
C1869;RALN;DI;0D0164;Z01;0;4;0;0
C1869;RALN;CB;038490;Z01;1;0;0;0
C1869;RALN;CC;097000;Z01;0;13;0;0
C1869;RALN;CC;0C1000;Z01;62;44;3,875;2,75
C1869;RALN;CB;036495;Z01;0;1;0;0
C1869;RALN;CD;0D0I96;Z01;0;1;0;0
C6219;RALN;CC;045000;Z01;0;1;0;0
C6219;RALN;CD;050000;Z01;0;2;0;0
C6219;RALN;CC;043000;Z01;0;1;0;0
C6219;RALN;CB;037492;Z01;1;0;0;0
C6219;RALN;CC;046000;Z01;0;2;0;0
C6219;RALN;CB;055000;Z01;2;0;0;0
C6219;RALN;FP;0D0103;Z01;2;0;0;0
C6219;RALN;CD;0D7000;Z01;1;2;0;0
C6219;RALN;CB;036494;Z01;1;0;0;0
C6219;RALN;CC;0C1000;Z01;1;1;0;0
C6219;RALN;DI;0D0164;Z01;1;0;0;0
C6219;RALN;CD;0D1000;Z01;1;0;0;0
C6219;RALN;CD;0D5000;Z01;0;2;0;0
C6219;RALN;CC;097000;Z01;2;8;0;0
C6219;RALN;CB;0B8000;Z01;0;1;0;0
C6219;RALN;CD;099000;Z01;2;1;0;0
C7574;RALN;DI;0D0164;Z01;1;0;0;0
C7574;RALN;CD;0D7000;Z01;3;0;0;0
IR8539;ERIC;TC;0D0094;Z01;769;213;13,258620689655;3,6724137931034
IR8539;ERIC;4L;012091;Z01;85;368;2,5;10,823529411765
IR8539;ERIC;RI;0D0089;Z01;163;30;5,09375;0,9375
IR8539;ERIC;D2;0D0079;Z01;0;10;0;0
IR8539;ERIC;4L;012088;Z01;1436;159;59,833333333333;6,625
IR8539;ERIC;7L;016092;Z01;6;0;0;0
IR8539;ERIC;RI;0D0397;Z01;680;34;11,525423728814;0,57627118644068
IR8539;ERIC;5L;013087;Z01;271;1099;2,168;8,792
IR8539;ERIC;6L;014092;Z01;48;5;16;1,6666666666667
IR8539;ERIC;6L;014087;Z01;56;292;0;0
IR8539;ERIC;6L;014088;Z01;628;17;314;8,5
IR8539;ERIC;8L;018092;Z01;25;18;25;18
IR8539;ERIC;7L;016087;Z01;242;662;0;0
IR8539;ERIC;DG;0D0097;Z01;2;0;0;0
IR8539;ERIC;7L;016396;Z01;5;15;0;0
IR8539;ERIC;TC;0D0090;Z01;127;19;0;0
IR8539;ERIC;5L;013091;Z01;77;262;4,5294117647059;15,411764705882
IR8539;ERIC;5L;013088;Z01;331;11;55,166666666667;1,8333333333333
IR8539;ERIC;TC;0D0398;Z01;341;79;13,64;3,16
IR8539;ERIC;RI;0D0093;Z01;440;143;6,875;2,234375
IR8539;ERIC;8L;018396;Z01;5;15;0;0
C2731;RALN;CB;054000;Z01;90;90;0;0
C2731;RALN;CC;042000;Z01;50;122;0;0
C2731;RALN;CC;045000;Z01;100;204;6,6666666666667;13,6
C2731;RALN;CB;037492;Z01;0;17;0;0
C2731;RALN;CB;055000;Z01;9;0;0;0
C2731;RALN;CB;0B7A00;Z01;0;73;0;0
C2731;RALN;DI;0D0165;Z01;136;0;0;0
C2731;RALN;CB;036495;Z01;0;31;0;0
C2731;RALN;CB;037493;Z01;0;34;0;0
C2731;RALN;CA;027000;Z01;4;0;0;0
C2731;RALN;CC;046000;Z01;186;71;0;0
C2731;RALN;CD;0D1000;Z01;119;260;7,9333333333333;17,333333333333
C2731;RALN;CD;050000;Z01;74;355;14,8;71
C2731;RALN;CC;043000;Z01;88;206;0;0
C2731;RALN;CD;0D4000;Z01;88;179;0;0
C2731;RALN;CA;0A1000;Z01;8;0;0;0
C2731;RALN;CA;0A5000;Z01;10;0;0;0
C2731;RALN;CD;049000;Z01;49;0;0;0
C2731;RALN;CD;0D5000;Z01;0;38;0;19
C2731;RALN;CB;032000;Z01;0;28;0;0
C2731;RALN;CB;038491;Z01;0;44;0;0
C2731;RALN;CB;034000;Z01;65;92;0;0
C2731;RALN;CD;099000;Z01;0;61;0;0
C2731;RALN;CC;0C1000;Z01;415;737;0;0
C4274;RALN;CB;0B8000;Z01;3;0;0;0
C4274;RALN;CD;0D7000;Z01;3;2;0;0
C4274;RALN;CB;036495;Z01;1;0;0;0
C4274;RALN;CC;045000;Z01;1;0;0,037037037037037;0
C4274;RALN;CD;0D5000;Z01;1;0;0;0
E8535;EPNE;AP;0D0480;Z01;15;16;0;0
E8535;EPNE;D1;0D0077;Z01;24;4;12;2
E8535;EPNE;AT;0ASAB3;Z01;15;46;0,078534031413613;0,24083769633508
E8535;EPNE;FU;0FZFC5;Z01;142;190;0,2964509394572;0,39665970772443
E8535;EPNE;AP;0D0481;Z01;26;22;0;0
E8535;EPNE;OP;0OPOA3;Z01;1;0;0;0
E8535;EPNE;AT;0ASAB1;Z01;18;39;0,78260869565217;1,695652173913
E8535;EPNE;FU;0FZFC1;Z01;57;57;0,46341463414634;0,46341463414634
E8535;EPNE;FU;0FZFC3;Z01;6;15;0,0625;0,15625
E8535;EPNE;FU;0FZFC4;Z01;59;91;0,11823647294589;0,18236472945892
E8535;EPNE;D2;0D0079;Z01;105;82;3,5;2,7333333333333
E8535;EPNE;FU;0FZFC2;Z01;15;33;1,3636363636364;3
E8535;EPNE;AT;0ASAB2;Z01;6;8;0;0
U10831;SSNA;MV;SD0E73;Z01;7;0;0;0
U10831;SSNA;DA;AD0A31;Z01;1;1;0;0
U10831;SSNA;BI;SD0E12;Z01;0;3;0;0
U10831;SSNA;FM;SD0E38;Z01;7;10;0;0
U10831;SSNA;PL;SD0064;Z01;12;0;0;0
U10831;SSNA;MD;SD0035;Z01;557;1002;1,3454106280193;2,4202898550725
U10831;SSNA;LA;A18869;Z01;2;2;0;0
U10831;SSNA;SV;S16022;Z01;22;19;1;0,86363636363636
U10831;SSNA;SI;S18863;Z01;1;25;0;0
U10831;SSNA;BI;SD0A12;Z01;0;36;0;1,5652173913043
U10831;SSNA;MD;SD0036;Z01;340;177;7,5555555555556;3,9333333333333
U10831;SSNA;LT;T16024;Z01;3;48;0;0
U10831;SSNA;MV;SD0A73;Z01;34;45;0;0
U10831;SSNA;FM;SD0A38;Z01;4;56;0,22222222222222;3,1111111111111
U10831;SSNA;SI;S14S52;Z01;0;1;0;0
U10831;SSNA;PL;SD0A65;Z01;0;18;0;0
U10831;SSNA;LT;T14007;Z01;2;0;0;0
U10831;SSNA;ST;S16021;Z01;37;90;0,25170068027211;0,61224489795918
U10831;SSNA;MD;SD0597;Z01;5;5;0;0
U10831;SSNA;LT;T14S59;Z01;2;0;0;0
U10831;SSNA;BI;SD0E13;Z01;0;1;0;0
U10831;SSNA;LA;A16028;Z01;1;16;0;0
U10831;SSNA;LT;T16026;Z01;4;7;1;1,75
U10831;SSNA;MV;SD0E74;Z01;1;0;0;0
U10831;SSNA;MO;SD0A48;Z01;1;1;0;0
U10831;SSNA;SI;S16020;Z01;302;1010;0,19383825417202;0,64826700898588
U10831;SSNA;LA;A14005;Z01;2;1;0,037735849056604;0,018867924528302
U10831;SSNA;MD;SD0E34;Z01;68;76;3,7777777777778;4,2222222222222
U10831;SSNA;DP;PD0A45;Z01;1;0;0;0
U10831;SSNA;LT;T18867;Z01;0;5;0;0
U10831;SSNA;MD;SD0N33;Z01;1;1;0,5;0,5
U10831;SSNA;SF;S18866;Z01;1;0;0;0
U10831;SSNA;LT;T13059;Z01;5;0;1,25;0
U10831;SSNA;MD;SD0E33;Z01;15;1;3;0,2
U10831;SSNA;DA;AD0032;Z01;1;3;0;0
U10831;SSNA;SF;S16019;Z01;16;136;0,24242424242424;2,0606060606061
U10831;SSNA;LT;T13660;Z01;1;2;0,0070422535211268;0,014084507042254
U10831;SSNA;MD;SD0N34;Z01;43;11;21,5;5,5
U10831;SSNA;MV;SD0072;Z01;0;16;0;0
C2384;RALN;CB;055000;Z01;0;1;0;0
C2384;RALN;CD;0D1000;Z01;2;0;0;0
C2384;RALN;CC;042000;Z01;0;2;0;0,5
ER10171;RALN;CB;0B7A00;Z01;1;0;0;0
ER10171;RALN;CD;0D4000;Z01;41;6;0;0
ER10171;RALN;CC;046000;Z01;7;13;0;0
ER10171;RALN;CD;049000;Z01;14;6;0;0
ER10171;RALN;CC;0C1000;Z01;24;50;0;0
ER10171;RALN;CB;036494;Z01;2;0;0;0
ER10171;RALN;CB;0B8000;Z01;2;1;0;0
ER10171;RALN;CD;099000;Z01;19;21;0;0
ER10171;RALN;DI;0D0164;Z01;39;28;0;0
ER10171;RALN;CB;036495;Z01;0;1;0;0
ER10171;RALN;CB;055000;Z01;2;2;0;0
ER10171;RALN;CC;042000;Z01;2;1;2;1
ER10171;RALN;CB;037492;Z01;2;2;0;0
ER10171;RALN;CD;0D7000;Z01;0;5;0;0
ER10171;RALN;CD;0D5000;Z01;37;49;0;0
