ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
C7504;RALN;CB;0B7000;CB;0B8000;O;31
C7504;RALN;CB;038491;CB;0B7000;O;19
C7504;RALN;CC;042000;CC;043000;O;1
C7504;RALN;CC;0C1000;CC;042000;O;8
C7504;RALN;CC;046000;CC;097000;O;20
C7504;RALN;CB;037493;CB;038491;O;5
C7504;RALN;CA;027000;CA;0A5000;O;3
C7504;RALN;CD;099000;CD;0D7000;O;1
C4858;RALN;CB;0B7A00;CB;0B8000;O;1
C4858;RALN;CD;0D5000;CD;099000;O;1
C4858;RALN;CC;045000;CC;046000;O;1
C4858;RALN;CC;0C1000;CC;042000;O;1
C4858;RALN;CC;043000;CC;045000;O;1
C1693;RALN;CB;0B7A00;CB;0B8000;O;1
C1693;RALN;CC;046000;CC;097000;O;1
C1693;RALN;CB;055000;CB;036494;O;2
C1693;RALN;CC;045000;CC;046000;O;1
C1693;RALN;CC;0C1000;CC;042000;O;2
C5561;RALN;CD;0D4000;CD;0D5000;O;1
CM9084;RALN;CB;038490;CB;0B7A00;O;1
CM9084;RALN;CC;043000;CC;045000;O;11
CM9084;RALN;CB;032000;CB;034000;O;18
CM9084;RALN;CD;050000;CD;0D4000;O;6
CM9084;RALN;CB;055000;CB;036494;O;2
CM9084;RALN;CD;0D1000;CD;049000;O;2
CM9084;RALN;CD;099000;CD;0D7000;O;77
CM9084;RALN;CB;0B7A00;CB;0B8000;O;23
CM9084;RALN;CB;034000;CB;036495;O;60
CM9084;RALN;CB;0B7000;CB;0B8000;O;4
CM9084;RALN;CB;038491;CB;0B7000;O;22
CM9084;RALN;CC;045000;CC;046000;O;1
CM9084;RALN;CC;046000;CC;097000;O;25
CM9084;RALN;CD;0D5000;CD;099000;O;1
C1673;RALN;CB;034000;CC;0C1000;V;1
C6934;RALN;CC;046000;CC;097000;O;1
C6934;RALN;CD;049000;CD;050000;O;1
N8729;RALN;CC;042000;CC;043000;O;2
N8729;RALN;CD;0D5000;CD;099000;O;1
C3093;RALN;CD;050000;CD;0D4000;O;1
C673;RALN;CC;0C1000;CC;042000;O;1
C673;RALN;CC;046000;CC;097000;O;1
C673;RALN;CD;050000;CD;0D4000;O;1
CS11081;RALN;CD;049000;CD;050000;O;1
C6389;REFR;CB;037000;CB;038000;O;2
C6389;REFR;XA;0PL911;XA;0PL910;O;1
C6389;REFR;CB;038000;CB;0B7000;O;1
C6389;REFR;XA;0PL916;CC;046000;V;1
C6389;REFR;CC;042000;CC;043000;O;3
C6389;REFR;CA;0A6000;CA;0A7000;O;1
C6389;REFR;CA;028000;CA;0A5000;O;1
C6389;REFR;CC;045000;CC;046000;O;3
C6389;REFR;CC;043000;CC;045000;O;2
C6389;REFR;CB;032000;CB;034000;O;1
C6389;REFR;XA;0PL909;XA;0PL908;O;1
C6389;REFR;CB;030000;CB;032000;O;2
C6389;REFR;CD;049000;CD;050000;O;1
OL13169;EPNE;AB;032000;AB;034000;O;1
OL13169;EPNE;AC;043000;AC;045000;O;1
C972;RALN;CC;0C1000;CC;042000;O;3
C972;RALN;CC;042000;CC;043000;O;1
C6025;RALN;CD;0D4000;CD;0D5000;O;2
C6025;RALN;CC;045000;CC;046000;O;1
C6025;RALN;CC;043000;CC;045000;O;1
C6025;RALN;CC;042000;CC;043000;O;1
C6025;RALN;CB;037493;CB;038491;O;1
C1702;RALN;CB;038491;CB;0B7000;O;1
C1702;RALN;CD;049000;CD;050000;O;1
C1702;RALN;CB;034000;CB;036495;O;2
C1702;RALN;CD;0D4000;CD;0D5000;O;1
C1702;RALN;CC;042000;CC;043000;O;1
C1702;RALN;CC;045000;CC;046000;O;1
M8665;MNST;2A;035F04;2A;035F05;O;336
M8665;MNST;2A;035F05;2A;035F06;O;432
M8665;MNST;2A;035F06;3A;040F01;V;426
M8665;MNST;3A;041F02;3A;042F03;O;13
M8665;MNST;1A;023F01;1A;024F02;O;10
M8665;MNST;1A;024F03;2A;030F01;V;244
M8665;MNST;2A;030F01;2A;032F02;O;189
M8665;MNST;3A;044F06;3A;044F07;O;10
M8665;MNST;1A;024F02;1A;024F03;O;43
M8665;MNST;3A;044F05;3A;044F06;O;28
M8665;MNST;2A;034F03;2A;035F04;O;1323
M8665;MNST;3A;042F03;3A;043F04;O;137
M8665;MNST;2A;032F02;2A;034F03;O;169
M8665;MNST;3A;043F04;3A;044F05;O;310
M8665;MNST;3A;040F01;3A;041F02;O;192
C5998;RALN;CD;049000;CD;050000;O;1
C5998;RALN;CD;099000;CD;0D7000;O;1
C5998;RALN;CB;036494;CC;0C1000;V;1
C5998;RALN;CD;050000;CD;0D4000;O;1
C5998;RALN;CD;0D4000;CD;0D5000;O;1
C5998;RALN;CC;0C1000;CD;0D1000;V;1
U9597;SSNA;LT;T11008;LT;T14S59;O;1
U9597;SSNA;MD;SD0035;MD;SD0E34;O;2
U9597;SSNA;MD;SD0035;MD;SD0E33;O;1
U9597;SSNA;DA;AD0032;DG;0D0163;V;1
U9597;SSNA;LA;A14005;LA;A16028;O;2
U9597;SSNA;LA;A12017;LA;A14005;O;1
U9597;SSNA;MV;SD0A73;MV;SD0E73;O;1
U9597;SSNA;MD;SD0E33;MD;SD0N33;O;1
RS9208;SCLA;IN;016640;SL;016137;V;1
RS9208;SCLA;IN;016632;SL;014145;V;1
RS9208;REVA;CC;042000;CD;047000;V;8
RS9208;SCLA;SN;016136;SN;016134;O;1
RS9208;SCLA;SR;014138;DO;014155;V;1
RS9208;SCLA;SN;016134;SN;016136;O;2
RS9208;SCLA;SN;016134;ID;016631;V;1
RS9208;SCLA;SN;016134;SN;014144;O;1
RS9208;SCLA;SL;016137;SN;016136;V;3
RS9208;SCLA;SN;016136;IS;016638;V;2
RS9208;SCLA;DO;016135;IS;016638;V;2
RS9208;SCLA;IN;014636;SL;014153;V;1
RS9208;SCLA;SL;016133;IN;016632;V;1
RS9208;SCLA;SL;014145;IN;014658;V;1
RS9208;SCLA;SL;016133;SN;016136;V;1
RS9208;SCLA;SN;016802;SN;016806;O;1
RS9208;SCLA;SN;014152;SL;014153;V;1
RS9208;SCLA;IS;016638;SD;0D0158;V;1
RS9208;SCLA;ID;014635;DO;014154;V;8
RS9208;SCLA;DO;016135;IS;016630;V;1
RS9208;SCLA;DO;016132;IS;016630;V;3
RS9208;SCLA;SN;014152;DO;014154;V;3
RS9208;SCLA;DO;014154;IS;014634;V;2
RS9208;SCLA;DO;016132;SL;016133;V;2
RS9208;SCLA;SN;016134;DO;016132;V;21
RS9208;SCLA;DO;016135;DO;016132;O;4
RS9208;SCLA;DO;014155;DO;014154;O;3
RS9208;SCLA;ID;014635;IS;014634;V;9
RS9208;SCLA;SL;014153;DO;014154;V;2
RS9208;SCLA;SN;016134;IS;016630;V;1
RS9208;SCLA;IS;014634;DO;014154;V;5
RS9208;SCLA;DO;016135;SD;0D0158;V;3
RS9208;SCLA;IS;016630;DO;016132;V;4
RS9208;SCLA;DO;014154;SD;0D0158;V;3
RS9208;SCLA;DO;014143;IS;014656;V;1
RS9208;SCLA;SN;014144;IS;016638;V;1
RS9208;SCLA;IS;016638;DO;016135;V;3
RS9208;SCLA;SN;016136;DO;016135;V;39
RS9208;SCLA;IS;014714;DO;014155;V;1
RS9208;SCLA;DO;016132;DO;016135;O;1
RS9208;SCLA;DO;016132;SD;0D0158;V;3
RS9208;REVA;CB;034561;CC;040211;V;5
RS9208;REVA;CD;047000;DI;0D0164;V;4
RS9208;REVA;CD;047000;CC;042324;V;1
RS9208;SCLA;IN;014644;SL;014157;V;1
RS9208;REVA;CC;040211;CC;042324;O;4
RS9208;REVA;CB;034000;CB;030000;O;1
RS9208;REVA;CB;032000;CB;033000;O;3
RS9208;REVA;CC;040CS1;CC;042CR1;O;2
RS9208;REVA;CB;032000;CC;042000;V;1
C7541;RALN;CB;036494;CB;037492;O;3
C7541;RALN;CB;032000;CB;034000;O;1
C5787;RALN;CD;050000;CD;0D4000;O;1
C5787;RALN;CC;045000;CC;046000;O;1
C5787;RALN;CC;042000;CC;043000;O;1
C5787;RALN;CC;0C1000;CC;042000;O;1
C5787;RALN;CB;034000;CB;036495;O;2
C5787;RALN;CB;036494;CB;037492;O;2
C5787;RALN;CA;025000;CA;027000;O;1
C6883;RALN;CC;0C1000;CC;042000;O;3
C6883;RALN;CB;032000;CB;034000;O;3
C6883;RALN;CC;042000;CC;043000;O;2
C6883;RALN;CB;034000;CB;036495;O;3
C6883;RALN;CC;043000;CC;045000;O;1
C6883;RALN;CD;049000;CD;050000;O;1
C6883;RALN;CB;055000;CB;036494;O;1
C4107;RALN;CB;032000;CB;034000;O;1
C4107;RALN;CA;025000;CA;027000;O;1
C4107;RALN;CD;049000;CD;050000;O;1
C4107;RALN;CC;045000;CC;046000;O;2
C4107;RALN;CD;050000;CD;0D4000;O;1
C4107;RALN;CB;054000;CB;032000;O;2
C4107;RALN;CC;046000;CC;097000;O;3
C4107;RALN;CB;034000;CB;036494;O;1
C4107;RALN;CC;0C1000;CC;042000;O;3
C4107;RALN;CD;0D4000;CD;0D5000;O;3
U9428;SSNA;DS;SD0E65;DS;SD0A65;O;3
U9428;SSNA;DS;SD0E38;DS;SD0A38;O;1
U9428;SSNA;MD;SD0E34;MD;SD0E33;O;1
U9428;SSNA;LT;T12058;LT;T13660;O;1
U9428;SSNA;MD;SD0E34;MD;SD0035;O;25
U9428;SSNA;DS;SD0E38;DS;SD0E39;O;1
U9428;SSNA;MD;SD0035;MD;SD0E34;O;4
U9428;SSNA;LA;A13870;LA;A14005;O;4
U9428;SSNA;MD;SD0036;MD;SD0035;O;3
U9428;SSNA;DS;SD0A38;DS;SD0E38;O;1
U9428;SSNA;MV;SD0E73;MV;SD0A73;O;4
U9428;SSNA;LA;A14005;LA;A16028;O;1
U9428;SSNA;DS;SD0A65;DS;SD0E65;O;1
U9428;SSNA;LA;A12017;LA;A14005;O;6
U9428;SSNA;MD;SD0N34;MD;SD0036;O;2
C4067;RALN;CB;038491;CB;0B7000;O;1
C4067;RALN;CC;046000;CC;097000;O;1
UC10797;RALN;CB;036494;CC;0C1000;V;2
UC10797;RALN;CC;042000;CD;0D1000;V;1
UC10797;RALN;CC;0C1000;CC;042000;O;1
C3329;RALN;CB;0B7A00;CB;0B8000;O;1
C3329;RALN;CC;046000;CC;097000;O;1
C3329;RALN;CC;045000;CC;046000;O;1
C3329;RALN;CD;0D5000;CD;099000;O;1
C1239;RALN;CC;045000;CC;046000;O;2
C1239;RALN;CB;0B7A00;CB;0B8000;O;1
C1239;RALN;CC;046000;CC;097000;O;1
C1239;RALN;CC;043000;CC;045000;O;1
C1239;RALN;CB;032000;CB;034000;O;1
C1239;RALN;CD;0D5000;CD;099000;O;1
C1239;RALN;CD;049000;CD;050000;O;1
C5510;RALN;CB;055000;CB;036494;O;1
C5510;RALN;CC;043000;CC;045000;O;2
C5510;RALN;CC;046000;CC;097000;O;2
C5510;RALN;CD;099000;CD;0D7000;O;2
IP10706;RALN;CC;046000;CC;097000;O;2
IP10706;RALN;CB;0B7000;CB;0B8000;O;1
C8017;RALN;CC;042000;CD;0D1000;V;1
C8017;RALN;CC;0C1000;CC;042000;O;1
C6431;RALN;CB;032000;CC;0C1000;V;1
C6431;RALN;CA;0A5000;CB;054000;V;1
C8002;RALN;CB;054000;CB;032000;O;1
C3851;RALN;CC;043000;CD;0D1000;V;1
C3851;RALN;CA;0A1000;CB;054000;V;1
C2260;RALN;CD;0D1000;CD;049000;O;1
C2260;RALN;CB;037492;CB;038490;O;1
C2260;RALN;CB;038490;CB;0B7A00;O;1
C2260;RALN;CB;037493;CB;038491;O;2
C2260;RALN;CC;046000;CC;097000;O;1
C2260;RALN;CC;045000;CC;046000;O;1
C417;RALN;CB;036494;CB;037492;O;1
C417;RALN;CB;038490;CB;0B7A00;O;1
C417;RALN;CB;032000;CB;034000;O;8
C417;RALN;CA;0A1000;CA;025000;O;1
C417;RALN;CA;025000;CA;027000;O;2
M8659;EEII;UI;018937;US;0D0528;V;460
M8659;EEII;US;0D0528;US;0D0526;O;212
M8659;EEII;MR;015238;MR;016224;O;92
M8659;EEII;US;0D0936;US;0D0528;O;5
M8659;EEII;UI;018213;UI;018937;O;204
M8659;EEII;MR;014324;MR;015238;O;94
M8659;EEII;MR;017834;MR;017830;O;248
M8659;EEII;SG;015943;SG;015939;O;159
M8659;EEII;MR;016MC0;MR;017556;O;348
M8659;EEII;US;019312;US;0D0526;O;3
M8659;EEII;UI;018226;UI;018213;O;266
M8659;EEII;MR;017556;MR;017834;O;249
M8659;PRUN;PR;0D0169;PR;0D0173;O;1
M8659;EEII;UI;017225;UI;018226;O;209
M8659;EEII;MR;017830;MR;017938;O;338
M8659;AAMM;US;0D0527;US;0D0525;O;9
M8659;AAMM;US;0D0528;US;0D0935;O;252
M8659;AAMM;US;0D0528;US;0D0526;O;6
M8659;AAMM;US;0D0935;US;0D0525;O;259
M8659;AAMM;US;0D0525;US;0D0217;O;8
M8659;AAMM;UI;018937;US;0D0528;V;574
M8659;EEII;US;0D0526;US;0D0935;O;279
M8659;AAMM;MR;017830;MR;017938;O;837
M8659;AAMM;UI;018226;UI;018213;O;211
M8659;AAMM;UI;018226;UI;018937;O;7
M8659;AAMM;MR;015306;MR;016305;O;145
M8659;AAMM;UI;018213;UI;018937;O;72
M8659;AAMM;MR;016305;MR;017MC0;O;24
M8659;MNST;2A;034F03;2A;035F04;O;2996
M8659;MNST;2A;032F02;2A;034F03;O;2659
M8659;MNST;2A;030F01;2A;032F02;O;6
M8659;MNST;2A;035F04;2A;035F05;O;786
M8659;MNST;2A;035F05;2A;035F06;O;32
M8659;MNST;1A;024F02;1A;024F03;O;2
M8659;AAMM;US;0D0217;US;0D0524;O;10
M8659;AAMM;US;0D0525;US;0D0524;O;62
M8659;AAMM;US;0D0524;UG;0D0220;V;12
M8659;AAMM;UG;0D0297;UG;0D0298;O;2
M8659;AAMM;MR;017834;MR;017830;O;619
M8659;AAMM;UG;0D0220;UG;0D0297;O;6
M8659;AAMM;UI;017225;UI;018226;O;161
M8659;EEII;MT;000FR1;MT;000FP4;O;675
M8659;EEII;MR;015238;UI;017225;V;6
M8659;EEII;AV;000180;UI;017225;V;90
M8659;CCSS;MR;015238;MR;016224;O;542
M8659;EEII;MT;000FP4;MT;013942;O;1097
M8659;EEII;UG;0D0317;UG;0D0323;O;2
M8659;EEII;US;0D0527;US;0D0525;O;23
M8659;EEII;US;0D0935;US;0D0525;O;652
M8659;EEII;US;0D0217;US;0D0524;O;57
M8659;EEII;US;0D0524;UG;0D0317;V;16
M8659;EEII;MT;013942;GR;013321;V;2331
M8659;EEII;US;0D0525;US;0D0524;O;88
M8659;EEII;GR;013941;MR;014324;V;98
M8659;EEII;SG;014308;SG;014325;O;610
M8659;EEII;AV;000180;MR;014324;V;143
M8659;EEII;SG;014325;SG;015326;O;494
M8659;AAMM;MR;016305;MR;017556;O;384
M8659;AAMM;MR;017556;MR;017834;O;897
M8659;AAMM;MR;014307;MR;015306;O;193
M8659;EEII;SG;015943;MR;014324;V;198
M8659;EEII;GR;013318;GR;013319;O;4289
M8659;EEII;GR;013320;GR;013318;O;313
M8659;EEII;GR;013319;GR;013941;O;1001
M8659;EEII;GR;013941;GR;013940;O;632
M8659;EEII;GR;013321;GR;013320;O;469
M8659;EEII;GR;013319;SG;014308;V;210
M8659;EEII;MT;000FP1;MT;000FR1;O;2954
M8659;CCSS;MR;016224;UI;017225;V;6
M8659;CCSS;MR;017836;UI;017225;V;33
M8659;CCSS;MR;016MC0;MR;017964;O;1
M8659;CCSS;MR;017837;UI;017225;V;1
M8659;CCSS;MR;017964;UI;017225;V;525
M8659;CCSS;MR;017836;MR;017964;O;1717
M8659;CCSS;UI;018937;US;019222;V;239
M8659;CCSS;AV;000180;PP;013214;V;2621
M8659;CCSS;MR;016MC0;MR;017237;O;8
M8659;CCSS;MR;017837;MR;017964;O;7
M8659;CCSS;PP;013216;UI;017225;V;2
M8659;CCSS;MR;017837;MR;017836;O;1218
M8659;CCSS;MR;015238;UI;017225;V;23
M8659;CCSS;MR;017964;UI;018213;V;1
M8659;CCSS;MR;015238;UI;018213;V;6
M8659;CCSS;MR;014324;UI;018213;V;6
M8659;CCSS;UI;018213;UI;018937;O;315
M8659;CCSS;UI;018213;US;019222;V;33
M8659;CCSS;PP;013216;UI;018213;V;1
M8659;CCSS;PP;013214;UI;018213;V;1
M8659;CCSS;UI;017225;UI;018226;O;234
M8659;CCSS;UI;017225;UI;018213;O;269
M8659;CCSS;MR;016224;UI;018213;V;1
M8659;EEII;SG;015326;SG;015943;O;1846
M8659;CCSS;UI;018226;UI;018213;O;123
M8659;MNST;D2;0D0079;D1;0D0077;V;3
M8659;CCSS;BR;014230;BR;014211;O;1018
M8659;CCSS;BR;014230;BR;015212;O;5
M8659;CCSS;BR;014211;BR;015212;O;727
M8659;CCSS;BR;015966;BR;015965;O;1018
M8659;CCSS;PP;013231;BR;014230;V;75
M8659;CCSS;BR;014211;BR;015966;O;34
M8659;CCSS;MR;014324;MR;015238;O;901
M8659;CCSS;BR;015966;MR;015238;V;1
M8659;CCSS;BR;015212;MR;014324;V;1
M8659;CCSS;MR;016224;MR;016MC0;O;5
M8659;CCSS;BR;014211;BR;015965;O;4
M8659;CCSS;BR;015212;BR;015966;O;624
M8659;CCSS;PP;013968;PP;013967;O;1774
M8659;CCSS;PP;013231;PP;013968;O;1339
M8659;CCSS;PP;013210;PP;013968;O;3
M8659;CCSS;PP;013216;PP;013231;O;4
M8659;CCSS;PP;013214;PP;013210;O;2
M8659;CCSS;PP;013216;PP;013210;O;894
M8659;CCSS;PP;013210;PP;013231;O;2582
M8659;CCSS;PP;013210;PP;013967;O;2
M8659;CCSS;PP;013210;BR;014230;V;441
M8659;CCSS;PP;013967;BR;014230;V;1198
M8659;CCSS;PP;013968;BR;014230;V;61
M8659;CCSS;PP;013214;BR;014230;V;75
M8659;CCSS;BR;015212;BR;015965;O;2
M8659;CCSS;PP;013216;BR;014230;V;444
M8659;CCSS;PP;013214;PP;013216;O;236
M8659;AAMM;GR;013301;GR;013299;O;422
M8659;AAMM;GR;013294;GR;013301;O;221
M8659;AAMM;SG;015943;SG;015939;O;124
M8659;AAMM;GR;013299;GR;013300;O;1138
M8659;AAMM;GR;013300;GR;013945;O;439
M8659;MNST;3A;043F04;3A;044F05;O;117
M8659;CCSS;US;019222;US;0D0936;O;252
M8659;AAMM;GR;013945;GR;013944;O;138
M8659;AAMM;SG;014325;SG;015326;O;56
M8659;AAMM;SG;014325;SG;015943;O;722
M8659;AAMM;GR;013300;SG;014308;V;22
M8659;MNST;3A;042F03;3A;043F04;O;50
M8659;AAMM;GR;013299;SG;014308;V;181
M8659;CM09;US;0D0969;US;0D0546;O;1
M8659;CM09;US;0D0546;US;0D0545;O;2
M8659;MNST;3A;044F06;3A;044F07;O;7
M8659;CM09;US;0D0549;US;0D0969;O;1
M8659;CM09;UI;018971;US;0D0549;V;3
M8659;AAMM;GR;013299;MR;014307;V;70
M8659;AAMM;GR;013300;MR;014307;V;20
M8659;AAMM;GR;013945;SG;014308;V;47
M8659;AAMM;AV;000180;MR;014307;V;126
M8659;AAMM;SG;015943;MR;014307;V;101
M8659;AAMM;MT;013946;GR;013294;V;720
M8659;MNST;3A;044F05;3A;044F06;O;18
M8659;AAMM;SG;014308;SG;014325;O;809
M8659;CCSS;UI;018937;US;0D0935;V;2
M8659;CCSS;US;0D0528;US;0D0935;O;167
M8659;CCSS;US;0D0526;US;0D0935;O;259
M8659;CCSS;US;0D0527;US;0D0525;O;1
M8659;CCSS;US;0D0935;US;0D0525;O;324
M8659;CCSS;US;0D0528;US;0D0526;O;12
M8659;CCSS;UI;018937;US;0D0528;V;142
M8659;CCSS;US;0D0936;US;0D0528;O;260
M8659;CCSS;US;0D0528;US;0D0527;O;248
M8659;CCSS;US;0D0527;US;0D0526;O;247
M8659;CCSS;US;0D0525;US;0D0217;O;1
M8659;CCSS;US;019312;US;0D0526;O;16
M8659;CCSS;MR;016MC0;MR;017837;O;95
M8659;AAMM;MT;000FR1;MT;000FP4;O;127
M8659;AAMM;AV;000180;UI;017225;V;220
M8659;AAMM;MT;000FP1;MT;000FP4;O;487
M8659;MNST;3A;040F01;3A;041F02;O;49
M8659;MNST;3A;041F02;3A;042F03;O;381
M8659;AAMM;MT;000FP4;GR;013294;V;529
M8659;CCSS;MR;015238;MR;017837;O;1
M8659;CCSS;US;0D0524;UG;0D0220;V;14
M8659;CCSS;US;0D0217;US;0D0524;O;4
M8659;CCSS;UG;0D0220;UG;0D0221;O;5
M8659;CCSS;MR;016224;MR;017837;O;733
M8659;CCSS;US;0D0525;US;0D0524;O;63
M8659;CCSS;UG;0D0221;UG;0D0554;O;2
M8659;AAMM;GR;013945;MR;014307;V;70
M8659;MMAA;UI;018338;UI;018354;O;310
M8659;MMAA;MR;015347;MR;016332;O;20
M8659;MMAA;AV;000180;MR;014333;V;113
M8659;MMAA;GR;013961;MR;014333;V;25
M8659;CM10;UI;018284;UI;018971;O;3
M8659;MMAA;SG;015959;MR;014333;V;500
M8659;MAMI;G1;0D0391;G1;0D0387;O;4
M8659;MMAA;MR;016C10;MR;017556;O;88
M8659;MMAA;MR;017556;MR;017834;O;844
M8659;MMAA;MR;016332;MR;016C10;O;103
M8659;CM10;US;0D0969;US;0D0546;O;4
M8659;MMAA;SG;015960;SG;015959;O;443
M8659;MAMI;G1;0D0387;G1;0D0389;O;7
M8659;MMAA;MR;014333;MR;015347;O;37
M8659;MMAA;MT;000FP4;GR;013353;V;75
M8659;MMAA;GR;013353;GR;013352;O;224
M8659;MMAA;MT;000FP1;MT;000FR1;O;751
M8659;MMAA;AV;000180;UI;017335;V;232
M8659;MMAA;GR;013352;GR;013351;O;751
M8659;MMAA;MT;000FR1;MT;000FP4;O;178
M8659;MMAA;GR;013351;GR;013337;O;1641
M8659;MMAA;SG;014308;SG;014349;O;166
M8659;MMAA;GR;013337;SG;014308;V;88
M8659;MMAA;SG;014349;SG;015350;O;199
M8659;MMAA;GR;013962;SG;014308;V;44
M8659;MMAA;GR;013337;GR;013962;O;724
M8659;MMAA;SG;015350;SG;015960;O;1807
M8659;MMAA;GR;013962;GR;013961;O;324
M8659;MMAA;US;019341;US;0D0957;O;1
M8659;MMAA;UG;0D0340;UG;0D0SGD;O;1
M8659;MMAA;US;0D0956;US;0D0563;O;41
M8659;MMAA;US;0D0563;US;0D0562;O;47
M8659;MMAA;US;0D0566;US;0D0563;O;64
M8659;MMAA;US;0D0564;US;0D0956;O;172
M8659;MMAA;UI;018354;UI;018958;O;82
M8659;MMAA;US;0D0564;US;0D0345;O;3
M8659;MMAA;US;0D0567;US;0D0564;O;169
M8659;MMAA;UI;017335;UI;018338;O;230
M8659;MMAA;UG;0D0339;UG;0D0340;O;3
M8659;MMAA;MR;017830;MR;017938;O;762
M8659;MMAA;UI;018958;US;0D0567;V;446
