ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE
U10520;SSNA;LT;T11008;0;2;5;0;0;3;0;0;1;2;0;0;8;0
U10520;SSNA;SV;S18865;0;1;6;6;1;0;0;0;0;4;4;0;0;0
U10520;SSNA;LT;T18868;5;5;2;0;0;0;0;0;1;0;0;0;0;0
U10520;SSNA;ST;S18864;0;0;1;0;1;2;0;0;0;1;2;3;0;0
U10520;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;1;1;1;0
U10520;SSNA;LT;T12057;7;3;4;1;0;2;0;5;19;14;9;3;0;0
U10520;SSNA;ST;S16021;11;4;1;1;5;6;9;15;10;9;11;17;38;28
U10520;SSNA;SF;S18866;0;0;0;0;1;1;0;0;1;1;1;4;2;0
U10520;SSNA;LT;T16024;0;1;0;2;0;1;0;2;0;1;2;4;2;2
U10520;SSNA;LT;T13059;1;0;8;6;5;9;0;0;7;12;14;4;3;0
U10520;SSNA;LA;A18869;2;0;0;3;1;0;0;10;14;6;9;14;4;0
U10520;SSNA;LT;T14S59;3;19;27;17;6;0;0;5;9;5;1;0;0;0
U10520;SSNA;SF;S16019;3;2;1;0;4;4;6;10;5;3;7;19;45;31
U10520;SSNA;LT;T16026;0;0;3;2;2;2;0;0;2;1;0;0;0;0
U10520;SSNA;SI;S16020;57;26;12;13;27;28;25;180;95;79;72;145;329;215
U10520;SSNA;LA;A12017;3;1;0;1;0;0;0;4;1;2;2;3;6;0
U10520;SSNA;LT;T13660;37;9;6;4;3;11;0;144;41;74;78;52;21;0
U10520;SSNA;LA;A16028;1;1;1;2;3;1;1;4;11;15;11;32;32;3
U10520;SSNA;LP;P16006;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;SF;S14S51;0;1;0;0;0;0;0;0;0;2;1;1;0;0
U10520;SSNA;SI;S18863;0;0;1;6;3;1;0;1;1;8;17;26;17;5
U10520;SSNA;SV;S16022;0;2;0;2;5;9;11;5;0;0;1;3;8;6
U10520;SSNA;LA;A11030;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;SI;S14S52;0;0;1;0;0;0;0;0;0;4;8;6;0;0
U10520;SSNA;LT;T18867;0;0;0;0;0;1;0;0;0;1;3;2;0;0
U10520;SSNA;LA;A14005;4;7;6;2;1;5;0;41;87;65;15;15;65;0
U10520;SSNA;LT;T14063;1;0;0;0;0;1;0;0;2;0;0;0;0;0
U10520;SSNA;SF;S13051;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;LT;T14007;1;0;1;0;3;2;0;2;4;0;0;0;0;0
U10520;SSNA;LA;A13870;0;1;1;0;1;1;0;1;2;2;4;14;11;0
U12263;SSNA;LP;P16006;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U12263;SSNA;LT;T12058;0;0;0;1;2;0;0;0;3;2;1;2;6;0
U12263;SSNA;LA;A18869;0;1;0;1;0;1;1;0;9;2;1;2;0;0
U12263;SSNA;LA;A11030;0;1;0;0;0;2;0;0;0;0;0;0;4;0
U12263;SSNA;SV;S16022;7;5;1;8;5;1;0;14;8;1;12;7;6;0
U12263;SSNA;SF;S16019;13;8;2;3;1;1;0;57;41;21;27;13;4;6
U12263;SSNA;LT;T14007;1;13;2;1;1;1;0;0;2;0;0;0;0;0
U12263;SSNA;LA;A14005;8;9;4;1;0;0;0;39;35;26;12;12;7;0
U12263;SSNA;ST;S18864;0;1;2;1;1;0;0;0;1;3;0;0;0;0
U12263;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;1;0;0;0
U12263;SSNA;SI;S18863;0;0;3;4;0;0;0;2;10;27;11;0;0;0
U12263;SSNA;SI;S14S52;0;4;1;0;0;0;0;0;17;5;0;0;0;0
U12263;SSNA;LT;T16024;1;1;0;0;0;0;0;4;2;2;5;1;3;2
U12263;SSNA;LA;A13870;3;1;0;3;1;3;0;4;11;2;2;1;7;0
U12263;SSNA;SI;S16020;127;42;31;63;6;2;0;476;334;186;548;55;35;1
U12263;SSNA;ST;S16021;24;26;11;31;0;0;0;88;68;26;66;7;15;2
U12263;SSNA;LA;A12017;9;3;6;0;1;1;0;13;15;18;3;10;7;0
U12263;SSNA;LT;T16026;5;4;6;1;1;0;0;2;1;1;0;0;0;0
U12263;SSNA;LA;A16028;2;1;3;2;1;0;0;14;19;16;9;1;1;1
U12263;SSNA;LT;T12057;3;17;14;0;1;0;0;2;10;13;1;0;1;0
U12263;SSNA;LT;T13660;66;48;1;1;2;0;0;249;324;47;16;17;6;0
U12263;SSNA;SV;S18865;0;0;0;0;0;0;0;0;2;0;4;0;0;0
U12263;SSNA;LT;T14S59;3;35;2;0;0;0;0;0;0;2;0;0;0;0
U12263;SSNA;LT;T11008;0;0;0;0;2;11;0;0;14;6;13;16;38;0
U12263;SSNA;LT;T13059;0;5;6;8;2;0;0;1;0;2;1;1;1;0
U12263;SSNA;SF;S18866;0;0;0;4;0;0;0;0;0;0;3;0;0;0
U12263;SSNA;SI;S13052;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U12263;SSNA;LT;T18868;0;2;1;1;0;0;0;0;0;1;0;0;0;0
U9591;SSNA;SF;S14S51;0;0;0;0;0;0;0;0;0;0;4;0;0;0
U9591;SSNA;LT;T12058;0;0;0;0;0;2;0;0;0;0;0;0;5;0
U9591;SSNA;LT;T14007;1;1;0;3;0;4;0;0;0;0;0;0;0;0
U9591;SSNA;LT;T12057;8;9;6;2;0;5;0;1;15;3;2;0;7;0
U9591;SSNA;LT;T16024;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9591;SSNA;LT;T14S59;0;0;0;3;0;0;0;0;0;0;0;0;0;0
U9591;SSNA;LA;A16028;1;0;0;0;1;0;1;5;3;3;4;3;1;3
U9591;SSNA;ST;S18864;0;0;0;0;0;1;0;0;0;1;1;1;0;0
U9591;SSNA;LT;T13660;19;7;14;1;2;4;0;64;70;95;8;14;31;0
U9591;SSNA;SF;S16019;1;2;0;0;0;0;2;5;14;7;3;2;3;21
U9591;SSNA;LT;T18868;0;1;0;1;0;0;0;0;0;0;1;0;0;0
U9591;SSNA;LT;T11008;0;1;2;0;0;9;0;1;3;4;0;0;25;0
U9591;SSNA;LA;A11030;1;2;0;0;0;1;0;1;0;0;0;0;2;0
U9591;SSNA;LA;A12017;13;11;0;2;0;0;0;15;14;0;10;9;10;0
U9591;SSNA;LA;A18869;0;2;0;1;0;2;0;0;3;0;5;3;1;3
U9591;SSNA;LT;T16026;2;0;0;0;0;0;0;0;0;0;0;0;0;0
U9591;SSNA;SI;S16020;55;36;18;8;20;20;16;167;136;116;25;74;102;196
U9591;SSNA;LT;T18867;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9591;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U9591;SSNA;ST;S16021;21;10;2;0;2;6;9;22;11;4;2;8;9;29
U9591;SSNA;LA;A14005;1;0;1;2;1;3;0;0;2;3;25;0;6;0
U9591;SSNA;SV;S16022;2;0;0;0;0;0;0;1;0;0;0;0;0;0
U9591;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U9591;SSNA;SI;S18863;0;0;0;3;2;0;0;0;3;2;7;2;10;2
U9591;SSNA;LT;T13059;2;4;0;2;8;15;0;0;2;1;0;1;5;0
U9591;SSNA;LA;A13870;0;0;0;1;1;3;0;1;0;0;3;5;14;0
U10852;SSNA;LT;T13059;0;0;1;2;0;22;0;0;0;0;0;0;2;0
U10852;SSNA;LA;A13870;0;0;2;0;0;0;0;0;0;2;0;0;1;0
U10852;SSNA;LA;A18869;0;0;0;0;0;0;1;0;0;0;0;0;0;2
U10852;SSNA;SF;S16019;1;0;2;2;2;0;10;4;1;4;1;1;0;19
U10852;SSNA;LT;T14063;0;1;1;0;0;2;0;0;0;1;0;0;0;0
U10852;SSNA;SI;S16020;57;40;33;10;25;21;255;107;122;72;18;36;19;376
U10852;SSNA;ST;S16021;11;13;11;2;2;2;30;9;8;6;2;0;1;35
U10852;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10852;SSNA;SF;S14053;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10852;SSNA;LA;A12017;4;36;0;0;0;33;0;4;103;1;0;0;32;0
U10852;SSNA;SV;S18865;0;0;0;0;0;0;3;0;0;0;0;0;0;0
U10852;SSNA;LT;T16026;0;0;0;0;0;0;6;0;0;0;0;0;0;0
U10852;SSNA;LT;T16024;0;0;0;0;0;0;2;0;0;0;0;0;0;26
U10852;SSNA;ST;S18864;0;0;0;0;1;0;7;0;0;0;0;0;0;0
U10852;SSNA;LT;T12057;1;12;7;1;1;27;0;4;7;1;0;1;7;0
U10852;SSNA;LA;A14005;0;0;1;0;0;24;0;0;1;2;0;0;36;0
U10852;SSNA;SV;S16022;14;4;1;0;0;0;30;11;1;0;0;0;0;1
U10852;SSNA;SI;S18863;0;1;0;0;0;0;11;0;0;0;0;1;0;19
U10852;SSNA;LT;T11008;0;0;3;1;0;54;0;0;0;2;0;1;39;0
U10852;SSNA;LT;T13660;1;4;8;1;0;11;0;0;1;7;0;0;2;0
U10852;SSNA;LA;A16028;0;0;0;0;0;0;31;0;1;1;0;0;0;34
U10852;SSNA;LP;P16006;1;0;0;0;0;0;1;0;0;0;0;0;0;0
U10852;SSNA;LT;T14007;2;0;1;1;0;0;0;0;0;0;0;0;0;0
U10852;SSNA;LA;A11030;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10852;SSNA;LT;T12058;0;0;0;0;0;4;0;0;0;0;0;0;2;0
U10620;SSNA;LT;T12057;0;14;9;3;9;9;0;0;7;4;10;4;5;0
U10620;SSNA;SI;S14056;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U10620;SSNA;LA;A18869;0;0;0;1;1;0;0;0;0;0;0;1;2;0
U10620;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;1;4;2;1
U10620;SSNA;SI;S18863;0;0;0;0;4;2;2;0;0;0;0;2;3;0
U10620;SSNA;LT;T16024;0;0;0;0;0;3;2;1;0;0;0;1;17;10
U10620;SSNA;LT;T16026;1;1;1;1;2;0;1;0;1;0;0;0;0;0
U10620;SSNA;LA;A11030;14;1;1;2;0;6;0;20;8;1;0;3;2;0
U10620;SSNA;LA;A16028;0;2;2;4;2;3;4;1;8;2;4;8;6;12
U10620;SSNA;SF;S16019;4;2;2;0;2;3;4;18;20;4;1;3;8;14
U10620;SSNA;LA;A13870;2;0;0;0;1;2;0;5;2;1;0;1;0;0
U10620;SSNA;LT;T13660;8;1;8;1;1;0;0;31;7;4;0;2;0;0
U10620;SSNA;LA;A12017;0;4;0;0;10;8;0;1;11;5;1;4;15;0
U10620;SSNA;LA;A14005;2;3;3;6;2;8;0;1;2;2;3;0;18;0
U10620;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U10620;SSNA;LT;T14S59;0;1;1;3;0;0;0;0;0;0;0;0;0;0
U10620;SSNA;SI;S16020;54;34;8;11;16;35;35;85;72;16;40;46;62;109
U10620;SSNA;SV;S18865;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10620;SSNA;SF;S18866;0;0;0;0;1;1;0;0;0;0;0;0;0;0
U10620;SSNA;LT;T14007;0;6;0;3;6;3;0;2;1;0;0;1;0;0
U10620;SSNA;ST;S16021;2;2;0;1;1;0;10;5;10;1;0;0;0;1
U10620;SSNA;SV;S16022;0;5;0;0;1;2;19;0;5;1;0;0;0;5
U10620;SSNA;LT;T13059;106;55;25;1;1;12;0;3;3;0;0;0;0;0
U10620;SSNA;LT;T12058;0;0;0;0;1;0;0;0;0;0;0;1;1;0
U10620;SSNA;LT;T11008;0;3;0;0;2;4;0;0;5;1;0;1;3;0
U10620;SSNA;LT;T14063;1;0;0;0;0;1;0;0;0;0;0;0;0;0
U10748;SSNA;LA;A14005;0;0;1;0;0;6;0;0;1;0;0;0;14;0
U10748;SSNA;LA;A12017;0;3;0;0;0;5;0;1;11;0;1;0;2;0
U10748;SSNA;SI;S16020;15;7;7;23;27;27;104;17;16;6;48;35;29;144
U10748;SSNA;LT;T16026;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10748;SSNA;LA;A18869;0;0;0;0;0;1;0;0;0;0;0;0;0;1
U10748;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10748;SSNA;LP;P00062;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10748;SSNA;LT;T14007;0;0;0;0;2;0;0;0;0;0;0;0;0;0
U10748;SSNA;SF;S14053;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U10748;SSNA;LT;T11008;5;8;0;1;0;22;0;24;0;1;3;1;46;0
U10748;SSNA;SI;S14056;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10748;SSNA;LA;A11030;0;0;1;0;0;3;0;0;1;0;0;0;5;0
U10748;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;3
U10748;SSNA;SI;S18863;0;0;0;0;0;0;4;0;0;0;0;0;4;2
U10748;SSNA;LT;T12058;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U10748;SSNA;LT;T14063;0;0;0;0;0;2;0;0;0;0;0;0;1;0
U10748;SSNA;SF;S16019;0;0;0;0;0;0;1;0;0;0;0;0;2;9
U10748;SSNA;SV;S16022;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U10748;SSNA;LA;A16028;0;0;0;0;1;1;2;0;0;1;0;0;2;4
U10748;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;2;0
U10748;SSNA;LT;T12057;4;0;1;2;1;15;0;2;1;0;1;2;5;0
U10748;SSNA;ST;S18864;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10748;SSNA;LT;T13660;7;6;6;2;0;1;0;1;10;3;0;1;0;0
U10748;SSNA;ST;S16021;0;4;0;2;0;3;23;3;2;0;2;4;3;17
U10748;SSNA;LT;T13059;0;0;0;1;5;0;0;0;0;0;0;0;0;0
U12369;SSNA;LT;T16024;0;0;0;0;0;0;0;2;4;3;0;6;2;11
U12369;SSNA;LA;A14005;4;4;3;3;2;6;0;6;16;38;40;14;56;0
U12369;SSNA;SF;S16019;2;2;0;0;1;1;9;4;11;2;1;4;20;55
U12369;SSNA;LP;P16006;2;1;0;0;0;0;0;0;0;0;0;0;0;0
U12369;SSNA;SI;S14S52;0;0;0;0;0;2;0;0;0;0;0;0;7;0
U12369;SSNA;ST;S16021;16;18;11;9;2;8;23;18;30;13;6;3;30;60
U12369;SSNA;LT;T14063;2;1;5;0;0;3;0;0;0;0;0;0;0;0
U12369;SSNA;LA;A12017;4;3;2;2;0;5;0;10;4;6;13;6;30;0
U12369;SSNA;LT;T12057;7;6;11;25;5;8;0;0;7;34;79;11;12;0
U12369;SSNA;SV;S16022;0;0;0;0;0;0;2;0;0;0;0;0;0;14
U12369;SSNA;SI;S18863;0;0;1;3;6;5;0;0;1;0;4;22;28;6
U12369;SSNA;LT;T11008;0;0;2;0;0;2;0;0;2;3;0;1;6;0
U12369;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;3;2;0;0;0
U12369;SSNA;LA;A16028;2;2;1;1;0;1;3;3;7;6;2;1;4;29
U12369;SSNA;SI;S16020;55;58;36;23;17;69;65;165;161;119;100;70;199;540
U12369;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;1;5;2
U12369;SSNA;LT;T13660;18;8;16;9;4;16;0;45;32;68;35;22;93;0
U12369;SSNA;SV;S18865;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U12369;SSNA;LT;T13059;4;2;1;1;4;33;0;0;0;0;1;4;6;0
U12369;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;1;1;3;38;0
U12369;SSNA;LA;A13870;1;2;1;0;1;4;0;1;12;4;4;3;27;0
U12369;SSNA;SF;S14S51;0;0;0;0;0;0;0;0;0;0;0;0;2;0
U12369;SSNA;LT;T14S59;0;0;4;4;11;1;0;0;0;0;1;1;1;0
U12369;SSNA;ST;S18864;0;0;1;1;1;0;0;0;0;1;0;0;1;0
U12369;SSNA;LT;T16026;1;0;2;1;0;4;10;1;0;0;1;0;1;2
U12369;SSNA;LT;T14007;0;1;1;1;0;5;0;0;0;0;0;0;0;0
U10735;SSNA;ST;S16021;9;34;15;16;10;5;104;4;16;14;3;7;5;38
U10735;SSNA;ST;S00062;0;0;0;0;0;0;0;0;0;0;0;0;3;2
U10735;SSNA;SI;S14S52;0;0;2;1;1;0;0;0;0;0;44;0;0;0
U10735;SSNA;ST;S18864;0;0;0;0;13;3;0;0;0;0;0;1;0;0
U10735;SSNA;SI;S18863;0;3;0;2;18;18;0;0;1;0;6;49;13;3
U10735;SSNA;LT;T11008;0;0;0;2;1;17;0;0;0;0;0;0;0;0
U10735;SSNA;LT;T12057;0;2;0;13;1;48;0;0;0;0;0;0;2;0
U10735;SSNA;LT;T12058;0;0;0;0;0;3;0;0;0;0;0;0;0;0
U10735;SSNA;LT;T13059;9;7;17;3;12;60;0;0;0;0;0;0;2;0
U10735;SSNA;LA;A14005;7;28;4;39;1;16;0;4;41;8;69;3;17;0
U10735;SSNA;LT;T16026;2;0;0;0;8;0;0;2;0;0;0;0;0;0
U10735;SSNA;SF;S16019;5;5;5;1;2;2;10;9;0;7;4;2;3;10
U10735;SSNA;LT;T14S59;0;8;14;66;0;0;0;0;0;0;0;0;0;0
U10735;SSNA;LT;T16024;0;0;0;0;0;0;4;1;3;1;0;1;2;15
U10735;SSNA;SV;S18865;0;0;0;1;30;1;0;0;0;0;0;1;0;0
U10735;SSNA;LT;T14063;0;3;4;4;0;0;0;0;0;2;1;0;0;0
U10735;SSNA;LA;A11030;0;1;6;11;0;1;0;0;1;5;6;0;0;0
U10735;SSNA;LA;A12017;0;13;8;40;0;6;0;0;18;6;20;0;10;0
U10735;SSNA;LA;A13870;0;3;47;9;2;21;0;0;1;38;0;0;12;0
U10735;SSNA;SF;S14053;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U10735;SSNA;SF;S18866;0;0;0;1;1;1;0;0;0;0;0;3;2;0
U10735;SSNA;LT;T18867;0;0;0;0;4;0;0;0;0;0;11;23;0;0
U10735;SSNA;LT;T14007;2;7;3;14;0;1;0;0;2;0;0;0;1;0
U10735;SSNA;LA;A18869;0;0;0;0;1;3;0;0;0;0;1;0;7;0
U10735;SSNA;SV;S16022;0;0;1;1;3;0;27;1;1;0;0;0;0;4
U10735;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U10735;SSNA;LA;A16028;0;5;1;1;17;2;3;0;0;2;1;13;2;5
U10735;SSNA;LT;T13660;15;77;30;4;1;18;0;15;27;9;3;4;4;0
U10735;SSNA;SI;S16020;10;158;142;104;117;82;428;12;140;136;150;88;82;619
U10330;SSNA;LT;T12058;0;0;0;0;0;9;0;0;0;0;0;0;4;0
U10330;SSNA;SI;S16020;47;42;24;27;36;62;176;58;33;14;23;30;61;76
U10330;SSNA;LA;A12017;1;4;0;0;0;1;0;0;3;1;1;0;4;0
U10330;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U10330;SSNA;LA;A13870;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U10330;SSNA;LA;A16028;1;2;1;2;0;1;2;0;4;3;10;3;2;1
U10330;SSNA;LT;T14063;0;0;0;0;1;1;0;0;0;0;0;0;0;0
U10330;SSNA;LT;T13059;52;33;30;21;10;104;0;12;3;4;1;1;1;0
U10330;SSNA;SI;S18863;0;0;1;7;5;3;1;0;0;3;1;6;3;1
U10330;SSNA;LT;T18868;0;0;2;0;0;0;0;0;0;0;0;0;0;0
U10330;SSNA;LA;A14005;2;4;4;0;0;3;0;3;1;3;2;0;5;0
U10330;SSNA;SI;S14S52;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10330;SSNA;LT;T11008;7;0;1;1;0;2;0;5;0;1;0;1;5;0
U10330;SSNA;LA;A18869;0;0;0;0;0;0;0;0;1;1;0;0;0;1
U10330;SSNA;LT;T12057;1;14;7;7;11;4;0;3;34;12;7;4;3;0
U10330;SSNA;LT;T14S59;2;21;86;84;0;1;0;1;0;1;0;0;0;0
U10330;SSNA;LA;A11030;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U10330;SSNA;LT;T14007;0;1;1;0;0;0;0;0;0;0;0;0;0;0
IP10841;SSNA;LA;A16028;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10841;SSNA;LT;T12058;0;0;0;0;0;0;0;11;0;1;0;0;0;0
IP10841;SSNA;LT;T12057;0;0;0;0;0;0;0;3;0;1;0;0;0;0
IP10841;SSNA;LT;T11008;0;0;0;0;0;0;0;2;0;1;0;0;0;0
IP10841;SSNA;LT;T16026;1;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10841;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;1;0;0
IP10841;SSNA;LA;A14005;0;0;0;0;0;0;0;2;0;0;0;0;0;0
IP10841;SSNA;LA;A11030;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10841;SSNA;LT;T13660;4;0;0;0;0;0;0;13;0;0;0;0;0;0
IP10841;SSNA;SF;S16019;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10841;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;1;0;0;0;0
IP10841;SSNA;SI;S18863;0;0;0;0;0;0;0;1;0;0;0;0;0;0
K8640;SSNA;LT;T14S59;0;0;4;0;0;0;0;0;0;10;0;0;0;0
K8640;SSNA;LA;A14005;0;0;10;0;0;3;0;0;0;6;0;0;4;0
K8640;SSNA;LA;A18869;0;0;0;0;0;0;4;0;0;0;0;0;0;0
K8640;SSNA;ST;S18864;0;0;3;0;0;0;0;0;0;2;0;0;0;0
K8640;SSNA;LT;T13059;0;0;0;0;0;2;0;0;0;0;0;0;0;0
K8640;SSNA;LA;A16028;0;0;0;0;0;1;2;0;0;0;0;0;2;9
K8640;SSNA;ST;S16021;0;1;8;0;0;1;3;11;0;24;1;0;1;9
K8640;SSNA;LT;T12058;0;0;2;0;0;3;0;0;0;1;0;0;0;0
K8640;SSNA;LT;T12057;0;1;1;0;0;3;0;0;1;5;0;0;0;0
K8640;SSNA;ST;S14054;0;0;2;0;0;0;0;0;0;0;0;0;0;0
U10857;SSNA;LT;T16024;0;0;0;0;0;0;1;0;0;0;0;0;0;45
U10857;SSNA;LA;A14005;7;0;2;3;2;23;0;12;3;2;7;6;25;0
U10857;SSNA;LT;T14063;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10857;SSNA;SF;S13051;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U10857;SSNA;LA;A13870;0;0;0;2;0;4;0;0;1;0;1;0;5;0
U10857;SSNA;SV;S18865;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U10857;SSNA;SF;S18866;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U10857;SSNA;LT;T13059;1;8;4;4;2;24;0;0;0;0;0;0;10;0
U10857;SSNA;LT;T12058;0;0;0;0;0;3;0;0;0;0;0;0;3;0
U10857;SSNA;LA;A18869;0;0;0;0;0;1;2;0;0;0;0;0;2;1
U10857;SSNA;LT;T13660;24;28;8;15;9;4;0;19;19;6;14;8;1;0
U10857;SSNA;LA;A11030;1;3;2;2;0;3;0;6;3;3;2;0;3;0
U10857;SSNA;LT;T12057;8;9;10;10;0;26;0;20;1;1;3;2;11;0
U10857;SSNA;LT;T11008;20;36;7;13;2;6;0;43;73;4;32;0;20;0
U10857;SSNA;LT;T14007;5;0;3;0;1;3;0;3;0;0;0;1;0;0
U10857;SSNA;ST;S16021;12;12;9;4;3;3;16;13;11;2;7;6;6;18
U10857;SSNA;SI;S14S52;0;0;0;0;10;1;0;0;0;0;0;8;2;0
U10857;SSNA;SF;S14S51;0;0;0;0;0;2;0;0;0;0;1;0;0;0
U10857;SSNA;LA;A16028;6;4;7;1;3;1;29;7;6;20;0;13;4;32
U10857;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U10857;SSNA;SI;S13052;0;0;0;0;1;1;0;0;1;0;0;0;0;0
U10857;SSNA;LT;T16026;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10857;SSNA;SI;S18863;0;0;1;0;10;1;3;0;0;1;0;25;0;1
U10857;SSNA;SI;S16020;15;23;5;16;39;40;242;47;125;20;24;50;52;361
U10857;SSNA;SV;S16022;3;0;4;0;4;0;20;3;2;3;0;0;0;4
U10857;SSNA;ST;S18864;0;0;0;1;2;1;1;0;0;0;0;1;0;1
U10857;SSNA;SF;S16019;0;2;0;1;0;2;15;2;1;1;0;3;2;10
U10857;SSNA;LA;A12017;8;7;0;2;1;30;0;6;12;2;8;6;37;0
U10857;SSNA;LT;T14S59;3;0;0;7;0;5;0;2;0;0;0;0;0;0
U9429;SSNA;SF;S16019;6;1;3;3;2;2;3;22;1;17;16;3;4;9
U9429;SSNA;LA;A11030;0;1;0;0;1;0;0;0;0;1;0;0;0;0
U9429;SSNA;LT;T12057;0;2;0;4;1;12;0;0;0;1;0;0;1;0
U9429;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;1;1;0;0
U9429;SSNA;LT;T13660;41;4;14;0;11;0;0;67;0;10;0;8;0;0
U9429;SSNA;LT;T13059;0;0;0;0;4;2;0;0;0;0;0;0;0;0
U9429;SSNA;LT;T11008;0;2;1;1;4;16;0;0;0;4;6;7;8;0
U9429;SSNA;SI;S16020;32;14;31;38;39;50;51;60;32;96;156;149;197;223
U9429;SSNA;SV;S16022;2;0;0;2;17;12;12;0;0;0;1;7;2;4
U9429;SSNA;LT;T16026;0;0;1;0;1;0;0;0;0;0;0;0;0;1
U9429;SSNA;LT;T12058;0;0;0;1;0;5;0;0;1;0;1;4;5;0
U9429;SSNA;ST;S18864;0;0;1;3;2;0;0;0;0;0;0;1;0;0
U9429;SSNA;LT;T18867;0;0;0;1;2;1;0;0;0;0;3;1;0;0
U9429;SSNA;LA;A16028;0;7;2;1;2;4;2;1;32;10;1;2;4;6
U9429;SSNA;LA;A14005;1;12;1;4;5;8;0;1;17;8;15;8;19;0
U9429;SSNA;SI;S14S52;0;0;0;1;0;0;0;0;0;0;8;4;0;0
U9429;SSNA;LA;A12017;0;7;1;0;0;13;0;2;4;0;5;1;18;0
U9429;SSNA;LA;A13870;0;1;2;2;6;0;0;1;1;4;0;4;0;0
U9429;SSNA;LT;T16024;0;0;0;0;0;1;1;4;1;0;2;5;11;7
U9429;SSNA;LT;T14S59;0;1;9;7;1;0;0;0;0;1;1;0;0;0
U9429;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9429;SSNA;LT;T14007;1;1;3;2;1;2;0;0;0;0;1;0;0;0
U9429;SSNA;LA;A18869;0;2;0;0;1;0;0;0;4;0;1;2;2;0
U9429;SSNA;ST;S16021;6;4;2;4;9;11;11;12;3;0;8;9;13;12
U9429;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9429;SSNA;SI;S18863;0;1;0;4;4;0;0;0;0;5;18;3;2;0
U9429;SSNA;LP;P16006;7;0;0;0;0;0;0;0;0;0;0;0;0;0
U9429;SSNA;SV;S18865;0;0;0;5;3;0;0;0;0;0;1;1;0;0
