ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
C3273;RALN;CA;17971;0;1508;299;471;1116
C3273;RALN;CD;26136,28;581,86;2585,86;1009,4;5970,42;1829,58
C3273;RALN;CB;19874,8;0;1669,8;504;570;2393,6
C5701;RALN;CC;21455,12;120,71;1810,01;1265,44;1102,53;5745,39
C5701;RALN;CA;17667,33;0;1482,67;100,33;469;4363,67
C5701;RALN;CD;27779;42,6;3347,6;584,8;15896,6;70,6
C5701;RALN;CB;19806,5;113,63;1674,38;681,63;596;4947,75
C5701;RALN;SP;22135;0;6017;0;52769;228
C5701;RALN;FP;39979;0;7257;0;34569;23047
C2223;RALN;CD;26588;549,5;2271,5;751,5;10744;1292
C2223;RALN;CB;20229;53;1698;280;564;927,5
C1240;RALN;CC;21437,2;3,2;1799,6;394,67;1105,73;3133,87
C1240;RALN;CD;23423,85;86,93;2331,66;503,12;6205,76;2073,07
C1240;RALN;CB;19885,25;0;1665;33,25;566,5;2288,25
C4991;RALN;CC;22086;0;1853;291;650;1645
C4991;RALN;CD;26539;0;3458;764;17629;1456
C4991;RALN;CB;19533,75;0;1639,25;1022,5;560,75;2010,25
C5299;RALN;CC;22247,31;0;1869,02;677,01;925,15;2408,49
C5299;RALN;CD;26876,18;425,15;2299,82;906,03;9510,15;1756,95
C5299;RALN;CB;19688,71;141,71;1667,29;458,71;589,29;2234,57
C2667;RALN;CC;22882,13;48,59;1924,43;432,39;654;1651,48
C2667;RALN;CD;29639;102;3589,33;230;17752,33;96
C2667;RALN;CB;20052,89;18,67;1686,07;867,11;580,44;1512,89
P9106;RALN;CC;21683,36;49,96;1872,91;315,35;965,7;2735,89
P9106;RALN;CD;25964,13;338,58;2582,51;93,8;6387,7;1495,41
P9106;RALN;CB;20241,15;35,26;1695,57;197,19;590,36;1695,84
P9106;RALN;DI;39979;0;6350;0;51896;0
P9106;RALN;FP;39979;0;8624;0;58918;0
C2163;RALN;CC;22903,22;276,67;1945;337,78;1024,11;4867,78
C2163;RALN;CA;18342;406;1573;265;472;377
C2163;RALN;CD;28681,5;520;2450,5;335;18726;5531
C2163;RALN;CB;19685,33;149,67;1664,33;596,17;561,33;370
C2163;RALN;FP;39979;0;4583;0;10253;22899
P9034;RALN;CC;22105,69;146,17;1853,23;215,62;1149,62;2581,61
P9034;RALN;CA;17598,7;114,42;1475,44;11,16;472,19;845,58
P9034;RALN;CD;26544,85;217;2224,86;97,2;4523,64;2463,95
P9034;RALN;CB;19299,92;28,09;1611,21;362,03;633,88;3072,18
P9034;RALN;DI;39979;312;3358;0;54147,67;0
C998;RALN;CC;21913,43;61,12;1841,09;576,93;1042,8;2893,74
C998;RALN;CD;26623,37;87,24;2622,28;165,18;6333,58;2118,05
C998;RALN;CB;19802,55;46,79;1667,48;638,28;566,09;2162,15
C998;RALN;DI;39979;0;6242;0;39044;0
C998;RALN;FP;39979;0;7494;0;55258;2801
C798;RALN;CC;22122,39;175,26;1859,33;517,99;942,14;2413,34
C798;RALN;CD;30155,6;335,2;3337;93,4;12900;2323
C798;RALN;CB;20054,25;39,89;1673,05;476,81;575,13;2225,58
C4409;RALN;CC;21410,14;59,06;1795,05;540,31;1072,88;2205,29
C4409;RALN;CA;17528,6;0;1471,79;0;442,48;1128,85
C4409;RALN;CD;25143,36;91,84;2338,01;700,22;4014,33;3263,53
C4409;RALN;CB;19518,74;107,12;1649,06;642,32;721,95;1784,11
C4409;RALN;DI;39979,28;0;6141,44;0;42671,61;0
C4409;RALN;FP;39979;558;8558;0;68435;0
C8032;RALN;CC;21963,2;37,73;1924,07;263,62;781,34;1666,66
C8032;RALN;CD;26624,67;113,68;2784,56;135,67;8840,34;1532,22
C8032;RALN;CB;19123,65;2,56;1508,95;540,12;555,87;1535,41
C8032;RALN;FP;39979;685;4704;0;29621;26802
C7054;RALN;CC;21537,49;54,45;1960,48;926,51;2983,34;623,1
C7054;RALN;CD;24815,7;0;2944,91;1232,6;13299,92;134,04
C7054;RALN;CB;18894,45;353;1617,09;1010,09;550,64;509,18
C264;RALN;CC;21462,53;0;1801,26;1246,33;649,1;6444,65
C264;RALN;CD;29639;0;3487;89;15858;24
C264;RALN;CB;20229;308;1723;917,5;564;3899
C1863;RALN;CC;21117,39;69,4;1774,74;308,54;852,31;1846,12
C1863;RALN;CD;24190,65;305,49;2392,24;343,8;5279,05;1657,68
C1863;RALN;CB;19571,95;45,14;1627,37;1001,31;574,86;1369,16
C239;RALN;CC;21909,12;308,65;1882,56;1051,15;985,1;1838,89
C239;RALN;CD;25464,05;0;3230,77;2362,72;13853,7;1191,12
C239;RALN;CB;20065,8;155,2;1698,8;981;582,8;1051,6
C4390;RALN;CB;20229;247,5;1897,5;803;3059,5;2189
C4390;RALN;FP;39979;0;4978;0;7813;13417
C322;RALN;CC;20876,54;50,08;1748,08;496,89;1126,94;1741,59
C322;RALN;CA;17655,61;6,28;1520,42;486,58;453,87;842
C322;RALN;CD;24609,21;171,68;2101,16;523,26;4928,89;1299,6
C322;RALN;CB;19186,82;46,91;1617,91;874,76;588,29;1629,08
C322;RALN;DI;39979,5;0;6551;0;50761,5;0
C322;RALN;FP;39979;0;8119;0;50735;16138
C8127;RALN;CC;21468,87;36,5;1803,95;350,49;908,53;2312,52
C8127;RALN;CA;18218,33;0;1528,67;81,33;470,33;1820
C8127;RALN;CD;24789,75;87,76;2366,79;257,66;5625,3;1622,7
C8127;RALN;CB;19446,02;26,77;1636,21;452,37;555;2080,3
C7404;RALN;CC;20990,31;49,48;1778,47;674,1;900,59;2049,22
C7404;RALN;CA;17999,5;0;1500;1666,5;470;2377,5
C7404;RALN;CD;24722,95;70,53;2107,71;882,23;8061,72;1653,85
C7404;RALN;CB;19087,32;56,34;1596,22;853,08;556,79;1718,04
C7404;RALN;FP;39979;0;5758;0;19526;20908
C8203;RALN;CD;23781,5;223,5;2015,5;250,5;7976,5;168
C8203;RALN;CB;19662;0;1651;347;550,5;1127,5
ER9949;RALN;CC;21666,22;436,6;1893,79;3,65;848,56;4261,95
ER9949;RALN;CA;17061;0;1432;0;438;3987
ER9949;RALN;CD;25175,79;564,68;2607,61;4,17;4151,36;4369,49
ER9949;RALN;CB;19733,68;720,67;1599,65;2,35;724,22;4477,8
ER9949;RALN;DI;39979,31;1151,81;6084,38;0;42920,63;0
C6452;RALN;CC;22334,08;199,35;2031,78;847,94;1263,4;5165,68
C6452;RALN;CA;18526,66;196,24;1571,79;1160,17;461,79;3727,24
C6452;RALN;CD;28454,1;298,33;2475,44;1390,53;994,65;6867,47
C6452;RALN;CB;19993,15;265,19;1718,46;1096,62;550,6;4120,19
C6452;RALN;DI;39979,42;346,04;5941,96;0;46177,09;7328,95
C6452;RALN;FP;39979;0;6000;0;42039;0
CS10225;RALN;CC;20950,4;0;1754,84;0;637,2;1929,98
CS10225;RALN;CD;25229,67;0;2292,72;0;3601,59;946,62
CS10225;RALN;CB;19001,18;0;1584,51;42,95;546,33;1827,01
CS10225;RALN;DI;39979;0;6839;0;41992;0
CS10168;RALN;CC;20634,72;90,32;1740,39;173,72;637,48;1577,87
CS10168;RALN;CD;23033,85;0;2040,05;64,33;2474,76;2134,72
CS10168;RALN;CB;18843,18;72,04;1586,8;94,85;548,55;1782,1
C4380;RALN;CC;22494,57;539,48;1767,44;548,41;1235,55;3885,09
C4380;RALN;CA;17613,33;148,77;1373,23;125,36;466,16;1265,96
C4380;RALN;CD;24403,32;430,18;2329,71;224,23;6882,04;3812,3
C4380;RALN;CB;19028,33;376,14;1491,01;220,61;566,25;2164,85
C4380;RALN;FP;39979,38;0;4667,08;0;20597,54;14776,62
IP10314;RALN;CC;22294,29;70,79;1874,93;435,55;1362,78;4012,62
IP10314;RALN;CD;29255,8;141,4;3542,6;0;17744,4;3624
IP10314;RALN;CB;20030,48;18,19;1688,35;152,95;559,13;4148,29
C2483;RALN;CC;22624,53;375,87;1954,67;0;2917,07;3579,2
C2483;RALN;CB;19824,61;145,97;1674,99;26,73;552,15;3361,97
CS10307;RALN;CC;20752,17;64,96;1746,93;0;870,14;2402,47
CS10307;RALN;CD;24459,28;39,75;2219,08;0;3303,09;2335,42
CS10307;RALN;CB;19031,52;71,3;1602,92;0;555,95;1837,12
CS10307;RALN;DI;39979;0;3379;0;45745;0
C703;RALN;CC;20743,5;142,12;1752,37;1124,25;1332;628,12
C703;RALN;CD;26588;483,5;2273,5;820;9410;972
C703;RALN;CB;19168,87;463,12;1646,62;619,5;553,12;354,37
C2543;RALN;CC;21441,33;0;2042,67;310;2163,33;2088,33
C2543;RALN;CA;17656,4;0;1481,6;475,6;514,8;444
C2543;RALN;CD;23220;0;3179;309;16785;192
C2543;RALN;CB;19341,25;147,75;1635,25;321,5;254;830,75
C2543;RALN;FP;39979;0;3375;0;16521;14141
C1288;RALN;CC;22599,63;2,5;1896,63;1594,5;920,13;2567,63
C1288;RALN;CD;26859,5;0;2001;936;4551,25;2990,25
C1288;RALN;CB;18816,52;0;1578,78;1580,35;552,78;1411,04
C1856;RALN;CC;22700,88;374,44;1922,34;397,66;705,95;922,05
C1856;RALN;CA;17346,83;38,1;1640,48;387,57;465,34;401,59
C1856;RALN;CD;23449,21;173,3;2023,4;316,16;5986,45;739,86
C1856;RALN;CB;19039,92;35,18;1665,22;396,05;549,6;506,32
C5096;RALN;CC;21880,69;123,34;1831,3;698,86;998,59;1625,36
C5096;RALN;CA;17289,91;0;1514,09;1502,09;470,61;1753,04
C5096;RALN;CD;25654,94;138,56;2101,87;723,09;933,4;2217,84
C5096;RALN;CB;20674,74;340,02;1817,19;571,31;775,71;1051,8
C5096;RALN;DI;39979,17;113,5;6016,33;0;47907,67;4609,33
C5096;RALN;FP;39979;0;6214;0;49243;0
C6659;RALN;CC;22903,23;756,16;2049,53;0;533,92;0
C6659;RALN;CD;23220;0;428;0;7471;596
C6659;RALN;CB;18958;202,75;1607,75;602,25;548;2175,75
C935;RALN;CC;23197,5;210,5;1955;0;10469;2625,5
C935;RALN;CA;17290;0;1451;0;468;783
C935;RALN;CD;29639;0;3557;0;19518;24
C935;RALN;CB;19495;0;1637;0;561;624,5
IP10259;RALN;CC;20567,92;0;1689,15;2,86;632,72;2733,93
IP10259;RALN;CA;17473,27;0;1450,91;718;460;2130,18
IP10259;RALN;CD;22387,07;38,13;1860,56;0;2892,34;836,86
IP10259;RALN;CB;18718,42;3,62;1550,22;462,42;545,48;2580,78
C5233;RALN;CC;21307,92;41,81;1791,2;395,18;920,47;2278,71
C5233;RALN;CA;18342;207,47;1553,37;0;454,11;547,58
C5233;RALN;CD;26959,54;93,49;2855,31;104,57;7703,89;4223,54
C5233;RALN;CB;18670,72;83,35;1573,88;376,2;546,69;942,76
C2258;RALN;CC;22310,57;107,57;1940,71;1130,71;1778,43;4343,86
C2258;RALN;CD;23220;0;2872;0;14806;12269
C2258;RALN;CB;19670;103,5;1659,5;522,5;536,5;3708
C2258;RALN;FP;31983;0;3264;0;9899;0
C5987;RALN;CC;21415,18;2,72;1797,28;804,87;903,59;4161,9
C5987;RALN;CD;26539;0;2227;0;12343;72
C5987;RALN;CB;19670;0;1651;890;553;3129
C7749;RALN;CC;21807,99;0;1914,13;348,82;1727,59;2821,76
C7749;RALN;CD;24395,12;81,07;2269,17;26,34;4001,27;578,93
C7749;RALN;CB;19046,36;0;1600,97;24,38;549,14;2950,3
C6951;RALN;CC;22691,74;272,6;2020,34;270,22;1940,64;350,72
C6951;RALN;CA;18223,62;7,17;1534,94;231,59;467,42;574,41
C6951;RALN;CD;26602,7;11,68;2495,35;419,03;4243,78;258,49
C6951;RALN;CB;19857,58;44,63;1670,04;160,22;548,16;415,21
C696;RALN;CC;22202,08;106,54;2644,33;241,24;2938,58;3386,25
C696;RALN;CA;18267,8;147,4;1545,2;507,2;462,2;1057,2
C696;RALN;CD;29639;0;3579;0;15853;24
C696;RALN;CB;18681,21;71,6;2911,31;186;564,53;1256,25
C1464;RALN;CC;21974,55;46,72;1848;336,94;878,16;1264,35
C1464;RALN;CD;25965,64;212,57;2478,03;333,51;5142;777,23
C1464;RALN;CB;19822,12;33,74;1667,88;93,06;573,59;459,37
C2981;RALN;CC;22901,81;370,24;2026,41;469,57;1525,82;975,85
C2981;RALN;CA;17881,29;185,67;1514,61;67,67;463,74;976,24
C2981;RALN;CD;29639;0;2987;478;7869;24
C2981;RALN;CB;18963,32;3,62;1591,92;137,37;551,62;896,97
C2981;RALN;FP;31983;0;4076;0;4092;9602
C1554;RALN;CC;21349,69;88,52;1797,74;262,14;776,35;2284,22
C1554;RALN;CD;25462,5;70,5;2619;456;7305,5;3289,75
C1554;RALN;CB;20096,24;22,64;1692,35;382,23;602,6;720,45
C1554;RALN;SP;22135;0;2778;0;13028;228
C5130;RALN;CC;22023,38;0;1848,13;1074,25;2262;2992,13
C5130;RALN;CA;18342,29;25,71;1539,43;94,29;418,29;612
C5130;RALN;CD;25578,82;272,82;2616,12;298,82;8030,47;2355,65
C5130;RALN;CB;19774,38;205,81;1678,03;227,13;567,82;1104,27
C5130;RALN;FP;39979;881;6507;0;30888;49259
C4505;RALN;CC;20817;0;1748;613;657;1788
C4505;RALN;CB;19723;0;1651;549;573;1361
C7753;RALN;CC;21891;0;1837;299,8;807,2;1521,4
C7753;RALN;CD;26539;369;3142,5;0;12088;339,5
C7753;RALN;CB;18868,4;0;1583,6;176,8;557,6;2910,8
C6976;RALN;CD;27062,67;682,67;3035,67;437,33;9433,33;523,33
C6976;RALN;CB;19007,47;110,96;1222,05;300,18;552,24;1705,94
C6976;RALN;FP;39979;0;4924;0;13685;12133
C2748;RALN;CC;22553,85;529,4;1891,77;291,52;1255,54;4541,79
C2748;RALN;CA;18342;156,5;1540;119;758;1724,5
C2748;RALN;CD;23220;0;2644;0;12171;0
C2748;RALN;CB;19677,5;110,88;1651,13;157,13;820;1926,63
C2748;RALN;FP;39979;0;3332;0;19094;31135
C6540;RALN;CC;22219,31;113,78;1874,29;266,29;991,75;2207,24
C6540;RALN;CD;24465,33;112,92;2067,06;425,22;6454,75;1725,76
C6540;RALN;CB;19883,11;57,35;1675,89;519,2;589,59;2497,2
C6540;RALN;FP;39979;0;5717;0;19501;22698
C4851;RALN;CC;21844,85;145,96;1850,56;327,97;1305,9;3219,43
C4851;RALN;CD;24810,03;183,05;2101,19;255,98;1772,66;3702,48
C4851;RALN;CB;19321,02;161,9;1638,57;111,66;596,59;2310,6
C4851;RALN;DI;39381,33;72,67;3286;0;46258;0
C4851;RALN;FP;39979;0;6563;0;41459;0
C307;RALN;CC;21555,27;70,26;1785,62;646,74;998,91;2047,06
C307;RALN;CD;24446,86;233,99;2238,26;626,86;2599,28;2441,41
C307;RALN;CB;19272,97;100,63;1626,03;497,03;553,78;1086,5
C307;RALN;DI;39979,33;88,83;5735;0;42168,33;956,83
C307;RALN;FP;39979;569;7857;0;43023;18886
C2232;RALN;CC;21348,02;110,85;1800,85;235,24;1136,75;2538,72
C2232;RALN;CA;17883,42;126,28;1511,22;0;447,7;1063,01
C2232;RALN;CD;24988,74;45,9;2204,21;345,87;2055,72;2924,68
C2232;RALN;CB;19695,48;162,76;1670,62;269,11;574,62;1338,6
C2232;RALN;DI;39976,45;304,25;4792,27;0;22928,5;0
C2232;RALN;FP;39979;0;5875;0;38740;0
P9103;RALN;CC;21549,3;17,27;1810,11;83,99;753,89;2519,48
P9103;RALN;CA;17991,33;50,67;1514;66,33;462,67;1893
P9103;RALN;CD;26570,65;96,68;2429,03;151,48;4233,21;2161,61
P9103;RALN;CB;19498,17;385,27;1644,58;250,29;547,52;2648,64
P9103;RALN;DI;39973,24;0;6644,74;0;46602,66;0
C7843;RALN;CC;21216,33;228,33;1908;613,67;2255,67;781
C7843;RALN;CA;17656,8;0;1480,8;221,4;448,2;794,4
C7843;RALN;CD;24721,33;0;2593,67;0;9602,67;182,67
C7843;RALN;CB;19670;692;1708;204;547;669
C942;RALN;CC;21411,96;74,57;1802,08;609,96;591,9;515,94
C942;RALN;CD;24530,57;390,86;2346;747,86;4609,71;1203,43
C942;RALN;CB;19669,71;0;1651,29;375;601,71;637,29
C7034;RALN;CB;19367;259,5;1614;0;967,5;0
C3862;RALN;CC;21256,78;77,99;1756,75;469,3;1149,24;2539,3
C3862;RALN;CA;17698,67;1,11;1485,33;118,67;469,33;1510,44
C3862;RALN;CD;24906,41;127,78;2291,54;430,18;3654,26;1425,54
C3862;RALN;CB;19381,3;107,61;1637,04;238,86;578;1788,63
C3862;RALN;DI;39979,33;368;6713,67;0;47711,67;0
C3862;RALN;FP;39979;0;6679;0;48061;0
C6023;RALN;CC;21987,68;277,69;1867,8;552,29;932,17;2483,63
C6023;RALN;CA;17290,33;0;1451;440,33;466,33;1912
C6023;RALN;CD;21869,4;166,2;1996,5;481,5;9797,4;0
C6023;RALN;CB;18910,43;99,44;1595,37;184,38;544,9;1238,61
C6023;RALN;FP;39979;0;3375;0;20205;3000
C1092;RALN;CC;21963,74;97,34;1852,07;372,26;916,55;2087,06
C1092;RALN;CD;27734,81;219,5;2363,91;840,07;7428,4;1433,94
C1092;RALN;CB;19998,37;20,78;1680,04;441,5;574,47;1617,43
C1736;RALN;CC;21611,09;103,46;1801,24;937,97;945,15;2350,07
C1736;RALN;CD;26351,74;245,87;2218,55;1051,91;6130,55;3026,13
C1736;RALN;CB;19795,97;90,94;1630,97;1174,37;566,66;1565,06
C4479;RALN;CC;21625,01;68,63;1820,52;805,82;870,37;4107,14
C4479;RALN;CD;25449,71;49,29;3025,57;461,43;13600,86;1479
C4479;RALN;CB;19704,8;0;1657,3;711,2;600,9;2693,8
C4479;RALN;SP;24978;0;3006,86;516,86;28703,14;2393,14
C4479;RALN;FP;39828;0;4621;0;20241;4480
C5088;RALN;CC;22427,75;73,88;1888,13;666,38;1051;2272,38
C5088;RALN;CA;17290,36;0;1451,07;260,36;460;1362,5
C5088;RALN;CD;26520,94;202,82;2699,29;297,65;6395,76;794,35
C5088;RALN;CB;18731,6;74,7;1730,1;716;550,1;1669,5
C5088;RALN;FP;39979;0;5031;0;9523;16893
C4314;RALN;CC;22211,67;117;1873,67;621;994,33;2461,33
C4314;RALN;CD;27832,38;212,38;3124,5;335,38;12477;451,25
C4314;RALN;CB;19879,58;22,39;1714,65;490,99;562,04;2186,62
C2846;RALN;CC;21789,14;267,43;1885,71;0;868,95;2756,95
C2846;RALN;CD;24987,2;636;2120,8;0;15852;0
C2846;RALN;CB;20042,67;0;1700,67;0;490,33;943
C4374;RALN;CC;21054,94;48,39;1770,96;687,72;1142,2;2195,64
C4374;RALN;CD;23614,65;70,37;2384,27;696,11;6235,97;1469,54
C4374;RALN;CB;19078,56;36,54;1605,08;203,54;587,86;2459,96
C4374;RALN;FP;39979;0;5947;0;30091;15849
C6745;RALN;CC;21880,13;340,27;1864,67;481,17;807,38;2877,27
C6745;RALN;CD;27131,25;552,25;2320,25;420,5;10456;1728,25
C6745;RALN;CB;20078,4;340,2;1716,2;789,4;596,2;1910,6
C6447;RALN;CC;21560,82;0;1809,18;893,65;1085,65;1696,94
C6447;RALN;CD;22584,41;0;2261,79;26,07;6177,52;323,59
C6447;RALN;CB;20042,67;20;1685;614,33;956,67;931,33
C7928;RALN;CC;22312;68,62;1865,07;815,64;1211,02;3891,91
C7928;RALN;CA;17061;0;1422;493;465;2171
C7928;RALN;CD;28396,88;57,1;2371,12;908,84;12907,65;444
C7928;RALN;CB;19488,95;228,33;1643,05;831,6;589,35;1476,51
C7928;RALN;FP;39979;0;3332;0;33183;0
C2868;RALN;CC;22108,75;238,18;1894,2;608,33;1217,6;1373,44
C2868;RALN;CA;18128,5;0;1521,33;918,67;471,33;2175,67
C2868;RALN;CD;25865,35;295,66;2585,93;449,92;6181,35;3420,11
C2868;RALN;CB;19320,93;72,71;1579,8;463,56;582,78;948,41
C2868;RALN;FP;39979;727;3375;0;34540;0
C7018;RALN;CC;22225,16;0;1865,03;251,81;1061,23;2001,87
C7018;RALN;CD;29000,67;234,67;3111,67;0;13335,33;258,33
C7018;RALN;CB;19670;0;1650,67;192;553,33;2407,33
C7207;RALN;CC;22346,19;0;2025,72;54,2;633,43;1508,21
C7207;RALN;CA;18656,31;0;2841,23;34,15;426,46;1440,92
C7207;RALN;CD;25030;124,67;2459,11;156,22;6847,78;847,56
C7207;RALN;CB;20869,45;0;1726,91;451,64;605,82;1767,27
C4312;RALN;CC;17466,01;71,96;1337,03;68,15;769,4;1027,76
C4312;RALN;CA;17653,71;21,57;1483,29;206,57;469,29;875
C4312;RALN;CD;26222,33;68,67;2231,33;0;3300,33;801
C4312;RALN;CB;16603,02;30,78;1212;145,8;488,9;1101,63
C4312;RALN;FP;39980;203;5262;0;19048;0
C7188;RALN;CC;21805,39;83,35;1836,41;0;1114,63;366,22
C7188;RALN;CA;17867,33;0;1499,33;0;464,67;304
C7188;RALN;CD;23727,36;70,2;2512,44;0;8812,2;212,16
C7188;RALN;CB;19127,02;78,28;1456,25;0;451,1;263,58
C6460;RALN;CC;21248;188,67;1799;535,67;1016,67;1012
C6460;RALN;CD;25995,5;228;3014,5;338,5;11630,5;90
C6460;RALN;CB;19002;0;1595;0;551,5;1193
C5867;RALN;CC;20964,04;277,71;2158,46;279,63;1403,45;337,07
C5867;RALN;CB;18872,62;32,55;1823,2;83,3;559,5;467,9
C1039;RALN;CC;21383,93;97,51;1808,88;519,2;1162,73;2534,19
C1039;RALN;CA;17290,5;0;1451,25;0;466,5;1275,75
C1039;RALN;CD;24728,77;157,78;2348,84;456,93;4496,34;3175,61
C1039;RALN;CB;19338,11;45,46;1558,55;353,12;565,34;1753,94
C5889;RALN;CC;22570,36;504;2161,91;529,36;4190,18;1345,09
C5889;RALN;CA;18609;440;1608;186;474;1380
C5889;RALN;CB;19953,82;580,09;1725,27;717,82;727,09;1321,36
C8086;RALN;CC;21457,5;361,5;1831;2546;1192;3681,5
C8086;RALN;CD;25432,67;56,67;2139;0;11222,33;770,33
C8086;RALN;CB;18852;212,5;1599,5;372;551;3363,5
C6149;RALN;CC;21258;0;1797;365;1756;2978
C6149;RALN;CD;24234;0;2599;210;6931;181,5
C6149;RALN;CB;19436;0;1655;1598;616;1783
C6149;RALN;SP;14718;0;1234;0;4497;152
C882;RALN;CC;21446;0;1971;526;3436,67;1209,33
C882;RALN;CD;27805;0;2819;526;8355;24
C882;RALN;CB;19518,5;0;1637;1121,5;560,5;1694,5
P9070;RALN;CC;21160,06;130,76;1785,85;86,87;780,88;3099,31
P9070;RALN;CD;25455,46;92,64;2206,15;25,83;1963,76;2879,8
P9070;RALN;CB;19262,64;38,15;1620,66;87,19;575,26;3337,5
P9070;RALN;DI;39979;894;6923;0;42105;0
P9070;RALN;FP;39979;0;8619;0;53944;15677
C5027;RALN;CC;22412,8;0;2004,4;692,8;2184,4;589,2
C5027;RALN;CB;19506,5;0;1637;177,5;560,5;497
P9051;RALN;CC;20920,34;156,45;1773,28;168,04;798,42;2164,67
P9051;RALN;CD;24650,17;146,3;2262,78;163,23;3776,08;2334,47
P9051;RALN;CB;18965,42;321,55;1621,88;317,21;608,77;2765,57
P9051;RALN;DI;39956,85;406,6;6327,94;0;50765,96;0
C2270;RALN;CC;22086;0;2012;0;2551;2802
C2270;RALN;CD;24721,33;163,33;2519;565,33;6684,33;136
C2270;RALN;CB;19670;664;1706;1308;561;2067
C2023;RALN;CC;21680,98;81,95;1825,42;425,93;839,08;2692,89
C2023;RALN;CA;17061;0;1432;45;467;1366
C2023;RALN;CD;25548,76;183,73;3196,88;383,98;16800,87;122,85
C2023;RALN;CB;19856,94;36,56;1613,28;253,22;555,91;2290,03
C3374;RALN;CC;21699,57;224,97;1809,83;450,43;1087,14;1278,35
C3374;RALN;CA;17947,94;148,94;1508,03;318,88;496,15;513,97
C3374;RALN;CD;25383,17;367,61;2137,26;877,12;1046,01;794,31
C3374;RALN;CB;19330,69;127,94;1619,99;666,21;599,25;847,33
C3374;RALN;DI;39979,33;210,33;3396,67;0;40630,33;4000
C3374;RALN;FP;39979;0;3332;0;48058;20214
C512;RALN;CC;21477,8;118,06;1811,63;223,04;1414,02;827,37
C512;RALN;CD;25569,57;205,41;2878,35;128,84;11675,45;137,2
C512;RALN;CB;19192,3;26,61;1611,43;159,65;529,08;860,25
C507;RALN;CC;21381,87;121,85;1806,76;551,58;889,98;1813,18
C507;RALN;CA;18094,33;0;1518,33;0;468;1129
C507;RALN;CD;26484,25;210,25;3155,25;312,5;17671,25;317,25
C507;RALN;CB;19837,86;73,05;1672,47;1082,95;588,94;2927,07
C507;RALN;FP;39979;0;6611;0;24800;20695
C1264;RALN;CC;21895,08;71,74;1838,7;1198,86;1088,36;2933,23
C1264;RALN;CA;17966,39;195,41;1517,82;1266,77;468,6;2131,63
C1264;RALN;CD;26622,46;44,37;2394,33;674,59;2863,52;2457,31
C1264;RALN;CB;19494,61;148,29;1650,39;1235,51;651,31;2304,04
C1264;RALN;DI;39994,21;34,24;6410,98;0;50671,3;5604,53
C1264;RALN;FP;39980;427;6893;0;39159;3221
P9096;RALN;CC;21753,95;826,63;1839,04;757,7;810,35;1984,99
P9096;RALN;CD;26905,51;709,01;2567,68;374,4;4525,19;4602,34
P9096;RALN;CB;19836,02;1908,6;1815,03;739,36;558,08;1915,54
P9096;RALN;DI;39979,33;403,67;6377,67;0;47262;2126,67
P9096;RALN;FP;40223;1540;12374;0;117715;0
P9030;RALN;CC;21651,09;100,08;1836,44;339,37;990,9;6260,75
P9030;RALN;CD;25188,83;301,09;2382,32;148,71;4216,02;5450,48
P9030;RALN;CB;19541,28;531,9;1690,01;510,83;641,93;6173,21
P9030;RALN;DI;39979;465;6802;0;63086;12982
P9030;RALN;FP;39979;0;7315;0;57183;0
C6891;RALN;CC;22263,57;11,5;1935,86;401;2260,64;2530,5
C6891;RALN;CA;17828;0;1496;473,25;469,75;536,75
C6891;RALN;CD;25952,79;159,69;2904,5;609,49;15331,27;1883,9
C6891;RALN;CB;20060,87;7,91;1684,52;488,25;571,18;1350,9
C6891;RALN;FP;39979;0;5269;0;23224;2911
C739;RALN;CC;21369,64;125,43;1789,16;269,11;1280,62;1680,33
C739;RALN;CA;17970,5;0;1508;0;471;721,5
C739;RALN;CD;24564,02;12,02;2358,88;365,91;5485,43;1414,24
C739;RALN;CB;19509,97;59,99;1571,04;170,12;591,07;942,5
C739;RALN;FP;39979;0;5861;0;16949;13538
C7033;RALN;CC;21517,28;237,84;1824,67;709,06;991,73;2487,37
C7033;RALN;CA;17970,5;362,5;1538;704;470;1688,5
C7033;RALN;CD;25954,55;0;2560,93;450,29;5965,18;500,39
C7033;RALN;CB;18856,14;380,86;1616;1366;555,57;2616,43
C4660;RALN;CC;21598,02;320,66;1869,36;199,03;1051,96;2050,87
C4660;RALN;CA;18287,11;202,52;1550,96;128,3;470,37;1767,7
C4660;RALN;CD;24973,11;249,64;2458,54;105,23;6396,76;1841,9
C4660;RALN;CB;19138,5;73,5;1613,5;245,5;558,63;2411,13
C4660;RALN;FP;39979;1428;8262;0;70698;6149
C6826;RALN;CC;22670,67;179,11;1940,15;520,3;1115,85;1058,07
C6826;RALN;CA;18342;226;1558;49;443,33;921,67
C6826;RALN;CD;27554,44;245,11;3118,44;262,22;12912;141,33
C6826;RALN;CB;19887,4;89,37;1702,93;556,3;560,06;588,18
C6826;RALN;FP;40107;0;4212;0;10263;4725
C1145;RALN;CC;21985,78;143,37;1886,42;558,47;1065,09;2934,78
C1145;RALN;CA;17611,37;44,55;1469,75;201,88;460,81;1851,4
C1145;RALN;CD;27015,68;133,51;2277,64;338,91;1456,19;4435,46
C1145;RALN;CB;19880,6;228,52;1687,01;361,53;591,03;1242,67
