ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C7484;RALN;CA;0A5000;C03;0;2
C4878;RALN;CA;0A5000;C01;1;0
C6200;RALN;CA;0A5000;C03;1;0
C1145;RALN;CA;0A5000;C03;1;1
C7484;RALN;CA;0A5000;C01;1;0
C4351;RALN;CA;0A5000;C03;1;0
C5924;RALN;CA;0A5000;C03;1;1
C440;RALN;CA;0A5000;C03;1;0
C8030;RALN;CA;0A5000;C99;1;0
C3571;RALN;CA;0A5000;C21;1;0
C6476;RALN;CA;0A5000;C03;1;0
V9727;RALN;CA;0A5000;C01;1;0
R9202;RALN;CA;0A5000;C03;4;0
C1186;RALN;CA;0A5000;C01;1;0
C1518;RALN;CA;0A5000;C99;1;0
C3169;RALN;CA;0A5000;C99;1;0
C5924;RALN;CA;0A5000;C01;0;1
C6722;RALN;CA;0A5000;C03;1;0
R9202;RALN;CA;0A5000;C01;1;0
C4320;RALN;CA;0A5000;C03;0;1
C5353;RALN;CA;0A5000;C03;1;0
C3065;RALN;CA;0A5000;C03;2;0
C4347;RALN;CA;0A5000;C03;1;2
C225;RALN;CA;0A5000;C03;0;1
R9202;RALN;CA;0A5000;C99;0;1
C4260;RALN;CA;0A5000;C01;1;0
C7229;RALN;CA;0A5000;C01;1;0
C684;RALN;CA;0A5000;C03;1;0
C5841;RALN;CA;0A5000;C01;0;1
C634;RALN;CA;0A5000;C03;1;0
C859;RALN;CA;0A5000;C01;0;1
C7677;RALN;CA;0A5000;C03;1;0
C3819;RALN;CA;0A5000;C01;2;0
C8264;RALN;CA;0A5000;C01;1;0
C5876;RALN;CA;0A5000;C03;1;1
C859;RALN;CA;0A5000;C03;1;0
C1485;RALN;CA;0A5000;C01;1;0
C497;RALN;CA;0A5000;C01;12;0
C6293;RALN;CA;0A5000;C03;0;1
C6830;RALN;CA;0A5000;C03;1;1
C5765;RALN;CA;0A5000;C03;1;0
C6551;RALN;CA;0A5000;C01;0;1
C2285;RALN;CA;0A5000;C99;0;1
C5634;RALN;CA;0A5000;C01;0;1
C1712;RALN;CA;0A5000;C03;1;0
C2014;RALN;CA;0A5000;C01;0;1
P9032;RALN;CA;0A5000;C01;1;0
C7368;RALN;CA;0A5000;C99;1;0
C4880;RALN;CA;0A5000;C99;1;0
C2285;RALN;CA;0A5000;C03;2;0
C1485;RALN;CA;0A5000;C03;3;0
C4371;RALN;CA;0A5000;C01;0;1
C5386;RALN;CA;0A5000;C03;0;1
C1470;RALN;CA;0A5000;C03;2;0
C4368;RALN;CA;0A5000;C03;1;0
C4887;RALN;CA;0A5000;C01;1;0
C2462;RALN;CA;0A5000;C03;0;1
C6993;RALN;CA;0A5000;C03;1;0
C3584;RALN;CA;0A5000;C03;3;1
C7220;RALN;CA;0A5000;C03;1;0
C6966;RALN;CA;0A5000;C03;0;4
C1850;RALN;CA;0A5000;C01;1;0
C2125;RALN;CA;0A5000;C01;1;0
C5131;RALN;CA;0A5000;C01;0;1
C8086;RALN;CA;0A5000;C03;1;0
C2236;RALN;CA;0A5000;C99;2;0
C6865;RALN;CA;0A5000;C03;1;0
P9028;RALN;CA;0A5000;C01;1;0
C4867;RALN;CA;0A5000;C01;1;0
C2829;RALN;CA;0A5000;C03;1;0
C2397;RALN;CA;0A5000;C01;1;0
C3187;RALN;CA;0A5000;C01;2;0
C6583;RALN;CA;0A5000;C99;1;0
C428;RALN;CA;0A5000;C03;1;0
C946;RALN;CA;0A5000;C01;1;0
C422;RALN;CA;0A5000;C01;1;0
C226;RALN;CA;0A5000;C03;3;0
C4077;RALN;CA;0A5000;C01;1;0
C4197;RALN;CA;0A5000;C01;1;1
C1069;RALN;CA;0A5000;C99;1;0
C536;RALN;CA;0A5000;C03;1;0
C3065;RALN;CA;0A5000;C99;0;1
C5222;RALN;CA;0A5000;C99;1;0
C2240;RALN;CA;0A5000;C03;1;0
C4194;RALN;CA;0A5000;C01;3;2
C7975;RALN;CA;0A5000;C03;1;0
C600;RALN;CA;0A5000;C03;1;0
C6404;RALN;CA;0A5000;C99;1;0
C3188;RALN;CA;0A5000;C03;2;0
C3777;RALN;CA;0A5000;C01;1;0
C3818;RALN;CA;0A5000;C01;1;0
C5505;RALN;CA;0A5000;C99;1;0
C226;RALN;CA;0A5000;C19;1;0
ER11953;RALN;CA;0A5000;C03;1;0
C226;RALN;CA;0A5000;C01;1;1
C5715;RALN;CA;0A5000;C01;0;1
C3996;RALN;CA;0A5000;C03;1;0
C2767;RALN;CA;0A5000;C03;1;1
C6981;RALN;CA;0A5000;C01;1;0
C1069;RALN;CA;0A5000;C01;3;0
C630;RALN;CA;0A5000;C01;1;0
C5695;RALN;CA;0A5000;C03;1;0
C6765;RALN;CA;0A5000;C01;1;0
C992;RALN;CA;0A5000;C01;1;0
C6671;RALN;CA;0A5000;C01;1;0
C2981;RALN;CA;0A5000;C03;2;0
C5665;RALN;CA;0A5000;C01;2;0
C4947;RALN;CA;0A5000;C18;1;0
C3702;RALN;CA;0A5000;C01;1;0
C4849;RALN;CA;0A5000;C21;0;1
C3574;RALN;CA;0A5000;C03;1;0
C6086;RALN;CA;0A5000;C03;1;0
C3737;RALN;CA;0A5000;C99;1;0
C2071;RALN;CA;0A5000;C03;1;1
C797;RALN;CA;0A5000;C99;1;0
C4362;RALN;CA;0A5000;C03;1;0
C7543;RALN;CA;0A5000;C03;1;0
C5363;RALN;CA;0A5000;C01;1;0
C5208;RALN;CA;0A5000;C99;1;0
C1728;RALN;CA;0A5000;C03;1;0
V12811;RALN;CA;0A5000;C99;1;0
C7397;RALN;CA;0A5000;C99;2;0
C5960;RALN;CA;0A5000;C99;1;0
C3540;RALN;CA;0A5000;C03;1;0
C3737;RALN;CA;0A5000;C01;1;1
IP10582;RALN;CA;0A5000;C99;0;1
C5208;RALN;CA;0A5000;C03;1;0
C4328;RALN;CA;0A5000;C01;1;0
C3167;RALN;CA;0A5000;C01;1;0
C4135;RALN;CA;0A5000;C01;1;0
C6607;RALN;CA;0A5000;C03;0;2
C2217;RALN;CA;0A5000;C03;0;1
C637;RALN;CA;0A5000;C01;0;1
C3696;RALN;CA;0A5000;C03;1;0
C6483;RALN;CA;0A5000;C01;1;0
C6483;RALN;CA;0A5000;C99;1;0
C7376;RALN;CA;0A5000;C01;0;1
C2956;RALN;CA;0A5000;C03;0;1
C3529;RALN;CA;0A5000;C01;1;0
C4339;RALN;CA;0A5000;C03;2;1
C2073;RALN;CA;0A5000;C03;1;0
C2073;RALN;CA;0A5000;C01;1;0
C730;RALN;CA;0A5000;C01;1;0
C2399;RALN;CA;0A5000;C01;1;0
C5701;RALN;CA;0A5000;C03;0;1
C5162;RALN;CA;0A5000;C03;1;0
C503;RALN;CA;0A5000;C01;1;0
C1770;RALN;CA;0A5000;C03;1;2
C4380;RALN;CA;0A5000;C21;1;0
P9116;RALN;CA;0A5000;C99;1;0
C1321;RALN;CA;0A5000;C01;1;0
C250;RALN;CA;0A5000;C99;1;0
C503;RALN;CA;0A5000;C18;1;0
C7455;RALN;CA;0A5000;C99;1;0
C250;RALN;CA;0A5000;C01;3;0
C250;RALN;CA;0A5000;C21;3;0
C3728;RALN;CA;0A5000;C03;1;0
C1564;RALN;CA;0A5000;C01;1;0
C7397;RALN;CA;0A5000;C03;2;0
C5178;RALN;CA;0A5000;C99;1;0
C5178;RALN;CA;0A5000;C01;1;1
C4343;RALN;CA;0A5000;C03;1;0
N8896;RALN;CA;0A5000;C01;1;0
C7156;RALN;CA;0A5000;C25;1;0
C3149;RALN;CA;0A5000;C01;1;0
C6511;RALN;CA;0A5000;C01;1;0
C1597;RALN;CA;0A5000;C03;1;0
C1714;RALN;CA;0A5000;C03;0;1
C4543;RALN;CA;0A5000;C03;1;0
C1683;RALN;CA;0A5000;C03;1;0
C449;RALN;CA;0A5000;C99;2;0
C7574;RALN;CA;0A5000;C25;1;0
C7254;RALN;CA;0A5000;C99;1;0
C3620;RALN;CA;0A5000;C01;1;0
C388;RALN;CA;0A5000;C03;0;1
C222;RALN;CA;0A5000;C01;1;0
C615;RALN;CA;0A5000;C03;1;0
C3620;RALN;CA;0A5000;C03;1;0
C2179;RALN;CA;0A5000;C01;1;0
C3263;RALN;CA;0A5000;C03;0;1
C4928;RALN;CA;0A5000;C03;1;0
C7574;RALN;CA;0A5000;C03;7;1
C3965;RALN;CA;0A5000;C03;1;0
C7574;RALN;CA;0A5000;C01;1;0
C7574;RALN;CA;0A5000;C99;1;0
C917;RALN;CA;0A5000;C99;1;0
C2672;RALN;CA;0A5000;C03;1;0
C747;RALN;CA;0A5000;C01;1;0
C4380;RALN;CA;0A5000;C03;2;0
C7200;RALN;CA;0A5000;C21;1;0
C832;RALN;CA;0A5000;C03;1;0
ER12309;RALN;CA;0A5000;C03;1;0
C3737;RALN;CA;0A5000;C03;1;2
C4274;RALN;CA;0A5000;C01;2;1
C4741;RALN;CA;0A5000;C03;0;1
C5393;RALN;CA;0A5000;C03;2;1
C832;RALN;CA;0A5000;C99;1;0
C4660;RALN;CA;0A5000;C01;1;0
C3510;RALN;CA;0A5000;C01;1;0
C5732;RALN;CA;0A5000;C99;8;0
C5210;RALN;CA;0A5000;C03;1;0
ES12977;RALN;CA;0A5000;C03;0;1
C3308;RALN;CA;0A5000;C03;1;0
C5095;RALN;CA;0A5000;C03;0;1
C4229;RALN;CA;0A5000;C03;1;0
ES12977;RALN;CA;0A5000;C01;1;0
C4108;RALN;CA;0A5000;C03;1;0
C2984;RALN;CA;0A5000;C03;0;1
C430;RALN;CA;0A5000;C01;0;1
C7478;RALN;CA;0A5000;C01;1;0
C832;RALN;CA;0A5000;C18;1;0
C4274;RALN;CA;0A5000;C03;2;1
C7049;RALN;CA;0A5000;C03;1;0
C2964;RALN;CA;0A5000;C03;1;0
C4071;RALN;CA;0A5000;C03;2;0
C695;RALN;CA;0A5000;C01;1;0
C7612;RALN;CA;0A5000;C03;1;0
C5253;RALN;CA;0A5000;C01;1;0
C1465;RALN;CA;0A5000;C03;0;1
C5457;RALN;CA;0A5000;C01;1;0
C5457;RALN;CA;0A5000;C99;1;0
C7286;RALN;CA;0A5000;C03;1;0
C445;RALN;CA;0A5000;C03;1;0
C1140;RALN;CA;0A5000;C03;1;0
C1789;RALN;CA;0A5000;C01;2;0
N10668;RALN;CA;0A5000;C03;2;0
C864;RALN;CA;0A5000;C03;1;1
C6940;RALN;CA;0A5000;C01;2;0
N10687;RALN;CA;0A5000;C99;1;0
C6077;RALN;CA;0A5000;C03;1;0
C7963;RALN;CA;0A5000;C01;1;0
C2223;RALN;CA;0A5000;C01;1;0
C4971;RALN;CA;0A5000;C01;0;1
C3259;RALN;CA;0A5000;C03;1;0
C5010;RALN;CA;0A5000;C03;2;0
C5010;RALN;CA;0A5000;C01;1;0
C3465;RALN;CA;0A5000;C03;1;0
C4888;RALN;CA;0A5000;C99;1;0
P9076;RALN;CA;0A5000;C03;2;0
C934;RALN;CA;0A5000;C99;1;0
C2500;RALN;CA;0A5000;C03;0;2
C3488;RALN;CA;0A5000;C01;2;0
C2642;RALN;CA;0A5000;C01;1;0
C6133;RALN;CA;0A5000;C01;1;0
P9047;RALN;CA;0A5000;C03;0;1
C6829;RALN;CA;0A5000;C03;1;0
C5832;RALN;CA;0A5000;C01;1;0
C5120;RALN;CA;0A5000;C03;1;0
C3631;RALN;CA;0A5000;C01;1;0
C713;RALN;CA;0A5000;C03;0;1
C2072;RALN;CA;0A5000;C01;4;1
C1755;RALN;CA;0A5000;C03;1;0
C1400;RALN;CA;0A5000;C03;4;0
C6828;RALN;CA;0A5000;C01;1;1
C5431;RALN;CA;0A5000;C03;1;0
C3340;RALN;CA;0A5000;C01;1;0
C2546;RALN;CA;0A5000;C03;1;0
C4071;RALN;CA;0A5000;C25;2;0
C1264;RALN;CA;0A5000;C03;4;3
C5152;RALN;CA;0A5000;C03;1;0
C1264;RALN;CA;0A5000;C99;9;1
C5233;RALN;CA;0A5000;C01;1;1
C8164;RALN;CA;0A5000;C03;1;0
C1264;RALN;CA;0A5000;C01;3;0
C6088;RALN;CA;0A5000;C01;1;0
C1591;RALN;CA;0A5000;C99;1;0
C4877;RALN;CA;0A5000;C03;1;0
C12913;RALN;CA;0A5000;C03;1;0
C6938;RALN;CA;0A5000;C01;2;0
C2124;RALN;CA;0A5000;C03;1;0
C1690;RALN;CA;0A5000;C99;1;0
C3489;RALN;CA;0A5000;C03;1;0
C2740;RALN;CA;0A5000;C03;1;0
C349;RALN;CA;0A5000;C03;2;0
C7056;RALN;CA;0A5000;C03;1;0
C268;RALN;CA;0A5000;C21;1;0
C7850;RALN;CA;0A5000;C01;0;1
C1640;RALN;CA;0A5000;C03;1;0
C6522;RALN;CA;0A5000;C99;1;0
C2902;RALN;CA;0A5000;C03;0;1
C5187;RALN;CA;0A5000;C03;1;0
C1422;RALN;CA;0A5000;C01;1;0
C8247;RALN;CA;0A5000;C01;1;0
C4877;RALN;CA;0A5000;C01;1;0
C5057;RALN;CA;0A5000;C03;1;0
C6112;RALN;CA;0A5000;C01;1;0
C4188;RALN;CA;0A5000;C01;1;0
C6079;RALN;CA;0A5000;C01;1;0
C7001;RALN;CA;0A5000;C03;2;0
C5057;RALN;CA;0A5000;C21;1;0
C1893;RALN;CA;0A5000;C01;1;0
C2066;RALN;CA;0A5000;C03;1;0
C5660;RALN;CA;0A5000;C01;0;1
C4868;RALN;CA;0A5000;C03;1;0
CM12343;RALN;CA;0A5000;C21;1;0
C1128;RALN;CA;0A5000;C21;1;0
C5304;RALN;CA;0A5000;C03;3;0
C893;RALN;CA;0A5000;C01;1;0
C3466;RALN;CA;0A5000;C03;3;0
C4477;RALN;CA;0A5000;C01;1;0
C3042;RALN;CA;0A5000;C01;1;1
C6696;RALN;CA;0A5000;C03;1;0
C792;RALN;CA;0A5000;C01;4;0
C849;RALN;CA;0A5000;C03;2;0
C7850;RALN;CA;0A5000;C03;1;0
C1690;RALN;CA;0A5000;C03;1;0
C7850;RALN;CA;0A5000;C21;1;0
C5617;RALN;CA;0A5000;C03;1;0
C224;RALN;CA;0A5000;C01;0;1
C4124;RALN;CA;0A5000;C03;3;0
C6904;RALN;CA;0A5000;C03;1;0
R9191;RALN;CA;0A5000;C03;0;1
C6353;RALN;CA;0A5000;C01;1;0
C6904;RALN;CA;0A5000;C01;2;0
C6041;RALN;CA;0A5000;C01;1;0
C6098;RALN;CA;0A5000;C01;1;0
C3042;RALN;CA;0A5000;C03;0;2
C2299;RALN;CA;0A5000;C03;1;0
C6390;RALN;CA;0A5000;C01;1;0
C6812;RALN;CA;0A5000;C01;1;0
C5032;RALN;CA;0A5000;C03;1;0
C6630;RALN;CA;0A5000;C03;4;0
C2072;RALN;CA;0A5000;C03;5;0
C4818;RALN;CA;0A5000;C25;1;0
C4818;RALN;CA;0A5000;C01;57;15
C6773;RALN;CA;0A5000;C03;1;0
C7209;RALN;CA;0A5000;C01;1;0
C2064;RALN;CA;0A5000;C01;2;0
C6812;RALN;CA;0A5000;C03;1;0
C7015;RALN;CA;0A5000;C03;1;0
C6090;RALN;CA;0A5000;C21;1;0
C6630;RALN;CA;0A5000;C21;1;0
C4308;RALN;CA;0A5000;C03;4;12
C6640;RALN;CA;0A5000;C03;2;0
C5130;RALN;CA;0A5000;C03;1;0
C3888;RALN;CA;0A5000;C03;1;0
C1163;RALN;CA;0A5000;C01;0;1
C5226;RALN;CA;0A5000;C03;1;0
C3652;RALN;CA;0A5000;C03;1;0
C1159;RALN;CA;0A5000;C01;1;0
C5114;RALN;CA;0A5000;C03;0;1
V9782;RALN;CA;0A5000;C03;1;0
C5671;RALN;CA;0A5000;C03;0;1
C4818;RALN;CA;0A5000;C99;12;1
C6390;RALN;CA;0A5000;C21;0;1
C4309;RALN;CA;0A5000;C21;1;0
C8245;RALN;CA;0A5000;C03;1;0
C4309;RALN;CA;0A5000;C03;1;0
C5917;RALN;CA;0A5000;C99;0;1
C5917;RALN;CA;0A5000;C03;1;1
C4309;RALN;CA;0A5000;C01;1;1
C5137;RALN;CA;0A5000;C01;1;0
C7592;RALN;CA;0A5000;C03;1;0
C5885;RALN;CA;0A5000;C03;1;0
C1004;RALN;CA;0A5000;C01;1;0
C5569;RALN;CA;0A5000;C01;1;0
C5023;RALN;CA;0A5000;C01;1;0
C1181;RALN;CA;0A5000;C99;1;0
C2072;RALN;CA;0A5000;C21;4;0
C1889;RALN;CA;0A5000;C03;2;0
C5340;RALN;CA;0A5000;C01;1;1
C8155;RALN;CA;0A5000;C99;1;0
C324;RALN;CA;0A5000;C21;1;0
C7373;RALN;CA;0A5000;C03;1;0
V9795;RALN;CA;0A5000;C01;1;0
C2532;RALN;CA;0A5000;C01;1;0
C350;RALN;CA;0A5000;C03;3;0
C7978;RALN;CA;0A5000;C03;1;0
C2980;RALN;CA;0A5000;C03;2;0
C5917;RALN;CA;0A5000;C01;3;1
C4305;RALN;CA;0A5000;C03;1;0
C5828;RALN;CA;0A5000;C03;1;1
C2731;RALN;CA;0A5000;C21;1;0
C4727;RALN;CA;0A5000;C01;1;0
C7396;RALN;CA;0A5000;C25;1;0
C4248;RALN;CA;0A5000;C03;1;0
C3373;RALN;CA;0A5000;C03;1;0
R9199;RALN;CA;0A5000;C03;1;2
C3619;RALN;CA;0A5000;C03;1;0
C579;RALN;CA;0A5000;C99;1;0
C3246;RALN;CA;0A5000;C03;1;0
C4163;RALN;CA;0A5000;C18;0;1
C3050;RALN;CA;0A5000;C01;1;0
C2063;RALN;CA;0A5000;C03;1;0
C8295;RALN;CA;0A5000;C01;0;1
C8150;RALN;CA;0A5000;C03;1;0
C1373;RALN;CA;0A5000;C01;1;0
C3214;RALN;CA;0A5000;C03;1;0
C3374;RALN;CA;0A5000;C01;1;0
C4268;RALN;CA;0A5000;C99;1;0
C4268;RALN;CA;0A5000;C01;1;0
C1324;RALN;CA;0A5000;C03;1;0
C4978;RALN;CA;0A5000;C03;1;0
C6473;RALN;CA;0A5000;C03;0;1
C2019;RALN;CA;0A5000;C99;1;0
C1326;RALN;CA;0A5000;C03;0;3
C1326;RALN;CA;0A5000;C99;1;0
C1638;RALN;CA;0A5000;C01;1;0
C4308;RALN;CA;0A5000;C99;0;1
C3395;RALN;CA;0A5000;C03;1;0
C441;RALN;CA;0A5000;C01;1;0
C4753;RALN;CA;0A5000;C03;1;0
C441;RALN;CA;0A5000;C03;1;0
C4308;RALN;CA;0A5000;C25;1;0
C4308;RALN;CA;0A5000;C01;1;5
CM9074;RALN;CA;0A5000;C03;1;0
C7349;RALN;CA;0A5000;C03;1;0
C1789;RALN;CA;0A5000;C99;2;0
C3836;RALN;CA;0A5000;C01;0;2
C1326;RALN;CA;0A5000;C01;1;0
C5170;RALN;CA;0A5000;C03;1;0
CM9074;RALN;CA;0A5000;C25;1;0
C8190;RALN;CA;025000;C03;1;0
C2740;RALN;CA;025000;C01;1;0
UC10503;RALN;CA;025000;C01;1;0
C3769;RALN;CA;025000;C03;1;0
C3480;RALN;CA;025000;C03;1;0
C492;RALN;CA;025000;C03;0;1
C5914;RALN;CA;025000;C01;1;0
C5914;RALN;CA;025000;C03;1;0
C2827;RALN;CA;025000;C99;0;1
P9101;RALN;CA;025000;C99;1;0
C2028;RALN;CA;025000;C01;1;0
C2734;RALN;CA;025000;C03;0;1
C1454;RALN;CA;025000;C99;1;0
C7317;RALN;CA;025000;C01;0;1
C3373;RALN;CA;025000;C99;1;0
C7071;RALN;CA;025000;C01;1;0
C4668;RALN;CA;025000;C01;0;1
C4583;RALN;CA;025000;C01;1;0
R9196;RALN;CA;025000;C99;1;0
C7214;RALN;CA;025000;C99;1;0
C417;RALN;CA;025000;C03;1;0
R9193;RALN;CA;025000;C01;1;0
C5916;RALN;CA;025000;C99;0;1
C626;RALN;CA;025000;C01;1;0
C6684;RALN;CA;025000;C01;0;1
C5596;RALN;CA;025000;C03;1;0
C658;RALN;CA;025000;C99;0;1
C2967;RALN;CA;025000;C99;0;1
C2119;RALN;CA;025000;C01;1;0
C7012;RALN;CA;025000;C03;1;0
C6735;RALN;CA;025000;C99;1;0
C3682;RALN;CA;025000;C99;1;0
C5558;RALN;CA;025000;C01;1;0
C2531;RALN;CA;025000;C21;1;0
C7687;RALN;CA;025000;C99;1;0
C710;RALN;CA;025000;C99;1;0
C2119;RALN;CA;025000;C03;0;2
CS9926;RALN;CA;025000;C99;0;1
C2728;RALN;CA;025000;C03;0;1
C12521;RALN;CA;025000;C03;1;0
C7595;RALN;CA;025000;C25;1;0
C2403;RALN;CA;025000;C03;1;0
C303;RALN;CA;025000;C01;1;0
C2731;RALN;CA;025000;C03;1;0
C630;RALN;CA;025000;C03;0;1
C6738;RALN;CA;025000;C01;0;1
C5234;RALN;CA;025000;C01;1;0
C4689;RALN;CA;025000;C03;1;0
C2407;RALN;CA;025000;C99;0;1
C2407;RALN;CA;025000;C03;1;0
C5379;RALN;CA;025000;C01;1;0
C4820;RALN;CA;025000;C01;1;0
C5179;RALN;CA;025000;C01;2;0
R9193;RALN;CA;025000;C99;1;1
C4380;RALN;CA;025000;C99;1;0
C7998;RALN;CA;025000;C25;0;1
C12753;RALN;CA;025000;C99;1;0
C5170;RALN;CA;025000;C01;1;0
C2762;RALN;CA;025000;C18;0;1
C4638;RALN;CA;025000;C01;1;0
C924;RALN;CA;025000;C01;1;0
C6630;RALN;CA;025000;C01;1;0
C7995;RALN;CA;025000;C03;1;0
C7792;RALN;CA;025000;C01;1;0
C5952;RALN;CA;025000;C01;0;1
C1945;RALN;CA;025000;C25;1;0
C7850;RALN;CA;025000;C18;1;0
C3876;RALN;CA;025000;C03;1;0
C1811;RALN;CA;025000;C01;1;0
C3392;RALN;CA;025000;C03;0;1
C2206;RALN;CA;025000;C99;1;0
R9191;RALN;CA;025000;C99;0;1
C5292;RALN;CA;025000;C03;1;1
C4043;RALN;CA;025000;C03;3;0
R9193;RALN;CA;025000;C03;1;0
C7813;RALN;CA;025000;C03;1;0
C5532;RALN;CD;049000;C03;2;2
C7652;RALN;CD;049000;C99;1;0
C2692;RALN;CD;049000;C03;0;1
C1595;RALN;CD;049000;C18;0;1
C2019;RALN;CD;049000;C99;1;0
ER12885;RALN;CD;049000;C99;1;0
R9194;RALN;CD;049000;C03;0;1
C7363;RALN;CD;049000;C18;3;1
C1372;RALN;CD;049000;C18;0;1
C5340;RALN;CD;049000;C19;1;1
R9194;RALN;CD;049000;C21;1;2
R9194;RALN;CD;049000;C18;1;2
C5340;RALN;CD;049000;C03;0;1
R9194;RALN;CD;049000;C19;0;1
C738;RALN;CD;049000;C03;0;1
P9088;RALN;CD;049000;C19;1;0
P9088;RALN;CD;049000;C03;1;1
C5532;RALN;CD;049000;C21;0;2
C11891;RALN;CD;049000;C03;1;0
D8349;RALN;CD;049000;C01;0;1
C6411;RALN;CD;049000;C03;0;2
C3659;RALN;CD;049000;C03;1;0
UC10780;RALN;CD;049000;C03;1;0
C7906;RALN;CD;049000;C18;0;1
C5897;RALN;CD;049000;C99;0;1
C500;RALN;CD;049000;C19;0;1
C3173;RALN;CD;049000;C01;0;1
C5897;RALN;CD;049000;C03;1;3
C2103;RALN;CD;049000;C01;1;0
C2383;RALN;CD;049000;C03;0;1
C1862;RALN;CD;049000;C03;1;0
C1392;RALN;CD;049000;C18;0;2
C7906;RALN;CD;049000;C03;2;0
C1392;RALN;CD;049000;C03;0;1
C1736;RALN;CD;049000;C18;1;0
C849;RALN;CD;049000;C03;1;0
C3259;RALN;CD;049000;C03;0;1
C7525;RALN;CD;049000;C03;0;2
C6020;RALN;CD;049000;C18;1;0
V12588;RALN;CD;049000;C99;1;0
C669;RALN;CD;049000;C18;1;1
C3488;RALN;CD;049000;C03;1;0
C3050;RALN;CD;049000;C03;1;0
C3964;RALN;CD;049000;C18;0;1
C1095;RALN;CD;049000;C18;0;1
C2254;RALN;CD;049000;C03;1;0
C4130;RALN;CD;049000;C03;1;0
C4496;RALN;CD;049000;C18;0;1
C3059;RALN;CD;049000;C01;1;0
C5201;RALN;CD;049000;C99;0;1
C5700;RALN;CD;049000;C03;1;0
C5655;RALN;CD;049000;C18;1;1
C1095;RALN;CD;049000;C03;0;1
C474;RALN;CD;049000;C19;0;1
R9813;RALN;CD;049000;C03;1;0
C8047;RALN;CD;049000;C18;0;1
R9813;RALN;CD;049000;C01;0;1
C7405;RALN;CD;049000;C03;0;1
P9109;RALN;CD;049000;C18;1;0
C6915;RALN;CD;049000;C18;1;0
C2734;RALN;CD;049000;C03;0;1
C2769;RALN;CD;049000;C18;0;1
IP10600;RALN;CD;049000;C99;0;1
P9066;RALN;CD;049000;C99;1;0
P9092;RALN;CD;049000;C03;1;0
C2238;RALN;CD;049000;C18;1;0
C7554;RALN;CD;049000;C21;1;0
UC12437;RALN;CD;049000;C18;0;1
C1038;RALN;CD;049000;C03;1;0
P9030;RALN;CD;049000;C03;1;0
C3437;RALN;CD;049000;C18;1;0
P9092;RALN;CD;049000;C99;1;0
C4106;RALN;CD;049000;C01;1;0
C6876;RALN;CD;049000;C19;0;2
C962;RALN;CD;049000;C03;1;0
C1504;RALN;CD;049000;C18;0;1
C2882;RALN;CD;049000;C99;0;1
CM9114;RALN;CD;049000;C21;1;0
C1390;RALN;CD;049000;C99;0;1
C6876;RALN;CD;049000;C03;1;0
C3728;RALN;CD;049000;C18;0;1
C4144;RALN;CD;049000;C01;1;0
C1364;RALN;CD;049000;C18;0;1
C359;RALN;CD;049000;C18;1;1
C7892;RALN;CD;049000;C03;1;0
C1978;RALN;CD;049000;C18;0;1
C2788;RALN;CD;049000;C03;0;1
C5854;RALN;CD;049000;C18;0;1
C8249;RALN;CD;049000;C01;0;1
R9813;RALN;CD;049000;C99;1;0
C6161;RALN;CD;049000;C18;0;1
C4111;RALN;CD;049000;C03;1;0
C4618;RALN;CD;049000;C03;0;2
C2381;RALN;CD;049000;C99;0;1
C4068;RALN;CD;049000;C01;1;0
C7223;RALN;CD;049000;C03;1;0
C3376;RALN;CD;049000;C18;1;0
C5170;RALN;CD;049000;C03;49;13
C8245;RALN;CD;049000;C03;5;0
C7658;RALN;CD;049000;C18;1;0
C5170;RALN;CD;049000;C18;1;0
C5808;RALN;CD;049000;C03;1;0
C5329;RALN;CD;049000;C18;0;1
C5340;RALN;CD;049000;C01;1;0
C2381;RALN;CD;049000;C18;0;1
IP10625;RALN;CD;049000;C99;1;0
P9109;RALN;CD;049000;C03;6;0
C4421;RALN;CD;049000;C03;1;0
C6685;RALN;CD;049000;C18;0;1
ER9953;RALN;CD;049000;C03;1;1
C2023;RALN;CD;049000;C18;0;1
C4421;RALN;CD;049000;C01;2;0
C5170;RALN;CD;049000;C01;9;5
C7997;RALN;CD;049000;C18;1;0
C2240;RALN;CD;049000;C99;0;1
C2240;RALN;CD;049000;C03;1;0
UC10792;RALN;CD;049000;C01;1;0
C4711;RALN;CD;049000;C18;0;1
C6347;RALN;CD;049000;C17;0;1
C1277;RALN;CD;049000;C03;1;1
AP197;RALN;CD;049000;C18;0;1
C630;RALN;CD;049000;C01;1;0
C1879;RALN;CD;049000;C18;1;0
C7929;RALN;CD;049000;C03;0;5
C3909;RALN;CD;049000;C03;0;1
C6889;RALN;CD;049000;C03;1;0
ER9953;RALN;CD;049000;C01;1;0
D8324;RALN;CD;049000;C18;1;0
C2567;RALN;CD;049000;C18;1;0
C7068;RALN;CD;049000;C03;0;1
C7547;RALN;CD;049000;C19;1;0
C3072;RALN;CD;049000;C03;1;0
C3333;RALN;CD;049000;C03;1;1
C5131;RALN;CD;049000;C18;1;0
IP10284;RALN;CD;049000;C19;0;2
C8150;RALN;CD;049000;C03;1;0
C4520;RALN;CD;049000;C18;0;1
C3297;RALN;CD;049000;C18;1;0
