ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
M8652;MNST;3A;043F04;Z01;10;61;0,011350737797957;0,069239500567537
M8652;MNST;2A;035F05;Z01;19;8;0,022836538461538;0,0096153846153846
M8652;MNST;3A;043F04;Z01;58;437;0,06583427922815;0,49602724177072
M8652;MNST;3A;044F07;Z01;0;21;0;0
M8652;MNST;3A;044F06;Z01;1;19;0,013513513513514;0,25675675675676
M8652;MNST;3A;042F03;Z01;7;18;0,0040322580645161;0,01036866359447
M8652;MNST;2A;035F06;Z01;12;13;0,15789473684211;0,17105263157895
M8652;MNST;3A;042F03;Z01;58;146;0,033410138248848;0,084101382488479
M8652;MNST;2A;035F06;Z01;1;0;0,013157894736842;0
M8652;MNST;3A;044F06;Z01;0;4;0;0,054054054054054
M8652;MNST;3A;044F06;Z01;0;5;0;0,067567567567568
M8652;MNST;3A;042F03;Z01;25;436;0,014400921658986;0,25115207373272
M8652;MNST;2A;035F05;Z01;435;490;0,52283653846154;0,58894230769231
N10876;PRTN;CD;0DE000;Z01;3;0;0;0
N10876;PRTN;CD;057000;Z01;0;6;0;1,2
C999;RALN;CD;0D4000;Z01;0;2;0;0
C6805;RALN;CD;049000;Z01;0;60;0;0
C6805;RALN;CC;043000;Z01;0;10;0;0
C6805;RALN;CD;0D4000;Z01;0;50;0;0
C6805;RALN;CB;036494;Z01;0;10;0;0
C6805;RALN;CD;0D5000;Z01;0;60;0;0
C6805;RALN;CB;0B8000;Z01;0;10;0;0
C6805;RALN;CC;0C1000;Z01;0;40;0;0
C6805;RALN;CC;045000;Z01;0;20;0;0
C6805;RALN;CD;050000;Z01;0;30;0;0
C6805;RALN;CC;042000;Z01;0;10;0;0
C6805;RALN;CB;055000;Z01;0;10;0;0
C1941;RALN;CB;054000;Z01;1;0;1;0
C1941;RALN;CC;043000;Z01;1;0;0;0
C1941;RALN;CD;099000;Z01;1;0;0;0
C1941;RALN;CC;097000;Z01;3;0;1,5;0
C1941;RALN;CB;038491;Z01;1;0;0;0
C6035;RALN;CB;055000;Z01;1;0;0;0
C6035;RALN;CB;034000;Z01;0;2;0;0
C6035;RALN;CC;046000;Z01;6;5;0;0
C6035;RALN;CD;0D1000;Z01;0;2;0;0
C6035;RALN;CC;043000;Z01;0;11;0;0
C6035;RALN;CC;045000;Z01;4;1;0;0
C6035;RALN;CD;0D5000;Z01;0;1;0;0
C6035;RALN;CC;0C1000;Z01;0;2;0;0
C1932;RALN;CD;050000;Z01;2;3;0;0
C1932;RALN;CD;099000;Z01;1;5;0,5;2,5
C1932;RALN;CD;0D4000;Z01;0;2;0;0
C1932;RALN;CC;0C1000;Z01;0;2;0;0
C2941;RALN;CD;099000;Z01;16;22;1,7777777777778;2,4444444444444
C2941;RALN;CD;0D5000;Z01;10;14;2,5;3,5
C2941;RALN;CB;0B8000;Z01;16;16;0;0
C2941;RALN;CA;027000;Z01;0;2;0;0
C2941;RALN;CB;036494;Z01;2;2;0;0
C2941;RALN;CD;050000;Z01;16;48;0,69565217391304;2,0869565217391
C2941;RALN;CA;0A6000;Z01;14;16;1,2727272727273;1,4545454545455
C2941;RALN;CD;0D7000;Z01;8;8;2;2
C2941;RALN;CC;0C1000;Z01;28;56;0;0
C2941;RALN;CA;028000;Z01;2;0;0;0
C2941;RALN;CB;036495;Z01;2;0;0;0
C2941;RALN;CB;034000;Z01;0;4;0;1,3333333333333
C2941;RALN;CB;038491;Z01;4;2;0;0
C2941;RALN;CB;032000;Z01;6;8;3;4
C2941;RALN;CB;054000;Z01;10;14;1,4285714285714;2
C2941;RALN;CD;049000;Z01;26;32;2,6;3,2
C2941;RALN;CC;043000;Z01;32;210;0,69565217391304;4,5652173913043
C2941;RALN;CB;037493;Z01;2;0;0;0
C2941;RALN;CA;0A5000;Z01;10;14;0;0
C2941;RALN;CA;0A1000;Z01;2;0;0;0
C2941;RALN;CC;046000;Z01;20;38;0;0
C2941;RALN;CB;0B7A00;Z01;2;4;0;0
C2941;RALN;CC;097000;Z01;18;34;0,78260869565217;1,4782608695652
C2941;RALN;CD;0D1000;Z01;22;28;1,6923076923077;2,1538461538462
C2941;RALN;CC;045000;Z01;12;54;0;0
C2941;RALN;CD;0D4000;Z01;8;10;0,57142857142857;0,71428571428571
C2941;RALN;CB;0B7000;Z01;6;6;0;0
C2941;RALN;CC;042000;Z01;84;68;0;0
C1472;RALN;CD;0D7000;Z01;0;1;0;0
C7088;REFR;CD;050000;Z01;0;7;0;0
C7088;REFR;CC;0C7000;Z01;0;5;0;0
C7088;REFR;CC;045000;Z01;1;0;0;0
C7088;REFR;CB;032000;Z01;12;0;0;0
C7088;REFR;CC;042000;Z01;2;0;0;0
C7088;REFR;CD;049000;Z01;0;10;0;10
C7088;REFR;CC;040000;Z01;1;11;0,5;5,5
C7088;REFR;CC;043000;Z01;0;8;0;0
C2128;RALN;CC;046000;Z01;1;0;0;0
C2128;RALN;CD;049000;Z01;1;3;0;0
C2128;RALN;CC;0C1000;Z01;1;2;0;0
C2128;RALN;CD;0D1000;Z01;1;0;0,5;0
C2128;RALN;CB;038490;Z01;0;1;0;0
C2351;RALN;CC;043000;Z01;4;8;0;0
C2351;RALN;CD;0D5000;Z01;0;4;0;0
C2351;RALN;CC;046000;Z01;5;9;0;0
C2351;RALN;CD;050000;Z01;1;4;0;0
C2351;RALN;CB;055000;Z01;2;6;0;0
C2351;RALN;CB;054000;Z01;0;2;0;0
C2351;RALN;CC;0C1000;Z01;4;4;0;0
C2351;RALN;FP;0D0103;Z01;5;0;0;0
C2346;RALN;CC;0C1000;Z01;0;3;0;0
C6571;RALN;CC;0C1000;Z01;0;4;0;1
C6571;RALN;CD;0D7000;Z01;2;0;0;0
C6232;RALN;CD;050000;Z01;1;0;0;0
C6232;RALN;CD;0D1000;Z01;2;0;0;0
C6232;RALN;SP;0D0I95;Z01;1;0;0;0
IP11002;PRTN;CD;057000;Z01;8;0;0;0
IP11002;PRTN;CC;056000;Z01;4;1;0;0
IP11002;PRTN;CC;0CE000;Z01;3;46;0;0
IP11002;PRTN;CB;054000;Z01;14;3;0;0
IP11002;PRTN;CB;0BE000;Z01;8;53;0,32;2,12
IP11002;PRTN;CA;053000;Z01;1;12;0;0
C1437;RALN;CB;036495;Z01;1;0;0;0
P9047;RALN;CC;042000;Z01;2;0;0;0
P9047;RALN;CD;0D1000;Z01;6;12;0;0
P9047;RALN;CC;046000;Z01;12;0;0;0
P9047;RALN;CB;055000;Z01;1;0;0;0
P9047;RALN;CC;043000;Z01;5;0;0;0
P9047;RALN;CD;099000;Z01;8;38;0,88888888888889;4,2222222222222
P9047;RALN;CC;097000;Z01;8;5;4;2,5
P9047;RALN;CC;0C1000;Z01;11;13;0;0
P9047;RALN;CD;0D7000;Z01;8;20;0;0
P9047;RALN;CD;049000;Z01;0;2;0;0
P9047;RALN;CC;045000;Z01;4;0;0;0
P9047;RALN;CB;0B8000;Z01;3;0;0;0
P9047;RALN;CD;0D5000;Z01;3;0;0;0
V9711;RALN;CC;0C1000;Z01;0;3;0;0
V9711;RALN;CC;045000;Z01;3;3;0;0
V9711;RALN;CC;043000;Z01;0;15;0;0
V9711;RALN;CB;054000;Z01;4;0;0;0
V9711;RALN;CC;046000;Z01;35;97;0;0
V9711;RALN;CD;099000;Z01;5;9;0;0
V9711;RALN;CB;034000;Z01;1;0;0;0
V9711;RALN;CD;0D4000;Z01;16;1;0;0
V9711;RALN;CD;0D1000;Z01;12;18;0;0
V9711;RALN;CD;050000;Z01;4;0;0;0
V9711;RALN;CB;055000;Z01;5;0;0;0
C2009;RALN;CD;049000;Z01;2;1;0;0
C2088;PRTN;CC;0CE000;Z01;1;1;0;0
C2088;PRTN;FP;0D0105;Z01;14;0;0;0
C2088;PRTN;CB;0BE000;Z01;1;0;0;0
C2088;PRTN;CC;056000;Z01;11;1;0;0
C2088;PRTN;CD;057000;Z01;0;1;0;0
C6690;RALN;CC;097000;Z01;0;6;0;0
C6690;RALN;CB;037492;Z01;2;0;0;0
C6690;RALN;CC;043000;Z01;3;0;0;0
C6690;RALN;CB;036494;Z01;2;0;0;0
C859;RALN;CB;032000;Z01;17;5;0;0
C859;RALN;CB;0B7000;Z01;3;24;0;0
C859;RALN;CC;042000;Z01;14;141;0,4375;4,40625
C859;RALN;RP;000096;Z01;2;2;0;0
C859;RALN;CD;0D1000;Z01;165;164;5,8928571428571;5,8571428571429
C859;RALN;CA;0A5000;Z01;1;0;0;0
C859;RALN;CC;045000;Z01;83;124;2,2432432432432;3,3513513513514
C859;RALN;DF;0D0098;Z01;3;0;0;0
C859;RALN;CC;046000;Z01;45;265;0,63380281690141;3,7323943661972
C859;RALN;CB;037492;Z01;22;9;0;0
C859;RALN;CC;043000;Z01;41;74;2,05;3,7
C859;RALN;CB;037493;Z01;3;9;0;0
C859;RALN;CD;0D4000;Z01;56;87;3,2941176470588;5,1176470588235
C859;RALN;CB;054000;Z01;22;4;0;0
C859;RALN;CA;027000;Z01;1;0;0;0
C859;RALN;CB;055000;Z01;2;3;0;0
C859;RALN;CA;0A6000;Z01;4;0;0;0
C859;RALN;CB;036495;Z01;4;3;0;0
C859;RALN;CD;0D5000;Z01;28;77;0;0
C859;RALN;CD;0D7000;Z01;15;18;0;0
C859;RALN;CD;099000;Z01;25;66;1,7857142857143;4,7142857142857
C859;RALN;DG;0D0097;Z01;2;0;0;0
C859;RALN;CC;0C1000;Z01;160;363;1,7777777777778;4,0333333333333
C859;RALN;CD;050000;Z01;22;111;1,375;6,9375
C859;RALN;CB;0B7A00;Z01;49;27;2,45;1,35
C859;RALN;DI;0D0165;Z01;6;3;0;0
C859;RALN;CD;049000;Z01;19;65;0;0
C859;RALN;CB;038490;Z01;13;25;0;0
C859;RALN;CB;034000;Z01;1;6;0;0
C859;RALN;DI;0D0164;Z01;24;3;0;0
C859;RALN;CB;036494;Z01;5;21;0;0
C859;RALN;FP;0D0102;Z01;1;0;0;0
C859;RALN;CB;0B8000;Z01;26;36;1,3;1,8
C859;RALN;CC;097000;Z01;39;95;0;0
C859;RALN;CB;038491;Z01;5;16;0;0
IR10216;ERIC;RI;0D0093;Z01;12;0;0,052863436123348;0
IR10216;ERIC;TC;0D0094;Z01;9;23;0,10227272727273;0,26136363636364
IR10216;ERIC;RI;0D0397;Z01;0;10;0;0,18867924528302
IR10216;ERIC;7L;016092;Z01;0;2;0;0
IR10216;ERIC;4L;012088;Z01;3;5;0,096774193548387;0,16129032258065
IR10216;ERIC;TC;0D0090;Z01;2;0;0;0
C7631;RALN;CC;0C1000;Z01;72;122;1,5;2,5416666666667
C7631;RALN;DI;0D0164;Z01;28;10;0;0
C7631;RALN;CA;0A6000;Z01;0;1;0;0
C7631;RALN;CB;055000;Z01;6;2;0;0
C7631;RALN;CD;0D1000;Z01;22;44;0,81481481481481;1,6296296296296
C7631;RALN;CC;046000;Z01;9;11;0;0
C7631;RALN;CD;0D5000;Z01;5;23;0;0
C7631;RALN;CB;037492;Z01;4;0;0;0
C7631;RALN;CB;0B8000;Z01;7;13;0;0
C7631;RALN;CD;0D7000;Z01;0;1;0;0
C7631;RALN;FP;0D0102;Z01;2;0;0;0
C7631;RALN;CB;034000;Z01;0;1;0;0
C7631;RALN;CC;042000;Z01;10;16;0,41666666666667;0,66666666666667
C7631;RALN;CC;043000;Z01;21;11;0;0
C7631;RALN;CD;099000;Z01;12;18;0;0
C7631;RALN;CD;050000;Z01;36;32;0;0
C7631;RALN;CA;0A5000;Z01;0;1;0;0
C7631;RALN;DI;0D0165;Z01;1;0;0;0
C7631;RALN;CB;038490;Z01;10;3;0;0
C7631;RALN;CD;0D4000;Z01;23;38;0;0
C7631;RALN;CB;0B7A00;Z01;9;18;0;0
C7631;RALN;CB;036495;Z01;0;3;0;0
C7631;RALN;CD;049000;Z01;66;9;0;0
C7631;RALN;CB;037493;Z01;1;3;0;0
C7631;RALN;CC;045000;Z01;15;16;0;0
C7631;RALN;CB;038491;Z01;1;0;0;0
C7631;RALN;CB;032000;Z01;0;1;0;0
C7631;RALN;RP;000096;Z01;1;0;0;0
C7631;RALN;CC;097000;Z01;2;11;0;0
C7631;RALN;CB;036494;Z01;1;1;0;0
C7631;RALN;CB;054000;Z01;2;4;0;0
C7665;RALN;CC;0C1000;Z01;10;0;0;0
C7665;RALN;CC;042000;Z01;5;0;0;0
C7665;RALN;CC;046000;Z01;10;0;0;0
C7665;RALN;CC;045000;Z01;12;0;0;0
C7665;RALN;CB;054000;Z01;2;0;0;0
C7665;RALN;CD;0D5000;Z01;0;5;0;0
E8432;EPNE;AC;042000;Z01;0;6;0;3
E8432;EPNE;AB;034000;Z01;0;4;0;0
E8432;EPNE;AC;045000;Z01;0;2;0;0
AA8538;EPNE;AC;040000;Z01;4;5;0;0
AA8538;EPNE;AB;034000;Z01;5;1;0;0
AA8538;EPNE;AC;042000;Z01;0;2;0;0
AA8538;EPNE;AB;030000;Z01;1;2;0;0
AA8538;EPNE;D2;0D0080;Z01;0;6;0;0
AA8538;EPNE;AC;043000;Z01;3;0;0;0
AA8538;EPNE;AB;032000;Z01;0;2;0;0
C1484;RALN;CB;0B8000;Z01;1;0;0;0
C1484;RALN;CD;099000;Z01;1;0;0;0
C1484;RALN;CD;049000;Z01;0;1;0;0
C1484;RALN;CC;0C1000;Z01;2;2;0;0
C1484;RALN;CC;043000;Z01;1;0;0;0
C4258;RALN;CB;037493;Z01;1;0;0;0
C4258;RALN;CB;036495;Z01;1;0;0;0
C4258;RALN;CD;0D1000;Z01;0;1;0;0
C4258;RALN;CC;0C1000;Z01;2;0;0;0
C4258;RALN;CB;036494;Z01;1;0;0;0
C4231;RALN;CD;0D5000;Z01;0;2;0;0
C4231;RALN;CD;0D4000;Z01;0;1;0;0
C4231;RALN;CD;050000;Z01;0;2;0;0
C5108;RALN;CC;045000;Z01;0;1;0;0
C5108;RALN;CC;046000;Z01;1;0;0;0
P9066;RALN;CB;038491;Z01;28;10;0;0
P9066;RALN;CC;097000;Z01;4;2;0;0
P9066;RALN;CB;0B8000;Z01;9;2;0;0
P9066;RALN;CB;055000;Z01;2;0;0;0
P9066;RALN;CD;0D7000;Z01;0;1;0;0
P9066;RALN;CC;043000;Z01;0;12;0;0
P9066;RALN;CD;0D4000;Z01;7;1;0;0
P9066;RALN;CC;046000;Z01;0;2;0;0
P9066;RALN;CD;050000;Z01;10;2;10;2
P9066;RALN;CA;0A5000;Z01;2;0;0;0
P9066;RALN;CB;037493;Z01;22;0;0;0
P9066;RALN;CC;045000;Z01;7;8;0;0
P9066;RALN;CB;054000;Z01;4;4;0;0
P9066;RALN;CD;099000;Z01;4;8;0;0
P9066;RALN;CB;034000;Z01;2;0;0;0
P9066;RALN;CB;0B7000;Z01;4;0;0;0
P9066;RALN;CB;036495;Z01;30;20;0;0
P9087;RALN;CB;036494;Z01;0;14;0;0
P9087;RALN;CC;097000;Z01;2;0;0;0
P9087;RALN;CD;049000;Z01;3;6;0;0
P9087;RALN;CB;032000;Z01;0;1;0;0
P9087;RALN;CC;0C1000;Z01;0;3;0;0
P9087;RALN;CB;034000;Z01;0;10;0;0
P9087;RALN;CD;0D5000;Z01;26;9;0;0
P9087;RALN;CD;0D4000;Z01;28;103;0;0
P9087;RALN;CC;042000;Z01;0;17;0;0
P9087;RALN;CC;046000;Z01;2;0;0;0
P9087;RALN;CC;045000;Z01;29;14;0;0
P9087;RALN;CD;050000;Z01;11;17;1,8333333333333;2,8333333333333
P9087;RALN;CA;025000;Z01;10;0;0;0
P9087;RALN;CB;036495;Z01;3;0;0;0
P9087;RALN;CD;0D7000;Z01;0;11;0;0
P9087;RALN;CD;099000;Z01;0;3;0;0
C4811;RALN;CB;034000;Z01;1;0;0;0
C4811;RALN;CC;045000;Z01;0;1;0;0
C4811;RALN;CC;046000;Z01;0;2;0;0
C4811;RALN;CB;054000;Z01;2;0;0;0
C4811;RALN;CC;0C1000;Z01;4;2;0,57142857142857;0,28571428571429
C4811;RALN;CB;055000;Z01;0;23;0;0
C4811;RALN;CB;036495;Z01;1;0;0;0
C4811;RALN;CB;038490;Z01;4;0;0;0
Q10602;UNIV;CD;048000;Z01;25;6;5;1,2
Q10602;UNIV;D2;0D0079;Z01;1;0;0;0
Q10602;UNIV;CC;0C7000;Z01;7;35;0,33333333333333;1,6666666666667
Q10602;UNIV;CD;0D7000;Z01;7;4;0;0
Q10602;UNIV;CE;0E7000;Z01;4;0;0;0
Q10602;UNIV;CB;036000;Z01;0;3;0;0
Q10602;UNIV;CC;0C8000;Z01;0;20;0;0
Q10602;UNIV;CC;097000;Z01;9;37;0;0
Q10602;UNIV;CE;059000;Z01;2;6;0;0
Q10602;UNIV;CD;050000;Z01;3;6;0;0
Q10602;UNIV;AL;000676;Z01;3;27;0;0
Q10602;UNIV;CB;0B7000;Z01;5;7;0;0
Q10602;UNIV;CC;045000;Z01;10;12;1,4285714285714;1,7142857142857
Q10602;UNIV;CB;038000;Z01;12;18;0;0
Q10602;UNIV;CC;040000;Z01;49;145;1,2894736842105;3,8157894736842
Q10602;UNIV;CB;034000;Z01;7;0;7;0
Q10602;UNIV;CB;037000;Z01;17;3;0;0
Q10602;UNIV;CE;063000;Z01;2;0;0;0
Q10602;UNIV;CC;042000;Z01;10;18;0;0
Q10602;UNIV;CD;051000;Z01;8;7;2;1,75
Q10602;UNIV;CD;049000;Z01;2;25;0;0
Q10602;UNIV;CD;0D6000;Z01;6;13;0;0
Q10602;UNIV;CE;060000;Z01;0;6;0;0
Q10602;UNIV;CC;046000;Z01;21;32;1,05;1,6
Q10602;UNIV;CC;043000;Z01;5;7;0;0
Q10602;UNIV;CD;052000;Z01;7;10;0;0
C6960;RALN;CB;037492;Z01;2;0;0;0
C6960;RALN;CD;050000;Z01;2;0;0;0
C6960;RALN;SP;0D0I96;Z01;2;0;0;0
C6960;RALN;FP;0D0103;Z01;0;2;0;2
C6651;RALN;CD;0D5000;Z01;0;2;0;2
C6651;RALN;CB;037492;Z01;0;1;0;0
C6651;RALN;CD;049000;Z01;0;1;0;0
C6651;RALN;CB;055000;Z01;0;6;0;0
C6651;RALN;CC;0C1000;Z01;2;6;0;0
C6651;RALN;CC;042000;Z01;0;3;0;0
C6651;RALN;CC;045000;Z01;0;2;0;0
C6651;RALN;CD;0D1000;Z01;0;2;0;0
C6164;PRTN;CB;054000;Z01;4;0;0;0
C6164;PRTN;CB;0BE000;Z01;3;0;0;0
C6164;PRTN;CC;0CE000;Z01;1;5;0,33333333333333;1,6666666666667
C6164;PRTN;CC;056000;Z01;1;2;0;0
C4815;PRBZ;CB;000723;Z01;0;1;0;0
C4815;PRBZ;FP;0D0485;Z01;0;6;0;0
C4815;PRBZ;CC;000721;Z01;0;18;0;0
C4815;PRBZ;CA;000727;Z01;0;1;0;0
C739;RALN;CD;0D1000;Z01;5;17;0;0
C739;RALN;CD;050000;Z01;11;13;0;0
C739;RALN;CB;055000;Z01;5;0;0;0
C739;RALN;CB;032000;Z01;1;0;0;0
C739;RALN;CA;0A5000;Z01;0;1;0;0
C739;RALN;FP;0D0103;Z01;0;2;0;2
C739;RALN;CC;046000;Z01;10;2;0;0
C739;RALN;CD;049000;Z01;0;6;0;0
C739;RALN;CB;0B7A00;Z01;0;6;0;0
C739;RALN;CA;028000;Z01;0;1;0;0
C739;RALN;CB;036495;Z01;0;6;0;0
C739;RALN;CC;097000;Z01;0;1;0;0
C739;RALN;CC;042000;Z01;3;1;0;0
C739;RALN;CB;037493;Z01;1;0;0;0
C739;RALN;CB;036494;Z01;8;1;0;0
C739;RALN;CD;0D4000;Z01;10;5;0;0
C739;RALN;CB;037492;Z01;1;7;0;0
C739;RALN;CC;045000;Z01;2;5;0;0
C739;RALN;CB;038490;Z01;0;4;0;0
C739;RALN;CC;043000;Z01;3;18;0;0
C739;RALN;CC;0C1000;Z01;25;40;0;0
C739;RALN;CD;099000;Z01;0;3;0;0
C739;RALN;CD;0D5000;Z01;0;2;0;0
C3954;RALN;FP;0D0102;Z01;1;0;0;0
C3954;RALN;CD;099000;Z01;0;2;0;0
C3954;RALN;CD;049000;Z01;1;0;0;0
C3954;RALN;CD;0D1000;Z01;3;0;0;0
C3954;RALN;CC;097000;Z01;0;1;0;0,2
C3954;RALN;CC;043000;Z01;1;0;0;0
C3543;RALN;CB;034000;Z01;0;1;0;0
C3543;RALN;CC;043000;Z01;1;2;0;0
C3543;RALN;CC;0C1000;Z01;2;0;0;0
C3543;RALN;CC;097000;Z01;4;2;0;0
C3543;RALN;CD;099000;Z01;1;1;0;0
C3543;RALN;CD;0D5000;Z01;4;0;0;0
C3543;RALN;CB;0B8000;Z01;1;0;0;0
C3543;RALN;CB;055000;Z01;1;0;0;0
C3543;RALN;CC;042000;Z01;1;0;0;0
C3543;RALN;CC;045000;Z01;2;0;0;0
C3543;RALN;CD;049000;Z01;0;6;0;0
C8304;RALN;CD;0D1000;Z01;4;2;0;0
C8304;RALN;CD;0D5000;Z01;2;2;0;0
C8304;RALN;CB;038491;Z01;2;0;0;0
C8304;RALN;CC;0C1000;Z01;2;2;0;0
C8304;RALN;CC;042000;Z01;1;6;0;0
C8304;RALN;CC;046000;Z01;2;4;0;0
C8304;RALN;CC;043000;Z01;0;2;0;0
C8304;RALN;CB;0B7A00;Z01;0;2;0;0
C8304;RALN;CB;034000;Z01;2;0;0;0
C8304;RALN;CC;045000;Z01;2;2;0;0
C8304;RALN;CB;032000;Z01;4;0;0;0
C8304;RALN;CD;0D4000;Z01;6;4;0;0
C5715;RALN;CD;0D4000;Z01;2;0;0;0
C5715;RALN;CC;042000;Z01;0;1;0;0,047619047619048
C5715;RALN;CD;0D7000;Z01;8;0;0;0
C5715;RALN;CD;099000;Z01;0;10;0;0
C5715;RALN;CD;049000;Z01;1;12;0,052631578947368;0,63157894736842
C5715;RALN;CB;032000;Z01;0;12;0;0
C1540;RALN;CB;055000;Z01;0;1;0;0
C1540;RALN;CD;049000;Z01;0;2;0;0
C1540;RALN;CD;0D1000;Z01;0;1;0;0
C1540;RALN;CD;050000;Z01;0;1;0;0
C1540;RALN;CB;036494;Z01;0;2;0;0
C5574;RALN;CC;046000;Z01;3;4;0;0
C5574;RALN;CD;0D1000;Z01;2;0;0;0
C5574;RALN;CB;0B7A00;Z01;1;0;0;0
C5574;RALN;CB;054000;Z01;0;1;0;0
C5574;RALN;CB;034000;Z01;1;0;0;0
C5574;RALN;CD;099000;Z01;1;0;0;0
C5574;RALN;CA;0A1000;Z01;14;3;0;0
C5574;RALN;CC;0C1000;Z01;1;5;0,2;1
C8067;RALN;CD;049000;Z01;5;6;0;0
C8067;RALN;CC;097000;Z01;1;0;0;0
C8067;RALN;CD;050000;Z01;1;0;0;0
C8067;RALN;CD;099000;Z01;1;0;0;0
C8067;RALN;CC;0C1000;Z01;5;7;0;0
C8067;RALN;CC;043000;Z01;0;1;0;0
C2923;RALN;CD;0D1000;Z01;0;30;0;0
C2923;RALN;CC;0C1000;Z01;10;27;0;0
C2923;RALN;FP;0D0103;Z01;2;0;0;0
C2923;RALN;CB;036494;Z01;2;0;0;0
C2923;RALN;CC;042000;Z01;3;3;0;0
C2923;RALN;CD;099000;Z01;4;0;0;0
C2923;RALN;CC;046000;Z01;0;3;0;0
C2923;RALN;CC;045000;Z01;0;21;0;0
C2923;RALN;CD;049000;Z01;0;10;0;0
C2923;RALN;CC;043000;Z01;5;11;0;0
C2923;RALN;CB;037493;Z01;0;2;0;0
C2923;RALN;CD;0D4000;Z01;4;3;0;0
C2923;RALN;CD;050000;Z01;3;32;1;10,666666666667
U14022;SSNA;MO;SD0A48;Z01;2;0;2;0
U14022;SSNA;FM;SD0E39;Z01;1;0;0;0
U14022;SSNA;MO;SD0047;Z01;1;0;0;0
U14022;SSNA;PS;SD0AI1;Z01;0;16;0;0
