"Istituzione","Contratto","Categoria Partenza","Qualifica Partenza","Categoria Arrivo","Qualifica Arrivo","Tipo Passaggio","Numero Passaggi"
"U11894","SSNA","MD","SD0035","MD","SD0036","O","6"
"U12349","SSNA","MD","SD0035","MD","SD0036","O","6"
"U12350","SSNA","MD","SD0035","MD","SD0036","O","10"
"U12351","SSNA","MD","SD0035","MD","SD0036","O","3"
"U10324","SSNA","MD","SD0035","MD","SD0036","O","2"
"U12387","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9426","SSNA","MD","SD0035","MD","SD0036","O","2"
"U9428","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9429","SSNA","MD","SD0035","MD","SD0036","O","12"
"U9431","SSNA","MD","SD0035","MD","SD0036","O","16"
"U9540","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9549","SSNA","MD","SD0035","MD","SD0036","O","7"
"U9565","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9556","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9578","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9542","SSNA","MD","SD0035","MD","SD0036","O","2"
"U9545","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9580","SSNA","MD","SD0035","MD","SD0036","O","1"
"U9576","SSNA","MD","SD0035","MD","SD0036","O","1"
"AA37","SSNA","MD","SD0035","MD","SD0036","O","1"
"ER11079","SSNA","MD","SD0035","MD","SD0036","O","3"
"PU10539","SSNA","MD","SD0035","MD","SD0036","O","3"
"PU10574","SSNA","MD","SD0035","MD","SD0036","O","2"
"J8636","SSNA","MD","SD0035","MD","SD0036","O","1"
"J10323","SSNA","MD","SD0035","MD","SD0036","O","1"
"J10944","SSNA","MD","SD0035","MD","SD0036","O","3"
"J8638","SSNA","MD","SD0035","MD","SD0036","O","1"
"J8633","SSNA","MD","SD0035","MD","SD0036","O","1"
"U10516","SSNA","MD","SD0036","MD","SD0E33","O","1"
"U10735","SSNA","MD","SD0036","MD","SD0E33","O","1"
"U9563","SSNA","MD","SD0036","MD","SD0E33","O","1"
"U10899","SSNA","MD","SD0036","MD","SD0E33","O","1"
"U10850","SSNA","MD","SD0036","MD","SD0E33","O","1"
"U10507","SSNA","MD","SD0036","MD","SD0N33","O","1"
"U12372","SSNA","MD","SD0036","MD","SD0N33","O","1"
"U10748","SSNA","MD","SD0036","MD","SD0E34","O","1"
"U9633","SSNA","MD","SD0036","MD","SD0E34","O","2"
"U12370","SSNA","MD","SD0036","MD","SD0E34","O","1"
"U9549","SSNA","MD","SD0036","MD","SD0E34","O","1"
"U9471","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9478","SSNA","MD","SD0036","MD","SD0N34","O","2"
"U9577","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9449","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9434","SSNA","MD","SD0036","MD","SD0N34","O","2"
"U9591","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9597","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9561","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9541","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9432","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U10621","SSNA","MD","SD0036","MD","SD0N34","O","4"
"U10735","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9562","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U9444","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U12358","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U12361","SSNA","MD","SD0036","MD","SD0N34","O","2"
"U9580","SSNA","MD","SD0036","MD","SD0N34","O","1"
"J8638","SSNA","MD","SD0036","MD","SD0N34","O","1"
"U11799","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10812","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12262","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9493","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9471","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9639","SSNA","MD","SD0036","MD","SD0035","O","8"
"U9515","SSNA","MD","SD0036","MD","SD0035","O","4"
"U9557","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10753","SSNA","MD","SD0036","MD","SD0035","O","2"
"U9460","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9564","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9525","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9463","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9559","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10748","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9534","SSNA","MD","SD0036","MD","SD0035","O","4"
"U9449","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9437","SSNA","MD","SD0036","MD","SD0035","O","5"
"U9434","SSNA","MD","SD0036","MD","SD0035","O","4"
"U9591","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10740","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10859","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9544","SSNA","MD","SD0036","MD","SD0035","O","3"
"U9597","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10733","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10510","SSNA","MD","SD0036","MD","SD0035","O","15"
"U10291","SSNA","MD","SD0036","MD","SD0035","O","2"
"U9508","SSNA","MD","SD0036","MD","SD0035","O","7"
"U10422","SSNA","MD","SD0036","MD","SD0035","O","7"
"U9583","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9415","SSNA","MD","SD0036","MD","SD0035","O","3"
"U9574","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10734","SSNA","MD","SD0036","MD","SD0035","O","2"
"U9432","SSNA","MD","SD0036","MD","SD0035","O","5"
"U9414","SSNA","MD","SD0036","MD","SD0035","O","2"
"U9430","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10508","SSNA","MD","SD0036","MD","SD0035","O","7"
"U9581","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10621","SSNA","MD","SD0036","MD","SD0035","O","3"
"U9477","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10735","SSNA","MD","SD0036","MD","SD0035","O","5"
"U10750","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10751","SSNA","MD","SD0036","MD","SD0035","O","3"
"U9633","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10524","SSNA","MD","SD0036","MD","SD0035","O","4"
"U10620","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9413","SSNA","MD","SD0036","MD","SD0035","O","5"
"U9514","SSNA","MD","SD0036","MD","SD0035","O","3"
"U9444","SSNA","MD","SD0036","MD","SD0035","O","2"
"U9543","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10521","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9548","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9560","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9563","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10831","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10327","SSNA","MD","SD0036","MD","SD0035","O","3"
"U12366","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12355","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12356","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12369","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12371","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12364","SSNA","MD","SD0036","MD","SD0035","O","2"
"U12365","SSNA","MD","SD0036","MD","SD0035","O","4"
"U12385","SSNA","MD","SD0036","MD","SD0035","O","2"
"U12259","SSNA","MD","SD0036","MD","SD0035","O","2"
"U12263","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10326","SSNA","MD","SD0036","MD","SD0035","O","6"
"U12379","SSNA","MD","SD0036","MD","SD0035","O","1"
"U11805","SSNA","MD","SD0036","MD","SD0035","O","4"
"U11804","SSNA","MD","SD0036","MD","SD0035","O","6"
"U10739","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9629","SSNA","MD","SD0036","MD","SD0035","O","4"
"U12261","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12256","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10330","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10738","SSNA","MD","SD0036","MD","SD0035","O","1"
"U10743","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10742","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10741","SSNA","MD","SD0036","MD","SD0035","O","2"
"U10769","SSNA","MD","SD0036","MD","SD0035","O","7"
"U10850","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10852","SSNA","MD","SD0036","MD","SD0035","O","3"
"U10857","SSNA","MD","SD0036","MD","SD0035","O","4"
"U11894","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12349","SSNA","MD","SD0036","MD","SD0035","O","7"
"U12350","SSNA","MD","SD0036","MD","SD0035","O","13"
"U12351","SSNA","MD","SD0036","MD","SD0035","O","9"
"U10601","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12387","SSNA","MD","SD0036","MD","SD0035","O","1"
"U12388","SSNA","MD","SD0036","MD","SD0035","O","2"
"U9426","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9428","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9429","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9431","SSNA","MD","SD0036","MD","SD0035","O","8"
"U9540","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9565","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9556","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9542","SSNA","MD","SD0036","MD","SD0035","O","1"
"PU10744","SSNA","MD","SD0036","MD","SD0035","O","2"
"J9694","SSNA","MD","SD0036","MD","SD0035","O","2"
"J10944","SSNA","MD","SD0036","MD","SD0035","O","4"
"J8626","SSNA","MD","SD0036","MD","SD0035","O","1"
"J8638","SSNA","MD","SD0036","MD","SD0035","O","3"
"J8632","SSNA","MD","SD0036","MD","SD0035","O","2"
"J8629","SSNA","MD","SD0036","MD","SD0035","O","1"
"J8630","SSNA","MD","SD0036","MD","SD0035","O","1"
"J8635","SSNA","MD","SD0036","MD","SD0035","O","1"
"U9486","SSNA","MD","SD0597","MD","SD0E33","O","1"
"U9412","SSNA","MD","SD0597","MD","SD0E33","O","1"
"U9473","SSNA","MD","SD0597","MD","SD0E33","O","1"
"U11805","SSNA","MD","SD0597","MD","SD0E33","O","1"
"U11894","SSNA","MD","SD0597","MD","SD0E33","O","1"
"U9450","SSNA","MD","SD0597","MD","SD0N33","O","1"
"U9596","SSNA","MD","SD0597","MD","SD0E34","O","1"
"U9543","SSNA","MD","SD0597","MD","SD0E34","O","1"
"U12386","SSNA","MD","SD0597","MD","SD0E34","O","1"
"U10812","SSNA","MD","SD0597","MD","SD0035","O","1"
"U9489","SSNA","MD","SD0597","MD","SD0035","O","1"
"U9412","SSNA","MD","SD0597","MD","SD0035","O","1"
"U12354","SSNA","MD","SD0597","MD","SD0035","O","1"
"U12364","SSNA","MD","SD0597","MD","SD0035","O","3"
"U12261","SSNA","MD","SD0597","MD","SD0035","O","1"
"U12360","SSNA","MD","SD0597","MD","SD0036","O","1"
"U9579","SSNA","MV","SD0E74","MV","SD0E73","O","1"
"U9581","SSNA","MV","SD0E74","MV","SD0E73","O","1"
"U12376","SSNA","MV","SD0E74","MV","SD0E73","O","1"
"U9556","SSNA","MV","SD0E74","MV","SD0E73","O","2"
"U9575","SSNA","MV","SD0E74","MV","SD0E73","O","1"
"U10621","SSNA","MV","SD0E74","MV","SD0A73","O","1"
"U9574","SSNA","MV","SD0E73","MV","SD0E74","O","1"
"U9414","SSNA","MV","SD0E73","MV","SD0E74","O","1"
"U9474","SSNA","MV","SD0E73","MV","SD0E74","O","1"
"U12383","SSNA","MV","SD0E73","MV","SD0E74","O","1"
"U9565","SSNA","MV","SD0E73","MV","SD0E74","O","1"
"U9545","SSNA","MV","SD0E73","MV","SD0E74","O","1"
"K8643","SSNA","MV","SD0E73","MV","SD0E74","O","2"
"U10515","SSNA","MV","SD0E73","MV","SD0A73","O","9"
"U9636","SSNA","MV","SD0E73","MV","SD0A73","O","3"
"U10509","SSNA","MV","SD0E73","MV","SD0A73","O","22"
"U9432","SSNA","MV","SD0E73","MV","SD0A73","O","1"
"U10750","SSNA","MV","SD0E73","MV","SD0A73","O","2"
"U10518","SSNA","MV","SD0E73","MV","SD0A73","O","7"
"U9560","SSNA","MV","SD0E73","MV","SD0A73","O","3"
"U9563","SSNA","MV","SD0E73","MV","SD0A73","O","1"
"U11805","SSNA","MV","SD0E73","MV","SD0A73","O","10"
"U12388","SSNA","MV","SD0E73","MV","SD0A73","O","1"
"U9549","SSNA","MV","SD0E73","MV","SD0A73","O","1"
"U9575","SSNA","MV","SD0E73","MV","SD0A73","O","7"
"U9580","SSNA","MV","SD0E73","MV","SD0A73","O","1"
"U10620","SSNA","MV","SD0A73","MV","SD0E74","O","1"
"U9433","SSNA","MV","SD0A73","MV","SD0E74","O","1"
"U9545","SSNA","MV","SD0A73","MV","SD0E74","O","1"
"U10516","SSNA","MV","SD0A73","MV","SD0E73","O","2"
"U9562","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"U9476","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"U9634","SSNA","MV","SD0A73","MV","SD0E73","O","3"
"U9602","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"U9560","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"U9433","SSNA","MV","SD0A73","MV","SD0E73","O","2"
"U10326","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"U12375","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"U11805","SSNA","MV","SD0A73","MV","SD0E73","O","3"
"U9429","SSNA","MV","SD0A73","MV","SD0E73","O","1"
"K8644","SSNA","MV","SD0A73","MV","SD0E73","O","27"
"U9476","SSNA","MV","SD0A73","MV","SD0072","O","1"
"U9514","SSNA","MV","SD0A73","MV","SD0072","O","1"
"U12262","SSNA","MV","SD0072","MV","SD0A73","O","1"
"U10510","SSNA","MV","SD0072","MV","SD0A73","O","1"
"U10839","SSNA","MV","SD0072","MV","SD0A73","O","1"
"U11805","SSNA","MV","SD0072","MV","SD0A73","O","1"
"U9540","SSNA","MV","SD0072","MV","SD0A73","O","1"
"U9549","SSNA","MV","SD0072","MV","SD0A73","O","1"
"U10507","SSNA","MO","SD0E48","MO","SD0N48","O","1"
"U11805","SSNA","MO","SD0E48","MO","SD0A48","O","1"
"U10515","SSNA","MO","SD0047","MO","SD0N48","O","1"
"U10839","SSNA","MO","SD0047","MO","SD0N48","O","1"
"J10323","SSNA","MO","SD0047","MO","SD0A48","O","1"
"RS9830","SCTN","DO","016135","DO","016132","O","4"
"RS9830","SCTN","DO","014154","DO","016132","O","1"
"RS9211","SCBZ","BD","000DFP","BD","000AGR","O","1"
"RS9211","SCBZ","BD","000IEM","BD","000EAH","O","3"
"RS9211","SCBZ","BD","000AGR","BD","000DFP","O","1"
"RS9211","SCBZ","BD","016132","BD","014143","O","1"
"RS9211","SCBZ","BD","016132","BD","016135","O","3"
"RS9211","SCBZ","BD","016135","BD","016132","O","4"
"RS9211","SCBZ","BA","0F2ATA","BA","0F4ATA","O","1"
"RS9211","SCBZ","BA","0F4ATA","BA","0F6ATA","O","4"
"RS9211","SCBZ","BA","0F5ATA","BA","0F6ATA","O","1"
"RS9211","SCBZ","BA","0F7ATA","BA","0F4ATA","O","2"
"RS9211","SCBZ","BA","0F7ATA","BA","0F6ATA","O","1"
"M10398","SCLA","DO","016132","DO","016135","O","149"
"M10398","SCLA","DO","016132","DO","014154","O","6"
"M10398","SCLA","DO","016132","DO","014155","O","1"
"M10398","SCLA","DO","016132","DO","014143","O","1"
"M10398","SCLA","DO","016135","DO","016132","O","1441"
"M10398","SCLA","DO","016135","DO","014154","O","9"
"M10398","SCLA","DO","016135","DO","014155","O","1"
"RS9208","SCLA","DO","014154","DO","016132","O","1"
"M10398","SCLA","DO","014154","DO","016132","O","448"
"M10398","SCLA","DO","014154","DO","016135","O","300"
"M10398","SCLA","DO","014154","DO","014155","O","263"
"M10398","SCLA","DO","014154","DO","014143","O","1"
"M10398","SCLA","DO","014155","DO","016132","O","70"
"M10398","SCLA","DO","014155","DO","016135","O","74"
"M10398","SCLA","DO","014155","DO","014154","O","2176"
"M10398","SCLA","DO","014155","DO","014143","O","2"
"M10398","SCLA","DO","014143","DO","016132","O","764"
"M10398","SCLA","DO","014143","DO","016135","O","144"
"M10398","SCLA","DO","014143","DO","014154","O","4"
"M10398","SCLA","DO","014143","DO","014155","O","1"
"M10398","SCLA","DO","014646","DO","016132","O","21"
"M10398","SCLA","DO","014646","DO","016135","O","1"
"M10398","SCLA","DO","014646","DO","014154","O","45"
"M10398","SCLA","DO","014646","DO","014155","O","4"
"M10398","SCLA","DO","014646","DO","014143","O","2"
"RS9208","SCLA","IS","016630","IS","016638","O","1"
"M10398","SCLA","IS","016630","IS","016638","O","37"
"RS9208","SCLA","IS","016638","IS","016630","O","1"
"M10398","SCLA","IS","016638","IS","016630","O","309"
"M10398","SCLA","IS","014634","IS","016630","O","14"
"M10398","SCLA","IS","014634","IS","016638","O","5"
"M10398","SCLA","IS","014634","IS","014714","O","36"
"M10398","SCLA","IS","014634","IS","014656","O","843"
"M10398","SCLA","IS","014714","IS","016630","O","2"
"M10398","SCLA","IS","014714","IS","014634","O","80"
"M10398","SCLA","IS","014656","IS","016630","O","12"
"M10398","SCLA","SA","012117","SA","013159","O","5"
"M10398","SCLA","SA","012117","SA","012119","O","167"
"M10398","SCLA","SA","012117","SA","012125","O","2"
"M10398","SCLA","SA","012119","SA","012117","O","106"
"M10398","SCLA","SA","012125","SA","012117","O","21"
"M10398","SCLA","SA","012125","SA","012119","O","8"
"M10398","SCLA","SA","098701","SA","012119","O","18"
"M10398","SCLA","SA","098701","SA","011121","O","11"
"M10398","SCLA","SA","011121","SA","012117","O","558"
"M10398","SCLA","SA","011121","SA","012119","O","25"
"M10398","SCLA","SA","011121","SA","098701","O","4"
"M10398","SCLA","SR","016693","SR","016139","O","78"
"M10398","SCLA","SR","014138","SR","016139","O","10"
"M8659","CM09","TS","0D0546","TS","0D0356","O","1"
"M8668","CM09","TS","0D0546","TS","0D0356","O","3"
"M8668","CM09","TS","0D0290","TS","0D0546","O","2"
"M8659","CM09","TS","0D0290","TS","0D0356","O","2"
"M8668","CM09","TS","0D0288","TS","0D0546","O","1"
"M8668","CM09","TS","0D0288","TS","0D0290","O","1"
"M8659","CM09","TS","0D0551","TS","0D0285","O","1"
"M8659","CM10","TS","0D0546","TS","0D0356","O","1"
"M8659","CM10","TS","0D0290","TS","0D0546","O","3"
"M8659","CM10","TS","0D0551","TS","0D0285","O","4"
"M10756","CPOR","TS","0D0563","TS","0D0331","O","13"
"M10756","CPOR","TS","0D0344","TS","0D0563","O","31"
"M10756","CPOR","TS","0D0567","TS","0D0342","O","49"
"M10756","CPOR","TS","0D0342","TS","0D0344","O","33"
"M10756","CPOR","TS","0D0570","TS","0D0342","O","10"
"M10756","CPOR","TS","0D0571","TS","0D0567","O","13"
"M10756","CPOR","TS","0D0571","TS","0D0342","O","8"
"M10756","CPOR","TS","0D0571","TS","0D0570","O","11"
"M8659","CCSS","TS","0D0525","TS","0D0229","O","50"
"M8659","CCSS","TS","0D0526","TS","0D0228","O","2"
"M8659","CCSS","TS","0D0228","TS","0D0525","O","44"
"M8659","CCSS","TS","0D0228","TS","0D0229","O","7"
"M8659","CCSS","TS","0D0527","TS","0D0525","O","8"
"M8659","CCSS","TS","0D0528","TS","0D0228","O","3"
"M8659","CCSS","TS","0D0528","TS","0D0302","O","73"
"M8659","CCSS","TS","0D0302","TS","0D0525","O","15"
"M8659","CCSS","TS","0D0302","TS","0D0229","O","3"
"M8659","CCSS","TS","0D0302","TS","0D0228","O","65"
"M8659","CCSS","TS","0D0302","TS","0D0527","O","9"
"M8659","CCSS","TS","0D0232","TS","0D0302","O","117"
"M8659","CCSS","TS","0D0232","TS","0D0529","O","1"
"M8659","CCSS","TS","0D0530","TS","0D0528","O","1"
"M8659","CCSS","TS","0D0530","TS","0D0302","O","10"
"M8659","CCSS","TS","0D0530","TS","0D0232","O","139"
"M8668","GGFF","TS","0D0525","TS","0D0229","O","40"
"M8668","GGFF","TS","0D0526","TS","0D0228","O","8"
"M8668","GGFF","TS","0D0228","TS","0D0525","O","124"
"M8668","GGFF","TS","0D0528","TS","0D0526","O","8"
"M8668","GGFF","TS","0D0528","TS","0D0302","O","59"
"M8668","GGFF","TS","0D0302","TS","0D0228","O","88"
"M8668","GGFF","TS","0D0232","TS","0D0529","O","1"
"M8655","PPSS","TS","0D0515","TS","0D0203","O","95"
"M8655","PPSS","TS","0D0202","TS","0D0515","O","122"
"M8655","PPSS","TS","0D0516","TS","0D0202","O","19"
"M8659","AAMM","TS","0D0525","TS","0D0229","O","229"
"M8659","AAMM","TS","0D0526","TS","0D0228","O","3"
"M8659","AAMM","TS","0D0228","TS","0D0525","O","268"
"M8659","AAMM","TS","0D0302","TS","0D0228","O","158"
"M8659","AAMM","TS","0D0530","TS","0D0528","O","1"
"M8659","AAMM","TS","0D0530","TS","0D0232","O","72"
"M8659","EEII","TS","0D0525","TS","0D0229","O","533"
"M8659","EEII","TS","0D0228","TS","0D0525","O","528"
"M8659","EEII","TS","0D0527","TS","0D0223","O","2"
"M8659","EEII","TS","0D0528","TS","0D0526","O","1"
"M8659","EEII","TS","0D0528","TS","0D0302","O","18"
"AA8582","EEII","TS","0D0302","TS","0D0228","O","1"
"M8659","EEII","TS","0D0302","TS","0D0228","O","511"
"M8659","EEII","TS","0D0232","TS","0D0302","O","202"
"M8659","EEII","TS","0D0530","TS","0D0302","O","207"
"M8659","EEII","TS","0D0530","TS","0D0232","O","299"
"M8659","EEII","TS","0D0531","TS","0D0529","O","1"
"M8659","EEII","TS","0D0227","TS","0D0531","O","1"
"M8659","EEII","TS","0D0532","TS","0D0530","O","3"
"M8659","MMAA","TS","0D0563","TS","0D0331","O","117"
"M8659","MMAA","TS","0D0564","TS","0D0344","O","1"
"M8659","MMAA","TS","0D0344","TS","0D0563","O","69"
"M8659","MMAA","TS","0D0566","TS","0D0563","O","4"
"M8659","MMAA","TS","0D0566","TS","0D0331","O","3"
"M8659","MMAA","TS","0D0566","TS","0D0565","O","1"
"M8659","MMAA","TS","0D0567","TS","0D0344","O","4"
"M8659","MMAA","TS","0D0567","TS","0D0342","O","8"
"M8659","MMAA","TS","0D0565","TS","0D0331","O","4"
"M8659","MMAA","TS","0D0342","TS","0D0563","O","4"
"M8659","MMAA","TS","0D0342","TS","0D0344","O","74"
"M8659","MMAA","TS","0D0342","TS","0D0566","O","15"
"M8659","MMAA","TS","0D0568","TS","0D0565","O","5"
"M8659","MMAA","TS","0D0569","TS","0D0566","O","1"
"M8659","MMAA","TS","0D0569","TS","0D0565","O","1"
"M8659","MMAA","TS","0D0569","TS","0D0568","O","7"
"M8659","MMAA","TS","0D0570","TS","0D0342","O","82"
"M8659","MMAA","TS","0D0570","TS","0D0569","O","20"
"M8659","MMAA","TS","0D0571","TS","0D0567","O","4"
"M8659","MMAA","TS","0D0571","TS","0D0570","O","146"
"M8659","MMAA","TS","0D0533","TS","0D0569","O","1"
"M8659","MMAA","TS","0D0533","TS","0D0570","O","24"
"M8659","MMAA","TS","0D0533","TS","0D0523","O","2"
"M8659","MMAA","TS","0D0544","TS","0D0570","O","3"
"M8659","MMAA","TS","0D0544","TS","0D0571","O","9"
"M8659","MMAA","TS","0D0544","TS","0D0533","O","16"
"IR8545","ERIC","RI","0D0089","RI","0D0397","O","2"
"IR8545","ERIC","RI","0D0397","RI","0D0089","O","45"
"IR8540","ERIC","RI","0D0397","RI","0D0089","O","1"
"IR8598","ERIC","RI","0D0397","RI","0D0089","O","1"
"IR8545","ERIC","RI","0D0397","RI","0D0093","O","1"
"IR8545","ERIC","RI","0D0093","RI","0D0397","O","89"
"IR8540","ERIC","RI","0D0093","RI","0D0397","O","1"
"IR8598","ERIC","RI","0D0093","RI","0D0397","O","2"
"IR10216","ERIC","TC","0D0398","TC","0D0090","O","2"
"AA8542","ERIC","TC","0D0094","TC","0D0398","O","1"
"IR8545","ERIC","TC","0D0094","TC","0D0398","O","4"
"IR24","ERIC","TC","0D0094","TC","0D0398","O","7"
"M8655","VVFF","VD","D43D03","VD","D43D04","O","5"
"U9602","SSNA","DS","SD0E39","DS","SD0E38","O","1"
"J8626","SSNA","DS","SD0E39","DS","SD0E38","O","1"
"U12242","SSNA","DS","SD0E39","DS","SD0A38","O","1"
"U11799","SSNA","DS","SD0E38","DS","SD0E39","O","1"
"U11799","SSNA","DS","SD0E38","DS","SD0A38","O","2"
"U10903","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U9471","SSNA","DS","SD0E38","DS","SD0A38","O","5"
"U9515","SSNA","DS","SD0E38","DS","SD0A38","O","2"
"U9577","SSNA","DS","SD0E38","DS","SD0A38","O","2"
"U9449","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U10515","SSNA","DS","SD0E38","DS","SD0A38","O","3"
"U10291","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U9574","SSNA","DS","SD0E38","DS","SD0A38","O","2"
"U10509","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U9560","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U9563","SSNA","DS","SD0E38","DS","SD0A38","O","3"
"U10831","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U12259","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U11805","SSNA","DS","SD0E38","DS","SD0A38","O","1"
"U9571","SSNA","DS","SD0A38","DS","SD0E39","O","1"
"U10507","SSNA","DS","SD0A38","DS","SD0E39","O","1"
"J8628","SSNA","DS","SD0A38","DS","SD0E39","O","1"
"U10812","SSNA","DS","SD0A38","DS","SD0E38","O","2"
"U9475","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9534","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9561","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9573","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9574","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U10516","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U10621","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9562","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9514","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U12242","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U12388","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U9576","SSNA","DS","SD0A38","DS","SD0E38","O","1"
"U11894","SSNA","DS","SD0600","DS","SD0E39","O","1"
"U12351","SSNA","DS","SD0600","DS","SD0E39","O","1"
"U10291","SSNA","DS","SD0E12","DS","SD0E13","O","1"
"U11799","SSNA","DS","SD0E12","DS","SD0A12","O","3"
"U10903","SSNA","DS","SD0E12","DS","SD0A12","O","4"
"U9471","SSNA","DS","SD0E12","DS","SD0A12","O","5"
"U9577","SSNA","DS","SD0E12","DS","SD0A12","O","4"
"U9434","SSNA","DS","SD0E12","DS","SD0A12","O","1"
"U9574","SSNA","DS","SD0E12","DS","SD0A12","O","1"
"U10509","SSNA","DS","SD0E12","DS","SD0A12","O","1"
"U10621","SSNA","DS","SD0E12","DS","SD0A12","O","1"
"U10750","SSNA","DS","SD0E12","DS","SD0A12","O","3"
"U9562","SSNA","DS","SD0E12","DS","SD0A12","O","1"
"U9560","SSNA","DS","SD0E12","DS","SD0A12","O","3"
