ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
U12357;SSNA;MD;39330,92;1548,81;5951,14;2227,77;24550,62;2673,4
U12357;SSNA;LT;18053,72;1859,74;1683,73;575,1;170,07;3154,3
U12357;SSNA;DP;40077,47;36,67;4941,88;0;33163,75;0
U12357;SSNA;DS;39582,72;273,84;4820,15;339,1;19899,85;595,82
U12357;SSNA;SF;22042,01;2736,2;2106,51;310,62;186,39;2823,7
U12357;SSNA;SI;22005,05;2685,02;2102,46;723,28;632,32;4770,07
U12357;SSNA;LA;19117,06;2220,9;1848,41;681,91;162,94;2558,8
U12357;SSNA;DA;39786;47,67;5420,33;0;42327,33;0
U12357;SSNA;ST;22035,62;2641,6;2097,18;2148,01;675,49;3693,46
U12357;SSNA;SV;22094;4892,33;2265,33;19,33;632,67;2941,33
U12360;SSNA;MD;39979,38;1701,06;5766,01;1325,48;20617,79;2367,14
U12360;SSNA;LT;18251,65;1484,83;1694,41;642,95;154,03;2735,19
U12360;SSNA;DP;39979,12;0;5130;0;53510,25;0
U12360;SSNA;DS;39978,72;134,76;4554,67;374,3;12258,99;1049,52
U12360;SSNA;SF;22087,35;2373,79;2088,06;13,75;207,79;2122,34
U12360;SSNA;SI;22123,47;2389,98;2091,76;604,24;626,61;3896,96
U12360;SSNA;LA;19710,29;2034,44;1848,57;327,81;177,39;2020,68
U12360;SSNA;DA;39979,14;275,57;5247,29;0;34940,86;95,29
U12360;SSNA;ST;22093,88;2354,33;2052,99;1032,02;687,2;3350,25
U12360;SSNA;SV;22093,91;3520,34;2241,57;925,28;456,77;3296,3
U12465;SSNA;MD;39675,59;1665,73;5803,41;534,88;25473,54;2109,76
U12465;SSNA;LT;18799,21;1724,92;1731,45;191,96;155,36;4196,53
U12465;SSNA;DP;39979,33;2294,67;5568,56;0;42000,33;746,56
U12465;SSNA;DS;39784,11;420,68;5077,82;91,54;21951,87;639,64
U12465;SSNA;SF;22433,09;2882,29;2136,8;48,45;204,18;4273,53
U12465;SSNA;SI;22087,8;2444,01;2073,47;262,87;613,63;5640,63
U12465;SSNA;LA;19956,93;2302,04;1896,47;197,21;169,16;3511,17
U12465;SSNA;DA;39979,29;2294,43;5803,5;0;48029,36;0
U12465;SSNA;ST;22511,14;2765,18;2133,9;285,35;631,18;5402,61
U12465;SSNA;SV;22295,02;3480,33;2211,88;646,2;326,11;5951,68
U12465;SSNA;DT;39979;3341,67;5193,67;0;33972,33;0
U12465;SSNA;MV;39979,33;3792;5943,18;0;26743,65;2786,8
U12381;SSNA;MD;39788,99;2325,9;6551,25;54,99;32302,85;1084,65
U12381;SSNA;LT;20339,07;1783,7;1901,38;272,63;165,04;3634,76
U12381;SSNA;DP;39977,77;224,17;4812,05;0;35781;614,41
U12381;SSNA;DS;39979,82;27,78;5057,94;0;28338,52;0
U12381;SSNA;SF;22092,54;4204,44;2209,33;30,74;196,92;3108,91
U12381;SSNA;SI;22390,6;3780,86;2210,79;29,16;628,2;3583,84
U12381;SSNA;LA;20737,62;2086,9;1960,06;64,65;170,47;3441,09
U12381;SSNA;DA;39979,36;68,57;5691,07;0;45497,64;0
U12381;SSNA;ST;22246,3;2195,04;2106,15;12,48;218,33;3929,08
U12381;SSNA;SV;22454,01;3602,61;2206,5;83,49;231,19;5639,59
U12381;SSNA;MV;39974,14;3525,52;6224,41;491,54;28206,96;2173,26
U12356;SSNA;MD;39987,77;1895,59;6135,66;813,73;27355,17;5616,79
U12356;SSNA;LT;17930,6;2033,13;1680,09;266,3;167,95;3101,54
U12356;SSNA;DP;39979,47;0;3263,55;0;18347,32;0
U12356;SSNA;DS;39983,29;185,62;4707,24;103,07;10234,87;830,18
U12356;SSNA;SF;22057,78;3689,2;2173,05;125,68;209,92;2396,31
U12356;SSNA;SI;22023,24;3450,66;2152,48;344,58;642,42;4531,09
U12356;SSNA;LA;19856,54;2645,12;1935,88;351,69;174,86;2656,89
U12356;SSNA;DA;39979,25;0;5916,75;0;51980;11,25
U12356;SSNA;ST;22182,86;3485,1;2188,31;1341,37;757,27;3987,18
U12356;SSNA;SV;22093,83;5139,25;2286,22;0;634,58;2379,6
U12356;SSNA;MO;39979;0;5793,67;0;25594,67;0
U12359;SSNA;MD;40014,44;1539,59;5457,32;742,19;19788,81;2368,03
U12359;SSNA;LT;18448,96;1063,27;1642,81;439,62;164,99;3024,43
U12359;SSNA;DP;39955,6;0;4870,2;0;29086;0
U12359;SSNA;DS;39953,9;132,91;4749,28;68,26;14540,82;280,4
U12359;SSNA;SF;22114,46;2509,38;2066,62;129,03;197,71;2282,06
U12359;SSNA;SI;22138,77;2472,27;2067,45;506,81;621,21;4370,96
U12359;SSNA;LA;20002,53;1604,98;1835,77;278,21;161,26;1965,99
U12359;SSNA;DA;39958,93;83,6;4830,4;0;29516,13;0
U12359;SSNA;ST;22131,78;2513,55;2095,91;525,66;712,52;3419,61
U12359;SSNA;SV;22118,92;3495,9;2150,15;540,14;626,23;2215,42
U12359;SSNA;MV;39987;3770;8181;0;63843;0
U12353;SSNA;MD;39888,72;1443,53;5521,54;1211,56;24315,72;2517,08
U12353;SSNA;LT;18323,62;1480,72;1728,51;248,68;163,14;3271,84
U12353;SSNA;DP;39979,11;73,78;5129,33;0;43628;8
U12353;SSNA;DS;39993,56;173,63;4735,81;145,37;18438;439,53
U12353;SSNA;SF;22189,91;2606,04;2079,36;17,74;206,47;2821,2
U12353;SSNA;SI;22188,72;1967,42;2040,13;253,92;621,49;4679,54
U12353;SSNA;LA;19676,33;1640,81;1795,36;190,86;161,43;2303,81
U12353;SSNA;DA;39980,33;63,33;5733,49;0;39597,96;11,63
U12353;SSNA;ST;22183,72;2248,24;2054,39;694,38;727,99;3891,02
U12352;SSNA;MD;39979,48;1582,04;5501,4;34,25;18576,92;2798,56
U12352;SSNA;LT;18209,63;2261,53;1727,14;519,16;167,95;3156,66
U12352;SSNA;DP;39979;0;6419;0;57414;53
U12352;SSNA;DS;39979;247,5;5029,75;0;16936,25;0
U12352;SSNA;SF;21755,02;3609,26;2245,69;56,11;279,36;3197,85
U12352;SSNA;SI;22123,24;3802,13;2206,21;772,99;641,54;5389,66
U12352;SSNA;LA;19996,05;2917,1;1996,14;848,44;191,15;3291,31
U12352;SSNA;DA;39979,32;137,14;4580,73;0;34801,09;11,06
U12352;SSNA;ST;22165,86;3769,09;2184,48;508,16;1125,64;4084,05
U12352;SSNA;DT;39979;0;3947;0;28790;5
U12387;SSNA;MD;40170,11;2374,21;6151,94;0;27190,47;1939,52
U12387;SSNA;LT;18756,99;3059,95;1828,96;2377,55;183,97;4207,7
U12387;SSNA;DP;40085,23;0;6012,51;0;41670,46;3759,98
U12387;SSNA;DS;40121;389,65;5173,9;0;15865,92;232,71
U12387;SSNA;SF;22197,84;4693,66;2251,42;157,16;200,33;3844,96
U12387;SSNA;SI;22080,57;4322,71;2206,12;2112,21;640,04;5232,94
U12387;SSNA;LA;20224,45;3495,42;1977,03;808,51;175,7;3646,41
U12387;SSNA;DA;40008,26;170,66;6430,22;0;50778,74;229,1
U12387;SSNA;ST;22147,53;4621,21;2251,79;3305,32;754,88;4800,04
U12387;SSNA;SV;22351,83;4976,46;2327,92;228,85;203,87;7223,99
U12387;SSNA;DT;39884,72;87,52;4400,47;0;25673,22;0
U12387;SSNA;MV;39979,18;3753,06;6682,53;0;31043,16;2357,66
U12387;SSNA;MO;39979;3383;6214;0;25783;0
U10733;SSNA;MD;39964,04;2975,83;5644,32;651,37;19174,2;2995,42
U10733;SSNA;LT;19284,15;1555,96;1699,69;716,22;276,22;1496,86
U10733;SSNA;DP;39979,5;0;4992;0;26973,5;841,75
U10733;SSNA;DS;39869,2;188,47;4829,67;732,48;13116,1;442,25
U10733;SSNA;SF;22271,82;2801,26;1927,84;924,2;187,77;1045,39
U10733;SSNA;SI;22099,13;3544,49;1957,93;536,5;637,33;2586,84
U10733;SSNA;LA;20226,59;1677,36;1745,19;48,5;336,53;782,14
U10733;SSNA;DA;39371,03;329,86;5235,44;0;32684,98;0
U10733;SSNA;ST;22196,95;3516,48;2017,1;2117,81;802,73;2161,74
U10733;SSNA;SV;22550,18;2089,32;1919,62;80,28;190,98;3679,11
U10733;SSNA;DT;39997,34;237,12;4570,35;0;20728,22;0
U10733;SSNA;MV;39977,7;2532,1;5757,03;113,57;18635,21;1557,49
U12386;SSNA;MD;39984,1;1622,89;5622,58;282,14;22164,83;2253,37
U12386;SSNA;LT;18732,2;1981,23;1763,21;656,7;171,45;3603,66
U12386;SSNA;DP;39979;0;6319,75;0;60152,75;0
U12386;SSNA;DS;39984,82;303,89;5024,59;80,37;17593,19;510,28
U12386;SSNA;SF;22111,94;3573,4;2153,34;262,74;191,22;3198,36
U12386;SSNA;SI;22097,28;3279,69;2145,64;594,5;634,56;5325,84
U12386;SSNA;LA;19975,38;2531,66;1931,73;422,99;194,74;2927,5
U12386;SSNA;DA;39925,32;290,06;6063,88;0;64732,21;13,06
U12386;SSNA;ST;22161,66;3860,11;2188,77;676,97;568,68;4778,79
U12386;SSNA;SV;22094,13;4555,71;2230,68;263,67;599,7;3627,06
U12386;SSNA;DT;39979;0;5864,5;0;63433,5;0
U12379;SSNA;MD;39979,17;2529,05;11617,38;0;26729,44;2720,24
U12379;SSNA;LT;20534,81;3030,66;3052,89;186,61;201,9;5230,06
U12379;SSNA;DP;39979,72;52,62;7520,79;0;25299,47;1928,85
U12379;SSNA;DS;39979,5;171,52;8174,52;0;15185,45;1422,87
U12379;SSNA;SF;22253,71;4448,95;3441,99;112,93;227,13;4624,34
U12379;SSNA;SI;22271,13;4984,26;3523,93;119,12;688,79;4513,56
U12379;SSNA;LA;20283,81;3056,35;3038,27;175,91;194,22;3885,45
U12379;SSNA;DA;39978,94;141,8;8363,23;0;32161,61;1544,46
U12379;SSNA;ST;22526,86;4344,78;3512,84;20,68;203,41;6064,65
U12379;SSNA;SV;22326,48;4184,37;3485,03;75,12;338,6;6131,7
U12379;SSNA;DT;39979,08;0;8696,92;0;35897,54;1905,54
U12379;SSNA;MV;39987,29;2801,73;11407,79;0;30384,84;3966,14
U12362;SSNA;MD;39974,79;1827,76;5851,81;938,86;21458,5;3233,51
U12362;SSNA;LT;18268,53;1146,86;1630,37;403,66;158,12;2951,33
U12362;SSNA;DP;39979;77,33;5200,67;0;26743;2372
U12362;SSNA;DS;39978,81;120,13;4983,46;147,85;12869,95;505,8
U12362;SSNA;SF;21971,48;1585,15;1984,09;0;225,09;2241,52
U12362;SSNA;SI;22161,82;1477,54;2006,25;359,72;619,63;4372,02
U12362;SSNA;LA;19709,38;1405,41;1812,12;440,05;206,42;2221,79
U12362;SSNA;DA;39979,36;0;5659,52;0;31585,92;19,06
U12362;SSNA;ST;22174,09;1484,69;2022,38;872,02;712,08;3012,69
U12362;SSNA;SV;22960,25;2424,75;2282;828,5;187,5;6646,25
U12358;SSNA;MD;39977,36;1607,67;5944,55;1288,74;24230,32;3480,52
U12358;SSNA;LT;18675,72;1210,25;1320,61;404,93;164,36;3409,65
U12358;SSNA;DP;39979,2;0;8456;0;33084;728,8
U12358;SSNA;DS;39971,34;117,57;4806,25;0;17389,46;1271,99
U12358;SSNA;SF;22213,49;2634,91;1655;122,53;185,44;3090,9
U12358;SSNA;SI;22128,96;2364,06;1644,72;725,46;621,73;5317,37
U12358;SSNA;LA;20379,92;1467,38;1493,71;342,14;190,16;3165,14
U12358;SSNA;DA;39979,29;27,57;5447,57;0;33867,29;0
U12358;SSNA;ST;22093,04;2531,3;1673,2;455,11;689,17;4505,12
U12358;SSNA;SV;22203,1;3278,64;1721,4;250,31;613,34;3635,27
U12358;SSNA;DT;39979;0;4200;0;15735;0
U12354;SSNA;MD;39979,5;1699,83;6057,18;1653,63;22638,67;2509,78
U12354;SSNA;LT;18537,48;1056,04;1656,99;592,48;151,46;2940,26
U12354;SSNA;DP;39979,25;0;4317,75;0;17555,75;20
U12354;SSNA;DS;39979,44;264,2;4676,51;178,8;17142,12;361,14
U12354;SSNA;SF;22149,6;2192,27;2066,33;0;188,45;2457,04
U12354;SSNA;SI;22158,2;1879,79;2045;344,95;619,52;4597,99
U12354;SSNA;LA;19889,14;1608,36;1861,87;46,7;160,69;2611,97
U12354;SSNA;DA;39979,33;32,89;5544,67;0;47955,33;224,22
U12354;SSNA;ST;22229,42;1743,4;2053,19;2367,32;512,81;3532,56
U12354;SSNA;SV;22606,19;2957,61;2251,66;0;580,23;3004,34
U12373;SSNA;MD;39973,47;1872,46;6108,7;610,44;22141,39;2152,6
U12373;SSNA;LT;18723,51;2360,75;1450,93;175,08;161,92;4812,76
U12373;SSNA;DP;39993,57;0;5597,46;0;31686,46;846,02
U12373;SSNA;DS;39993,16;228,25;5003,14;29,77;12917,05;1223,78
U12373;SSNA;SF;21964,9;4621,24;1529,73;17,22;197,69;2431,27
U12373;SSNA;SI;22072,58;4587,72;1534,76;113,74;627,2;3872,32
U12373;SSNA;LA;19484,58;3243,42;1507,55;221,33;161,79;4091,89
U12373;SSNA;DA;39981,04;1580,01;7099,59;0;54563,94;545,28
U12373;SSNA;ST;22030,53;4432,43;1511,44;26,72;798,04;3517,48
U12373;SSNA;SV;22026,15;5006,71;1542,89;14,23;596,79;2309,62
U12373;SSNA;DT;39979;0;6653;0;48327;999
U12377;SSNA;MD;39979,81;2883,28;6384,03;23,13;31230,8;1552,01
U12377;SSNA;LT;19710,53;1287,79;1846,63;78,11;157,05;3668,78
U12377;SSNA;DP;39979,2;15,6;4367;0;24554,4;2561,6
U12377;SSNA;DS;39980,06;387,2;4896,02;0;22050,65;189,97
U12377;SSNA;SF;22094;4012;2212,67;16,33;190,33;2753,67
U12377;SSNA;SI;22479,74;3196,49;2236,45;67,6;637,29;4165,52
U12377;SSNA;LA;20319,07;2028,01;1909,46;153,29;166,03;2595,24
U12377;SSNA;DA;39982,64;60,1;5218,41;0;39029,05;0
U12377;SSNA;ST;22094;809;1941,5;47,5;171,5;2744
U12377;SSNA;SV;22310,71;1597,11;2060,3;206,87;178,18;6311,1
U12377;SSNA;DT;39979;0;4549;0;26440;0
U12377;SSNA;MV;39979,03;3853,29;6208,69;464,3;30947,56;2388,9
U12372;SSNA;MD;39976,58;1601,46;5952,34;480,19;21586,66;2421,12
U12372;SSNA;LT;18414,81;1160,19;1647,48;557,76;198,72;3566,77
U12372;SSNA;DP;39979,42;285,16;5170,47;0;31221,82;1284,22
U12372;SSNA;DS;39979,29;131,28;4936,71;393,44;18014,25;827,14
U12372;SSNA;SF;22195,57;2680,22;2102,78;300,88;194,82;2893,48
U12372;SSNA;SI;22160,87;2344,06;2079,62;732,94;633,25;4897,78
U12372;SSNA;LA;20277,42;1787,07;1883,72;630,52;174,99;2893,9
U12372;SSNA;DA;39979,43;96,43;5364,86;0;38950,14;917,29
U12372;SSNA;ST;22158,26;2550,56;2081,52;1002,72;781,17;3545,93
U12372;SSNA;SV;22094;4453,5;2347,75;332,75;521;3978,75
U12372;SSNA;DT;39979;0;5744;0;45777;525
U12367;SSNA;MD;39986,14;1664,06;7122,05;1473,8;21384,79;2277,58
U12367;SSNA;LT;18532,92;1500,36;1835,51;574,14;170,8;3374,26
U12367;SSNA;DP;39979,25;0;7085,75;0;48621,5;0
U12367;SSNA;DS;40020,44;208,03;5755,6;1448,25;18968,75;936,12
U12367;SSNA;SF;22145,06;3110,67;2271,85;14,16;195,75;2690,45
U12367;SSNA;SI;22138,11;3202,73;2286,33;889,65;629,22;4685,71
U12367;SSNA;LA;19697,21;2446,93;2053,74;42,29;172,43;2430,04
U12367;SSNA;DA;40592,57;177,94;5165,49;0;58469,49;0
U12367;SSNA;ST;22214,83;3245,71;2310,11;715,93;679,31;3594,93
U12367;SSNA;SV;22157,46;5753,74;2504,71;170,44;636,71;3158,12
U12384;SSNA;MD;39979,27;1625,29;5549,53;1171,49;22266,7;2391,04
U12384;SSNA;LT;18227,97;1346,98;1647,27;297,55;157,63;2894,4
U12384;SSNA;DP;39979,25;0;5368,25;0;41738;0
U12384;SSNA;DS;39979,88;355,02;4858,5;130,71;16041,77;538,13
U12384;SSNA;SF;22113,72;3144,57;2127,65;115,58;221,26;2208,34
U12384;SSNA;SI;22444,8;2420,33;2098,64;743,27;624,96;4332,79
U12384;SSNA;LA;20320,82;2175,3;1906,64;223,84;173,41;2621,4
U12384;SSNA;DA;39978,63;170,05;5271,59;0;35480,05;0,65
U12384;SSNA;ST;22288,82;2886,34;2115,27;1202,63;753,56;3038,38
U12384;SSNA;SV;22436,19;3862,5;2255,63;37,53;561,78;3041,85
U12376;SSNA;MD;39996,84;1830,69;5658,12;158,54;24771,57;701,12
U12376;SSNA;LT;20016,48;1435,33;1852,4;650,69;173,33;3671,85
U12376;SSNA;DP;39979,31;50,16;5204,62;0;35228,53;338,91
U12376;SSNA;DS;40099,05;167,06;4990,82;0;17743,72;481,69
U12376;SSNA;SF;22484,67;2993,98;2163,93;103,14;190,99;3508,13
U12376;SSNA;SI;22183,09;2802,67;2346,36;6,32;619,93;3959,35
U12376;SSNA;LA;19944,78;1968,16;1924,96;302,31;168,96;3440,33
U12376;SSNA;DA;39946,36;224,24;5832,71;0;40980,92;0
U12376;SSNA;ST;22126,46;1727,41;1961,31;0;178,57;3329,5
U12376;SSNA;SV;22185,33;2444,98;2091,58;518,31;279,73;4882,44
U12376;SSNA;DT;39979;89;4939;0;41725;0
U12376;SSNA;MV;39994,64;2259,23;5825,78;1032,13;30199,94;1883,14
U12383;SSNA;MD;39928,45;2441,04;6173,73;28,37;31021,69;1901,54
U12383;SSNA;LT;20227,84;1399,86;1939,97;133,33;180,73;3511,16
U12383;SSNA;DP;39979;15;4897,67;0;24175;241
U12383;SSNA;DS;39989,23;240,09;6431,37;0;27630,95;481,17
U12383;SSNA;SF;22094,94;4911,49;2267,37;500,04;200,97;1898,19
U12383;SSNA;SI;22424,07;4549,87;2344,12;173,29;631,9;2614,73
U12383;SSNA;LA;21065,75;2205,33;2021,14;68,67;173,41;2874,08
U12383;SSNA;DA;39979,25;0;5820,5;0;46772,75;0
U12383;SSNA;ST;22428,62;3162,39;2285,64;11,55;190,6;2996,82
U12383;SSNA;SV;22801,53;3151,02;2253,1;214,64;245,69;6182,45
U12383;SSNA;MV;40008,91;2571,01;5950,14;618,36;25503,49;3127,42
U12364;SSNA;MD;39916,74;1619,53;5983,55;1201,48;24004,42;2127,49
U12364;SSNA;LT;18497,86;1668,98;1695,27;400,33;173,6;3714,98
U12364;SSNA;DP;40096,48;107,54;5276,98;0;36852,06;0
U12364;SSNA;DS;39703,83;162,66;4834,07;117,12;22344,98;516,47
U12364;SSNA;SF;22165,29;2965,32;2134,14;190,37;186,99;2923,93
U12364;SSNA;SI;22166,89;2764,9;2108,6;418,64;650,19;5216,82
U12364;SSNA;LA;19563,9;1684,98;1810,96;535,69;158,72;2541,88
U12364;SSNA;DA;39671,26;151,57;5497,94;0;38444,03;653,54
U12364;SSNA;ST;22154,93;3009,47;2141,99;827,48;659,68;4119,1
U12364;SSNA;SV;22138,39;4282,68;2217,43;211,85;561,55;2901,39
U12364;SSNA;DT;39979;0;3938;0;16387,5;0
U12380;SSNA;MD;39979,05;2866,28;6491,75;20,99;38281,51;1144,95
U12380;SSNA;LT;20258,13;2068,91;1891,74;287,75;189,23;2681,59
U12380;SSNA;DP;39979,09;6;4200;0;29637;413,18
U12380;SSNA;DS;39979,25;198,66;5559,3;15,89;27996,46;241,52
U12380;SSNA;SF;22639,8;3045,36;2197,04;230,79;192,43;2686,91
U12380;SSNA;SI;22922,33;4205,51;2347,37;218,44;634,26;3348,77
U12380;SSNA;LA;20714,92;2393,82;1975,27;191,59;171,53;2698,49
U12380;SSNA;DA;39979,17;1293,51;5255,53;0;50057,45;0
U12380;SSNA;ST;22551,72;4456,42;2336,34;136,72;199,32;2421,18
U12380;SSNA;SV;22751,92;3522,88;2252,86;374,91;306,48;4885,24
U12380;SSNA;DT;39979,04;0;4128,52;0;26658,78;0
U12380;SSNA;MV;39979,5;2354,53;5956,79;347,47;32143,01;1768,42
U12361;SSNA;MD;39939,29;1599,23;5775,65;1604,54;22386,64;2283,96
U12361;SSNA;LT;18725,01;1399,82;1694,09;373,64;172,73;3631,9
U12361;SSNA;DP;39979,21;100,6;5523,42;0;41548,91;0
U12361;SSNA;DS;39972,71;167,62;4945,94;622,4;20158,07;667,85
U12361;SSNA;SF;22270,88;2802,93;2120,56;121,23;190,23;2859,4
U12361;SSNA;SI;22185,59;2769,55;2097,27;412,07;623,59;4679,39
U12361;SSNA;LA;20072,87;1835,39;1862,64;404,2;172,53;2872,51
U12361;SSNA;DA;39979,3;313,7;5800,83;0;29766,26;0
U12361;SSNA;ST;22139,81;2992,2;2105,74;560,75;726,93;3625,45
U12361;SSNA;SV;22739,61;4547,04;2279,47;443,32;635,9;2526,73
U12361;SSNA;DT;39979;1043;4981;0;31011,5;0
U10621;SSNA;MD;39854,23;2036,32;5501,31;869,97;15372,34;4200,23
U10621;SSNA;LT;18585,63;1477,24;1666,88;47,61;172,91;1943,27
U10621;SSNA;DP;39979,25;0;4552;0;15544,5;983,25
U10621;SSNA;DS;39979,27;280,07;4856,08;469,52;6913,17;1316,63
U10621;SSNA;SF;22076,45;2842,41;2072,45;0;199,25;617,66
U10621;SSNA;SI;22006,01;3156,28;2104,32;101,87;630,91;2737,85
U10621;SSNA;LA;19620,41;2400,97;1863,21;44,45;205,8;770,47
U10621;SSNA;DA;39979,25;0;4875,17;0;21118,87;1454,72
U10621;SSNA;ST;22032,89;2844,33;2083,09;576,96;747,65;1968,4
U10621;SSNA;SV;22106,9;3692,53;2212,5;257,63;349,64;3325,7
U10621;SSNA;DT;39979,28;520,6;4063,66;0;8549,74;309,83
U10621;SSNA;MV;39886,55;3168,81;5863,63;725,76;14871,68;2488,51
U12369;SSNA;MD;40009,18;1374,3;5685,51;391,6;20303,23;2183,2
U12369;SSNA;LT;18483,52;2084,47;1738,21;363,56;161,17;3186,38
U12369;SSNA;DP;39979,25;139,75;4724;0;26795,25;0
U12369;SSNA;DS;39982,1;88,82;4844,37;217,97;14819,32;329,21
U12369;SSNA;SF;22074,1;4061,02;2193,58;58,25;204,77;2967,89
U12369;SSNA;SI;22149,87;3351,03;2158,07;709,71;629,41;4467,01
U12369;SSNA;LA;20012,94;2760,99;1927,02;480,11;169,38;2332,72
U12369;SSNA;DA;39980,23;0;4889,09;0;28273,31;0
U12369;SSNA;ST;22153,3;3346,91;2151,43;328,94;601,04;3246,75
U12369;SSNA;SV;22211,14;4923,96;2328,1;39,8;576,05;2733,44
U12382;SSNA;MD;39981,44;1512,25;5567,46;2333,06;21469,96;2535,79
U12382;SSNA;LT;18841,8;998,61;1682,53;568,22;170,75;3898,34
U12382;SSNA;DP;39979;0;5464;0;47163,5;168
U12382;SSNA;DS;40107,68;168,23;4801,39;1711,23;19575,6;1040,04
U12382;SSNA;SF;22243,5;1316,55;1993,65;35,58;176,08;2273,3
U12382;SSNA;SI;22143,06;1872,09;2014;403,85;634,05;4333
U12382;SSNA;LA;20024,76;1215,19;1840,87;206,81;178,09;2538,95
U12382;SSNA;DA;39979,5;0;6547,5;0;66189,5;0
U12382;SSNA;ST;22194,74;2146,02;2056,87;961,83;671,64;3956,31
U12382;SSNA;SV;22131,63;2487,67;2076,55;859,05;616,24;3278,89
U12382;SSNA;DT;39979;0;4924;0;43406;0
U12363;SSNA;MD;39984,31;1774,37;5877,99;1229,3;23785,87;2431,83
U12363;SSNA;LT;18768,46;2122,11;1759,56;432,38;162,96;2814,51
U12363;SSNA;DP;39979;0;4903,5;0;29919,5;18
U12363;SSNA;DS;39978,83;273,42;5016,13;356,01;14635,39;298,24
U12363;SSNA;SF;22098,88;3676,36;2171,13;44,75;220,76;2612,28
U12363;SSNA;SI;22115,54;3765,66;2187,21;547,03;638,6;4265,75
U12363;SSNA;LA;19505,04;2730,75;1883,82;117,64;196,47;2299,86
U12363;SSNA;DA;39979,29;754,43;5062,29;0;30997;2,57
U12363;SSNA;ST;22162,48;3956,72;2192,55;2377,42;656,21;3478,95
U12363;SSNA;SV;22290,97;5091,01;2333,49;42,57;576,16;4121,66
U12363;SSNA;DT;39979,38;674,31;5852,77;0;25396,15;0
U12368;SSNA;MD;39977,3;1482,77;5688,67;1209,04;21144,03;2555,44
U12368;SSNA;LT;18608,23;1516,12;1692,89;272,35;164,62;3046,11
U12368;SSNA;DP;39979;167,5;4696,5;0;24886,5;0
U12368;SSNA;DS;39979,96;308,19;4798,36;215;15783,47;732,18
U12368;SSNA;SF;22065;2431,89;2130,41;130,6;231,95;2311,6
U12368;SSNA;SI;22164,53;2209,61;2065,51;486,69;625,4;4689,23
U12368;SSNA;LA;19653,56;2063,85;1831,07;34,96;161,28;2072,26
U12368;SSNA;DA;39977,11;56,45;4905,29;0;29955,16;7,21
U12368;SSNA;ST;22280,9;2655,13;2114,84;351,51;654,48;3260,83
U12368;SSNA;SV;22464,41;2850,9;2187,36;344,15;619,94;2979,91
U12350;SSNA;MD;40027,13;1290,32;5539,29;813,58;17112,73;2909,5
U12350;SSNA;LT;18708,86;1282,16;1690,01;177,1;169,05;2714,65
U12350;SSNA;DP;39979,72;148,22;4968,53;0;24422,63;1742,17
U12350;SSNA;DS;39987,4;253,97;4880,11;38,24;14508,79;601,14
U12350;SSNA;SF;22424,75;2470,05;2122,93;25,31;211,42;2198,53
U12350;SSNA;SI;22147,34;3113,09;2137,69;224,44;623,26;3538,18
U12350;SSNA;LA;20460,99;2202,93;1952,48;110,75;200,47;1953,01
U12350;SSNA;DA;41344,38;61,4;4864,42;0;24713,1;3,12
U12350;SSNA;ST;22523,49;2710,92;2175,22;634,06;831,19;4201,93
U12350;SSNA;SV;22813,01;3299,01;2286,36;158,76;225,54;5219,43
U12350;SSNA;DT;39979,25;133,75;4605,88;0;19681;2,25
U12350;SSNA;MV;39999,46;3391,44;6174,83;142,5;20009,58;2661,93
U12385;SSNA;MD;39992,29;1429,72;4635,52;235,12;19262,95;2128,89
U12385;SSNA;LT;18616,02;1507,39;1725,73;495,18;168,79;3291,4
U12385;SSNA;DP;39979;1818,2;4439,8;0;23583,8;4483,6
U12385;SSNA;DS;39981,31;285,27;4449,1;66,28;10434,65;832,98
U12385;SSNA;SF;22393,5;2499,14;2035,98;90,28;196,59;3495,94
U12385;SSNA;SI;22330,99;2616,64;2028,1;525,69;702,73;5108,47
U12385;SSNA;LA;19923,38;2231,03;1864,22;613,7;168,53;2877,17
U12385;SSNA;DA;39936,36;48,27;4550,24;0;26800,39;1896,72
U12385;SSNA;ST;22471,22;3111,32;2078,61;402,67;605,85;4365,1
U12385;SSNA;SV;22299,5;5151,86;2446,51;0;613,76;5546,85
U12385;SSNA;DT;39979,5;0;4420,5;0;12726,5;0
U12365;SSNA;MD;39935,29;1433,1;5952,16;334,8;21656,29;2179,08
U12365;SSNA;LT;18576,83;1805,84;1724,64;73,86;164,02;3387,74
U12365;SSNA;DP;39979,02;358,24;6008,49;0;36833,27;64,68
U12365;SSNA;DS;39979,33;240,12;4936,77;20,36;14643,94;160,7
U12365;SSNA;SF;22090,44;3549,75;2148,89;20,54;209,55;2963,92
U12365;SSNA;SI;22123,87;3419,11;2163,59;89,56;675,07;4653,12
U12365;SSNA;LA;19874,55;2371;1898,21;5,29;166,02;3184,95
U12365;SSNA;DA;39979,33;45,16;5263,24;0;29651,82;1,65
U12365;SSNA;ST;22177,74;3537,26;2168,32;422,81;624,18;4339,62
U12365;SSNA;SV;22202,92;4524,72;2322,27;0;494,36;4009,7
U12365;SSNA;DT;39979;176,5;5433;0;41450,5;0
IP11873;SSNA;LT;18323,35;743,75;1564,84;0;162,58;2336,37
