ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C7498;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3931;RALN;CD;051489;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7839;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3999;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6115;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10183;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7400;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
IP10785;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C784;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM9102;RALN;CD;051489;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12534;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10210;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12248;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12540;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4541;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
R9201;RALN;CD;051489;0;0;0;0;0;1;0;0;13;14;0;0;0;0;1;1
UC9848;RALN;CD;051489;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
C2577;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8232;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7058;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1759;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1869;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
P9122;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4599;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5349;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5130;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3858;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1972;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2876;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8138;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM9114;RALN;CD;051489;0;0;0;0;0;0;0;0;1;1;9;11;0;0;0;0
C7510;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3573;RALN;CD;051489;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5875;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12329;RALN;CD;051489;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
N10737;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5337;RALN;CD;051489;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C7413;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C947;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4898;RALN;CD;051489;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C1545;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2303;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1970;RALN;CD;051489;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C1724;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P9030;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C995;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1875;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12442;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
C1882;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12402;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5915;RALN;CD;051489;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8254;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8306;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C487;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12340;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3499;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6046;RALN;CD;051489;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5525;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6433;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1010;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
N10732;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4256;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1672;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C686;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1447;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C365;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4827;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6080;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
UC11819;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC10798;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5005;RALN;CD;051489;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM9123;RALN;CD;051489;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
UC10835;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1811;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C963;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9868;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ES180;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
R9207;RALN;CD;051489;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5953;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6897;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2479;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1506;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6603;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C866;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
N8901;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3094;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1940;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4784;RALN;CD;051489;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
UC11070;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7912;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5131;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C5417;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C5371;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5289;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9092;RALN;CD;051489;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
ER12738;RALN;CD;051489;0;0;0;0;3;12;0;0;0;0;0;0;0;0;0;0
C12275;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5509;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7973;RALN;CD;051489;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7470;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12601;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CS9922;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3722;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9039;RALN;CD;051489;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
P9104;RALN;CD;051489;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C4837;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1221;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6957;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
PA11790;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1091;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7550;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9056;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2220;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3615;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2546;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1310;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12495;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C620;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4957;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC12834;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4651;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5030;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5179;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2931;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3050;RALN;CD;051489;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1824;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12254;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6988;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1505;RALN;CD;051489;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2369;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1955;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4221;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
C1969;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5893;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
V9785;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6921;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5523;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6303;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4491;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3104;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7479;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7528;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
C4425;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C954;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9061;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UC12484;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CM9036;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3442;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP10495;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4802;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C862;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1027;RALN;CD;051489;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
P9072;RALN;CD;051489;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C769;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5126;RALN;CD;051489;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C7363;RALN;CD;051489;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C585;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5379;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2324;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12008;RALN;CD;051489;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0
UC10916;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C3376;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C3248;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6030;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7223;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3041;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9033;RALN;CD;051489;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
C5857;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5435;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C7929;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3954;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C7661;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1746;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3319;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4699;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2983;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6589;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5729;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9813;RALN;CD;051489;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C5643;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C848;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9813;RALN;CD;051489;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7054;RALN;CD;051489;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
P9049;RALN;CD;051489;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
P9089;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2941;RALN;CD;051489;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4320;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9893;RALN;CD;051489;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
C2003;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4845;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8020;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10643;RALN;CD;051489;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C2946;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1138;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5267;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
RA12338;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9099;RALN;CD;051489;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3281;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2724;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ER9950;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8084;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3336;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7759;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5570;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5777;RALN;CD;051489;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C5755;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C206;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C538;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C749;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1664;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9047;RALN;CD;051489;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7945;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1220;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6876;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3490;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4590;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3494;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2231;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2401;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C8298;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5386;RALN;CD;051489;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1754;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3454;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4842;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7848;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2742;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2600;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6586;RALN;CD;051489;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7085;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12470;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7834;RALN;CD;051489;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
UC10299;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
C7592;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
N8909;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10007;RALN;CD;051489;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
C6365;RALN;CD;051489;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
N8729;RALN;CD;051489;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C2193;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8302;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7301;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1771;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5350;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CS9941;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6176;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5203;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C469;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7397;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2016;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12511;RALN;CD;051489;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
C3967;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C564;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3115;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10669;RALN;CD;051489;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C2660;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2912;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3952;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
ER10553;RALN;CD;051489;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3204;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C262;RALN;CD;051489;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C7316;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6049;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7096;RALN;CD;051489;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1856;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4190;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C827;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6385;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4308;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
C1613;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2029;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1847;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C515;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2520;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C893;RALN;CD;051489;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C8154;RALN;CD;051489;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8256;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7522;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3360;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C489;RALN;CD;051489;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS12860;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4773;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3353;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2197;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1063;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9874;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C559;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3813;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6144;RALN;CD;051489;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5858;RALN;CD;051489;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3159;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4031;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3988;RALN;CD;051489;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
R9196;RALN;CD;051489;3;9;0;0;3;1;0;0;0;0;0;0;0;0;0;0
C7877;RALN;CD;051489;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12533;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C831;RALN;CD;051489;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9125;RALN;CD;051489;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
