ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
C5925;PRBZ;CD;000718;Z01;4;0;0;0
C5925;PRBZ;CD;000715;Z01;0;3;0;0
C5925;PRBZ;CD;000719;Z01;3;0;0;0
C5925;PRBZ;FP;0D0485;Z01;0;2;0;2
C5925;PRBZ;CB;000725;Z01;13;6;0;0
C5925;PRBZ;CC;000721;Z01;9;28;0;0
C5925;PRBZ;CB;000723;Z01;4;11;0;0
C518;RALN;CB;036494;Z01;1;0;0;0
C518;RALN;CC;045000;Z01;3;0;0;0
C518;RALN;CC;056000;Z01;0;2;0;0
C518;RALN;CD;051489;Z01;1;0;0;0
CS11112;SSNA;LT;T16024;Z01;2;0;0;0
Q9184;UNIV;CD;048000;Z01;41;116;0;0
Q9184;UNIV;CD;049000;Z01;6;20;0;0
Q9184;UNIV;CC;040000;Z01;13;28;0;0
Q9184;UNIV;CE;060000;Z01;0;2;0;0
Q9184;UNIV;CE;059000;Z01;16;27;0;0
Q9184;UNIV;CD;050000;Z01;19;28;1,4615384615385;2,1538461538462
Q9184;UNIV;CE;061000;Z01;8;0;0;0
Q9184;UNIV;CD;051000;Z01;4;30;0;0
Q9184;UNIV;CC;046000;Z01;5;18;0;0
Q9184;UNIV;CD;052000;Z01;0;3;0;0
Q9184;UNIV;CC;042000;Z01;17;13;0;0
Q9184;UNIV;CB;038000;Z01;0;1;0;0
Q9184;UNIV;CC;043000;Z01;5;48;0;0
Q9184;UNIV;CC;045000;Z01;1;9;0;0
Q9184;UNIV;CE;062000;Z01;0;7;0;0
Q9184;UNIV;CC;097000;Z01;7;2;0;0
Q9184;UNIV;CC;0C7000;Z01;0;2;0;0
C7433;RALN;CD;050000;Z01;1;0;0;0
C7433;RALN;CC;056000;Z01;2;0;0;0
C4112;PRBZ;CD;000718;Z01;0;12;0;0
C4112;PRBZ;FP;0D0485;Z01;21;0;0;0
C4112;PRBZ;CB;000725;Z01;1;0;0;0
C4112;PRBZ;CB;000723;Z01;3;4;0;0
C4112;PRBZ;CC;000721;Z01;10;34;0;0
C4112;PRBZ;CC;000722;Z01;0;8;0;0
C4112;PRBZ;CA;000727;Z01;1;0;0;0
N8741;RALN;CC;043000;Z01;4;2;0;0
N8741;RALN;CC;056000;Z01;0;4;0;0
N8741;RALN;DI;0D0165;Z01;2;0;0;0
N8741;RALN;CC;045000;Z01;2;0;0;0
N8741;RALN;CD;050000;Z01;4;0;0;0
C6780;RALN;CD;050000;Z01;2;0;0;0
C6780;RALN;CD;049000;Z01;3;11;0;0
C6780;RALN;CD;057000;Z01;2;4;0;0
C6780;RALN;CC;042000;Z01;24;36;6;9
C6780;RALN;CC;056000;Z01;6;1;0;0
C3870;RALN;CD;050000;Z01;0;8;0;0
C3870;RALN;CD;049000;Z01;0;1;0;0
C3870;RALN;CC;043000;Z01;0;2;0;0
C3870;RALN;CC;056000;Z01;0;3;0;0
CS10627;RALN;DI;0D0165;Z01;2;3;0;0
LS12070;LS13;LI;0000ND;Z01;57;39;0;0
ER12596;RALN;CD;057000;Z01;5;2;0;0
ER12596;RALN;CB;054000;Z01;0;1;0;0
ER12596;RALN;CD;051489;Z01;0;4;0;0
ER12596;RALN;DF;0D0098;Z01;2;0;0;0
C1746;RALN;CD;057000;Z01;3;3;0;0
C1746;RALN;CD;058000;Z01;0;3;0;0
C1746;RALN;CD;052487;Z01;0;5;0;0
C1746;RALN;CD;0D6A00;Z01;2;3;0;0
C1746;RALN;CD;052486;Z01;1;0;0;0
C7083;RALN;CD;057000;Z01;0;1;0;0
C7083;RALN;CC;045000;Z01;0;2;0;0
C7083;RALN;CD;051489;Z01;3;0;0;0
C1048;RALN;CD;052487;Z01;0;3;0;0
C1048;RALN;CC;045000;Z01;0;6;0;0
C3395;RALN;CC;042000;Z01;3;2;0;0
C3395;RALN;CB;034000;Z01;1;0;0;0
C3395;RALN;CD;057000;Z01;0;2;0;0
C3395;RALN;CC;043000;Z01;0;5;0;0
C3395;RALN;CC;046000;Z01;1;1;0;0
C3395;RALN;CC;045000;Z01;2;3;0;0
C3395;RALN;FP;0D0103;Z01;0;9;0;0
C3395;RALN;CD;052486;Z01;0;1;0;0
U9537;SSNA;MD;SD0035;Z01;274;338;1,680981595092;2,0736196319018
U9537;SSNA;DS;SD0A12;Z01;4;31;0,25;1,9375
U9537;SSNA;DS;SD0A41;Z01;3;0;0;0
U9537;SSNA;MD;SD0E33;Z01;7;19;2,3333333333333;6,3333333333333
U9537;SSNA;DS;SD0601;Z01;0;4;0;0
U9537;SSNA;MD;SD0E34;Z01;35;12;7;2,4
U9537;SSNA;DS;SD0E42;Z01;2;0;0;0
U9537;SSNA;LT;T18027;Z01;8;4;0;0
U9537;SSNA;DP;PD0A45;Z01;4;0;0;0
U9537;SSNA;DP;PD0A03;Z01;1;0;0;0
U9537;SSNA;DS;SD0E12;Z01;0;2;0;2
U9537;SSNA;LT;T16026;Z01;16;24;3,2;4,8
U9537;SSNA;LT;T14007;Z01;0;3;0;1,5
U9537;SSNA;DS;SD0A38;Z01;0;33;0;0
U9537;SSNA;SF;S16019;Z01;12;117;0;0
U9537;SSNA;DT;TD0A70;Z01;0;5;0;5
U9537;SSNA;LT;T11008;Z01;1;43;0;0
U9537;SSNA;SI;S18023;Z01;30;156;0,96774193548387;5,0322580645161
U9537;SSNA;SI;S16020;Z01;583;2035;0,74267515923567;2,5923566878981
U9537;SSNA;DA;AD0032;Z01;2;18;0;0
U9537;SSNA;LT;T12058;Z01;1;7;0,076923076923077;0,53846153846154
U9537;SSNA;LT;T12057;Z01;6;22;0,25;0,91666666666667
U9537;SSNA;LA;A13018;Z01;2;7;0,4;1,4
U9537;SSNA;DS;SD0A65;Z01;0;7;0;0
U9537;SSNA;LA;A11030;Z01;2;0;0;0
U9537;SSNA;LA;A12017;Z01;3;18;0,11111111111111;0,66666666666667
U9537;SSNA;LA;A14005;Z01;13;62;0,30232558139535;1,4418604651163
U9537;SSNA;DS;SD0483;Z01;4;2;0;0
U9537;SSNA;LA;A18029;Z01;22;35;0;0
U9537;SSNA;LA;A16028;Z01;15;65;0,41666666666667;1,8055555555556
U9537;SSNA;ST;S16021;Z01;73;232;0,68224299065421;2,1682242990654
U9537;SSNA;DS;SD0E38;Z01;5;5;0;0
U9537;SSNA;LT;T16024;Z01;0;5;0;0
U9537;SSNA;LT;T13660;Z01;51;631;0,13934426229508;1,724043715847
U9537;SSNA;MD;SD0036;Z01;21;3;1,6153846153846;0,23076923076923
U9537;SSNA;SF;S18922;Z01;0;12;0;4
U9537;SSNA;LT;T14E59;Z01;23;15;0;0
U9537;SSNA;ST;S18920;Z01;19;71;0,52777777777778;1,9722222222222
U9537;SSNA;SV;S16022;Z01;0;5;0;0
U9556;SSNA;DS;SD0E38;Z01;0;1;0;0
U9556;SSNA;LT;T14E59;Z01;3;0;0;0
U9556;SSNA;MD;SD0N33;Z01;40;0;0;0
U9556;SSNA;LT;T13660;Z01;11;161;0;0
U9556;SSNA;MD;SD0E33;Z01;203;0;0;0
U9556;SSNA;LT;T12058;Z01;8;0;0;0
U9556;SSNA;SI;S16020;Z01;208;1025;0,27012987012987;1,3311688311688
U9556;SSNA;LA;A14005;Z01;1;0;0,014084507042254;0
U9556;SSNA;LT;T12057;Z01;1;6;0,024390243902439;0,14634146341463
U9556;SSNA;MV;SD0E73;Z01;6;0;0;0
U9556;SSNA;SI;S18023;Z01;3;49;0;0
U9556;SSNA;DS;SD0A65;Z01;24;75;1,7142857142857;5,3571428571429
U9556;SSNA;LT;T16024;Z01;0;20;0;1,0526315789474
U9556;SSNA;LT;T18025;Z01;0;19;0;0
U9556;SSNA;DT;TD0A01;Z01;0;1;0;0
U9556;SSNA;MV;SD0A73;Z01;7;14;0;0
U9556;SSNA;DT;TD0068;Z01;0;3;0;0
U9556;SSNA;LT;T11008;Z01;1;5;0;0
U9556;SSNA;LT;T13059;Z01;5;0;0;0
U9556;SSNA;MD;SD0036;Z01;74;30;0;0
U9556;SSNA;SI;S14E52;Z01;1;2;0,03125;0,0625
U9556;SSNA;ST;S18920;Z01;0;1;0;0
U9556;SSNA;SF;S18922;Z01;1;0;0;0
U9556;SSNA;SF;S16019;Z01;77;243;0;0
U9556;SSNA;DS;SD0A38;Z01;0;5;0;0
U9556;SSNA;MD;SD0E34;Z01;124;109;0;0
U9556;SSNA;DS;SD0A12;Z01;0;1;0;0
U9556;SSNA;MD;SD0035;Z01;511;687;3,5486111111111;4,7708333333333
U9556;SSNA;LA;A18029;Z01;0;1;0;0
U9556;SSNA;SV;S16022;Z01;5;9;0,33333333333333;0,6
U9556;SSNA;ST;S16021;Z01;14;63;0;0
AB10455;RALN;CD;052486;Z01;0;9;0;0
AB10455;RALN;CD;0D6A00;Z01;1;1;0,33333333333333;0,33333333333333
C6869;RALN;CD;049000;Z01;5;0;0;0
C6869;RALN;CC;042000;Z01;0;5;0;0
C6869;RALN;CD;057000;Z01;6;0;0;0
C6869;RALN;CD;050000;Z01;8;6;0;0
C6869;RALN;CD;052487;Z01;0;3;0;0
C6869;RALN;CC;045000;Z01;3;0;0;0
C6869;RALN;CC;043000;Z01;2;19;0;0
CS10446;RALN;CC;056000;Z01;4;0;0;0
CS10446;RALN;CC;045000;Z01;6;7;0;0
U10734;SSNA;ST;S16021;Z01;9;0;0;0
U10734;SSNA;LT;T16024;Z01;0;39;0;0
U10734;SSNA;LA;A16028;Z01;0;9;0;0
U10734;SSNA;SI;S16020;Z01;77;65;0,074468085106383;0,062862669245648
U10734;SSNA;SV;S16022;Z01;8;0;1;0
U9413;SSNA;LT;T12058;Z01;45;39;0;0
U9413;SSNA;LT;T16024;Z01;0;37;0;0
U9413;SSNA;LT;T12057;Z01;4;5;0,04;0,05
U9413;SSNA;LT;T13660;Z01;5;26;0;0
U9413;SSNA;LT;T14007;Z01;2;0;0;0
U9413;SSNA;DT;TD0A01;Z01;1;0;0;0
U9413;SSNA;DA;AD0S31;Z01;1;3;0;0
U9413;SSNA;LT;T13059;Z01;2;1;0,090909090909091;0,045454545454545
U9413;SSNA;MD;SD0N34;Z01;125;7;0;0
U9413;SSNA;MV;SD0E73;Z01;15;5;0;0
U9413;SSNA;DS;SD0E41;Z01;0;2;0;0
U9413;SSNA;MV;SD0E74;Z01;3;0;0;0
U9413;SSNA;LT;T14E59;Z01;3;0;0,6;0
U9413;SSNA;MD;SD0036;Z01;23;1;0;0
U9413;SSNA;LA;A16028;Z01;8;14;0;0
U9413;SSNA;LA;A14005;Z01;3;9;0,025;0,075
U9413;SSNA;LA;A18029;Z01;3;5;0;0
U9413;SSNA;DA;AD0032;Z01;7;0;0;0
U9413;SSNA;MD;SD0E33;Z01;333;57;0;0
U9413;SSNA;MD;SD0N33;Z01;63;0;0;0
U9413;SSNA;MD;SD0E34;Z01;1;7;0;0
U9413;SSNA;LA;A13018;Z01;2;0;0;0
U9413;SSNA;LA;A12017;Z01;1;0;0;0
U9413;SSNA;MD;SD0035;Z01;1198;895;0;0
U9413;SSNA;DP;PD0S45;Z01;1;0;0;0
U9413;SSNA;DP;PD0004;Z01;1;0;0;0
U9413;SSNA;LT;T18025;Z01;0;2;0;0
U9413;SSNA;DT;TD0002;Z01;2;0;0;0
U9413;SSNA;DS;SD0A65;Z01;27;109;1,6875;6,8125
U9413;SSNA;MV;SD0A73;Z01;10;0;0;0
U9413;SSNA;DP;PD0010;Z01;2;0;0;0
U9413;SSNA;DS;SD0A12;Z01;0;39;0;0
U9413;SSNA;SV;S18921;Z01;58;37;0;0
U9413;SSNA;SV;S16022;Z01;4;25;0,66666666666667;4,1666666666667
U9413;SSNA;ST;S16021;Z01;41;121;0,26282051282051;0,77564102564103
U9413;SSNA;ST;S18920;Z01;5;3;0;0
U9413;SSNA;LT;T18027;Z01;10;2;0;0
U9413;SSNA;SI;S18023;Z01;9;51;0;0
U9413;SSNA;DS;SD0A38;Z01;0;9;0;0
U9413;SSNA;DS;SD0E39;Z01;0;3;0;0
U9413;SSNA;DS;SD0E38;Z01;6;7;0;0
U9413;SSNA;DS;SD0E12;Z01;0;4;0;0
U9413;SSNA;DS;SD0A41;Z01;0;7;0;0
U9413;SSNA;LT;T16026;Z01;21;8;0;0
U9413;SSNA;SI;S16020;Z01;112;933;0;0
U9413;SSNA;DS;SD0E65;Z01;0;30;0;0
U9413;SSNA;SF;S18922;Z01;5;14;0;0
U9413;SSNA;SF;S16019;Z01;37;288;0;0
C1530;RALN;CC;046000;Z01;4;7;0,57142857142857;1
C1530;RALN;CC;045000;Z01;7;12;0;0
C1530;RALN;CD;052486;Z01;0;3;0;0
C1530;RALN;CD;049000;Z01;0;4;0;0
C1530;RALN;CD;051489;Z01;0;3;0;0
C1530;RALN;CD;052487;Z01;0;17;0;0
C1530;RALN;CB;032000;Z01;1;0;0;0
C1530;RALN;CD;057000;Z01;4;10;0;0
C1530;RALN;CD;058000;Z01;5;0;0;0
C1530;RALN;CC;043000;Z01;2;2;0;0
C1530;RALN;FP;0D0103;Z01;0;1;0;0
C1530;RALN;CC;042000;Z01;1;1;0;0
C1530;RALN;CD;0D6A00;Z01;0;7;0;0
C1530;RALN;CC;056000;Z01;2;11;0;0
C658;RALN;CC;046000;Z01;1;1;0;0
C658;RALN;CB;032000;Z01;7;0;0;0
C658;RALN;CD;0D6A00;Z01;0;1;0;0
C658;RALN;CD;057000;Z01;0;17;0;0
C658;RALN;CC;045000;Z01;1;11;0;0
C658;RALN;CD;050000;Z01;1;0;0;0
C658;RALN;CC;043000;Z01;0;1;0;0
C658;RALN;CD;051489;Z01;2;1;0;0
C658;RALN;CB;034000;Z01;0;5;0;0
P9028;RALN;CD;0D6A00;Z01;0;2;0;0
P9028;RALN;FP;0D0102;Z01;10;0;0;0
C7446;PRBZ;CC;000721;Z01;4;11;0;0
C7446;PRBZ;FP;0D0485;Z01;0;15;0;0
C7446;PRBZ;CB;000723;Z01;4;0;0;0
IR9963;ERIC;8L;018396;Z01;5;11;0;0
IR9963;ERIC;6L;014092;Z01;21;11;0;0
IR9963;ERIC;4L;012091;Z01;10;13;0;0
IR9963;ERIC;8L;018092;Z01;10;8;5;4
IR9963;ERIC;DB;0D0IST;Z01;18;6;0;0
IR9963;ERIC;RI;0D0089;Z01;15;5;1,5;0,5
IR9963;ERIC;TC;0D0094;Z01;41;19;1,2424242424242;0,57575757575758
IR9963;ERIC;TC;0D0398;Z01;28;6;14;3
IR9963;ERIC;5L;013091;Z01;12;10;1,0909090909091;0,90909090909091
IR9963;ERIC;5L;013087;Z01;18;45;0;0
IR9963;ERIC;5L;013088;Z01;29;18;0;0
IR9963;ERIC;4L;012088;Z01;98;31;0;0
IR9963;ERIC;RI;0D0397;Z01;41;18;2,2777777777778;1
IR9963;ERIC;RI;0D0093;Z01;164;73;2,3098591549296;1,0281690140845
IR9963;ERIC;6L;014088;Z01;23;9;3,8333333333333;1,5
IR9963;ERIC;7L;016087;Z01;9;19;0;0
IR9963;ERIC;6L;014087;Z01;5;16;0,41666666666667;1,3333333333333
IR9963;ERIC;7L;016092;Z01;8;3;0;0
IR9963;UNIV;CE;062000;Z01;10;4;0;0
IR9963;ERIC;D2;0D0079;Z01;0;13;0;0
IR9963;ERIC;7L;016396;Z01;0;13;0;0
C6347;RALN;CC;045000;Z01;0;15;0;0
C6347;RALN;CB;0B7A00;Z01;5;3;0;0
C6347;RALN;CB;055000;Z01;2;0;0;0
C6347;RALN;CD;051488;Z01;0;6;0;0
C6347;RALN;CD;050000;Z01;0;1;0;0
C6347;RALN;CC;043000;Z01;0;2;0;0
C6347;RALN;CC;042000;Z01;0;8;0;0
C6347;RALN;CD;058000;Z01;7;30;0;0
C6347;RALN;CB;038490;Z01;4;0;0;0
C6347;RALN;CD;049000;Z01;0;10;0;0
C6347;RALN;CC;056000;Z01;1;13;0;0
C6347;RALN;CD;057000;Z01;0;12;0;6
C2793;RALN;CC;042000;Z01;0;1;0;0
V9794;RALN;DG;0D0104;Z01;6;0;0;0
V9794;RALN;CC;042000;Z01;0;7;0;0
V9794;RALN;DI;0D0164;Z01;21;0;0;0
V9794;RALN;CC;045000;Z01;0;8;0;0
V9794;RALN;CC;043000;Z01;11;19;0;0
V9794;RALN;CB;0B7000;Z01;0;3;0;0
V9794;RALN;CD;049000;Z01;16;52;0;0
V9794;RALN;CD;050000;Z01;0;3;0;1
V9794;RALN;CD;0D6A00;Z01;0;64;0;0
V9794;RALN;CB;037492;Z01;0;5;0;0
V9794;RALN;CD;0D6000;Z01;1;7;0;0
V9794;RALN;CB;0B7A00;Z01;0;1;0;0
V9794;RALN;CD;052487;Z01;11;36;0;0
V9794;RALN;CD;051489;Z01;0;4;0;0
V9794;RALN;CC;046000;Z01;20;90;0;0
Q9181;UNIV;CC;042000;Z01;34;60;0,43589743589744;0,76923076923077
Q9181;UNIV;CC;040000;Z01;8;9;0,20512820512821;0,23076923076923
Q9181;UNIV;CD;051000;Z01;6;14;0,5;1,1666666666667
Q9181;UNIV;CC;097000;Z01;10;25;0,33333333333333;0,83333333333333
Q9181;UNIV;D2;0D0079;Z01;0;15;0;3
Q9181;UNIV;CC;046000;Z01;6;23;0,1875;0,71875
Q9181;UNIV;CD;048000;Z01;0;18;0;0,85714285714286
Q9181;UNIV;CD;052000;Z01;10;22;0,58823529411765;1,2941176470588
Q9181;UNIV;CE;0E7000;Z01;5;0;0;0
Q9181;UNIV;CE;060000;Z01;0;13;0;0
Q9181;UNIV;CE;059000;Z01;0;4;0;0,16
Q9181;UNIV;CE;061000;Z01;1;26;0,11111111111111;2,8888888888889
Q9181;UNIV;CC;045000;Z01;18;5;0,66666666666667;0,18518518518519
Q9181;UNIV;CD;0D6000;Z01;22;18;2,2;1,8
Q9181;UNIV;CD;050000;Z01;95;82;1,6964285714286;1,4642857142857
Q9181;UNIV;CD;049000;Z01;60;76;0,90909090909091;1,1515151515152
Q9181;UNIV;CB;037000;Z01;6;3;0,375;0,1875
Q9181;UNIV;CB;038000;Z01;2;0;1;0
Q9181;UNIV;CB;034000;Z01;1;1;0,083333333333333;0,083333333333333
Q9181;UNIV;CB;036000;Z01;10;11;0,28571428571429;0,31428571428571
Q9181;UNIV;CC;0C7000;Z01;1;2;0;0
Q9181;UNIV;CC;043000;Z01;54;86;0,24434389140271;0,38914027149321
Q9181;UNIV;CE;063000;Z01;1;0;1;0
C7010;RALN;CB;038490;Z01;1;0;0;0
C7010;RALN;CB;032000;Z01;1;0;0;0
C7010;RALN;CB;037492;Z01;0;2;0;0
C7010;RALN;CB;0B7A00;Z01;2;0;0;0
C7010;RALN;CB;036495;Z01;2;0;0;0
C7010;RALN;CB;038491;Z01;1;1;0;0
C7010;RALN;CD;052487;Z01;12;0;0;0
C7010;RALN;CB;034000;Z01;4;0;0;0
C7010;RALN;CD;052486;Z01;3;0;0;0
C7010;RALN;CD;0D6A00;Z01;0;14;0;0
C7010;RALN;CC;042000;Z01;13;29;0;0
C7010;RALN;CD;057000;Z01;15;36;0;0
C7010;RALN;CC;056000;Z01;4;17;0;0
C7010;RALN;CB;037493;Z01;3;0;0;0
C7010;RALN;CC;046000;Z01;2;0;0;0
C7010;RALN;CC;045000;Z01;0;2;0;0
C7010;RALN;CC;043000;Z01;3;3;0;0
C7010;RALN;CD;051489;Z01;7;3;0;0
C7010;RALN;CD;058000;Z01;12;8;0;0
C7010;RALN;CD;049000;Z01;5;5;0;0
C7507;RALN;CB;0B7A00;Z01;0;1;0;0
C7507;RALN;CD;049000;Z01;0;2;0;0
C7507;RALN;CC;045000;Z01;1;1;0;0
C7507;RALN;CC;056000;Z01;0;5;0;0
C7507;RALN;CD;052487;Z01;1;0;0;0
C7507;RALN;CC;046000;Z01;2;2;0;0
C7507;RALN;CD;050000;Z01;0;5;0;0
C2045;RALN;CD;050000;Z01;0;3;0;0
C2045;RALN;CB;038490;Z01;0;1;0;0
C2045;RALN;CB;055000;Z01;0;4;0;0
C2045;RALN;CC;042000;Z01;0;2;0;0
C2045;RALN;CC;056000;Z01;0;1;0;0
C2045;RALN;CD;057000;Z01;8;0;0;0
C2045;RALN;CD;051489;Z01;1;2;0;0
IP10580;RALN;CC;045000;Z01;0;5;0;0
IP10580;RALN;CB;037493;Z01;2;26;0;0
IP10580;RALN;CB;038491;Z01;0;14;0;0
IP10580;RALN;CD;057000;Z01;5;7;0;0
IP10580;RALN;CB;0B7A00;Z01;0;1;0;0
IP10580;RALN;CB;032000;Z01;3;26;0;0
IP10580;RALN;CB;0B7000;Z01;1;0;0;0
IP10580;RALN;CC;042000;Z01;0;16;0;0
IP10580;RALN;CB;034000;Z01;0;6;0;0
IP10580;RALN;DI;0D0165;Z01;0;2;0;0
IP10580;RALN;CA;028000;Z01;0;2;0;0
IP10580;RALN;CC;056000;Z01;0;31;0;0
IP10580;RALN;CD;050000;Z01;0;6;0;0
IP10580;RALN;CC;043000;Z01;0;8;0;0
IP10580;RALN;CA;027000;Z01;5;0;0;0
IP10580;RALN;CD;049000;Z01;0;2;0;0
IP10580;RALN;CD;051489;Z01;0;10;0;0
IP10580;RALN;CC;046000;Z01;2;6;0;0
IP10580;RALN;CB;037492;Z01;2;0;0;0
IP10580;RALN;CB;036495;Z01;0;12;0;0
IP10580;RALN;CB;054000;Z01;8;58;0;0
CS11914;RALN;CD;057000;Z01;2;0;0;0
CS11914;RALN;DI;0D0165;Z01;1;0;0;0
C3987;RALN;CD;057000;Z01;0;1;0;0
C3987;RALN;CD;058000;Z01;1;0;0;0
C3987;RALN;FP;0D0102;Z01;1;0;0;0
C3987;RALN;CB;0B7A00;Z01;0;3;0;0
C3987;RALN;CC;056000;Z01;0;1;0;0
C3987;RALN;CC;045000;Z01;0;2;0;0
C3987;RALN;DI;0D0164;Z01;0;2;0;0
C3987;RALN;CD;051488;Z01;0;1;0;0
C3987;RALN;CD;0D6A00;Z01;0;2;0;0
C1658;RALN;CD;057000;Z01;0;9;0;0
C1658;RALN;CD;051489;Z01;0;4;0;0
C1658;RALN;CB;037493;Z01;0;4;0;0
C1658;RALN;CC;056000;Z01;8;14;0,36363636363636;0,63636363636364
C1658;RALN;CD;050000;Z01;0;5;0;0
C1658;RALN;CD;0D6000;Z01;5;5;0,71428571428571;0,71428571428571
C1658;RALN;CB;034000;Z01;2;2;0;0
C1658;RALN;CB;032000;Z01;4;2;0;0
C1658;RALN;CC;046000;Z01;3;0;0;0
C1658;RALN;CD;052487;Z01;2;3;0;0
C1658;RALN;CC;045000;Z01;5;12;0;0
C1658;RALN;CC;043000;Z01;4;0;0,28571428571429;0
C1658;RALN;CD;049000;Z01;2;9;0,14285714285714;0,64285714285714
C1658;RALN;CC;042000;Z01;6;10;0,16666666666667;0,27777777777778
C1658;RALN;CB;036495;Z01;0;1;0;0
C1658;RALN;CB;054000;Z01;0;5;0;0
C7216;RALN;CD;057000;Z01;1;0;0;0
C7216;RALN;CB;0B7A00;Z01;0;2;0;0
C7216;RALN;CB;055000;Z01;0;3;0;0
C7216;RALN;CC;046000;Z01;1;4;0;0
C7216;RALN;CD;049000;Z01;8;6;0;0
C7216;RALN;CC;045000;Z01;0;1;0;0
C7216;RALN;CD;058000;Z01;0;10;0;0
C7216;RALN;CC;043000;Z01;0;3;0;0
C7216;RALN;CB;038490;Z01;2;1;0;0
C7216;RALN;CD;0D6000;Z01;4;0;0;0
C7216;RALN;CD;050000;Z01;0;3;0;0
C7216;RALN;CC;056000;Z01;0;2;0;0
C7216;RALN;CB;037492;Z01;2;1;0;0
C3471;RALN;CB;034000;Z01;2;6;0;0
C3471;RALN;CC;056000;Z01;0;11;0;0
C3471;RALN;CB;0B7A00;Z01;2;0;0;0
C3471;RALN;CB;036495;Z01;4;0;0;0
C3471;RALN;CC;042000;Z01;4;8;0;0
C3471;RALN;CB;038491;Z01;0;8;0;0
C3471;RALN;CD;049000;Z01;0;10;0;0
C3471;RALN;CD;058000;Z01;0;4;0;0
C3471;RALN;CC;043000;Z01;8;16;0;0
C3471;RALN;CD;050000;Z01;0;6;0;0
C3471;RALN;CC;046000;Z01;0;8;0;0
C3471;RALN;CD;057000;Z01;0;12;0;6
C3471;RALN;CB;032000;Z01;1;4;0;0
C474;RALN;CD;0D6A00;Z01;0;7;0;0
C474;RALN;CD;051489;Z01;23;0;0;0
C474;RALN;SP;0D0I95;Z01;9;0;0;0
C474;RALN;CD;049000;Z01;13;0;0;0
C474;RALN;CD;051488;Z01;35;12;0;0
C474;RALN;FP;0D0102;Z01;0;10;0;0
C474;RALN;CC;042000;Z01;0;7;0;0
C474;RALN;CC;046000;Z01;23;0;0;0
C6745;RALN;CC;046000;Z01;0;4;0;0
C6745;RALN;CD;052487;Z01;6;0;0;0
C6745;RALN;CC;056000;Z01;0;1;0;0
UC10754;RALN;CD;049000;Z01;0;1;0;0
UC10754;RALN;CB;032000;Z01;4;0;0;0
UC10754;RALN;CB;036494;Z01;1;0;0;0
UC10754;RALN;CC;042000;Z01;2;0;2;0
UC10754;RALN;CD;051488;Z01;2;0;0;0
UC10754;RALN;CD;051489;Z01;5;4;0;0
UC10754;RALN;CC;045000;Z01;0;3;0;1
UC10754;RALN;CD;0D6A00;Z01;0;1;0;0
UC10754;RALN;CC;056000;Z01;0;9;0;0
UC10754;RALN;CD;057000;Z01;1;0;0;0
UC10754;RALN;CD;052487;Z01;0;2;0;0
UC10754;RALN;CC;043000;Z01;9;0;0;0
UC10754;RALN;CC;046000;Z01;0;17;0;0
C8245;RALN;CB;0B7000;Z01;4;9;0;0
C8245;RALN;CD;058000;Z01;5;1;0;0
C8245;RALN;CD;057000;Z01;1;11;0;0
C8245;RALN;DI;0D0164;Z01;11;0;0;0
C8245;RALN;CB;038491;Z01;0;8;0;0
C8245;RALN;CC;046000;Z01;31;2;1,3478260869565;0,08695652173913
C8245;RALN;CC;056000;Z01;0;4;0;0
C8245;RALN;CD;049000;Z01;6;0;0;0
C2165;RALN;CC;056000;Z01;0;1;0;0
C2165;RALN;CD;058000;Z01;1;0;0;0
C2165;RALN;CD;057000;Z01;0;1;0;0
C8307;RALN;CD;0D6A00;Z01;0;3;0;0
C8307;RALN;CB;037492;Z01;0;3;0;0
C8307;RALN;CB;034000;Z01;2;0;0;0
C8307;RALN;CD;0D6000;Z01;3;0;0;0
C8307;RALN;CC;046000;Z01;1;2;0;0
C8307;RALN;CD;049000;Z01;12;2;0;0
C8307;RALN;CC;042000;Z01;1;3;0;0
C8307;RALN;DI;0D0164;Z01;4;0;0;0
C8307;RALN;CC;043000;Z01;11;5;0;0
C8307;RALN;CD;051489;Z01;2;3;0;0
C8307;RALN;CC;045000;Z01;1;2;0;0
C8307;RALN;CD;052487;Z01;2;0;0;0
C8307;RALN;CB;032000;Z01;0;2;0;0
C8307;RALN;CC;056000;Z01;1;0;0;0
C8307;RALN;CD;050000;Z01;1;6;0;0
C3832;RALN;CC;056000;Z01;3;14;0;0
C3832;RALN;CB;055000;Z01;1;3;0;0
C3832;RALN;CC;045000;Z01;9;5;0;0
C3832;RALN;CB;0B7000;Z01;0;1;0;0
C3832;RALN;CB;038491;Z01;0;2;0;0
C3832;RALN;CD;051489;Z01;1;1;0;0
C3832;RALN;CD;0D6A00;Z01;0;5;0;2,5
C3832;RALN;CD;050000;Z01;10;11;0;0
C3832;RALN;CC;046000;Z01;6;17;0,23076923076923;0,65384615384615
C3832;RALN;CD;058000;Z01;2;0;0;0
C3832;RALN;DI;0D0164;Z01;10;7;0;0
C3832;RALN;CD;049000;Z01;0;5;0;0
C3832;RALN;CD;057000;Z01;1;4;0;0
C3832;RALN;CD;051488;Z01;4;4;0;0
C3832;RALN;CB;0B7A00;Z01;3;0;0;0
