ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C4371;RALN;CD;0D1000;A23;1;1
C826;RALN;CD;0D1000;A23;2;2
UC10643;RALN;CD;0D1000;A23;1;2
C5907;RALN;CD;0D1000;A23;1;1
C2349;RALN;CD;0D1000;A23;1;0
C6243;RALN;CD;0D1000;A41;0;1
C5907;RALN;CD;0D1000;A30;0;1
C2615;RALN;CD;0D1000;A23;4;4
C7693;RALN;CD;0D1000;A23;1;1
C798;RALN;CD;0D1000;A30;0;1
P9069;RALN;CD;0D1000;A23;1;2
C7722;RALN;CD;0D1000;A23;0;1
UC10187;RALN;CD;0D1000;A23;1;0
C817;RALN;CD;0D1000;A23;0;1
C7405;RALN;CD;0D1000;A23;0;3
C489;RALN;CD;0D1000;A23;0;7
IP10622;RALN;CD;0D1000;A23;1;3
C1504;RALN;CD;0D1000;A24;1;0
C2910;RALN;CD;0D1000;A30;1;0
C4108;RALN;CD;0D1000;A23;1;0
C8249;RALN;CD;0D1000;A23;0;3
C1248;RALN;CD;0D1000;A23;0;2
C3990;RALN;CD;0D1000;A23;1;0
C6151;RALN;CD;0D1000;A23;1;1
C697;RALN;CD;0D1000;A23;0;1
C1613;RALN;CD;0D1000;A23;1;0
C305;RALN;CD;0D1000;A23;0;1
C1613;RALN;CD;0D1000;A30;1;0
C356;RALN;CD;0D1000;A30;0;1
C3857;RALN;CD;0D1000;A30;0;1
C4371;RALN;CD;0D1000;A24;3;1
C4224;RALN;CD;0D1000;A23;1;0
P9095;RALN;CD;0D1000;A30;0;1
C4428;RALN;CD;0D1000;A23;1;0
P9099;RALN;CD;0D1000;A23;1;0
C5991;RALN;CD;0D1000;A23;0;2
C2382;RALN;CD;0D1000;A23;0;1
C4945;RALN;CD;0D1000;A23;0;1
UC10240;RALN;CD;0D1000;A23;1;1
C8054;RALN;CD;0D1000;A23;0;1
C8054;RALN;CD;0D1000;A30;0;1
C7466;RALN;CD;0D1000;A23;0;2
C4931;RALN;CD;0D1000;A24;0;1
C7798;RALN;CD;0D1000;A23;0;1
C7649;RALN;CD;0D1000;A23;1;0
C5560;RALN;CD;0D1000;A23;1;1
C204;RALN;CD;0D1000;A23;1;3
C4125;RALN;CD;0D1000;A41;2;0
C204;RALN;CD;0D1000;A30;0;1
C5896;RALN;CD;0D1000;A24;0;1
C615;RALN;CD;0D1000;A41;0;7
C2158;RALN;CD;0D1000;A23;1;1
C6892;RALN;CD;0D1000;A23;3;0
C5310;RALN;CD;0D1000;A23;0;1
C6020;RALN;CD;0D1000;A23;1;0
C2856;RALN;CD;0D1000;A30;1;0
C5339;RALN;CD;0D1000;A23;1;0
C8245;RALN;CD;0D1000;A23;0;3
C4722;RALN;CD;0D1000;A23;1;0
C6552;RALN;CD;0D1000;A23;1;1
R9194;RALN;CD;0D1000;A30;2;4
C4125;RALN;CD;0D1000;A23;2;3
ES10584;RALN;CD;0D1000;A23;1;0
C5794;RALN;CD;0D1000;A23;0;2
R9194;RALN;CD;0D1000;A41;15;8
R9194;RALN;CD;0D1000;A23;1;0
R9194;RALN;CD;0D1000;A28;0;8
C5163;RALN;CD;0D1000;A30;1;0
C2550;RALN;CD;0D1000;A23;0;1
C5114;RALN;CD;0D1000;A23;1;1
C5097;RALN;CD;0D1000;A24;0;1
C2474;RALN;CD;0D1000;A23;0;4
CS14042;RALN;CD;0D1000;A24;1;0
C6963;RALN;CD;0D1000;A23;1;0
C536;RALN;CD;0D1000;A23;1;0
C1771;RALN;CD;0D1000;A24;1;0
C5032;RALN;CD;0D1000;A41;0;2
C5702;RALN;CD;0D1000;A30;1;0
C5702;RALN;CD;0D1000;A23;0;2
C3714;RALN;CD;0D1000;A24;0;1
C4671;RALN;CD;0D1000;A23;0;1
C5114;RALN;CD;0D1000;A24;1;0
C4487;RALN;CD;0D1000;A23;0;1
C1301;RALN;CD;0D1000;A24;1;0
C1771;RALN;CD;0D1000;A30;0;1
C5226;RALN;CD;0D1000;A30;0;1
C5603;RALN;CD;0D1000;A23;1;0
C3355;RALN;CD;0D1000;A23;0;1
C5226;RALN;CD;0D1000;A41;0;1
C5369;RALN;CD;0D1000;A23;1;0
UC12334;RALN;CD;0D1000;A30;0;1
C1862;RALN;CD;0D1000;A23;0;2
C1236;RALN;CD;0D1000;A23;5;5
C4120;RALN;CD;0D1000;A23;0;2
C7706;RALN;CD;0D1000;A23;1;0
C5131;RALN;CD;0D1000;A23;17;15
C7406;RALN;CD;0D1000;A28;1;0
C1414;RALN;CD;0D1000;A24;1;0
C5131;RALN;CD;0D1000;A30;0;1
CS10376;RALN;CD;0D1000;A24;0;1
CS10376;RALN;CD;0D1000;A23;0;1
C7433;RALN;CD;0D1000;A23;0;1
V14137;RALN;CD;0D1000;A30;0;1
C3043;RALN;CD;0D1000;A23;0;3
C574;RALN;CD;0D1000;A24;0;1
C696;RALN;CD;0D1000;A23;2;0
C8157;RALN;CD;0D1000;A23;0;1
C5032;RALN;CD;0D1000;A23;1;1
C516;RALN;CD;0D1000;A23;1;0
C8246;RALN;CD;0D1000;A23;0;3
C2073;RALN;CD;0D1000;A23;0;5
C1693;RALN;CD;0D1000;A30;1;0
C1795;RALN;CD;0D1000;A23;1;0
C3766;RALN;CD;0D1000;A23;2;0
C6379;RALN;CD;0D1000;A41;0;1
C7288;RALN;CD;0D1000;A23;1;0
C6394;RALN;CD;0D1000;A23;1;0
C3766;RALN;CD;0D1000;A30;0;1
C3969;RALN;CD;0D1000;A23;0;1
C7547;RALN;CD;0D1000;A24;1;1
C5425;RALN;CD;0D1000;A41;1;0
C2565;RALN;CD;0D1000;A23;1;0
C7526;RALN;CD;0D1000;A23;1;0
P9049;RALN;CD;0D1000;A23;0;2
C7394;RALN;CD;0D1000;A23;0;1
C5022;RALN;CD;0D1000;A23;0;2
PA12859;RALN;CD;0D1000;A24;0;1
C585;RALN;CD;0D1000;A23;3;3
C851;RALN;CD;0D1000;A23;0;1
C3682;RALN;CD;0D1000;A23;1;0
C7196;RALN;CD;0D1000;A23;0;1
UC11802;RALN;CD;0D1000;A23;1;1
C1638;RALN;CD;0D1000;A30;0;1
C3654;RALN;CD;0D1000;A24;0;1
C3238;RALN;CD;0D1000;A23;0;1
C3857;RALN;CD;0D1000;A23;8;23
C6855;RALN;CD;0D1000;A30;0;1
C1538;RALN;CD;0D1000;A23;0;1
IP10655;RALN;CD;0D1000;A23;1;1
IP10495;RALN;CD;0D1000;A41;2;0
C7929;RALN;CD;0D1000;A30;0;1
C598;RALN;CD;0D1000;A23;0;2
C852;RALN;CD;0D1000;A30;0;1
C7756;RALN;CD;0D1000;A23;0;1
C6265;RALN;CD;0D1000;A23;1;0
C1637;RALN;CD;0D1000;A23;1;0
C2357;RALN;CD;0D1000;A23;0;2
C380;RALN;CD;0D1000;A23;2;0
C310;RALN;CD;0D1000;A23;1;0
C7919;RALN;CD;0D1000;A23;0;1
C903;RALN;CD;0D1000;A23;1;0
C6347;RALN;CD;0D1000;A23;1;0
IP10655;RALN;CD;0D1000;A41;1;0
C1044;RALN;CD;0D1000;A23;1;2
C7101;RALN;CD;0D1000;A24;0;1
C4297;RALN;CD;0D1000;A23;0;1
C1628;RALN;CD;0D1000;A23;1;2
N8749;RALN;CD;0D1000;A23;0;1
C7437;RALN;CD;0D1000;A23;1;0
C3164;RALN;CD;0D1000;A23;0;1
C677;RALN;CD;0D1000;A30;0;1
C2431;RALN;CD;0D1000;A23;0;1
C7164;RALN;CD;0D1000;A23;1;1
C3527;RALN;CD;0D1000;A23;1;2
C6363;RALN;CD;0D1000;A23;1;0
C737;RALN;CD;0D1000;A23;1;0
C7891;RALN;CD;0D1000;A23;0;1
UC12397;RALN;CD;0D1000;A30;1;0
C2979;RALN;CD;0D1000;A23;0;1
C7303;RALN;CD;0D1000;A23;0;1
C4890;RALN;CD;0D1000;A30;1;1
C4881;RALN;CD;0D1000;A23;1;0
C1528;RALN;CD;0D1000;A23;1;0
C7481;RALN;CD;0D1000;A30;0;1
C5411;RALN;CD;0D1000;A28;0;1
CS11071;RALN;CD;0D1000;A24;1;0
C2341;RALN;CD;0D1000;A23;1;0
C1586;RALN;CD;0D1000;A23;1;0
C5684;RALN;CD;0D1000;A30;0;1
C7184;RALN;CD;0D1000;A23;0;1
P9094;RALN;CD;0D1000;A23;3;2
C6709;RALN;CD;0D1000;A23;1;0
C4559;RALN;CD;0D1000;A41;1;0
C7359;RALN;CD;0D1000;A30;1;0
C4939;RALN;CD;0D1000;A23;0;1
C5411;RALN;CD;0D1000;A23;0;1
C1352;RALN;CD;0D1000;A23;0;1
N8748;RALN;CD;0D1000;A23;1;0
C5242;RALN;CD;0D1000;A23;0;1
C1649;RALN;CD;0D1000;A24;1;0
C7498;RALN;CD;0D1000;A23;0;1
C5856;RALN;CD;0D1000;A23;1;0
C5796;RALN;CD;0D1000;A23;0;1
C406;RALN;CD;0D1000;A30;0;1
UC8793;RALN;CD;0D1000;A23;1;0
UC11082;RALN;CD;0D1000;A23;1;0
C5233;RALN;CD;0D1000;A23;1;0
C6705;RALN;CD;0D1000;A30;0;1
C5380;RALN;CD;0D1000;A23;0;1
IP10522;RALN;CD;0D1000;A23;0;1
C7359;RALN;CD;0D1000;A23;1;0
C7913;RALN;CD;0D1000;A24;0;1
C2606;RALN;CD;0D1000;A30;0;1
C629;RALN;CD;0D1000;A23;1;0
C222;RALN;CD;0D1000;A23;4;2
C6869;RALN;CD;0D1000;A30;1;0
C222;RALN;CD;0D1000;A24;0;1
C4934;RALN;CD;0D1000;A23;1;0
C6869;RALN;CD;0D1000;A23;0;1
C4226;RALN;CD;0D1000;A23;2;2
C8274;RALN;CD;0D1000;A24;0;1
C4347;RALN;CD;0D1000;A23;0;1
C7338;RALN;CD;0D1000;A23;1;0
C8108;RALN;CD;0D1000;A30;1;0
R9190;RALN;CD;0D1000;A31;3;1
R9190;RALN;CD;0D1000;A23;3;1
IP11892;RALN;CD;0D1000;A23;1;0
C8221;RALN;CD;0D1000;A23;0;1
C887;RALN;CD;0D1000;A23;1;0
C7098;RALN;CD;0D1000;A23;1;0
C1040;RALN;CD;0D1000;A23;0;1
C6372;RALN;CD;0D1000;A23;2;0
C4658;RALN;CD;0D1000;A24;1;1
C5152;RALN;CD;0D1000;A23;0;1
C1885;RALN;CD;0D1000;A23;1;1
C5849;RALN;CD;0D1000;A23;0;2
C2448;RALN;CD;0D1000;A24;1;1
C889;RALN;CD;0D1000;A23;1;0
UC10777;RALN;CD;0D1000;A23;1;1
C5347;RALN;CD;0D1000;A23;1;1
CS9905;RALN;CD;0D1000;A41;1;0
C943;RALN;CD;0D1000;A31;1;0
C5696;RALN;CD;0D1000;A23;0;1
C6645;RALN;CD;0D1000;A23;0;2
C4493;RALN;CD;0D1000;A24;0;1
C3289;RALN;CD;0D1000;A23;0;1
C1451;RALN;CD;0D1000;A23;0;1
C2439;RALN;CD;0D1000;A23;1;2
P9064;RALN;CD;0D1000;A23;1;0
C7101;RALN;CD;0D1000;A23;2;0
C1489;RALN;CD;0D1000;A23;1;0
C4128;RALN;CD;0D1000;A23;0;1
C626;RALN;CD;0D1000;A23;0;1
C7625;RALN;CD;0D1000;A23;2;1
CS14243;RALN;CD;0D1000;A30;1;1
UC12754;RALN;CD;0D1000;A24;0;1
C11978;RALN;CD;0D1000;A30;1;0
C1110;RALN;CD;0D1000;A23;0;1
C7929;RALN;CD;0D1000;A23;21;19
C8003;RALN;CD;0D1000;A23;0;1
C2466;RALN;CD;0D1000;A24;0;1
C2568;RALN;CD;0D1000;A23;1;0
C2466;RALN;CD;0D1000;A30;0;1
C322;RALN;CD;0D1000;A23;0;2
UC12754;RALN;CD;0D1000;A23;1;0
C1612;RALN;CD;0D1000;A23;0;1
C246;RALN;CD;0D1000;A41;0;1
C501;RALN;CD;0D1000;A23;0;2
V9774;RALN;CD;0D1000;A23;5;6
R9190;RALN;CD;0D1000;A30;2;0
C3042;RALN;CD;0D1000;A30;1;2
C7474;RALN;CD;0D1000;A23;0;2
C8178;RALN;CD;0D1000;A30;1;1
C4204;RALN;CD;0D1000;A23;0;1
C420;RALN;CD;0D1000;A24;1;0
C4609;RALN;CD;0D1000;A23;1;0
C6810;RALN;CD;0D1000;A23;1;0
R9190;RALN;CD;0D1000;A41;7;17
C3042;RALN;CD;0D1000;A24;0;1
C7156;RALN;CD;0D1000;A23;1;3
C3042;RALN;CD;0D1000;A23;2;10
C7388;RALN;CD;0D1000;A24;1;5
C4781;RALN;CD;0D1000;A41;0;1
C7418;RALN;CD;0D1000;A23;0;1
C5510;RALN;CD;0D1000;A23;0;1
C5843;RALN;CD;0D1000;A23;0;2
C6060;RALN;CD;0D1000;A23;1;0
C526;RALN;CD;0D1000;A23;1;3
C4877;RALN;CD;0D1000;A23;3;2
C3861;RALN;CD;0D1000;A23;0;1
C1404;RALN;CD;0D1000;A23;0;2
C3365;RALN;CD;0D1000;A23;1;0
C6974;RALN;CD;0D1000;A23;0;4
C1576;RALN;CD;0D1000;A28;0;1
C8230;RALN;CD;0D1000;A24;1;1
C12829;RALN;CD;0D1000;A23;1;0
C3563;RALN;CD;0D1000;A23;1;1
C4035;RALN;CD;0D1000;A23;1;0
C5843;RALN;CD;0D1000;A30;0;2
C3688;RALN;CD;0D1000;A23;2;0
C1891;RALN;CD;0D1000;A30;1;0
C5873;RALN;CD;0D1000;A30;2;0
P9110;RALN;CD;0D1000;A30;0;1
C1595;RALN;CD;0D1000;A23;0;2
C512;RALN;CD;0D1000;A23;0;1
C7737;RALN;CD;0D1000;A23;0;1
C7349;RALN;CD;0D1000;A23;16;22
C5226;RALN;CD;0D1000;A23;6;39
C7385;RALN;CD;0D1000;A23;0;1
P9110;RALN;CD;0D1000;A24;0;1
C5248;RALN;CD;0D1000;A23;0;1
UC10669;RALN;CD;0D1000;A23;0;2
C6093;RALN;CD;0D1000;A23;0;1
P9110;RALN;CD;0D1000;A23;1;0
C8001;RALN;CD;0D1000;A23;0;2
UC10669;RALN;CD;0D1000;A41;0;1
C743;RALN;CD;0D1000;A23;1;3
C7086;RALN;CD;0D1000;A23;0;1
C2125;RALN;CD;0D1000;A23;2;2
C2125;RALN;CD;0D1000;A30;1;0
C3041;RALN;CD;0D1000;A23;0;2
P10790;RALN;CD;0D1000;A30;1;0
C5325;RALN;CD;0D1000;A30;0;1
C5971;RALN;CD;0D1000;A23;17;20
C6945;RALN;CD;0D1000;A23;2;1
C452;RALN;CD;0D1000;A23;2;0
C4950;RALN;CD;0D1000;A23;0;4
C6806;RALN;CD;0D1000;A23;0;1
C5643;RALN;CD;0D1000;A23;1;0
C8037;RALN;CD;0D1000;A23;0;1
C2371;RALN;CD;0D1000;A23;0;1
C7149;RALN;CD;0D1000;A23;0;1
C6004;RALN;CD;0D1000;A23;2;4
C599;RALN;CD;0D1000;A23;0;1
UC10798;RALN;CD;0D1000;A23;1;3
C425;RALN;CD;0D1000;A23;3;0
UC9891;RALN;CD;0D1000;A41;1;0
UC10798;RALN;CD;0D1000;A30;0;1
C7635;RALN;CD;0D1000;A24;0;1
C3481;RALN;CD;0D1000;A23;2;0
C7635;RALN;CD;0D1000;A23;1;2
C7563;RALN;CD;0D1000;A23;0;1
UC8807;RALN;CD;0D1000;A23;1;0
C4961;RALN;CD;0D1000;A23;2;1
C5761;RALN;CD;0D1000;A30;1;2
C6485;RALN;CD;0D1000;A23;1;1
C5761;RALN;CD;0D1000;A23;2;4
C5738;RALN;CD;0D1000;A23;0;2
UC9891;RALN;CD;0D1000;A30;1;0
C5241;RALN;CD;0D1000;A23;0;1
C3706;RALN;CD;0D1000;A23;3;0
C1965;RALN;CD;0D1000;A23;0;1
UC9885;RALN;CD;0D1000;A23;1;0
D8324;RALN;CD;0D1000;A23;5;2
C4252;RALN;CD;0D1000;A23;0;1
C3950;RALN;CD;0D1000;A23;0;1
IP10120;RALN;CD;0D1000;A23;1;2
C7360;RALN;CD;0D1000;A23;0;1
C6033;RALN;CD;0D1000;A23;1;0
C1063;RALN;CD;0D1000;A23;0;1
UC10925;RALN;CD;0D1000;A23;0;1
ER10604;RALN;CD;0D1000;A31;1;0
PA119;RALN;CD;0D1000;A30;2;0
P9092;RALN;CD;0D1000;A23;2;1
C3758;RALN;CD;0D1000;A23;0;1
C1092;RALN;CD;0D1000;A23;1;2
PA119;RALN;CD;0D1000;A23;0;1
C7360;RALN;CD;0D1000;A30;0;1
C942;RALN;CD;0D1000;A23;1;1
C5136;RALN;CD;0D1000;A23;0;4
C2701;RALN;CD;0D1000;A23;1;2
C3954;RALN;CD;0D1000;A23;2;0
IP10936;RALN;CD;0D1000;A23;0;1
C4591;RALN;CD;0D1000;A23;1;0
C2628;RALN;CD;0D1000;A23;0;1
C797;RALN;CD;0D1000;A23;0;1
C6776;RALN;CD;0D1000;A23;0;1
C6703;RALN;CD;0D1000;A23;1;0
C3798;RALN;CD;0D1000;A23;0;1
C5136;RALN;CD;0D1000;A30;0;1
CS9926;RALN;CD;0D1000;A23;0;1
P9072;RALN;CD;0D1000;A23;1;0
C797;RALN;CD;0D1000;A41;1;0
UC10784;RALN;CD;0D1000;A23;10;8
P9072;RALN;CD;0D1000;A27;0;2
C266;RALN;CD;0D1000;A23;1;0
C5094;RALN;CD;0D1000;A23;0;1
C6624;RALN;CD;0D1000;A24;1;0
C560;RALN;CD;0D1000;A23;1;0
C595;RALN;CD;0D1000;A23;0;1
C4904;RALN;CD;0D1000;A23;2;5
C1380;RALN;CD;0D1000;A23;1;1
C521;RALN;CD;0D1000;A23;0;1
C4902;RALN;CD;0D1000;A23;1;0
CS13950;RALN;CD;0D1000;A23;0;3
CS9913;RALN;CD;0D1000;A23;0;2
C4326;RALN;CD;0D1000;A30;1;1
C1994;RALN;CD;0D1000;A24;0;1
C3770;RALN;CD;0D1000;A23;4;4
C5263;RALN;CD;0D1000;A23;0;11
C351;RALN;CD;0D1000;A41;0;1
C7314;RALN;CD;0D1000;A23;1;1
R9205;RALN;CD;0D1000;A23;10;4
R9205;RALN;CD;0D1000;A24;4;1
R9205;RALN;CD;0D1000;A30;0;2
C8260;RALN;CD;0D1000;A23;0;1
C6969;RALN;CD;0D1000;A23;0;1
C2902;RALN;CD;0D1000;A23;2;1
C8062;RALN;CD;0D1000;A24;0;1
C2902;RALN;CD;0D1000;A31;0;2
C4876;RALN;CD;0D1000;A23;1;1
C7109;RALN;CD;0D1000;A23;0;1
C410;RALN;CD;0D1000;A24;1;0
CS10247;RALN;CD;0D1000;A23;3;0
CS14143;RALN;CD;0D1000;A23;1;7
C2751;RALN;CD;0D1000;A23;0;1
C4763;RALN;CD;0D1000;A23;1;0
C2061;RALN;CD;0D1000;A23;1;0
C6921;RALN;CD;0D1000;A23;1;1
C6177;RALN;CD;0D1000;A23;0;1
C8038;RALN;CD;0D1000;A23;0;1
C4406;RALN;CD;0D1000;A23;1;0
C1463;RALN;CD;0D1000;A23;1;0
C3499;RALN;CD;0D1000;A23;5;1
P9121;RALN;CD;0D1000;A23;0;1
C1583;RALN;CD;0D1000;A23;0;1
C5215;RALN;CD;0D1000;A23;2;0
P9037;RALN;CD;0D1000;A23;0;1
C5669;RALN;CD;0D1000;A23;0;1
C3773;RALN;CD;0D1000;A23;0;2
C5386;RALN;CD;0D1000;A23;3;3
C5183;RALN;CD;0D1000;A23;0;1
C4368;RALN;CD;0D1000;A41;2;0
IP10343;RALN;CD;0D1000;A23;0;3
C4879;RALN;CD;0D1000;A30;1;0
C5881;RALN;CD;0D1000;A23;1;0
C834;RALN;CD;0D1000;A23;1;0
C5072;RALN;CD;0D1000;A23;0;1
C6970;RALN;CD;0D1000;A23;0;1
C1501;RALN;CD;0D1000;A23;2;4
C3579;RALN;CD;0D1000;A23;0;1
C388;RALN;CD;0D1000;A23;2;3
C7425;RALN;CD;0D1000;A23;0;1
C12279;RALN;CD;0D1000;A30;0;1
C4368;RALN;CD;0D1000;A23;1;0
C5216;RALN;CD;0D1000;A23;1;1
C4927;RALN;CD;0D1000;A23;0;1
C3013;RALN;CD;0D1000;A23;0;1
C1501;RALN;CD;0D1000;A30;2;0
C7533;RALN;CD;0D1000;A24;0;1
ER10715;RALN;CD;0D1000;A23;0;1
ER10715;RALN;CD;0D1000;A41;2;3
C435;RALN;CD;0D1000;A23;2;1
C3432;RALN;CD;0D1000;A23;1;0
C3412;RALN;CD;0D1000;A23;1;0
C1490;RALN;CD;0D1000;A31;0;1
CM9114;RALN;CD;0D1000;A24;1;0
C2481;RALN;CD;0D1000;A23;1;2
R9193;RALN;CD;0D1000;A41;12;17
C8229;RALN;CD;0D1000;A30;0;1
C4310;RALN;CD;0D1000;A23;1;0
C1627;RALN;CD;0D1000;A23;1;1
C6253;RALN;CD;0D1000;A24;1;0
CM9074;RALN;CD;0D1000;A41;3;8
C1778;RALN;CD;0D1000;A30;1;0
P9089;RALN;CD;0D1000;A23;1;7
C877;RALN;CD;0D1000;A23;0;1
C1623;RALN;CD;0D1000;A23;1;0
C7152;RALN;CD;0D1000;A23;0;1
C4269;RALN;CD;0D1000;A23;1;0
C2367;RALN;CD;0D1000;A23;1;1
R9193;RALN;CD;0D1000;A24;1;0
C2612;RALN;CD;0D1000;A23;1;3
C1028;RALN;CD;0D1000;A30;1;0
C4694;RALN;CD;0D1000;A23;0;1
C4518;RALN;CD;0D1000;A23;0;2
UC9974;RALN;CD;0D1000;A23;1;1
C913;RALN;CD;0D1000;A23;1;0
C2587;RALN;CD;0D1000;A23;1;0
C6786;RALN;CD;0D1000;A23;0;1
C527;RALN;CD;0D1000;A23;0;2
C3860;RALN;CD;0D1000;A23;1;0
C601;RALN;CD;0D1000;A23;0;4
C4349;RALN;CD;0D1000;A30;0;1
C6226;RALN;CD;0D1000;A23;1;0
C601;RALN;CD;0D1000;A41;0;3
ER10171;RALN;CD;0D1000;A23;1;2
C4080;RALN;CD;0D1000;A31;1;0
C5699;RALN;CD;0D1000;A41;1;0
C4036;RALN;CD;0D1000;A23;1;0
C5699;RALN;CD;0D1000;A30;0;1
C5699;RALN;CD;0D1000;A23;1;0
C6345;RALN;CD;0D1000;A23;0;1
C3499;RALN;CD;0D1000;A24;0;1
C1306;RALN;CD;0D1000;A30;0;1
C6345;RALN;CD;0D1000;A30;0;1
C1890;RALN;CD;0D1000;A30;0;1
C555;RALN;CD;0D1000;A23;0;2
C555;RALN;CD;0D1000;A41;0;1
C7598;RALN;CD;0D1000;A30;1;0
C4781;RALN;CD;0D1000;A23;0;1
C1330;RALN;CD;0D1000;A23;1;0
C6694;RALN;CD;0D1000;A30;0;1
C6286;RALN;CD;0D1000;A24;0;1
ER9953;RALN;CD;0D1000;A23;20;21
C8129;RALN;CD;0D1000;A23;1;1
CS9936;RALN;CD;0D1000;A23;1;2
C1576;RALN;CD;0D1000;A23;5;8
C1264;RALN;CD;0D1000;A31;1;0
C1264;RALN;CD;0D1000;A30;1;2
C5386;RALN;CD;0D1000;A24;0;1
C1714;RALN;CD;0D1000;A23;0;1
C3254;RALN;CD;0D1000;A30;0;1
C3100;RALN;CD;0D1000;A23;0;1
C1222;RALN;CD;0D1000;A23;2;0
C7319;RALN;CD;0D1000;A23;0;1
C1437;RALN;CD;0D1000;A23;0;1
C403;RALN;CD;0D1000;A23;2;1
C6601;RALN;CD;0D1000;A23;0;1
C5220;RALN;CD;0D1000;A23;0;1
C4552;RALN;CD;0D1000;A23;0;1
C4138;RALN;CD;0D1000;A23;1;3
C1261;RALN;CD;0D1000;A23;0;1
R9202;RALN;CD;0D1000;A30;2;0
C3831;RALN;CD;0D1000;A23;0;1
C1759;RALN;CD;0D1000;A31;0;1
ER9954;RALN;CD;0D1000;A23;6;1
C6564;RALN;CD;0D1000;A24;1;3
C6746;RALN;CD;0D1000;A23;0;1
R9196;RALN;CD;0D1000;A23;19;15
C8150;RALN;CD;0D1000;A23;6;19
C8150;RALN;CD;0D1000;A41;0;1
C7045;RALN;CD;0D1000;A23;0;1
C3072;RALN;CD;0D1000;A23;0;2
C659;RALN;CD;0D1000;A23;1;1
C4606;RALN;CD;0D1000;A23;0;1
C3769;RALN;CD;0D1000;A23;1;5
ER9954;RALN;CD;0D1000;A41;2;2
C8182;RALN;CD;0D1000;A23;1;0
C8182;RALN;CD;0D1000;A30;1;1
C884;RALN;CD;0D1000;A30;0;2
C878;RALN;CD;0D1000;A23;0;2
R9202;RALN;CD;0D1000;A24;0;2
UC10776;RALN;CD;0D1000;A23;0;3
C2447;RALN;CD;0D1000;A23;0;5
C4711;RALN;CD;0D1000;A23;0;3
CS12845;RALN;CD;0D1000;A23;1;0
C3316;RALN;CD;0D1000;A23;1;0
C1857;RALN;CD;0D1000;A23;1;0
R9196;RALN;CD;0D1000;A24;1;0
C4896;RALN;CD;0D1000;A23;1;0
C577;RALN;CD;0D1000;A23;2;3
C1882;RALN;CD;0D1000;A30;1;0
C7766;RALN;CD;0D1000;A23;1;0
C5869;RALN;CD;0D1000;A24;1;0
C661;RALN;CD;0D1000;A30;1;0
CS12213;RALN;CD;0D1000;A24;1;0
C4234;RALN;CD;0D1000;A27;1;0
C2625;RALN;CD;0D1000;A30;0;1
CS10596;RALN;CD;0D1000;A23;0;2
C7551;RALN;CD;0D1000;A23;0;1
C2101;RALN;CD;0D1000;A23;3;4
C4540;RALN;CD;0D1000;A23;2;0
C4788;RALN;CD;0D1000;A23;0;1
UC10890;RALN;CD;0D1000;A23;1;0
C5626;RALN;CD;0D1000;A24;0;1
C1798;RALN;CD;0D1000;A23;2;1
C2220;RALN;CD;0D1000;A23;1;2
C5626;RALN;CD;0D1000;A23;1;0
C4834;RALN;CD;0D1000;A24;0;1
P9101;RALN;CD;0D1000;A23;5;6
C2220;RALN;CD;0D1000;A24;0;1
C3151;RALN;CD;0D1000;A23;0;1
UC10583;RALN;CD;0D1000;A23;4;5
C2115;RALN;CD;0D1000;A23;0;1
C4821;RALN;CD;0D1000;A41;1;0
C4486;RALN;CD;0D1000;A23;1;0
C7070;RALN;CD;0D1000;A23;3;7
C2570;RALN;CD;0D1000;A23;0;1
C1696;RALN;CD;0D1000;A23;0;2
C4928;RALN;CD;0D1000;A23;0;1
C1574;RALN;CD;0D1000;A23;1;1
C4087;RALN;CD;0D1000;A23;0;1
C7961;RALN;CD;0D1000;A23;3;1
C3408;RALN;CD;0D1000;A23;1;0
C3938;RALN;CD;0D1000;A23;0;1
C1817;RALN;CD;0D1000;A23;1;0
PA131;RALN;CD;0D1000;A23;0;1
C3359;RALN;CD;0D1000;A23;0;2
C6827;RALN;CD;0D1000;A23;0;1
C5057;RALN;CD;0D1000;A23;2;2
C7731;RALN;CD;0D1000;A23;0;2
CM9080;RALN;CD;0D1000;A23;3;0
C5532;RALN;CD;0D1000;A23;5;3
C6233;RALN;CD;0D1000;A23;5;6
C7813;RALN;CD;0D1000;A23;1;0
C5532;RALN;CD;0D1000;A30;1;2
C4993;RALN;CD;0D1000;A23;0;1
C1798;RALN;CD;0D1000;A30;1;1
C2560;RALN;CD;0D1000;A23;1;0
CM9080;RALN;CD;0D1000;A31;0;2
CM9080;RALN;CD;0D1000;A30;0;1
C4195;RALN;CD;0D1000;A23;0;1
C4703;RALN;CD;0D1000;A23;1;1
C1872;RALN;CD;0D1000;A23;2;0
C1661;RALN;CD;0D1000;A23;1;0
P9070;RALN;CD;0D1000;A23;0;1
C14007;RALN;CD;0D1000;A23;1;0
P9065;RALN;CD;0D1000;A41;0;1
C4066;RALN;CD;0D1000;A23;1;0
UC10833;RALN;CD;0D1000;A23;0;1
C924;RALN;CD;0D1000;A23;1;1
C2498;RALN;CD;0D1000;A23;0;1
C5164;RALN;CD;0D1000;A23;0;1
C893;RALN;CD;0D1000;A23;1;0
C4860;RALN;CD;0D1000;A23;1;0
