ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
C7209;RALN;CC;045000;CC;046000;O;7
C7209;RALN;CD;049000;CD;050000;O;3
C7209;RALN;CC;042000;CC;043000;O;1
C7209;RALN;CD;099000;CD;0D7000;O;3
C7209;RALN;CB;0B7A00;CB;0B8000;O;1
C7209;RALN;CB;0B7000;CB;0B8000;O;2
C7209;RALN;CB;038491;CB;0B7000;O;2
C7209;RALN;CC;043000;CC;045000;O;1
U10859;SSNA;MV;SD0E73;MV;SD0A73;O;19
U10859;SSNA;DS;SD0E15;DS;SD0A15;O;1
U10859;SSNA;LA;A16028;DA;AD0A31;V;1
U10859;SSNA;DS;SD0E12;DS;SD0A12;O;1
U10859;SSNA;MD;SD0035;MD;SD0E34;O;6
U10859;SSNA;MD;SD0N34;MD;SD0E34;O;1
U10859;SSNA;MD;SD0036;MD;SD0035;O;116
U10859;SSNA;DT;TD0S01;DT;TD0002;O;1
U10859;SSNA;LT;T13660;LA;A13870;V;1
U10859;SSNA;SV;S16022;LT;T16026;V;1
U10859;SSNA;MD;SD0N33;MD;SD0E33;O;5
U10859;SSNA;LT;T12057;LT;T13660;O;2
U10859;SSNA;ST;S18864;ST;S16021;O;1
U10859;SSNA;DT;TD0609;DT;TD0002;O;1
U10859;SSNA;LT;T12058;LT;T13660;O;46
U10859;SSNA;DS;SD0E65;DS;SD0A65;O;6
U10859;SSNA;MD;SD0035;MD;SD0E33;O;1
U10859;SSNA;LT;T13660;SI;S16020;V;1
U10859;SSNA;DP;PD0606;DP;PD0A45;O;2
U10859;SSNA;MD;SD0E34;MD;SD0035;O;59
U10859;SSNA;DS;SD0064;DS;SD0A65;O;1
U9435;SSNA;MD;SD0035;MD;SD0E33;O;1
U9435;SSNA;MD;SD0036;MD;SD0035;O;4
U9435;SSNA;SF;S16019;PS;SD0AI2;V;1
U9435;SSNA;MD;SD0035;MD;SD0E34;O;2
U9435;SSNA;SV;S18865;PS;SD0AI4;V;1
U9435;SSNA;DS;SD0040;DS;SD0A41;O;1
U9435;SSNA;MD;SD0035;MD;SD0036;O;1
U9435;SSNA;MD;SD0N33;MD;SD0E33;O;1
U9435;SSNA;MD;SD0036;MD;SD0E34;O;1
U9435;SSNA;MD;SD0E34;MD;SD0035;O;3
U9435;SSNA;DP;PD0A45;DP;PD0S45;O;1
U9435;SSNA;DS;SD0E65;DS;SD0A65;O;2
U9435;SSNA;MD;SD0E33;MD;SD0035;O;1
OL13936;EPNE;AB;032000;AB;034000;O;1
OL13936;EPNE;AC;043000;AC;045000;O;1
OL13936;EPNE;AA;025000;AA;027000;O;1
C4395;RALN;CC;042000;CC;043000;O;1
C4395;RALN;CB;055000;CB;036494;O;1
C2394;REFR;CB;0B7000;CB;0B8000;O;2
C2394;REFR;CB;038000;CB;0B7000;O;3
C2394;REFR;CB;0B8000;CB;0B9000;O;2
C2394;REFR;CB;037000;CB;038000;O;4
C2394;REFR;CB;036000;CB;037000;O;2
C2394;REFR;CD;049000;CD;050000;O;5
C2394;REFR;CB;034000;CB;036000;O;2
C2394;REFR;CD;050000;CD;051000;O;3
C2394;REFR;CC;042000;CC;043000;O;3
C2394;REFR;CD;048000;CD;049000;O;5
C1913;RALN;CB;034000;CB;036494;O;1
C227;RALN;CB;038490;CC;0C1000;V;1
C227;RALN;CB;0B7A00;CC;0C1000;V;1
C784;RALN;CC;042000;CC;043000;O;1
C784;RALN;CB;036494;CB;037492;O;1
C3508;RALN;CD;0D4000;CD;0D5000;O;1
AA10255;RESA;CC;045000;CD;048000;V;2
AA10255;RESA;CC;042000;CC;043000;O;1
AA10255;RESA;CC;043000;CC;045000;O;2
AA10255;RESA;CD;050000;CD;051000;O;1
C2829;RALN;CB;0B7000;CB;0B8000;O;1
C2829;RALN;CB;036495;CB;037493;O;2
C2501;RALN;CB;0B7A00;CB;0B8000;O;1
C2501;RALN;CD;049000;CD;050000;O;1
C2501;RALN;CC;046000;CC;097000;O;2
C7020;RALN;CB;036494;CB;037492;O;1
C7020;RALN;CB;034000;CB;036495;O;1
C7020;RALN;CD;050000;CD;0D4000;O;1
C7020;RALN;CC;042000;CC;043000;O;1
C7020;RALN;CC;043000;CC;045000;O;1
IP10428;RALN;CD;0D1000;CD;049000;O;1
IP10428;SSNA;LT;T12058;LT;T12057;O;1
C3893;RALN;CC;045000;CC;046000;O;2
C3893;RALN;CB;037492;CB;038490;O;1
C3893;RALN;CC;046000;CC;097000;O;2
C3893;RALN;CB;036495;CB;037493;O;1
C3893;RALN;CC;042000;CC;043000;O;1
C3893;RALN;CD;050000;CD;0D4000;O;1
C5412;RALN;CB;0B7A00;CB;0B8000;O;1
C5412;RALN;CD;050000;CD;0D4000;O;1
C5412;RALN;CC;046000;CC;097000;O;3
C5412;RALN;CC;045000;CC;046000;O;1
C6040;RALN;CB;036494;CB;037492;O;1
C6040;RALN;CB;032000;CB;034000;O;1
C6040;RALN;CB;037492;CB;038490;O;1
C6040;RALN;CC;042000;CC;043000;O;1
C6040;RALN;CB;055000;CB;036494;O;1
U12369;SSNA;LT;T16026;LT;T18868;O;1
U12369;SSNA;PS;SD0SE1;PS;SD0AI1;O;1
U12369;SSNA;LA;A14005;LA;A16028;O;4
U12369;SSNA;MD;SD0036;MD;SD0035;O;2
U12369;SSNA;LA;A16028;LA;A18869;O;6
U12369;SSNA;MD;SD0035;MD;SD0036;O;2
U12369;SSNA;LT;T12057;LA;A12017;V;3
U12369;SSNA;DA;AD0S31;DA;AD0032;O;1
U12369;SSNA;MD;SD0035;MD;SD0E34;O;2
U12369;SSNA;MD;SD0E34;MD;SD0035;O;1
U12369;SSNA;DA;AD0A31;DA;AD0S31;O;1
U12369;SSNA;LT;T13660;LA;A13870;V;3
C4999;RALN;CD;0D4000;CD;0D5000;O;1
C4999;RALN;CB;038490;CB;0B7A00;O;1
C4999;RALN;CD;049000;CD;050000;O;1
U10508;SSNA;LT;T13660;LA;A12017;V;1
U10508;SSNA;SI;S16020;LA;A13870;V;1
U10508;SSNA;MD;SD0036;MD;SD0N33;O;1
U10508;SSNA;LT;T11008;LA;A11030;V;1
U10508;SSNA;MD;SD0E34;MD;SD0E33;O;5
U10508;SSNA;MD;SD0N34;MD;SD0E34;O;3
U10508;SSNA;MD;SD0035;MD;SD0E33;O;1
U10508;SSNA;LT;T12057;LA;A12017;V;1
U10508;SSNA;MD;SD0036;MD;SD0035;O;13
U10508;SSNA;MD;SD0035;MD;SD0036;O;6
U10508;SSNA;LT;T13660;LA;A13870;V;1
U10508;SSNA;LA;A14005;SI;S16020;V;1
U10508;SSNA;MD;SD0036;MD;SD0N34;O;1
U10508;SSNA;ST;S16021;LA;A14005;V;2
U10508;SSNA;LT;T13660;LT;T11008;O;2
U10508;SSNA;SI;S14S52;LA;A14005;V;1
U10508;SSNA;SI;S16020;LT;T13660;V;1
U10508;SSNA;SI;S16020;LA;A14005;V;1
U10508;SSNA;LT;T11008;LT;T12057;O;12
U10508;SSNA;LT;T12058;LT;T13660;O;2
U10508;SSNA;LT;T12057;LT;T13660;O;37
U10508;SSNA;LT;T11008;LT;T13660;O;72
U10508;SSNA;LT;T13059;LT;T13660;O;1
C1483;RALN;CC;043000;CC;045000;O;1
C1483;RALN;CB;036495;CB;037493;O;1
C1483;RALN;CA;025000;CA;027000;O;2
C583;RALN;CC;046000;CC;097000;O;2
C583;RALN;CB;032000;CB;034000;O;4
C583;RALN;CA;025000;CA;027000;O;1
C583;RALN;CD;099000;CD;0D7000;O;1
K8643;SSNA;DS;SD0E15;DS;SD0E16;O;1
K8643;SSNA;MV;SD0E74;MV;SD0E73;O;1
K8643;SSNA;MV;SD0E73;MV;SD0A73;O;1
K8643;SSNA;MV;SD0A73;MV;SD0E73;O;5
K8643;SSNA;DS;SD0E12;DS;SD0A12;O;1
K8643;SSNA;DS;SD0A12;DS;SD0E12;O;2
K8643;SSNA;DS;SD0A15;DS;SD0E15;O;1
K8643;SSNA;MV;SD0A73;MV;SD0E74;O;1
C6331;RALN;CC;043000;CC;045000;O;4
C6331;RALN;CD;050000;CD;0D4000;O;1
C6331;RALN;CB;037493;CB;038491;O;1
C6331;RALN;CC;045000;CC;046000;O;1
C6331;RALN;CD;0D5000;CD;099000;O;1
C7302;RALN;CC;046000;CC;097000;O;1
C7302;RALN;CB;036495;CB;037493;O;1
C7302;RALN;CD;0D1000;CD;049000;O;1
C2189;RALN;CD;099000;CD;0D7000;O;1
U10422;SSNA;MD;SD0035;MD;SD0E34;O;21
U10422;SSNA;SF;S16019;LA;A14005;V;1
U10422;SSNA;MD;SD0036;MD;SD0035;O;6
U10422;SSNA;SI;S16020;LA;A16028;V;1
U10422;SSNA;LT;T11008;LT;T13660;O;34
U10422;SSNA;LT;T12057;LA;A14005;V;2
U10422;SSNA;MD;SD0E34;MD;SD0035;O;10
U10422;SSNA;DT;TD0A67;DT;TD0S67;O;1
U10422;SSNA;SI;S16020;ST;S16021;V;2
U10422;SSNA;LT;T14063;LA;A14005;V;8
U10422;SSNA;LT;T11008;LA;A11030;V;1
U10422;SSNA;DS;SD0E38;DS;SD0A38;O;1
U10422;SSNA;DA;AD0S31;DA;AD0032;O;1
U10422;SSNA;MD;SD0E34;MD;SD0N34;O;1
U10422;SSNA;LT;T12057;LA;A12017;V;20
U10422;SSNA;DS;SD0N42;DS;SD0N41;O;1
U10422;SSNA;DS;SD0N65;DS;SD0064;O;1
U10422;SSNA;MD;SD0036;MD;SD0N34;O;1
U10422;SSNA;LT;T13660;ST;S16021;V;1
U10422;SSNA;DS;SD0A38;DS;SD0E38;O;2
U10422;SSNA;LT;T13660;LT;T13059;O;1
U10422;SSNA;MD;SD0035;MD;SD0036;O;1
U10422;SSNA;LA;A11030;LT;T13660;V;1
U10422;SSNA;DS;SD0064;DS;SD0A65;O;2
U10422;SSNA;MD;SD0N33;MD;SD0E33;O;1
U10422;SSNA;ST;S16021;LA;A13870;V;1
U10422;SSNA;DA;AD0A31;DA;AD0S31;O;5
C7200;RALN;CD;0D5000;CD;099000;O;3
C7200;RALN;CB;036495;CB;037493;O;1
C7200;RALN;CD;049000;CD;050000;O;5
C7200;RALN;CD;0D1000;CD;049000;O;2
C7200;RALN;CB;038491;CB;0B7000;O;4
C7200;RALN;CC;042000;CC;043000;O;7
C7200;RALN;CC;045000;CC;046000;O;1
C7200;RALN;CD;099000;CD;0D7000;O;4
C7200;RALN;CB;0B7A00;CB;0B8000;O;3
C7200;RALN;CB;0B7000;CB;0B8000;O;20
C7200;RALN;CC;0C1000;CC;042000;O;1
C7200;RALN;CA;0A5000;CA;0A6000;O;1
C7200;RALN;CC;046000;CC;097000;O;15
C7200;RALN;CD;050000;CD;0D4000;O;1
UC10573;RALN;CC;046000;CC;097000;O;1
UC10573;RALN;CC;045000;CC;046000;O;1
UC10573;RALN;CC;042000;CC;043000;O;1
C4763;RALN;CC;045000;CC;046000;O;1
C4763;RALN;CD;0D4000;CD;0D5000;O;1
C4763;RALN;CB;054000;CB;032000;O;1
C4763;RALN;CB;034000;CB;036495;O;1
C4763;RALN;CB;037492;CB;038490;O;1
C4763;RALN;CC;045000;CD;0D1000;V;1
C4763;RALN;CC;043000;CC;045000;O;1
C8142;RALN;CC;0C1000;CC;042000;O;1
C8142;RALN;CD;049000;CD;050000;O;1
C2377;RALN;CD;049000;CD;050000;O;1
C2377;RALN;CB;037493;CB;038491;O;1
C7923;RALN;CD;0D1000;CD;049000;O;1
C7923;RALN;CC;0C1000;CC;042000;O;4
C7923;RALN;CB;055000;CB;036494;O;2
C6169;RALN;CC;0C1000;CC;042000;O;1
C6169;RALN;CC;042000;CC;043000;O;2
C6169;RALN;CB;036494;CB;037492;O;1
C6169;RALN;CC;046000;CC;097000;O;1
P9107;RALN;CC;046000;CC;097000;O;4
P9107;RALN;CD;0D4000;CD;0D5000;O;3
P9107;RALN;CC;0C1000;CC;042000;O;6
P9107;RALN;CC;0C1000;CD;0D1000;V;2
P9107;RALN;CD;050000;CD;0D4000;O;1
P9107;RALN;CD;0D1000;CD;049000;O;2
P9107;RALN;CB;055000;CB;036495;O;1
P9107;RALN;CD;0D5000;CD;099000;O;1
P9107;RALN;CB;055000;CB;036494;O;2
P9107;RALN;CC;045000;CC;046000;O;1
P9107;RALN;CC;042000;CC;043000;O;8
C4785;RALN;CD;0D1000;CD;049000;O;1
C4785;RALN;CD;050000;CD;0D4000;O;1
C4785;RALN;CC;0C1000;CC;042000;O;1
C4785;RALN;CD;0D4000;CD;0D5000;O;1
C4785;RALN;CC;046000;CC;097000;O;1
C3863;RALN;CD;0D4000;CD;0D5000;O;1
C3863;RALN;CC;045000;CC;046000;O;1
C3863;RALN;CB;0B7000;CB;0B8000;O;1
C1130;RALN;CB;038490;CB;0B7A00;O;1
C1130;RALN;CC;045000;CC;046000;O;1
C1130;RALN;CC;043000;CC;045000;O;1
V9709;RALN;CB;036495;CB;037493;O;1
V9709;RALN;CC;045000;CC;046000;O;1
C4255;RALN;CB;036494;CB;037492;O;1
C4255;RALN;CC;046000;CC;097000;O;2
C4255;RALN;CB;0B7A00;CB;0B8000;O;2
C7120;RALN;CC;043000;CC;045000;O;45
C7120;RALN;CB;037492;CB;038490;O;11
C7120;RALN;CB;032000;CC;0C1000;V;1
C7120;RALN;CA;027000;CA;028000;O;1
C7120;RALN;CC;0C1000;CC;042000;O;15
C7120;RALN;CD;0D5000;CD;099000;O;6
C7120;RALN;CC;042000;CC;043000;O;35
C7120;RALN;CC;045000;CC;046000;O;6
C7120;RALN;CB;037493;CB;038491;O;1
C7120;RALN;CD;0D1000;CD;049000;O;1
C7120;RALN;CA;0A1000;CA;025000;O;1
C7120;RALN;CD;049000;CD;050000;O;9
C7120;RALN;CB;034000;CB;036495;O;1
C7120;RALN;CB;054000;CC;0C1000;V;1
C7120;RALN;CB;038491;CB;0B7000;O;1
C7120;RALN;CD;050000;CD;0D4000;O;17
C7120;RALN;CB;054000;CB;032000;O;113
P9118;RALN;CB;037492;CB;038490;O;1
P9118;RALN;CB;032000;CB;034000;O;4
P9118;RALN;CD;0D5000;CD;099000;O;3
P9118;RALN;CD;099000;CD;0D7000;O;1
P9118;RALN;CB;034000;CB;036495;O;2
P9118;RALN;CC;046000;CC;097000;O;8
P9118;RALN;CB;054000;CB;032000;O;1
P9118;RALN;CD;050000;CD;0D4000;O;1
P9118;RALN;CB;038491;CB;0B7000;O;1
P9118;RALN;CD;049000;CD;050000;O;3
P9118;RALN;CC;045000;CC;046000;O;2
P9118;RALN;CC;043000;CC;045000;O;4
P9118;RALN;CD;0D1000;CD;049000;O;6
P9118;RALN;CB;037493;CB;038491;O;3
P9118;RALN;CD;0D4000;CD;0D5000;O;1
P9118;RALN;CB;0B7A00;CB;0B8000;O;3
P9118;RALN;CC;042000;CC;043000;O;11
P9118;RALN;CB;038490;CB;0B7A00;O;2
C5242;RALN;CD;049000;CD;050000;O;1
C5242;RALN;CD;0D4000;CD;0D5000;O;1
C5242;RALN;CC;042000;CC;043000;O;1
C5242;RALN;CB;036494;CB;037493;O;1
C5242;RALN;CC;046000;CC;097000;O;1
C3462;RALN;CA;028000;CA;0A5000;O;1
C3462;RALN;CD;0D5000;CD;099000;O;1
C3462;RALN;CC;046000;CC;097000;O;1
C7507;RALN;CC;0C1000;CC;042000;O;1
C7507;RALN;CC;045000;CC;046000;O;3
C7507;RALN;CD;050000;CD;0D4000;O;2
C7507;RALN;CB;0B7A00;CB;0B8000;O;2
C7507;RALN;CC;046000;CC;097000;O;4
C5873;RALN;CC;046000;CC;097000;O;7
C5873;RALN;CB;0B7000;CB;0B8000;O;1
C5873;RALN;CA;028000;CA;0A5000;O;4
C5873;RALN;CA;0A5000;CA;0A6000;O;3
C5873;RALN;CC;043000;CC;045000;O;3
C5873;RALN;CB;054000;CB;032000;O;1
C5873;RALN;CD;049000;CD;050000;O;19
C5873;RALN;CB;036495;CB;037493;O;3
C5873;RALN;CD;0D1000;CD;049000;O;2
C5873;RALN;CB;036494;CB;037492;O;8
C5873;RALN;CB;032000;CB;034000;O;14
C5873;RALN;CD;050000;CD;0D4000;O;1
C5873;RALN;CC;042000;CC;043000;O;63
C5873;RALN;CD;099000;CD;0D7000;O;3
C5873;RALN;CD;0D4000;CD;0D5000;O;10
C5873;RALN;CC;0C1000;CC;042000;O;1
C5873;RALN;CB;0B7A00;CB;0B8000;O;1
C4356;RALN;CC;0C1000;CC;042000;O;1
C4356;RALN;CD;0D1000;CD;049000;O;1
C4356;RALN;CC;046000;CC;097000;O;1
C4356;RALN;CD;050000;CD;0D4000;O;1
C4356;RALN;CD;049000;CD;050000;O;1
C4356;RALN;CC;043000;CC;045000;O;1
P9037;RALN;CA;027000;CA;028000;O;1
P9037;RALN;CB;037492;CB;038490;O;1
P9037;RALN;CB;0B7000;CB;0B8000;O;4
P9037;RALN;CB;036494;CB;037492;O;4
P9037;RALN;CB;038490;CB;0B7A00;O;1
P9037;RALN;CB;055000;CC;0C1000;V;1
P9037;RALN;CD;0D7000;DF;0D0098;V;1
P9037;RALN;CD;099000;CD;0D7000;O;9
P9037;RALN;CB;0B7A00;CB;0B8000;O;7
P9037;RALN;CA;0A5000;CA;0A6000;O;2
P9037;RALN;CB;055000;CB;036494;O;1
P9037;RALN;CC;042000;CC;043000;O;3
P9037;RALN;CC;043000;CC;045000;O;2
P9037;RALN;CC;0C1000;CC;042000;O;1
P9037;RALN;CD;0D5000;CD;099000;O;4
P9037;RALN;CA;028000;CA;0A5000;O;1
P9037;RALN;CD;0D1000;CD;049000;O;1
P9037;RALN;CD;0D4000;CD;0D5000;O;4
P9037;RALN;CB;038491;CB;0B7000;O;4
P9037;RALN;CB;034000;CB;036495;O;3
P9037;RALN;CB;032000;CB;034000;O;5
P9037;RALN;CD;049000;CD;050000;O;3
P9037;RALN;CB;037493;CB;038491;O;3
P9037;RALN;CB;036495;CB;037493;O;5
P9037;RALN;CD;050000;CD;0D4000;O;2
P9037;RALN;CC;046000;CC;097000;O;18
P9037;RALN;CC;045000;CC;046000;O;6
P9037;RALN;CB;054000;CB;032000;O;1
P9028;RALN;CC;042000;CC;043000;O;1
P9028;RALN;CD;099000;CD;0D7000;O;18
P9028;RALN;CA;0A5000;CA;0A6000;O;1
P9028;RALN;CA;027000;CA;028000;O;1
P9028;RALN;CC;045000;CC;046000;O;23
P9028;RALN;CB;032000;CB;034000;O;1
P9028;RALN;CD;0D7000;DI;0D0165;V;1
P9028;RALN;CC;046000;CC;097000;O;7
P9028;RALN;CC;043000;CC;045000;O;2
P9028;RALN;CD;050000;CD;0D4000;O;1
P9028;RALN;CA;025000;CA;027000;O;10
P9028;RALN;CA;028000;CA;0A5000;O;2
P9028;RALN;CD;0D5000;CD;099000;O;11
P9028;RALN;CB;038490;CB;0B7A00;O;8
P9028;RALN;CB;036495;CB;037493;O;14
P9028;RALN;CB;038491;CB;0B7000;O;10
C7968;RALN;CD;0D4000;CD;0D5000;O;1
M8652;MNST;1A;024F02;1A;024F03;O;12
M8652;PPEN;VD;018185;DI;019246;V;154
M8652;PPEN;VD;018182;VD;018185;O;6
M8652;PPEN;IP;017951;VD;017256;V;18
M8652;PPEN;VD;017256;VD;018182;O;78
M8652;MNST;2A;032F02;2A;034F03;O;130
M8652;MNST;3A;040F01;3A;041F02;O;137
M8652;MNST;2A;035F05;2A;035F06;O;2
M8652;MNST;3A;041F02;3A;042F03;O;31
M8652;MNST;2A;035F04;2A;035F05;O;25
M8652;PPEN;DI;019246;DI;0D0926;O;26
M8652;PPEN;IP;017836;IP;017951;O;36
M8652;MNST;2A;034F03;2A;035F04;O;88
M8652;MNST;2A;034F03;2A;035F04;O;1
M8652;MNST;2A;030F01;2A;032F02;O;28
M8652;PPEN;AS;013259;AS;013955;O;615
M8652;PPEN;AS;013181;AS;013259;O;1213
M8652;PPEN;AS;013955;AS;013954;O;1709
M8652;PPEN;AS;013954;RS;014280;V;39
M8652;PPEN;AS;013179;AS;013181;O;921
M8652;PPEN;AV;000180;AS;013257;V;813
M8652;CPEN;CP;0D0DPP;CP;0D0DGP;O;3
M8652;PPEN;AS;013954;RS;014197;V;801
M8652;PPEN;AS;013257;AS;013179;O;1168
M8652;MNST;3A;044F05;D2;0D0079;V;1
M8652;PPEN;RS;014197;RS;015198;O;17
M8652;PPEN;IP;017268;IP;017836;O;160
M8652;PPEN;IP;016192;IP;017268;O;174
M8652;PPEN;IP;017837;IP;017836;O;1
M8652;MNST;3A;043F04;3A;044F05;O;23
M8652;PPEN;IP;016192;IP;016IC0;O;4
M8652;PPEN;RS;015952;IP;014201;V;16
M8652;PPEN;RS;015198;RS;015953;O;245
M8652;PPEN;DI;0D0926;DI;0D0974;O;136
M8652;PPEN;IP;014201;IP;015191;O;19
M8652;PPEN;IP;015191;IP;016192;O;9
M8652;PPEN;RS;015953;RS;015952;O;20
M8652;MNST;3A;044F05;3A;044F06;O;15
M8652;MNST;3A;042F03;3A;043F04;O;35
M8652;MGOR;G1;0D0MT6;G1;0D0MT5;O;192
M8652;MGOR;G1;0D0MT8;G1;0D0MT7;O;12
M8652;MGOR;G1;0D0MT9;G1;0D0MT8;O;10
M8652;MGOR;G1;0D0MT3;G1;0D0MT2;O;1
M8652;MGOR;G1;0D0MT5;G1;0D0MT4;O;374
M8652;MGOR;G1;0D0MT2;G1;0D0MT1;O;1
M8652;MNST;2A;035F05;3A;040F01;V;885
M8652;MNST;2A;035F04;3A;040F01;V;97
M8652;MNST;2A;035F06;3A;040F01;V;43
C4502;RALN;CC;042000;CC;043000;O;1
C4502;RALN;CB;038490;CB;0B7A00;O;1
C4502;RALN;CB;032000;CB;034000;O;1
C4502;RALN;CC;0C1000;CC;042000;O;1
C1423;RALN;CC;043000;CC;045000;O;1
C1423;RALN;CA;0A1000;CA;025000;O;2
C1423;RALN;CB;054000;CB;032000;O;1
C3340;RALN;CA;0A5000;CA;0A6000;O;2
C3340;RALN;CB;038491;CB;0B7000;O;3
C3340;RALN;CD;0D1000;CD;049000;O;1
C3340;RALN;CB;036494;CB;037492;O;1
C3340;RALN;CD;0D5000;CD;099000;O;1
C3340;RALN;CB;032000;CB;034000;O;1
C3340;RALN;CB;054000;CB;032000;O;15
C3340;RALN;CA;028000;CA;0A5000;O;1
C3340;RALN;CC;046000;CC;097000;O;10
C3340;RALN;CB;055000;CB;036494;O;1
C3340;RALN;CB;037493;CB;038491;O;3
C8252;RALN;CD;0D4000;CD;0D5000;O;1
C8252;RALN;CB;0B7A00;CB;0B8000;O;1
C8252;RALN;CA;0A5000;CA;0A6000;O;2
C8252;RALN;CC;046000;CC;097000;O;4
C8252;RALN;CD;050000;CD;0D4000;O;1
C5874;RALN;CD;0D1000;CD;049000;O;1
C5874;RALN;CC;0C1000;CC;042000;O;1
C5874;RALN;CB;054000;CB;032000;O;1
C5874;RALN;CC;043000;CC;045000;O;1
C3956;REFR;CB;0B8000;CB;0B9000;O;2
ER14012;SSNA;DA;AD0A31;DA;AD0032;O;1
ER14012;SSNA;LA;A14005;LA;A16028;O;2
ER14012;SSNA;DS;SD0A38;DS;SD0E39;O;1
ER14012;SSNA;DA;AD0S31;DA;AD0032;O;1
C1465;RALN;CD;050000;CD;0D4000;O;1
C1465;RALN;CC;043000;CC;045000;O;2
C1465;RALN;CB;036495;CB;037493;O;4
C1465;RALN;CD;049000;CD;050000;O;1
C1465;RALN;CD;0D4000;CD;0D5000;O;3
C1465;RALN;CC;045000;CC;046000;O;2
C1465;RALN;CB;054000;CB;032000;O;1
C1465;RALN;CC;042000;CC;043000;O;1
C1465;RALN;CC;0C1000;CC;042000;O;2
C1465;RALN;CB;037493;CB;038491;O;4
C1465;RALN;CB;055000;CB;036494;O;1
C1465;RALN;CD;0D5000;CD;099000;O;3
C3652;RALN;CB;037492;CC;0C1000;V;1
C3652;RALN;CC;0C1000;CC;042000;O;1
C3652;RALN;CC;043000;CD;0D1000;V;2
C3652;RALN;DI;0D0165;CD;050000;V;1
C3652;RALN;CA;025000;CB;054000;V;1
C3652;RALN;CD;050000;DI;0D0165;V;1
C3652;RALN;CB;055000;CC;0C1000;V;4
C3652;RALN;CB;036495;CC;0C1000;V;1
C3652;RALN;CA;0A1000;CB;054000;V;1
C3652;RALN;CA;027000;CB;054000;V;2
Q9144;UNIV;CE;062000;CE;063000;O;1
Q9144;UNIV;CC;046000;CC;097000;O;11
Q9144;UNIV;CD;0D6000;CD;0D7000;O;5
Q9144;UNIV;CB;032000;CB;034000;O;1
Q9144;UNIV;CC;045000;CC;046000;O;11
Q9144;UNIV;CC;043000;CC;045000;O;7
Q9144;UNIV;CD;052000;CD;0D6000;O;6
Q9144;UNIV;CE;059000;CE;060000;O;1
Q9144;UNIV;CE;063000;CE;0E6000;O;1
Q9144;UNIV;CB;036000;CB;037000;O;2
Q9144;PRUN;RI;0D0177;PR;0D0169;V;13
Q9144;UNIV;CC;097000;CC;0C7000;O;2
